Cooresponding CSE,Legitimate Domains,ip_address,url_length,num_dots,has_repeated_digits,num_special_chars,num_hyphens,num_slashes,num_underscores,num_question_marks,num_equal_signs,num_dollar_signs,num_exclamations,num_hashtags,num_percent,domain_length,num_hyphens_domain,has_special_chars_domain,num_special_chars_domain,num_subdomains,avg_subdomain_length,subdomain_length,subdomain_has_hyphen,subdomain_has_repeated_digits,path_length,has_query,has_fragment,has_anchor,entropy_url,entropy_domain,ssl_present,ssl_valid,ssl_days_to_expiry,ssl_issuer,url,ocr_text,laplacian_variance,brand_colors,avg_color_diff,logo_hash,logo_match_score,favicon_detected,favicon_url,favicon_size,favicon_hash,favicon_colors,asn,asn_org,country,region,city
"Civil Registration System (CRS), MHA",dc.crsorgi.gov.in,15.197.225.128,14,1,False,4,0,2,0,0,0,0,0,0,0,6,0,False,0,0,0.0,0,False,False,0,False,False,False,2.2516291673878226,2.2516291673878226,0,0,-1,,crs.ac,FulkdbckJlc CIS,92.42028211805555,"[[254, 254, 254], [118, 118, 118], [30, 30, 30]]",-1.0,83030307070f7fff,-1,False,,-1,,[],16509.0,AMAZON-02,US,,
State Bank of India (SBI),onlinesbi.sbi,172.67.142.80,28,1,False,4,0,2,0,0,0,0,0,0,0,20,0,False,0,0,0.0,0,False,False,0,False,False,False,3.784183719779189,3.784183719779189,1,1,72,Google Trust Services,onlineserviceshub.dk,Fulkdbcr Jla onlinacrurcah Jbat,164.77362630208333,"[[254, 254, 254], [137, 137, 137], [30, 30, 30]]",-1.0,870707070f0f1f3f,-1,True,https://onlineserviceshub.dk/img/logo4.webp,"(32, 32)",96877938686b6369,"[[1, 1, 1], [188, 158, 158], [153, 49, 63]]",13335.0,CLOUDFLARENET,,,
State Bank of India (SBI),onlinesbi.sbi,162.255.119.192,24,1,False,4,0,2,0,0,0,0,0,0,0,16,0,False,0,0,0.0,0,False,False,0,False,False,False,3.2806390622295662,3.2806390622295662,0,0,-1,,onlinecasino.bot,Fulkd DopcJlc cuhnabct,141.12642795138888,"[[254, 254, 254], [132, 132, 132], [30, 30, 30]]",-1.0,870707070f0f1f3f,-1,False,,-1,,[],22612.0,NAMECHEAP-NET,US,,
Airtel,airtel.in,,19,1,False,4,0,2,0,0,0,0,0,0,0,11,0,False,0,0,0.0,0,False,False,0,False,False,False,3.277613436819116,3.277613436819116,0,0,-1,,airtm.cheap,Fulkd DCr Jla Jiltmchej-,122.17470486111112,"[[254, 254, 254], [41, 41, 41], [132, 132, 132]]",-1.0,87070707070f0fff,-1,False,,-1,,[],,,,,
State Bank of India (SBI),yonobusiness.sbi,103.7.9.22,24,1,True,5,1,2,0,0,0,0,0,0,0,16,1,False,0,0,0.0,0,False,False,0,False,False,False,3.577819531114783,3.577819531114783,0,0,-1,,100-business.com,Fulkd DopcJlc brreacn,146.09514322916667,"[[254, 254, 254], [36, 36, 36], [114, 114, 114]]",-1.0,870707070f0f1f3f,-1,False,,-1,,[],38532.0,Exabytes Network Singapore Pte. Ltd.,SG,,
State Bank of India (SBI),onlinesbi.sbi,27.124.125.171,33,2,False,5,0,2,0,0,0,0,0,0,0,25,0,False,0,0,0.0,0,False,False,0,False,False,False,3.7230741894285697,3.7230741894285697,0,0,-1,,onlinebridalfashion.co.za,Fulkdbcr Jla onlinabladlbhancoen,181.59871961805555,"[[254, 254, 254], [38, 38, 38], [135, 135, 135]]",-1.0,87070f0f0f0f0f1f,-1,False,,-1,,[],38719.0,Dreamscape Networks Limited,AU,,
State Bank of India (SBI),onlinesbi.sbi,84.32.84.32,29,1,False,4,0,2,0,0,0,0,0,0,0,21,0,False,0,0,0.0,0,False,False,0,False,False,False,3.196154780932868,3.196154780932868,1,1,75,Let's Encrypt,onlineshoppingzone.in,Fulkd DopcJlc,175.5222591145833,"[[254, 254, 254], [139, 139, 139], [38, 38, 38]]",-1.0,8707070f0f0f1f1f,-1,True,https://onlineshoppingzone.in/favicon.ico,-1,,[],47583.0,Hostinger International Limited,LT,Vilnius City Municipality,Vilnius
"Civil Registration System (CRS), MHA",dc.crsorgi.gov.in,172.67.218.197,22,1,False,5,1,2,0,0,0,0,0,0,0,14,1,False,0,0,0.0,0,False,False,0,False,False,False,3.664497779200461,3.664497779200461,1,1,79,Google Trust Services,cursor-ai.help,Fulkdbopule curc aihalp,126.73338541666666,"[[254, 254, 254], [121, 121, 121], [30, 30, 30]]",-1.0,87070707070f1f7f,-1,True,https://cursor-ai.help/favicon.ico,"(32, 32)",90666f5b3896e549,"[[98, 98, 98], [1, 1, 1], [209, 209, 209]]",13335.0,CLOUDFLARENET,,,
State Bank of India (SBI),onlinesbi.sbi,,28,1,False,4,0,2,0,0,0,0,0,0,0,20,0,False,0,0,0.0,0,False,False,0,False,False,False,3.441446071165522,3.441446071165522,0,0,-1,,onlinevisibility.app,Fulkd DopcJlc WHCIMpr,158.14927300347222,"[[254, 254, 254], [88, 88, 88], [194, 194, 194]]",-1.0,870707070f0f1f3f,-1,False,,-1,,[],,,,,
State Bank of India (SBI),onlinesbi.sbi,84.32.84.32,27,1,False,4,0,2,0,0,0,0,0,0,0,19,0,False,0,0,0.0,0,False,False,0,False,False,False,3.431623565847431,3.431623565847431,1,1,63,Let's Encrypt,onlinegdcbindki.org,Fulkdbcr Jla onlinaor truliun,163.27318576388888,"[[254, 254, 254], [152, 152, 152], [30, 30, 30]]",-1.0,870707070f0f1f3f,-1,True,https://onlinegdcbindki.org/favicon.ico,-1,,[],47583.0,Hostinger International Limited,LT,Vilnius City Municipality,Vilnius
State Bank of India (SBI),sbi.co.in,77.111.242.147,17,1,False,4,0,2,0,0,0,0,0,0,0,9,0,False,0,0,0.0,0,False,False,0,False,False,False,2.5032583347756456,2.5032583347756456,1,1,65,Let's Encrypt,sobbis.fi,Fulkdbcr Jlo %tbah,109.39370442708334,"[[254, 254, 254], [46, 46, 46], [113, 113, 113]]",-1.0,83030707070f3fff,-1,True,https://sobbis.fi/favicon.ico,-1,,[],51468.0,One.com A/S,DK,Capital Region,Copenhagen
State Bank of India (SBI),onlinesbi.sbi,145.223.124.220,34,1,False,4,0,2,0,0,0,0,0,0,0,26,0,False,0,0,0.0,0,False,False,0,False,False,False,3.276610871654405,3.276610871654405,1,1,56,Let's Encrypt,onlinebusinesscourses.site,Fulkdbcr Jla onlinabu narcuranue,191.44554904513888,"[[254, 254, 254], [137, 137, 137], [30, 30, 30]]",-1.0,87070f0f0f0f0f1f,-1,True,https://onlinebusinesscourses.site/favicon.ico,-1,,[],47583.0,Hostinger International Limited,US,Massachusetts,Boston
Bank of Baroda (BoB),bankofbaroda.in,208.91.197.27,24,1,False,4,0,2,0,0,0,0,0,0,0,16,0,False,0,0,0.0,0,False,False,0,False,False,False,3.452819531114783,3.452819531114783,1,1,75,ZeroSSL,bankcardwrap.com,Fulkdbcr Jlc Wnlclda,146.21130208333332,"[[254, 254, 254], [46, 46, 46], [134, 134, 134]]",-1.0,870707070f0f1f3f,-1,True,https://bankcardwrap.com/favicon.ico,"(32, 32)",8000000000000000,"[[248, 191, 36], [248, 191, 36], [248, 191, 36]]",40034.0,CONFLUENCE-NETWORK-INC,VG,,
State Bank of India (SBI),onlinesbi.sbi,104.21.87.198,25,1,False,4,0,2,0,0,0,0,0,0,0,17,0,False,0,0,0.0,0,False,False,0,False,False,False,2.9842341646524884,2.9842341646524884,1,1,82,Google Trust Services,onlinebase.online,Fulkd DopcJlc,148.49885850694446,"[[254, 254, 254], [44, 44, 44], [146, 146, 146]]",-1.0,870707070f0f1f3f,-1,True,https://onlinebase.online/favicon.ico,-1,,[],13335.0,CLOUDFLARENET,,,
State Bank of India (SBI),sbi.co.in,172.67.155.27,17,1,False,4,0,2,0,0,0,0,0,0,0,9,0,False,0,0,0.0,0,False,False,0,False,False,False,2.94770277922009,2.94770277922009,1,1,76,Google Trust Services,spbid.top,Fulkd Dopculu icbar,114.47028211805556,"[[254, 254, 254], [37, 37, 37], [138, 138, 138]]",-1.0,83070707070f1fff,-1,True,https://spbid.top/favicon.ico,-1,,[],13335.0,CLOUDFLARENET,,,
State Bank of India (SBI),onlinesbi.sbi,85.194.202.143,23,1,False,4,0,2,0,0,0,0,0,0,0,15,0,False,0,0,0.0,0,False,False,0,False,False,False,3.056564762130954,3.056564762130954,0,0,-1,,onlineslotid.ee,Fulkd DopcJlc,138.6103927951389,"[[254, 254, 254], [83, 83, 83], [198, 198, 198]]",-1.0,87070707070f1f7f,-1,False,,-1,,[],61189.0,Elkdata OU,EE,,
Airtel,airtel.in,172.67.179.25,19,1,False,4,0,2,0,0,0,0,0,0,0,11,0,False,0,0,0.0,0,False,False,0,False,False,False,3.0271691184406184,3.0271691184406184,1,1,81,Google Trust Services,airtime.fyi,Fulkd DCr Jla JiltinaB,115.38882161458334,"[[254, 254, 254], [42, 42, 42], [136, 136, 136]]",-1.0,83070707070f1fff,-1,True,https://airtime.fyi/favicon.ico,-1,,[],13335.0,CLOUDFLARENET,,,
State Bank of India (SBI),onlinesbi.sbi,185.230.63.171,23,1,False,4,0,2,0,0,0,0,0,0,0,15,0,False,0,0,0.0,0,False,False,0,False,False,False,3.323231428797621,3.323231428797621,1,1,71,Let's Encrypt,onlinegriot.com,Fulkdbcr Jla onlincalktcon,138.42684461805555,"[[254, 254, 254], [41, 41, 41], [138, 138, 138]]",-1.0,87070707070f1f7f,-1,True,https://static.parastorage.com/client/pfavico.ico,"(32, 32)",8000000000000000,"[[255, 255, 255], [255, 255, 255], [255, 255, 255]]",58182.0,Wix.com Ltd.,US,Virginia,Ashburn
State Bank of India (SBI),sbicard.com,199.15.163.139,17,1,False,4,0,2,0,0,0,0,0,0,0,9,0,False,0,0,0.0,0,False,False,0,False,False,False,3.169925001442312,3.169925001442312,0,0,-1,,siacr.net,Fulkd DCr Jlo Jr nal,107.74485677083334,"[[254, 254, 254], [36, 36, 36], [117, 117, 117]]",-1.0,83030707070f3fff,-1,False,,-1,,[],58182.0,Wix.com Ltd.,US,Colorado,Denver
State Bank of India (SBI),onlinesbi.sbi,,22,1,False,4,0,2,0,0,0,0,0,0,0,14,0,False,0,0,0.0,0,False,False,0,False,False,False,3.1820058147602133,3.1820058147602133,0,0,-1,,onlinegyno.app,Fulkdbcr Jla onling) nobpe,139.5773502604167,"[[254, 254, 254], [148, 148, 148], [30, 30, 30]]",-1.0,87070707070f1f7f,-1,False,,-1,,[],,,,,
Indian Oil Corporation Limited (IOCL),iocl.com,3.33.251.168,18,2,False,5,0,2,0,0,0,0,0,0,0,10,0,False,0,0,0.0,0,False,False,0,False,False,False,2.721928094887362,2.721928094887362,0,0,-1,,icvl.co.in,FulkdDopule M coir,103.50353298611113,"[[254, 254, 254], [40, 40, 40], [117, 117, 117]]",-1.0,83030707070f3fff,-1,False,,-1,,[],16509.0,AMAZON-02,US,,
State Bank of India (SBI),onlinesbi.sbi,109.70.26.37,21,1,False,4,0,2,0,0,0,0,0,0,0,13,0,False,0,0,0.0,0,False,False,0,False,False,False,3.180832987205441,3.180832987205441,0,0,-1,,onlinehall.ru,Fulkd DopcJlc,127.65924262152778,"[[254, 254, 254], [83, 83, 83], [199, 199, 199]]",-1.0,87070707070f1f7f,-1,False,,-1,,[],48287.0,Jsc ru-center,RU,,
State Bank of India (SBI),onlinesbi.sbi,172.67.218.109,26,1,False,5,1,2,0,0,0,0,0,0,0,18,1,False,0,0,0.0,0,False,False,0,False,False,False,3.530493056757482,3.530493056757482,1,1,77,Google Trust Services,online-jugabet.net,Fulkd DopcJlc -ualte ni,150.49606553819444,"[[254, 254, 254], [50, 50, 50], [137, 137, 137]]",-1.0,870707070f0f1f3f,-1,False,,-1,,[],13335.0,CLOUDFLARENET,,,
State Bank of India (SBI),onlinesbi.sbi,162.255.119.223,34,1,False,5,1,2,0,0,0,0,0,0,0,26,1,False,0,0,0.0,0,False,False,0,False,False,False,3.7192945256669794,3.7192945256669794,0,0,-1,,online-spidersolitaire.com,Fulkd DopcJlc Aornctalle ccne,183.703828125,"[[254, 254, 254], [88, 88, 88], [195, 195, 195]]",-1.0,87070f0f0f0f0f1f,-1,False,,-1,,[],22612.0,NAMECHEAP-NET,US,,
State Bank of India (SBI),sbi.co.in,141.125.157.19,19,1,False,4,0,2,0,0,0,0,0,0,0,11,0,False,0,0,0.0,0,False,False,0,False,False,False,3.277613436819116,3.277613436819116,1,1,63,Let's Encrypt,sebaiy.shop,Fulkdbcr Jlo 'cblauno,122.18535590277776,"[[254, 254, 254], [126, 126, 126], [44, 44, 44]]",-1.0,83070707070f1fff,-1,True,https://sebaiy.shop/favicon.ico,-1,,[],36351.0,SOFTLAYER,US,,
National Informatics Centre (NIC),accounts.mgovcloud.in,,21,1,False,4,0,2,0,0,0,0,0,0,0,13,0,False,0,0,0.0,0,False,False,0,False,False,False,3.0269868333592878,3.0269868333592878,0,0,-1,,moyicloud.com,Fulkd DopcJlc RDJOM,135.14759765625,"[[254, 254, 254], [133, 133, 133], [30, 30, 30]]",-1.0,87070707070f1f7f,-1,False,,-1,,[],,,,,
Airtel,airtel.in,,16,1,False,4,0,2,0,0,0,0,0,0,0,8,0,False,0,0,0.0,0,False,False,0,False,False,False,3.0,3.0,0,0,-1,,ai3.blue,Fulkd DCr Jla J0} du,106.37171875,"[[254, 254, 254], [118, 118, 118], [30, 30, 30]]",-1.0,83030707070f3fff,-1,False,,-1,,[],,,,,
Airtel,airtel.in,,19,1,False,4,0,2,0,0,0,0,0,0,0,11,0,False,0,0,0.0,0,False,False,0,False,False,False,3.4594316186372973,3.4594316186372973,0,0,-1,,arilyte.com,Fulkdbcr Jlc bllhton,116.80493923611112,"[[254, 254, 254], [36, 36, 36], [131, 131, 131]]",-1.0,83070707070f1fff,-1,False,,-1,,[],,,,,
Bank of Baroda (BoB),bankofbaroda.in,,25,1,False,4,0,2,0,0,0,0,0,0,0,17,0,False,0,0,0.0,0,False,False,0,False,False,False,3.572469458770135,3.572469458770135,0,0,-1,,bankfoamerica.org,Fulkd D@pculu bnkuralec,149.72036024305555,"[[254, 254, 254], [157, 157, 157], [59, 59, 59]]",-1.0,870707070f0f1f3f,-1,False,,-1,,[],,,,,
State Bank of India (SBI),yonobusiness.sbi,3.146.153.124,25,1,False,4,0,2,0,0,0,0,0,0,0,17,0,False,0,0,0.0,0,False,False,0,False,False,False,3.572469458770135,3.572469458770135,1,1,68,ZeroSSL,vyomabusiness.com,Fulkd DopcJlc,156.84178602430555,"[[254, 254, 254], [65, 65, 65], [157, 157, 157]]",-1.0,870707070f0f1f3f,-1,True,https://vyomabusiness.com/favicon.ico,-1,,[],16509.0,AMAZON-02,US,Ohio,Columbus
Indian Oil Corporation Limited (IOCL),iocl.com,,17,1,False,4,0,2,0,0,0,0,0,0,0,9,0,False,0,0,0.0,0,False,False,0,False,False,False,2.94770277922009,2.94770277922009,0,0,-1,,iwoc.shop,Fulkd Dcr Jla tucun-0,109.6669140625,"[[254, 254, 254], [80, 80, 80], [206, 206, 206]]",-1.0,83070707070f1fff,-1,False,,-1,,[],,,,,
State Bank of India (SBI),onlinesbi.sbi,76.223.105.230,21,1,False,4,0,2,0,0,0,0,0,0,0,13,0,False,0,0,0.0,0,False,False,0,False,False,False,3.0269868333592878,3.0269868333592878,1,1,72,"GoDaddy.com, Inc.",onlineyol.com,Fulkd DopcJlc,129.47762586805555,"[[254, 254, 254], [156, 156, 156], [30, 30, 30]]",-1.0,87070707070f1f7f,-1,True,"https://img1.wsimg.com/isteam/ip/static/pwa-app/logo-default.png/:/rs=w:57,h:57,m","(32, 32)",d21d2df030d3d34d,"[[128, 128, 128], [244, 244, 244], [16, 16, 16]]",16509.0,AMAZON-02,US,,
State Bank of India (SBI),onlinesbi.sbi,,27,1,False,4,0,2,0,0,0,0,0,0,0,19,0,False,0,0,0.0,0,False,False,0,False,False,False,3.3660913291191923,3.3660913291191923,0,0,-1,,onlineinvestment.uk,Fulkd DopcJlc,163.03924045138888,"[[254, 254, 254], [138, 138, 138], [28, 28, 28]]",-1.0,870707070f0f1f3f,-1,False,,-1,,[],,,,,
State Bank of India (SBI),onlinesbi.sbi,,25,1,False,5,1,2,0,0,0,0,0,0,0,17,1,False,0,0,0.0,0,False,False,0,False,False,False,3.4548223999466057,3.4548223999466057,0,0,-1,,onlinesco-tia.com,Fulkd DopcJlc,142.18810980902776,"[[254, 254, 254], [137, 137, 137], [30, 30, 30]]",-1.0,870707070f0f1f3f,-1,False,,-1,,[],,,,,
HDFC Bank,hdfc.com,191.96.63.195,22,1,False,4,0,2,0,0,0,0,0,0,0,14,0,False,0,0,0.0,0,False,False,0,False,False,False,3.664497779200461,3.664497779200461,0,0,-1,,hdfcpunjab.com,FulkdbcrJlc natpunubcom,142.88681423611112,"[[254, 254, 254], [56, 56, 56], [133, 133, 133]]",-1.0,870707070f0f1f3f,-1,False,,-1,,[],47583.0,Hostinger International Limited,NL,Drenthe,Meppel
State Bank of India (SBI),sbi.co.in,,18,1,False,4,0,2,0,0,0,0,0,0,0,10,0,False,0,0,0.0,0,False,False,0,False,False,False,2.9219280948873623,2.9219280948873623,0,0,-1,,sbrims.com,Fulkd DopcJlc,120.6440625,"[[254, 254, 254], [33, 33, 33], [118, 118, 118]]",-1.0,83070707070f1fff,-1,False,,-1,,[],,,,,
State Bank of India (SBI),sbi.co.in,,16,1,False,4,0,2,0,0,0,0,0,0,0,8,0,False,0,0,0.0,0,False,False,0,False,False,False,2.75,2.75,0,0,-1,,sbios.cn,Fulkdbcr JloIbarcn,105.40912326388889,"[[254, 254, 254], [33, 33, 33], [130, 130, 130]]",-1.0,83030707070f3fff,-1,False,,-1,,[],,,,,
State Bank of India (SBI),sbiepay.sbi,,17,1,False,4,0,2,0,0,0,0,0,0,0,9,0,False,0,0,0.0,0,False,False,0,False,False,False,2.4193819456463714,2.4193819456463714,0,0,-1,,sbpay.app,Fulkd DopcJlc,115.19096788194445,"[[254, 254, 254], [37, 37, 37], [141, 141, 141]]",-1.0,83070707070f1fff,-1,False,,-1,,[],,,,,
Airtel,airtel.in,104.21.29.96,20,1,False,5,1,2,0,0,0,0,0,0,0,12,1,False,0,0,0.0,0,False,False,0,False,False,False,3.0220552088742005,3.0220552088742005,1,1,61,Google Trust Services,ai-relay.app,Fulkd DopcJlc ebajco,118.87963758680556,"[[254, 254, 254], [114, 114, 114], [44, 44, 44]]",-1.0,83070707070f1fff,-1,True,https://ai-relay.app/logo.png,"(32, 32)",c3db3e6631716126,"[[22, 39, 87], [100, 230, 222], [48, 134, 253]]",13335.0,CLOUDFLARENET,,,
Airtel,airtel.in,35.231.154.154,24,1,False,4,0,2,0,0,0,0,0,0,0,16,0,False,0,0,0.0,0,False,False,0,False,False,False,3.625,3.625,1,1,70,Let's Encrypt,airtulipflow.com,Fulkd DopcJlc Miuufom,139.17416666666668,"[[254, 254, 254], [84, 84, 84], [208, 208, 208]]",-1.0,870707070f0f1f3f,-1,False,,-1,,[],396982.0,GOOGLE-CLOUD-PLATFORM,US,South Carolina,North Charleston
National Informatics Centre (NIC),accounts.mgovcloud.in,88.198.23.110,21,1,False,4,0,2,0,0,0,0,0,0,0,13,0,False,0,0,0.0,0,False,False,0,False,False,False,3.3927474104487847,3.3927474104487847,0,0,-1,,ocloud.design,Fulkdbcr Jlo ckuddLJ,132.38406684027777,"[[254, 254, 254], [66, 66, 66], [158, 158, 158]]",-1.0,87070707070f1f7f,-1,False,,-1,,[],24940.0,Hetzner Online GmbH,DE,Saxony,Falkenstein
State Bank of India (SBI),onlinesbi.sbi,104.21.89.103,22,1,False,4,0,2,0,0,0,0,0,0,0,14,0,False,0,0,0.0,0,False,False,0,False,False,False,2.753434386188785,2.753434386188785,1,1,78,Google Trust Services,onlinepiano.in,Fulkd DopcJlc,134.64575303819444,"[[254, 254, 254], [30, 30, 30], [138, 138, 138]]",-1.0,87070707070f1f7f,-1,True,https://onlinepiano.in/favicon.ico,-1,,[],13335.0,CLOUDFLARENET,,,
Airtel,airtel.in,13.248.169.48,20,1,False,4,0,2,0,0,0,0,0,0,0,12,0,False,0,0,0.0,0,False,False,0,False,False,False,3.4182958340544896,3.4182958340544896,1,1,170,"GoDaddy.com, Inc.",airelink.xyz,Fulkd DCr Jla Jilelinkayi,119.20443142361113,"[[254, 254, 254], [40, 40, 40], [130, 130, 130]]",-1.0,83070707070f1fff,-1,True,https://img6.wsimg.com/ux-assets/favicon/apple-icon-57x57.png,"(32, 32)",b811bb4ee46c99b1,"[[252, 254, 254], [29, 219, 219], [136, 236, 236]]",16509.0,AMAZON-02,US,,
State Bank of India (SBI),yonobusiness.sbi,,23,1,False,4,0,2,0,0,0,0,0,0,0,15,0,False,0,0,0.0,0,False,False,0,False,False,False,3.456564762130954,3.456564762130954,0,0,-1,,dngbusiness.com,Fulkdbck Jlo drriuillozton,149.24618272569444,"[[254, 254, 254], [132, 132, 132], [30, 30, 30]]",-1.0,870707070f0f1f3f,-1,False,,-1,,[],,,,,
State Bank of India (SBI),sbi.co.in,23.225.34.75,20,2,False,5,0,2,0,0,0,0,0,0,0,12,0,False,0,0,0.0,0,False,False,0,False,False,False,3.084962500721156,3.084962500721156,0,0,-1,,dsbio.com.cn,Fulkdbck Jlo Gb Jccmcr,125.06678602430556,"[[254, 254, 254], [43, 43, 43], [150, 150, 150]]",-1.0,87070707070f0fff,-1,False,,-1,,[],40065.0,CNSERVERS,US,,
State Bank of India (SBI),sbi.co.in,43.165.184.93,18,1,False,4,0,2,0,0,0,0,0,0,0,10,0,False,0,0,0.0,0,False,False,0,False,False,False,3.1219280948873624,3.1219280948873624,0,0,-1,,sbicpy.com,Fulkdbcr Jlc Ibrp,118.23830512152776,"[[254, 254, 254], [37, 37, 37], [133, 133, 133]]",-1.0,83070707070f1fff,-1,False,,-1,,[],132203.0,"Tencent Building, Kejizhongyi Avenue",JP,Tokyo,Tokyo
State Bank of India (SBI),onlinesbi.sbi,13.248.169.48,27,1,False,4,0,2,0,0,0,0,0,0,0,19,0,False,0,0,0.0,0,False,False,0,False,False,False,3.5766176449086657,3.5766176449086657,1,1,164,"GoDaddy.com, Inc.",onlinsastelinfo.xyz,Fulkdbcr Jla onlinarelinbx,153.54940321180555,"[[254, 254, 254], [78, 78, 78], [196, 196, 196]]",-1.0,870707070f0f1f3f,-1,True,https://img6.wsimg.com/ux-assets/favicon/apple-icon-57x57.png,"(32, 32)",b811bb4ee46c99b1,"[[252, 254, 254], [29, 219, 219], [136, 236, 236]]",16509.0,AMAZON-02,US,,
Airtel,airtel.in,185.199.109.153,19,1,False,4,0,2,0,0,0,0,0,0,0,11,0,False,0,0,0.0,0,False,False,0,False,False,False,2.913977073182752,2.913977073182752,1,1,57,Let's Encrypt,alitzel.art,Fulkdbcr Jlculurelur,110.9868337673611,"[[254, 254, 254], [30, 30, 30], [125, 125, 125]]",-1.0,83070707070f1fff,-1,False,,-1,,[],54113.0,FASTLY,US,California,San Francisco
State Bank of India (SBI),onlinesbi.sbi,15.197.148.33,20,1,False,4,0,2,0,0,0,0,0,0,0,12,0,False,0,0,0.0,0,False,False,0,False,False,False,3.2516291673878226,3.2516291673878226,1,1,173,"GoDaddy.com, Inc.",oliebids.com,FulkdbcrJlo dlabiton,126.70519314236113,"[[254, 254, 254], [119, 119, 119], [30, 30, 30]]",-1.0,87070707070f0fff,-1,True,https://www.dot-services.org/favicon.svg,-1,,[],16509.0,AMAZON-02,US,,
State Bank of India (SBI),onlinesbi.sbi,,33,1,False,5,1,2,0,0,0,0,0,0,0,25,1,False,0,0,0.0,0,False,False,0,False,False,False,4.003856189774725,4.003856189774725,0,0,-1,,online-betalning26815.com,Fulkd DopcJlc balr n976316 ccm,188.9498459201389,"[[254, 254, 254], [36, 36, 36], [162, 162, 162]]",-1.0,87070f0f0f0f0f1f,-1,False,,-1,,[],,,,,
Punjab National Bank (PNB),pnbindia.in,156.250.27.201,18,1,False,4,0,2,0,0,0,0,0,0,0,10,0,False,0,0,0.0,0,False,False,0,False,False,False,3.1219280948873624,3.1219280948873624,0,0,-1,,nbidia.top,Fulkdbcr Jlo nbuuro,116.89789279513889,"[[254, 254, 254], [37, 37, 37], [112, 112, 112]]",-1.0,83070707070f1fff,-1,False,,-1,,[],142286.0,LUOGELANG FRANCE LIMITED,HK,,
Indian Oil Corporation Limited (IOCL),iocl.com,,17,1,False,4,0,2,0,0,0,0,0,0,0,9,0,False,0,0,0.0,0,False,False,0,False,False,False,2.6416041678685938,2.6416041678685938,0,0,-1,,iicl.site,Fulkd DCr Jlc Elul,103.90303602430556,"[[254, 254, 254], [118, 118, 118], [30, 30, 30]]",-1.0,83030707070f3fff,-1,False,,-1,,[],,,,,
State Bank of India (SBI),onlinesbi.sbi,104.21.59.12,27,1,False,4,0,2,0,0,0,0,0,0,0,19,0,False,0,0,0.0,0,False,False,0,False,False,False,3.616348566075165,3.616348566075165,1,1,79,Google Trust Services,onlinelistmaker.com,Fulkdbcr Jla onlinalutnukcucom,161.98388020833335,"[[254, 254, 254], [86, 86, 86], [199, 199, 199]]",-1.0,870707070f0f1f3f,-1,True,https://onlinelistmaker.com/favicon.svg,-1,,[],13335.0,CLOUDFLARENET,,,
State Bank of India (SBI),onlinesbi.sbi,,26,1,False,4,0,2,0,0,0,0,0,0,0,18,0,False,0,0,0.0,0,False,False,0,False,False,False,3.4193819456463714,3.4193819456463714,0,0,-1,,onlinecapsule.link,Fulkd b@pculu clincamkkl,152.87063585069444,"[[254, 254, 254], [127, 127, 127], [35, 35, 35]]",-1.0,870707070f0f1f3f,-1,False,,-1,,[],,,,,
State Bank of India (SBI),onlinesbi.sbi,172.67.223.53,26,1,False,4,0,2,0,0,0,0,0,0,0,18,0,False,0,0,0.0,0,False,False,0,False,False,False,3.1279868068776757,3.1279868068776757,1,1,82,Google Trust Services,onlinefocus.online,Fulkd DopcJlc,151.1830881076389,"[[254, 254, 254], [40, 40, 40], [138, 138, 138]]",-1.0,870707070f0f1f3f,-1,True,https://onlinefocus.online/favicon.ico,-1,,[],13335.0,CLOUDFLARENET,,,
Indian Railway Catering and Tourism Corporation (IRCTC),irctc.co.in,76.223.105.230,19,1,False,4,0,2,0,0,0,0,0,0,0,11,0,False,0,0,0.0,0,False,False,0,False,False,False,2.8453509366224368,2.8453509366224368,1,1,62,"GoDaddy.com, Inc.",ircocpa.com,Fulkd DopcJlc,114.64496310763889,"[[254, 254, 254], [36, 36, 36], [122, 122, 122]]",-1.0,83070707070f1fff,-1,True,"https://img1.wsimg.com/isteam/ip/static/pwa-app/logo-default.png/:/rs=w:57,h:57,m","(32, 32)",d21d2df030d3d34d,"[[128, 128, 128], [244, 244, 244], [16, 16, 16]]",16509.0,AMAZON-02,US,,
State Bank of India (SBI),onlinesbi.sbi,31.31.198.2,20,1,False,4,0,2,0,0,0,0,0,0,0,12,0,False,0,0,0.0,0,False,False,0,False,False,False,3.2516291673878226,3.2516291673878226,0,0,-1,,onlidubai.ru,Fulkdbcr Jla onliJubullu,123.13874565972222,"[[254, 254, 254], [41, 41, 41], [126, 126, 126]]",-1.0,87070707070f0fff,-1,False,,-1,,[],197695.0,"Domain names registrar REG.RU, Ltd",RU,,
Indian Oil Corporation Limited (IOCL),iocl.com,15.197.148.33,14,1,False,4,0,2,0,0,0,0,0,0,0,6,0,False,0,0,0.0,0,False,False,0,False,False,False,2.584962500721156,2.584962500721156,1,1,175,"GoDaddy.com, Inc.",oc1.ai,Fulkdbcr Jla cIui,90.33596788194444,"[[254, 254, 254], [123, 123, 123], [30, 30, 30]]",-1.0,83030307070f7fff,-1,True,https://www.dot-training.org/favicon.svg,-1,,[],16509.0,AMAZON-02,US,,
