Cooresponding CSE,Legitimate Domains,Identified Phishing/Suspected Domain Name
National Informatics Centre (NIC),cloud.gov.in,cloudpay.cloud
National Informatics Centre (NIC),cloud.gov.in,cloudsystems.network
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinesupervise.com
Indian Space Research Organisation (ISRO),sac.gov.in,sactoh.com
National Informatics Centre (NIC),cloud.gov.in,ccloudc.com
Election Commision of India (ECI),eci.gov.in,exacia.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineapps.space
National Informatics Centre (NIC),cloud.gov.in,cluod.help
National Informatics Centre (NIC),cloud.gov.in,cloudstorm.info
Axis Bank,axis.bank.in,axisprints.com
National Informatics Centre (NIC),cloud.gov.in,cloudboxxvapes.com
National Informatics Centre (NIC),cloud.gov.in,cloudsuperapp.net
Vodafone Idea (VI),myvi.in,myrvia.com
National Informatics Centre (NIC),cloud.gov.in,cloudbackbone.xyz
Income Tax Department,incometaxindia.gov.in,incaion.online
All India Institute of Medical Sciences (AIIMS),aiims.edu,aimids.com
National Informatics Centre (NIC),cloud.gov.in,cloudandhug.com
National Health Authority (NHA),nha.gov.in,nihwan.com
Airtel,airtel.in,airtoenergy.com
Election Commision of India (ECI),eci.gov.in,ecerio.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinesentry.xyz
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indianxxx2021.com
Airtel,airtel.in,airturf307.com
Reserve Bank of India (RBI),rbi.org.in,rboji4.makeup
Vodafone Idea (VI),myvi.in,myvitajourneys.com
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indialcs.com
National Informatics Centre (NIC),cloud.gov.in,cloud-aegis-staging.com
Indian Space Research Organisation (ISRO),sac.gov.in,spacex.wf
National Informatics Centre (NIC),cloud.gov.in,cloudretailhub.com
IndusInd Bank,indusind.bank.in,industrialdigital.pl
State Bank of India (SBI),homeloans.sbi,homeloanplans.com
National Health Authority (NHA),abdm.gov.in,abdulmuzeer.cv
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indianideology.com
HDFC Bank,hdfc.bank.in/nri-banking,zhdftc.com
Income Tax Department,incometaxindia.gov.in,incomeinsidertv.com
State Bank of India (SBI),homeloans.sbi,homesvacations.com
State Bank of India (SBI),homeloans.sbi,homeoptika.com
Kfintech,kfintech.com,kitech4.com
IndusInd Bank,indusind.bank.in,industriallandscape.com
National Informatics Centre (NIC),cloud.gov.in,cloudart.tf
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinebettinggames.com
Income Tax Department,contents.tdscpc.gov.in,tds.ceo
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,o7nline.info
State Bank of India (SBI),sbi.co.in,sbenin.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,online-linkt.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinemarriage.pk
National Informatics Centre (NIC),cloud.gov.in,cloud-containers.com
Airtel,airtel.in,artdiesel.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinesleuth.com
ICICI Bank,icici.bank.in,ciiic.gs
Vodafone Idea (VI),myvi.in,myvisionof.com
Axis Bank,axis.bank.in,axisbiodiscovery.com
National Informatics Centre (NIC),cloud.gov.in,cloudscores.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudcryptominer.xyz
State Bank of India (SBI),homeloans.sbi,homegrownkits.com
parivahan sewa,parivahan.gov.in,parashine.com
National Informatics Centre (NIC),cloud.gov.in,cloudadvances.xyz
Bank of Baroda,bankofbaroda.bank.in,bankofhbar.com
National Informatics Centre (NIC),cloud.gov.in,cloudsecuritybox.com
National Informatics Centre (NIC),cloud.gov.in,icloud-s.com
Bharat Sanchar Nigam Limited (BSNL),bsnl.co.in,bs4l.online
Computer Age Management Services Ltd. (CAMS),camsonline.com,cafesonline.com
National Informatics Centre (NIC),cloud.gov.in,cloudiqconsult.com
Indian Space Research Organisation (ISRO),sac.gov.in,sascms.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineviper.xyz
Indian Space Research Organisation (ISRO),sac.gov.in,tkz981.sa.com
Indian Space Research Organisation (ISRO),isro.gov.in,aiseros.com
National Informatics Centre (NIC),cloud.gov.in,cloudnative.click
State Bank of India (SBI),homeloans.sbi,homeplustab.com
Coal India,coalindia.in,candia.info
Indian Space Research Organisation (ISRO),sac.gov.in,esacp.com
Kfintech,kfintech.com,fintechtr.com
Vodafone Idea (VI),myvi.in,myvisionneeds.com
National Informatics Centre (NIC),cloud.gov.in,cloudcommandcenter.com
Airtel,airtel.in,airtasket.com
State Bank of India (SBI),homeloans.sbi,homelandgolf.com
State Bank of India (SBI),homeloans.sbi,home55.org
State Bank of India (SBI),sbi.co.in,sabiko.app
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinegan.xyz
Reserve Bank of India (RBI),rbi.org.in,rbpi.info
State Bank of India (SBI),homeloans.sbi,home60515.com
National Informatics Centre (NIC),cloud.gov.in,cloudgolfer.com
Vodafone Idea (VI),myvi.in,mpyv.com
National Informatics Centre (NIC),cloud.gov.in,cloudcharacter.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudbolts.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudmy.site
Indian Space Research Organisation (ISRO),iirs.gov.in,igrs.info
Indian Oil Corporation Limited (IOCL),iocl.com,ironclaw.ca
Computer Age Management Services Ltd. (CAMS),camsonline.com,castleinn.info
parivahan sewa,parivahan.gov.in,parisandwatches.biz
Axis Bank,axis.bank.in,aius.in
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indianoceanlu7.co.uk
All India Institute of Medical Sciences (AIIMS),aiims.edu,amitis.style
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineshop.fyi
Reserve Bank of India (RBI),rebit.org.in,relint.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudroar.xyz
Indian Space Research Organisation (ISRO),sac.gov.in,diary-learning.sa.com
National Informatics Centre (NIC),cloud.gov.in,cloudphilippines.com
IndusInd Bank,indusind.bank.in,insurid.com
Unique Identification Authority of India (UIDAI),uidai.gov.in,uikami.com
Indian Space Research Organisation (ISRO),nrsc.gov.in/nrscnew,norsch.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,online-hoa.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinepsychics.online
Unique Identification Authority of India (UIDAI),uidai.gov.in,uyiai.com
National Informatics Centre (NIC),cloud.gov.in,cloudwizard.xyz
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinecapital.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudsermon.com
National Informatics Centre (NIC),cloud.gov.in,lou.beauty
National Informatics Centre (NIC),cloud.gov.in,cloudifysmm.app
Air India,airindia.com,iridan.com
National Informatics Centre (NIC),cloud.gov.in,cloudaion.site
Punjab National Bank (PNB),netpnb.com,netplango.com
HDFC Bank,netbanking.hdfcbank.com/netbanking/,edfbank.com
Airtel,airtel.in,aitecsrl.info
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indira.chat
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinechatsohbet.com
Indian Space Research Organisation (ISRO),sac.gov.in,isac.dev
National Informatics Centre (NIC),cloud.gov.in,cloudpickai.com
State Bank of India (SBI),sbi.co.in,scbiet.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinedatings767.xyz
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinetalking.com
State Bank of India (SBI),homeloans.sbi,homenestor.com
National Informatics Centre (NIC),cloud.gov.in,cloudbooktech.com
State Bank of India (SBI),sbi.co.in,5bbifb.shop
Unique Identification Authority of India (UIDAI),uidai.gov.in,buildaion.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinesavingstoyou.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinetrials.com
Axis Bank,axis.bank.in,axil.dev
Bank of Baroda,bankofbaroda.bank.in,bandotblackraban.xyz
Canara Bank,canarahsbclife.com,canadasite.com
State Bank of India (SBI),homeloans.sbi,home-850.com
National Informatics Centre (NIC),cloud.gov.in,cloudautonomy.xyz
State Bank of India (SBI),sbi.co.in,sbplih.help
National Informatics Centre (NIC),cloud.gov.in,cloudpoie.com
Computer Age Management Services Ltd. (CAMS),camsonline.com,camisnew.com
State Bank of India (SBI),sbicard.com,desicard.com
State Bank of India (SBI),sbi.co.in,shbiya.com
National Informatics Centre (NIC),cloud.gov.in,cloudonymous.com
State Bank of India (SBI),homeloans.sbi,homelandsecuritynet.com
State Bank of India (SBI),homeloans.sbi,homelocalservices.biz
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinesoon.com
State Bank of India (SBI),homeloans.sbi,homebroken.com
State Bank of India (SBI),homeloans.sbi,homeownersparty.com
State Bank of India (SBI),sbilife.co.in,sexinlife.com
National Informatics Centre (NIC),cloud.gov.in,cloudiosolutions.tech
National Informatics Centre (NIC),cloud.gov.in,cliopud.com
National Informatics Centre (NIC),cloud.gov.in,cloudsonasunnyday.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,online-msg-esl.cfd
National Informatics Centre (NIC),cloud.gov.in,cloudaion.online
National Informatics Centre (NIC),cloud.gov.in,cloudspire360.com
Axis Bank,axis.bank.in,axisvibrantia.com
National Informatics Centre (NIC),cloud.gov.in,cloud-aion.com
State Bank of India (SBI),homeloans.sbi,homeschoolahoy.com
Axis Bank,axismaxlife.com,animalfixer.com
IndusInd Bank,indusind.bank.in,industrieosm.com
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indianwellsca.com
Computer Age Management Services Ltd. (CAMS),camsonline.com,crumbsonlinehq.com
BSE Ltd.,bseindia.com,byteindian.xyz
State Bank of India (SBI),homeloans.sbi,homeloansmichigan.com
National Informatics Centre (NIC),cloud.gov.in,clouded-minds.com
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indacoin.exchange
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,online-scalway.com
National Informatics Centre (NIC),cloud.gov.in,cloud9laundry.com
National Informatics Centre (NIC),cloud.gov.in,cloudformula.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudaidev.com
Reserve Bank of India (RBI),rebit.org.in,rebofitness.com
Computer Age Management Services Ltd. (CAMS),camsonline.com,camions117.ca
Indian Space Research Organisation (ISRO),isro.gov.in,nisroc.com
Income Tax Department,incometax.gov.in,inmeca.com
State Bank of India (SBI),homeloans.sbi,hormonesaf.com
parivahan sewa,parivahan.gov.in,parevacchair.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineiq.xyz
Indian Space Research Organisation (ISRO),sac.gov.in,ntb1.sa.com
Bharat Sanchar Nigam Limited (BSNL),bsnl.co.in,bhnl.org
State Bank of India (SBI),homeloans.sbi,homeroofcleaner.com
National Informatics Centre (NIC),cloud.gov.in,cloudvtech.net
National Informatics Centre (NIC),cloud.gov.in,cloudhop.xyz
State Bank of India (SBI),homeloans.sbi,hometonis.com
State Bank of India (SBI),sbisecurities.in,sironasecurities.com
National Informatics Centre (NIC),cloud.gov.in,cloudblossom.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudimmersive.com
BSE Ltd.,bseindia.com,rbsindia.com
National Informatics Centre (NIC),cloud.gov.in,cloudhood.xyz
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlifts.com
HDFC Bank,hdfcfund.com,cffund.com
National Informatics Centre (NIC),cloud.gov.in,cloudrelay.sbs
National Informatics Centre (NIC),cloud.gov.in,cloudexaai.com
National Informatics Centre (NIC),cloud.gov.in,cloudlsolutions.com
Axis Bank,axis.bank.in,axischiroclinic.com
Vodafone Idea (VI),myvi.in,mvydi.gs
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineearniing.xyz
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineguides.shop
Punjab National Bank (PNB),pnb.bank.in,panbe.store
Airtel,airtel.in,airtalo.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinellm.xyz
Axis Bank,axis.bank.in,axiusprime.com
Airtel,airtel.in,airtechhub.site
National Informatics Centre (NIC),cloud.gov.in,cloudpilottech.com
National Informatics Centre (NIC),cloud.gov.in,cloudapollo.xyz
State Bank of India (SBI),homeloans.sbi,homesforsaleinchicoca.com
Jio,jio.com,jairos.fr
Indian Space Research Organisation (ISRO),sac.gov.in,sac4kids.com
State Bank of India (SBI),homeloans.sbi,homelygardenly.com
Election Commision of India (ECI),eci.gov.in,ezcidr.com
State Bank of India (SBI),homeloans.sbi,homesdaytona.com
National Health Authority (NHA),nha.gov.in,nhua.com
National Informatics Centre (NIC),cloud.gov.in,cloudemy.app
Reserve Bank of India (RBI),rebit.org.in,rerabi.click
National Informatics Centre (NIC),cloud.gov.in,cloudninefamilysleep.com
National Informatics Centre (NIC),cloud.gov.in,cloudinstruments.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudbreakcannabis.com
All India Institute of Medical Sciences (AIIMS),aiims.edu,aimv5g.com
National Informatics Centre (NIC),cloud.gov.in,cloudeo.xyz
Axis Bank,axis.bank.in,ahxins.com
State Bank of India (SBI),homeloans.sbi,homemoses.com
Airtel,airtel.in,airelator.com
Unique Identification Authority of India (UIDAI),uidai.gov.in,ixdai.com
State Bank of India (SBI),sbisecurities.in,mosaicsecurities.com
Income Tax Department,incometax.gov.in,incoperate.com
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indi-tango.com
Indian Space Research Organisation (ISRO),sac.gov.in,sharcc.dev
Unique Identification Authority of India (UIDAI),uidai.gov.in,udoai.com
Indian Space Research Organisation (ISRO),iirs.gov.in,irise.one
Indian Space Research Organisation (ISRO),sac.gov.in,saucy.bot
National Informatics Centre (NIC),cloud.gov.in,clopdi.info
Vodafone Idea (VI),myvi.in,myvitalearthist.com
Airtel,airtel.in,irt3.com
National Informatics Centre (NIC),cloud.gov.in,cloudtwin.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudftw.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,online-leisulive.com
Election Commision of India (ECI),eci.gov.in,ecofin.co.mz
National Informatics Centre (NIC),authwebmail.nic.in,authwise.xyz
State Bank of India (SBI),homeloans.sbi,homelyda.com
National Informatics Centre (NIC),cloud.gov.in,jxccloud.com
Jio,jio.com,jio365.store
National Informatics Centre (NIC),cloud.gov.in,cloud-dns-inc.com
Airtel,airtel.in,airjet.xyz
Indian Oil Corporation Limited (IOCL),iocl.com,ifocloud.com
Reserve Bank of India (RBI),rbi.org.in,urbio.co
National Informatics Centre (NIC),cloud.gov.in,kaicloud.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudvrgames.com
State Bank of India (SBI),homeloans.sbi,homeloanstitle.com
IDFC FIRST Bank,idfcfirst.bank.in,ifirst.biz
Canara Bank,canararobeco.com,canariasenbici.com
Punjab National Bank (PNB),netpnb.com,netpoint.id
Axis Bank,axis.bank.in,axiomstore.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinesalessite.com
State Bank of India (SBI),homeloans.sbi,homeofdomehats.com
Airtel,airtel.in,aietra.com
Kfintech,kfintech.com,pmhfintech.com
National Informatics Centre (NIC),cloud.gov.in,cloud2agi.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudshikshak.com
National Informatics Centre (NIC),cloud.gov.in,cloudbroker.fyi
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineedgeai.xyz
State Bank of India (SBI),homeloans.sbi,homelesscoinbsc.xyz
Vodafone Idea (VI),myvi.in,myvisionshopping.com
National Informatics Centre (NIC),cloud.gov.in,cloudwrites.xyz
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indiaring.com
IndusInd Bank,indusind.bank.in,industrialcabinets.com
National Informatics Centre (NIC),cloud.gov.in,cloudfounder.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudcoinclub.xyz
State Bank of India (SBI),sbi.co.in,subito.today
Jio,jio.com,jioworkz.com
Airtel,airtelpayments.bank.in,agentfipayments.com
All India Institute of Medical Sciences (AIIMS),aiims.edu,iimsn.com
State Bank of India (SBI),sbi.co.in,sbiff.com
Punjab National Bank (PNB),pnb.bank.in,panbe.site
Bank of Baroda,bankofbaroda.bank.in,bankofamdrica.com
National Informatics Centre (NIC),cloud.gov.in,clouddatahelp.com
BSE Ltd.,bseindia.com,sezindian.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinefddeposit.com
National Informatics Centre (NIC),cloud.gov.in,clouds-mail.com
National Informatics Centre (NIC),cloud.gov.in,cloudfastmail.com
Airtel,airtel.in,artiquely.com
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indianadog.com
National Informatics Centre (NIC),cloud.gov.in,cloud-develop.cn
Indian Space Research Organisation (ISRO),sac.gov.in,diary-notebook.sa.com
National Informatics Centre (NIC),cloud.gov.in,cloudcrack.info
State Bank of India (SBI),homeloans.sbi,homedecorhacks.com
Computer Age Management Services Ltd. (CAMS),camsonline.com,wiasonline.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,online777slot.org
National Informatics Centre (NIC),cloud.gov.in,cloudkitchenhealth.xyz
National Informatics Centre (NIC),accounts.mgovcloud.in,mcgold.in
ICICI Bank,icici.bank.in,biciclick.com
All India Institute of Medical Sciences (AIIMS),aiims.edu,aionis.site
Reserve Bank of India (RBI),rebit.org.in,rebirthwellnessgroup.com
Jio,jio.com,jamioy.com
National Informatics Centre (NIC),cloud.gov.in,cloudlasers.com
Indian Space Research Organisation (ISRO),sac.gov.in,ntb3.sa.com
National Informatics Centre (NIC),cloud.gov.in,cloudstorages.com
National Informatics Centre (NIC),cloud.gov.in,cloudsynvicktrade.com
National Informatics Centre (NIC),cloud.gov.in,grncloud.cloud
Bank of Baroda,bankofbaroda.bank.in,bankofajerica.com
Axis Bank,axis.bank.in,axisconveyor.com
Vodafone Idea (VI),myvi.in,myvillagelovesme.com
State Bank of India (SBI),homeloans.sbi,homefiberglass.com
State Bank of India (SBI),homeloans.sbi,homestylenagavci.com
Reserve Bank of India (RBI),rebit.org.in,rebellite.com
Election Commision of India (ECI),eci.gov.in,ecomin.app
parivahan sewa,parivahan.gov.in,parikshamanch.com
Income Tax Department,contents.tdscpc.gov.in,tdscomputer.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinecasinoblogincanada.com
National Informatics Centre (NIC),cloud.gov.in,cloudnet365.com
National Informatics Centre (NIC),cloud.gov.in,cloudassay.xyz
National Informatics Centre (NIC),authwebmail.nic.in,authbandit.com
National Informatics Centre (NIC),cloud.gov.in,cloudinfinity.xyz
Income Tax Department,incometax.gov.in,incode.one
Reserve Bank of India (RBI),rebit.org.in,rebail.com
State Bank of India (SBI),homeloans.sbi,homeloan19.com
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indiclean.in
National Informatics Centre (NIC),cloud.gov.in,cloud-dg.com
National Informatics Centre (NIC),authwebmail.nic.in,authbrandly.com
National Informatics Centre (NIC),cloud.gov.in,cloudanceai.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudwasm.xyz
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinecasinoreportspa.com
Axis Bank,axis.bank.in,axisprojekt.com
Axis Bank,axis.bank.in,axis-of-worlds.com
Axis Bank,axis.bank.in,axi2.com
parivahan sewa,parivahan.gov.in,pariaza.com
National Informatics Centre (NIC),accounts.mgovcloud.in,momicloud.com
Airtel,airtel.in,aihotels.agency
National Informatics Centre (NIC),cloud.gov.in,emcloud.click
National Informatics Centre (NIC),cloud.gov.in,cloudaiforrookies.online
National Informatics Centre (NIC),cloud.gov.in,cloudtopia.com
National Informatics Centre (NIC),cloud.gov.in,cloud1000x.xyz
Indian Space Research Organisation (ISRO),sac.gov.in,5acu3379.com
National Informatics Centre (NIC),cloud.gov.in,cloud42.dev
National Health Authority (NHA),abdm.gov.in,abudima.com
National Informatics Centre (NIC),cloud.gov.in,hficloud.com
National Informatics Centre (NIC),cloud.gov.in,cloudficient.com
National Informatics Centre (NIC),cloud.gov.in,enscloud.xyz
Income Tax Department,incometax.gov.in,incometax.click
Airtel,airtel.in,aitell.com
Reserve Bank of India (RBI),rebit.org.in,rebecaizoton.com
ICICI Bank,icici.bank.in,iconicintel.com
Axis Bank,axis.bank.in,axisitbd.com
National Informatics Centre (NIC),cloud.gov.in,cloudcraft.dev
parivahan sewa,parivahan.gov.in,partaban.com
National Informatics Centre (NIC),cloud.gov.in,cloudlogging.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinegrowthbridge.org
National Informatics Centre (NIC),cloud.gov.in,cloudaball.com
National Health Authority (NHA),nha.gov.in,nchwaf.com
National Informatics Centre (NIC),authwebmail.nic.in,authen.help
Election Commision of India (ECI),eci.gov.in,ecomix.pl
Canara Bank,canarabank.com,annabaran.com
State Bank of India (SBI),homeloans.sbi,homeroo.cz
National Informatics Centre (NIC),cloud.gov.in,cloudambient.com
Kfintech,kfintech.com,fintechgo.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinespindle.com
National Informatics Centre (NIC),cloud.gov.in,cloudaroq.com
State Bank of India (SBI),homeloans.sbi,homiqons.com
ICICI Bank,icici.bank.in,bicii.com
National Informatics Centre (NIC),cloud.gov.in,cloudenthusiasts.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudcentricpulse.click
Canara Bank,canarahsbclife.com,canadaifrs.com
National Informatics Centre (NIC),cloud.gov.in,avacloud.online
Income Tax Department,incometax.gov.in,incomeroadmaps.com
State Bank of India (SBI),homeloans.sbi,homebox.direct
Bank of Baroda,bankofbaroda.bank.in,bankofuae.com
National Informatics Centre (NIC),cloud.gov.in,cloudcrafthq.com
Reserve Bank of India (RBI),rbi.org.in,arbi.business
Vodafone Idea (VI),myvi.in,myvibes.com
National Informatics Centre (NIC),cloud.gov.in,qshcloud.com
National Informatics Centre (NIC),cloud.gov.in,cloudvionsystems.com
National Informatics Centre (NIC),cloud.gov.in,cloudfinanceteam.com
National Informatics Centre (NIC),cloud.gov.in,witcloud.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudandhug-quebec.com
Reserve Bank of India (RBI),rbi.org.in,rbtxio.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinesteal.com
Indian Space Research Organisation (ISRO),sac.gov.in,fastlionworldmoon.sa.com
National Informatics Centre (NIC),cloud.gov.in,cloudflarereserv.click
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineserver3.top
National Informatics Centre (NIC),cloud.gov.in,cloudeus.click
All India Institute of Medical Sciences (AIIMS),aiims.edu,aiirish.com
Reserve Bank of India (RBI),rebit.org.in,resist.email
National Informatics Centre (NIC),cloud.gov.in,cloudyvapor.com
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indiatronics.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineblueberries.com
Election Commision of India (ECI),eci.gov.in,windcc.ec.cc
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,on1ne.com
National Informatics Centre (NIC),cloud.gov.in,cloudxits.com
State Bank of India (SBI),homeloans.sbi,homecomings.store
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,online-shop-tr.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinebillpaychecks.com
BSE Ltd.,bseindia.com,bsnider.dev
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineatms.com
Coal India,coalindia.in,coalrietenbach.com
IndusInd Bank,indusind.bank.in,industriasdenim.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinesssk.com
State Bank of India (SBI),homeloans.sbi,homedataonline.com
IndusInd Bank,indusind.bank.in,industrialland.dev
State Bank of India (SBI),homeloans.sbi,homeforsalemankato.com
Canara Bank,canarabank.com,canadianmarketindex.com
IndusInd Bank,indusind.bank.in,indside.com
Reserve Bank of India (RBI),rebit.org.in,rebirthing-piano.com
State Bank of India (SBI),homeloans.sbi,homerecordings.us
Indian Space Research Organisation (ISRO),sac.gov.in,saicem.top
Coal India,coalindia.in,foamindia.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinesgpt.xyz
Income Tax Department,incometax.gov.in,incotermzealot.com
Air India,airindia.com,airinception.xyz
State Bank of India (SBI),homeloans.sbi,homtels.net
National Health Authority (NHA),abdm.gov.in,abdusms.com
Indian Space Research Organisation (ISRO),sac.gov.in,fair-garage.sa.com
National Informatics Centre (NIC),cloud.gov.in,cloudgarrison.xyz
Punjab National Bank (PNB),pnb.bank.in,panbe.website
National Informatics Centre (NIC),cloud.gov.in,cloudranges.xyz
Canara Bank,canararobeco.com,canadaincorporated.com
State Bank of India (SBI),homeloans.sbi,homeorchards.com
National Informatics Centre (NIC),cloud.gov.in,cloudfleet.xyz
BSE Ltd.,bseindia.com,byteindian.com
Bank of Baroda,bankofbaroda.bank.in,bankofmontreal.asia
National Informatics Centre (NIC),cloud.gov.in,cloudrisksolutions.com
State Bank of India (SBI),sbilife.co.in,siliye.asia
Axis Bank,axis.bank.in,axisfab3d.com
Air India,airindiaexpress.com,virginexpress.info
Computer Age Management Services Ltd. (CAMS),camsonline.com,casimoney.bet
National Informatics Centre (NIC),cloud.gov.in,cloudfraction.link
Indian Space Research Organisation (ISRO),isro.gov.in,israelpost.xyz
Indian Space Research Organisation (ISRO),iirs.gov.in,5ifirst.com
National Informatics Centre (NIC),cloud.gov.in,cloudlane.biz
State Bank of India (SBI),homeloans.sbi,homekindusa.com
National Health Authority (NHA),abdm.gov.in,albd.app
National Health Authority (NHA),abdm.gov.in,albd.dev
National Informatics Centre (NIC),cloud.gov.in,cloudarax.com
Airtel,airtel.in,airtravelspecialties.com
National Informatics Centre (NIC),cloud.gov.in,cloudcatchermusic.com
Axis Bank,axis.bank.in,axislawnsprocare.com
Indian Space Research Organisation (ISRO),sac.gov.in,diary-student.sa.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlifeshop.com
National Informatics Centre (NIC),cloud.gov.in,cloudchaser.coffee
Airtel,airtel.in,airets.com
National Informatics Centre (NIC),cloud.gov.in,cloudpredator.xyz
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinebusinessatlas.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinepatim.com
Airtel,airtel.in,airiseoul.com
Computer Age Management Services Ltd. (CAMS),camsonline.com,campaponline.com
Election Commision of India (ECI),eci.gov.in,eechip.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineshemale.com
Airtel,airtel.in,airbanter.xyz
National Informatics Centre (NIC),cloud.gov.in,clustd.com
National Informatics Centre (NIC),cloud.gov.in,cloudfinancing.xyz
National Informatics Centre (NIC),cloud.gov.in,xercloud.net
Vodafone Idea (VI),myvi.in,myvapecity.com
Income Tax Department,incometaxindia.gov.in,incandia.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinebuckss.co
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,online-kredite.com
BSE Ltd.,bseindia.com,bukeindia.com
National Informatics Centre (NIC),cloud.gov.in,cloudstash.tech
National Informatics Centre (NIC),cloud.gov.in,cloudaxisglobal.com
National Informatics Centre (NIC),cloud.gov.in,cloudsystems.email
National Informatics Centre (NIC),cloud.gov.in,cloudasteroid.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudcroft-motel.com
Election Commision of India (ECI),eci.gov.in,ecpics.com
Airtel,airtel.in,aionreal.info
Indian Space Research Organisation (ISRO),nrsc.gov.in/nrscnew,nrsh.xyz
Airtel,airtel.in,aionreal.com
All India Institute of Medical Sciences (AIIMS),aiims.edu,aiiks.com
State Bank of India (SBI),sbi.co.in,subib.com
State Bank of India (SBI),homeloans.sbi,homebodyhappiness.com
