Cooresponding CSE,Legitimate Domains,Identified Phishing/Suspected Domain Name
National Informatics Centre (NIC),cloud.gov.in,cloudmuse.xyz
Air India,airindia.com,aiinertia.com
State Bank of India (SBI),homeloans.sbi,homelocalservices.biz
Indian Space Research Organisation (ISRO),isro.gov.in,insproit.com
National Informatics Centre (NIC),cloud.gov.in,cloudtomorrow.xyz
State Bank of India (SBI),sbi.co.in,sboziy.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,online0x.xyz
Bank of Baroda,bankofbaroda.bank.in,bankofhbar.com
IndusInd Bank,indusind.bank.in,industri.us
BSE Ltd.,bsestarmf.in,basestar.ovh
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,online-gambling.biz
Vodafone Idea (VI),myvi.in,myvedicvibe.com
Airtel,airtel.in,airtravelspecialties.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinedatings767.xyz
"Civil Registration System, MHA (RGCCI)",crsorgi.gov.in,crogs.com
BSE Ltd.,bseindia.com,byindian.com
State Bank of India (SBI),homeloans.sbi,homesforsaleinchicoca.com
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indiansolder.cam
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinegrowthbridge.org
State Bank of India (SBI),homeloans.sbi,homeleads.biz
Indian Space Research Organisation (ISRO),sac.gov.in,search.forum
National Informatics Centre (NIC),cloud.gov.in,avacloud.online
parivahan sewa,parivahan.gov.in,para.land
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinesssk.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineseducer.com
National Informatics Centre (NIC),cloud.gov.in,cloudart.yt
National Health Authority (NHA),nha.gov.in,nchian.cc
State Bank of India (SBI),homeloans.sbi,homedepotn.com
Income Tax Department,incometaxindia.gov.in,incaion.online
All India Institute of Medical Sciences (AIIMS),aiims.edu,aidids.com
State Bank of India (SBI),homeloans.sbi,homesforsalesandysprings.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinedfs.com
National Informatics Centre (NIC),cloud.gov.in,cloudwitharyan.tech
Kfintech,kfintech.com,kiwanotech.com
Airtel,airtel.in,airlst.com
Indian Space Research Organisation (ISRO),sac.gov.in,saicem.top
National Informatics Centre (NIC),cloud.gov.in,clouddl.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudcrd.com
Bank of Baroda,bankofbaroda.bank.in,bankld.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudnet75.com
State Bank of India (SBI),sbicard.com,desicard.com
National Informatics Centre (NIC),cloud.gov.in,cloudsermon.com
National Informatics Centre (NIC),cloud.gov.in,cloudfullstack.com
IDFC FIRST Bank,idfcfirst.bank.in,deaffirst.co.uk
Reserve Bank of India (RBI),rebit.org.in,krebsiti.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinewizard.xyz
ICICI Bank,icici.bank.in,icicek.com
Indian Space Research Organisation (ISRO),sac.gov.in,sackss.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinegrittech.com
IndusInd Bank,indusind.bank.in,inkedesignd.com
BSE Ltd.,bseindia.com,jesindia.com
Vodafone Idea (VI),myvi.in,myvivatours.com
Indian Space Research Organisation (ISRO),sac.gov.in,fgtk.sa.com
National Health Authority (NHA),nha.gov.in,bnhaa.fit
State Bank of India (SBI),homeloans.sbi,home2sold.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,ones.agency
Reserve Bank of India (RBI),rbi.org.in,krbig.com
Election Commision of India (ECI),eci.gov.in,eechip.com
Bank of Baroda,bankofbaroda.bank.in,banksadda.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinebuckss.co
National Informatics Centre (NIC),cloud.gov.in,cloudbera.com
Indian Space Research Organisation (ISRO),sac.gov.in,saucer.casa
National Health Authority (NHA),nha.gov.in,nezha5.com
IndusInd Bank,indusind.bank.in,industrialsyndications.net
ICICI Bank,infiniti.icicibank.com,ichiback.com
State Bank of India (SBI),homeloans.sbi,homelotterynews.com
National Informatics Centre (NIC),cloud.gov.in,cloudsteps-boutique.com
Axis Bank,axis.bank.in,axisitbd.com
Reserve Bank of India (RBI),rebit.org.in,resbet.top
National Informatics Centre (NIC),cloud.gov.in,cloudwinds.xyz
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineordinal.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudjars.com
National Informatics Centre (NIC),accounts.mgovcloud.in,moodcloud.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudpoie.com
Computer Age Management Services Ltd. (CAMS),camsonline.com,maonline2.xyz
Axis Bank,axis.bank.in,axis-of-worlds.com
State Bank of India (SBI),homeloans.sbi,home60515.com
Air India,airindia.com,saifindia.com
National Informatics Centre (NIC),cloud.gov.in,cloudifysmm.app
Reserve Bank of India (RBI),rebit.org.in,rebalio.com
Air India,airindia.com,iridan.com
Airtel,airtel.in,airtechhub.site
National Informatics Centre (NIC),cloud.gov.in,cloudmiral.com
National Informatics Centre (NIC),cloud.gov.in,cloudfinancing.xyz
Indian Space Research Organisation (ISRO),sac.gov.in,sacback.com
Canara Bank,canarabank.com,canabook.com
National Informatics Centre (NIC),cloud.gov.in,cloudshikshak.com
Computer Age Management Services Ltd. (CAMS),camsonline.com,pamsonline.com
Reserve Bank of India (RBI),rbi.org.in,rahbiz.com
National Informatics Centre (NIC),cloud.gov.in,cloud-aion.com
State Bank of India (SBI),sbi.co.in,scbiet.com
Axis Bank,axis.bank.in,axisaicore.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinez.com
Kfintech,kfintech.com,fintechtr.com
Bharat Sanchar Nigam Limited (BSNL),bsnl.co.in,bsn111.com
Reserve Bank of India (RBI),rebit.org.in,remkit.com
Airtel,airtel.in,aitherlab.org
National Informatics Centre (NIC),cloud.gov.in,cloudvaulted.xyz
National Informatics Centre (NIC),cloud.gov.in,clouddatahelp.com
National Informatics Centre (NIC),cloud.gov.in,cloudonymous.com
National Informatics Centre (NIC),cloud.gov.in,cloud6miner.cloud
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinecasinosformobile.com
National Informatics Centre (NIC),cloud.gov.in,cloutdefined.biz
National Informatics Centre (NIC),cloud.gov.in,clouded-minds.com
Canara Bank,canarabank.com,canala-sa.com
Computer Age Management Services Ltd. (CAMS),camsonline.com,cometsonline.xyz
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indiaeconomics.com
National Informatics Centre (NIC),cloud.gov.in,jxccloud.com
National Informatics Centre (NIC),cloud.gov.in,cloudcrypt.xyz
Vodafone Idea (VI),myvi.in,moneyvit.com
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indianolarecord.info
National Informatics Centre (NIC),cloud.gov.in,cloudencryption.xyz
HDFC Bank,hdfcfund.com,cffund.com
Computer Age Management Services Ltd. (CAMS),camsonline.com,cursoonline.site
Reserve Bank of India (RBI),rebit.org.in,ebit.one
Axis Bank,axis.bank.in,axisprints.com
State Bank of India (SBI),sbi.co.in,subib.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineus.art
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinemusicfestival.com
National Informatics Centre (NIC),cloud.gov.in,clouddy.cloud
State Bank of India (SBI),homeloans.sbi,homeroofcleaner.com
National Informatics Centre (NIC),cloud.gov.in,cloudsuperapp.net
Computer Age Management Services Ltd. (CAMS),camsonline.com,campaponline.com
Axis Bank,axis.bank.in,axiusprime.com
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indianmobility.com
Reserve Bank of India (RBI),rebit.org.in,rebise.com
National Informatics Centre (NIC),cloud.gov.in,cloudsaur.com
BSE Ltd.,bseindia.com,bukeindia.com
State Bank of India (SBI),homeloans.sbi,homeloantv.com
State Bank of India (SBI),homeloans.sbi,homesforfalcons.com
National Informatics Centre (NIC),cloud.gov.in,cloudignite.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudroar.xyz
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indiafinder.com
Canara Bank,canarabank.com,canadianbread.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineatms.com
Air India,airindia.com,airindiaai.com
Axis Bank,axismaxlife.com,axiomai.ltd
Computer Age Management Services Ltd. (CAMS),camsonline.com,amsouthonline.us
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinecasinoblogincanada.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinecapital.xyz
Axis Bank,axismaxlife.com,axial-e.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinesoon.com
State Bank of India (SBI),homeloans.sbi,homefiberglass.com
National Informatics Centre (NIC),cloud.gov.in,cloudsustain.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudsquid.xyz
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlifeshop.com
Vodafone Idea (VI),myvi.in,myvivastyle.com
parivahan sewa,parivahan.gov.in,paarivahan.com
State Bank of India (SBI),homeloans.sbi,homeshoplink.com
National Health Authority (NHA),abdm.gov.in,albd.dev
Air India,airindia.com,aiperindia.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,online152.com
IndusInd Bank,indusind.bank.in,industrie-dekor.com
Indian Space Research Organisation (ISRO),nrsc.gov.in/nrscnew,nhsc.us
State Bank of India (SBI),homeloans.sbi,homeinsobha.com
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indianfood1a.com
Axis Bank,axis.bank.in,axisstar.com
National Informatics Centre (NIC),cloud.gov.in,cloudvory.store
Election Commision of India (ECI),eci.gov.in,ecidum.rest
National Informatics Centre (NIC),authwebmail.nic.in,authease.xyz
National Informatics Centre (NIC),cloud.gov.in,cloud-dns-inc.com
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indianiks.com
Bank of Baroda,bankofbaroda.bank.in,bandotblackraban.xyz
Airtel,airtelpayments.bank.in,tariffrepayment.com
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indiclean.in
State Bank of India (SBI),homeloans.sbi,homelogix.ai
BSE Ltd.,bseindia.com,vsindia.com
Bank of Baroda,bankofbaroda.bank.in,bankwawa.com
National Informatics Centre (NIC),cloud.gov.in,cloudlineofficial.com
State Bank of India (SBI),homeloans.sbi,homemoses.com
Indian Space Research Organisation (ISRO),sac.gov.in,53face.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinecasinos77za.com
National Informatics Centre (NIC),cloud.gov.in,cloudflare.cfd
National Informatics Centre (NIC),cloud.gov.in,cloudacquire.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudcabinet.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudninefamilysleep.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinetutorsbiz.com
National Informatics Centre (NIC),cloud.gov.in,cloudsecuritybox.com
National Informatics Centre (NIC),cloud.gov.in,cloudlane.biz
National Informatics Centre (NIC),cloud.gov.in,cloudhighway.xyz
Reserve Bank of India (RBI),rbi.org.in,arbi.business
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,online-msg-esl.xyz
Indian Space Research Organisation (ISRO),sac.gov.in,flow-arch.sa.com
parivahan sewa,parivahan.gov.in,parathamna.com
Indian Space Research Organisation (ISRO),sac.gov.in,tkz981.sa.com
Canara Bank,canarahsbclife.com,canvasbrief.art
Canara Bank,canarabank.com,annabaran.com
State Bank of India (SBI),homeloans.sbi,homenet.org.pl
National Informatics Centre (NIC),cloud.gov.in,cloudix-digital.com
National Informatics Centre (NIC),cloud.gov.in,cloudyland.hu
National Informatics Centre (NIC),cloud.gov.in,cloudcentricpulse.click
Vodafone Idea (VI),myvi.in,mavi.network
All India Institute of Medical Sciences (AIIMS),aiims.edu,piims.us
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indiaepdcouncil.com
IndusInd Bank,indusind.bank.in,indianasod.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineminds.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudtalentbrief.com
Reserve Bank of India (RBI),rebit.org.in,rebail.com
National Health Authority (NHA),nha.gov.in,nchian.vip
State Bank of India (SBI),homeloans.sbi,homeboatbuilding.com
Income Tax Department,incometax.gov.in,incomesxb.shop
Coal India,coalindia.in,cocktailindia.com
Reserve Bank of India (RBI),rebit.org.in,resist.email
Kfintech,kfintech.com,fintech.ac.id
Axis Bank,axis.bank.in,axisprojekt.com
Kfintech,kfintech.com,fntec.com
Computer Age Management Services Ltd. (CAMS),camsonline.com,fmsonline.us
Kfintech,kfintech.com,fintechre.com
Coal India,coalindia.in,coachclinics.com
Airtel,airtel.in,aionreal.com
BSE Ltd.,bseindia.com,sezindian.com
Computer Age Management Services Ltd. (CAMS),camsonline.com,maonline1.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudandhug-quebec.com
Indian Railway Catering and Tourism Corporation (IRCTC),irctc.co.in,ircbc.click
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinefddeposit.com
HDFC Bank,hdfc.bank.in/nri-banking,zhdftc.com
Vodafone Idea (VI),myvi.in,myasvi.com
Jio,jio.com,jincoz.cloud
Indian Space Research Organisation (ISRO),sac.gov.in,stjacm.com
Vodafone Idea (VI),myvi.in,myviptv.xyz
Indian Space Research Organisation (ISRO),nrsc.gov.in/nrscnew,ngsc.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudl.help
IDFC FIRST Bank,idfcfirst.bank.in,ifirst.biz
National Informatics Centre (NIC),cloud.gov.in,ccloudc.com
Election Commision of India (ECI),eci.gov.in,ecigtec.com
BSE Ltd.,bseindia.com,rbsindia.com
National Health Authority (NHA),nha.gov.in,nezha4.com
National Informatics Centre (NIC),cloud.gov.in,cloudvirtue.xyz
Indian Space Research Organisation (ISRO),sac.gov.in,88-xx.sa.com
Computer Age Management Services Ltd. (CAMS),camsonline.com,cafmonline.com
Indian Space Research Organisation (ISRO),isro.gov.in,ihsgroup.africa
Reserve Bank of India (RBI),rebit.org.in,trellbit.com
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indiamandir.com
State Bank of India (SBI),homeloans.sbi,homebroken.com
National Informatics Centre (NIC),cloud.gov.in,clouddebater.xyz
IndusInd Bank,indusind.bank.in,industrie2.ch
Kfintech,kfintech.com,fintechta.ai
State Bank of India (SBI),homeloans.sbi,homdeal.com
HDFC Bank,hdfclife.com,hdlife.ai
National Informatics Centre (NIC),cloud.gov.in,cloudambassador.xyz
Air India,airindiaexpress.com,aireadiness.life
Income Tax Department,incometax.gov.in,incomarkt.com
Vodafone Idea (VI),myvi.in,myvibes.com
Jio,jio.com,jiotm.com
National Informatics Centre (NIC),cloud.gov.in,cloud2agi.xyz
Axis Bank,axis.bank.in,aiys.com
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indianadog.com
parivahan sewa,parivahan.gov.in,parikshamanch.com
National Informatics Centre (NIC),cloud.gov.in,cloudwizard.xyz
Reserve Bank of India (RBI),rebit.org.in,erobit.com
National Informatics Centre (NIC),cloud.gov.in,clouddatalayer.com
National Informatics Centre (NIC),cloud.gov.in,cloudcoinclub.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudboyproductions.com
Coal India,coalindia.in,oswalindia.com
Airtel,airtel.in,airtv.io
National Informatics Centre (NIC),cloud.gov.in,cloudcrafthq.com
National Informatics Centre (NIC),cloud.gov.in,cloudeus.cloud
National Informatics Centre (NIC),cloud.gov.in,4-clouds.online
National Health Authority (NHA),abdm.gov.in,abdmfacts.com
National Informatics Centre (NIC),cloud.gov.in,cloudaxis.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudvendors.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudtank.xyz
Bank of Baroda,bankofbaroda.bank.in,bankofcadiz.com
IndusInd Bank,indusind.bank.in,industrie-intouch.com
National Informatics Centre (NIC),cloud.gov.in,cloudfiction.xyz
State Bank of India (SBI),homeloans.sbi,homeoftreats.com
Indian Space Research Organisation (ISRO),nrsc.gov.in/nrscnew,nrstkc.beauty
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indiskaspicenord.com
National Informatics Centre (NIC),cloud.gov.in,cloudranges.xyz
Airtel,airtel.in,raintel.dev
National Informatics Centre (NIC),cloud.gov.in,cloudiqconsult.com
National Informatics Centre (NIC),cloud.gov.in,cloudpasha.link
Indian Space Research Organisation (ISRO),nrsc.gov.in/nrscnew,norsch.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,online-scalway.com
State Bank of India (SBI),homeloans.sbi,hometownallday.com
Reserve Bank of India (RBI),rebit.org.in,r3eit.com
Indian Space Research Organisation (ISRO),sac.gov.in,satcip.com
Indian Space Research Organisation (ISRO),sac.gov.in,school-student.sa.com
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indianideology.com
Air India,airindia.com,airinitiative.xyz
Indian Space Research Organisation (ISRO),sac.gov.in,house.sa.com
Reserve Bank of India (RBI),rebit.org.in,rebail.info
Punjab National Bank (PNB),netpnb.com,redseaairlines.net.ru
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,o7nline.info
State Bank of India (SBI),homeloans.sbi,home-liaison.store
National Informatics Centre (NIC),cloud.gov.in,cloudterritory.xyz
Axis Bank,axis.bank.in,axionistech.com
National Informatics Centre (NIC),cloud.gov.in,cloudimmersive.com
National Informatics Centre (NIC),cloud.gov.in,cloudformula.xyz
National Informatics Centre (NIC),cloud.gov.in,itcloudx.com
Indian Space Research Organisation (ISRO),isro.gov.in,isrodeal.com
National Informatics Centre (NIC),cloud.gov.in,cloudrosemage.com
National Informatics Centre (NIC),cloud.gov.in,cloudnative.click
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlytrainers.com
National Informatics Centre (NIC),cloud.gov.in,cloudsecurity.win
National Informatics Centre (NIC),cloud.gov.in,cloudart.tf
Indian Space Research Organisation (ISRO),isro.gov.in,insround.com
Election Commision of India (ECI),eci.gov.in,ecadif.com
State Bank of India (SBI),homeloans.sbi,hometowncellars.com
National Informatics Centre (NIC),cloud.gov.in,cloudapipanel.com
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indialocalnews.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineserver2.top
Indian Space Research Organisation (ISRO),sac.gov.in,diary-world.sa.com
State Bank of India (SBI),homeloans.sbi,homepersonalspace.ru
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineokinawa.com
State Bank of India (SBI),homeloans.sbi,homeweston.com
National Informatics Centre (NIC),cloud.gov.in,cloudrunner.ai
Bank of Baroda,bankofbaroda.bank.in,bankforcannabis.com
IndusInd Bank,indusind.bank.in,industriasdenim.com
National Informatics Centre (NIC),cloud.gov.in,cloudbooktech.com
National Informatics Centre (NIC),cloud.gov.in,cloudassay.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudretailhub.com
Canara Bank,canararobeco.com,cannabe.com
Election Commision of India (ECI),eci.gov.in,ecerio.com
Reserve Bank of India (RBI),rebit.org.in,rebvis.com
Income Tax Department,contents.tdscpc.gov.in,tdscomputer.com
Axis Bank,axis.bank.in,axiservicecard.com
National Health Authority (NHA),nha.gov.in,nhath.me
Computer Age Management Services Ltd. (CAMS),camsonline.com,campusone.xyz
IndusInd Bank,indusind.bank.in,industrialduct.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineiq.xyz
Air India,airindiaexpress.com,aiindex.one
National Informatics Centre (NIC),cloud.gov.in,cloudstash.tech
Indian Space Research Organisation (ISRO),sac.gov.in,spacam.com
National Informatics Centre (NIC),cloud.gov.in,cloudswifts.com
National Informatics Centre (NIC),cloud.gov.in,cloud-wmdhosting.com
Axis Bank,axis.bank.in,axisvibrantia.com
Kfintech,kfintech.com,kainadytech.com
National Informatics Centre (NIC),cloud.gov.in,cloudguided.xyz
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinecq9.com
National Informatics Centre (NIC),cloud.gov.in,enscloud.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudiaglobal.com
Indian Space Research Organisation (ISRO),sac.gov.in,spacex.wf
Vodafone Idea (VI),myvi.in,myrvia.com
Indian Space Research Organisation (ISRO),sac.gov.in,sac-dd.com
Airtel,airtelpayments.bank.in,aireplacement.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinecasinosvisa.com
Airtel,airtel.in,airiseoul.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinecasinos77india.com
Indian Space Research Organisation (ISRO),vssc.gov.in,voss.bayern
Air India,airindia.com,ailina.chat
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinespringboard.co
National Informatics Centre (NIC),cloud.gov.in,cloudwasm.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudsorchestration.com
Indian Space Research Organisation (ISRO),iirs.gov.in,5ifirst.com
National Informatics Centre (NIC),cloud.gov.in,cloudgensolutions.com
Election Commision of India (ECI),eci.gov.in,ecpics.com
National Informatics Centre (NIC),cloud.gov.in,cloudmagnet.xyz
BSE Ltd.,bseindia.com,bsnda.gs
Axis Bank,axis.bank.in,axisfab3d.ch
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinetickets.info
Jio,jio.com,jiodigid.biz
National Informatics Centre (NIC),cloud.gov.in,cloudrobotic.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudilewis.co.uk
Indian Space Research Organisation (ISRO),sac.gov.in,selacs.com
Airtel,airtel.in,aiairhotel.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinecinema.xyz
Indian Space Research Organisation (ISRO),sac.gov.in,sacadera.com
National Informatics Centre (NIC),cloud.gov.in,cloudbrain.dev
Punjab National Bank (PNB),pnb.bank.in,panbe.store
National Informatics Centre (NIC),cloud.gov.in,cloudali.com
State Bank of India (SBI),homeloans.sbi,homesbyjolondarealestate.com
Reserve Bank of India (RBI),rbi.org.in,rbtxiq.com
National Informatics Centre (NIC),cloud.gov.in,clouuds-sa.com
State Bank of India (SBI),homeloans.sbi,homrella.com
National Informatics Centre (NIC),cloud.gov.in,cloudhop.xyz
National Informatics Centre (NIC),authwebmail.nic.in,authstealth.xyz
Airtel,airtel.in,airmarrel.com
Bharat Sanchar Nigam Limited (BSNL),bsnl.co.in,bhnl.org
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineenglish.cv
Indian Space Research Organisation (ISRO),isro.gov.in,israelponte.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudsystems.network
National Informatics Centre (NIC),cloud.gov.in,cloudmes.club
Airtel,airtel.in,airtell.ai
HDFC Bank,hdfc.bank.in/nri-banking,whdsfck.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineedgeai.xyz
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinesona.com
State Bank of India (SBI),sbi.co.in,spybia.com
National Informatics Centre (NIC),cloud.gov.in,clouderio.com
State Bank of India (SBI),homeloans.sbi,noreloans.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,online-resume.me
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineian.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinecasinoreportspa.com
State Bank of India (SBI),homeloans.sbi,homeloanrefund.com
Canara Bank,canararobeco.com,canawave.com
Indian Space Research Organisation (ISRO),sac.gov.in,fastlionworldmoon.sa.com
National Informatics Centre (NIC),cloud.gov.in,cloudcraft.dev
National Informatics Centre (NIC),cloud.gov.in,clipud.xyz
Income Tax Department,incometax.gov.in,incomplte.com
Airtel,airtel.in,airniteai.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudahead.xyz
National Informatics Centre (NIC),cloud.gov.in,ecncloud.com
Airtel,airtel.in,irt3.com
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indi-tango.com
National Informatics Centre (NIC),cloud.gov.in,cloudenterahora.site
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinegram.xyz
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indiaring.com
National Informatics Centre (NIC),cloud.gov.in,cloudexclusive.xyz
Reserve Bank of India (RBI),rebit.org.in,rexbet.com
National Informatics Centre (NIC),cloud.gov.in,cloudalpanet.com
National Informatics Centre (NIC),cloud.gov.in,cloudnow.dev
Airtel,airtel.in,aireptile.com
Airtel,airtel.in,artiquely.com
National Informatics Centre (NIC),cloud.gov.in,aicloudy.com
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indiaradios.com
National Informatics Centre (NIC),cloud.gov.in,cloudoverparadise.com
Computer Age Management Services Ltd. (CAMS),camsonline.com,adcsdonline.com
National Informatics Centre (NIC),cloud.gov.in,cloudbond.xyz
National Health Authority (NHA),abdm.gov.in,adm2.com
National Informatics Centre (NIC),cloud.gov.in,cloudgoddess.xyz
parivahan sewa,parivahan.gov.in,parivartan.fit
National Informatics Centre (NIC),cloud.gov.in,cloudsnack.net
Income Tax Department,incometax.gov.in,imnota.vc
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinesgpt.xyz
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinejjp.com
National Health Authority (NHA),nha.gov.in,enhaq.online
Reserve Bank of India (RBI),rebit.org.in,rbit.dev
National Informatics Centre (NIC),cloud.gov.in,cloudattitude.xyz
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indac.xyz
Income Tax Department,incometax.gov.in,incomestreamstoday.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineloanslouisiana.com
Income Tax Department,incometaxindia.gov.in,incandia.com
National Informatics Centre (NIC),cloud.gov.in,cloudinvestors.xyz
Air India,airindia.com,ai-ind.net
Income Tax Department,incometaxindia.gov.in,incaion.info
ICICI Bank,icici.bank.in,bicii.com
National Informatics Centre (NIC),cloud.gov.in,cloudexaai.com
Vodafone Idea (VI),myvi.in,mpyv.com
Axis Bank,axis.bank.in,axischange.com
State Bank of India (SBI),homeloans.sbi,homegrownkits.com
State Bank of India (SBI),sbi.co.in,sbenin.com
Indian Space Research Organisation (ISRO),sac.gov.in,sabct.world
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,online-spirits-medium.com
National Informatics Centre (NIC),cloud.gov.in,cloudinstruments.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudflarereserv.click
All India Institute of Medical Sciences (AIIMS),aiims.edu,aioids.com
National Informatics Centre (NIC),cloud.gov.in,cloudmy.site
parivahan sewa,parivahan.gov.in,parispa.com
National Informatics Centre (NIC),cloud.gov.in,cloudandhug.com
Axis Bank,axis.bank.in,aius.in
Vodafone Idea (VI),myvi.in,myviasefurla.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinegrowthbridge.info
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,online777slot.org
National Informatics Centre (NIC),cloud.gov.in,cloudbackupnow.com
State Bank of India (SBI),sbilife.co.in,bailifei.com
National Informatics Centre (NIC),cloud.gov.in,clouddynasty.xyz
Kfintech,kfintech.com,koadingtech.com
State Bank of India (SBI),homeloans.sbi,homesales.help
Computer Age Management Services Ltd. (CAMS),camsonline.com,mponline.biz
State Bank of India (SBI),homeloans.sbi,homeloanhobart.com
National Informatics Centre (NIC),cloud.gov.in,cloudcounting.com
Indian Space Research Organisation (ISRO),isro.gov.in,israwow.com
National Informatics Centre (NIC),cloud.gov.in,cloudcontrol-media.com
Axis Bank,axis.bank.in,axi2.com
National Informatics Centre (NIC),cloud.gov.in,cloudeus.click
State Bank of India (SBI),homeloans.sbi,home-luca.com
Indian Oil Corporation Limited (IOCL),iocl.com,isocalcx.ch
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indianoceanlu7.co.uk
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinespindle.com
