input_position,input_url,normalized_url,source_workbook,best_entity,best_matching_domain,lexical_score,lexical_hit,strict_lexical_hit,lexical_score_pass,fallback_rank_only,brand_score,credential_score,infra_score,evasion_score,total_stage1_score,hard_trigger_hit,stage1_reasons,page_has_password_field,page_has_login_form,form_action_mismatch,csc_mention_count,redirect_count,direct_brand_evidence_count,deceptive_host_embedding,content_spoof_strong,final_domain,favicon_domain,html_bytes_read,escalate_to_hashing,escalate_reason,deep_analysis_candidate,deep_analysis_dns_accepted,deep_analysis_attempted,dns_status,dns_decision,fetch_status,visual_status,fetch_error_type,fetch_error_detail,final_landing_url,parking_provider,parking_reason,confidence_band,best_score,admitted,admitted_to_holdout,kept_for_review_only,review_only_reason,survival_path,drop_path,reason,exclusion_stage
51,jharkhand.census.org,https://jharkhand.census.org,dns_twist_census.xlsx,Assam,assam.census.gov.in,1.0,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,1,False,False,jharkhand.census.org,,0,True,lexical_hit,True,True,True,resolved,accepted,fetched,available,,,https://jharkhand.census.org/,,,Medium,68.1818,True,True,False,,score_threshold|weak_direct_evidence|network_corroboration,,,
52,jharkhand.census.co,https://jharkhand.census.co,dns_twist_census.xlsx,Assam,assam.census.gov.in,1.0,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,0,False,False,jharkhand.census.co,,0,True,lexical_hit,True,True,True,resolved,accepted,failed,not_attempted,navigation_error,"Page.goto: net::ERR_SSL_UNRECOGNIZED_NAME_ALERT at https://jharkhand.census.co/ | Call log: - navigating to ""https://jharkhand.census.co/"", waiting until ""domcontentloaded""",about:blank,,,Low,0.0,False,False,False,,failed_fetch_strict_lexical_suspected,,fetch_timeout_or_fetch_failed,hashing_shortlist
53,odisha.census.gov.in,https://odisha.census.gov.in,dns_twist_census.xlsx,Odisha,odisha.census.gov.in,1.0,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,2,False,False,odisha.census.gov.in,,0,True,lexical_hit,True,True,True,resolved,accepted,fetched,available,,,https://odisha.census.gov.in/,,,High,86.3636,True,True,False,,score_threshold|hash_bypass_hit|weak_direct_evidence|network_corroboration,,,
54,odisha.census.cn,https://odisha.census.cn,dns_twist_census.xlsx,Assam,assam.census.gov.in,1.0,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,0,False,False,odisha.census.cn,,0,True,lexical_hit,True,True,True,resolved,accepted,failed,not_attempted,navigation_error,"Page.goto: net::ERR_SSL_UNRECOGNIZED_NAME_ALERT at https://odisha.census.cn/ | Call log: - navigating to ""https://odisha.census.cn/"", waiting until ""domcontentloaded""",about:blank,,,Low,0.0,False,False,False,,failed_fetch_strict_lexical_suspected,,fetch_timeout_or_fetch_failed,hashing_shortlist
55,odisha.census.com,https://odisha.census.com,dns_twist_census.xlsx,Assam,assam.census.gov.in,1.0,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,0,False,False,odisha.census.com,,0,True,lexical_hit,True,True,True,resolved,accepted,failed,not_attempted,navigation_error,"Page.goto: net::ERR_SSL_UNRECOGNIZED_NAME_ALERT at https://odisha.census.com/ | Call log: - navigating to ""https://odisha.census.com/"", waiting until ""domcontentloaded""",about:blank,,,Low,0.0,False,False,False,,failed_fetch_strict_lexical_suspected,,fetch_timeout_or_fetch_failed,hashing_shortlist
56,odisha.census.info,https://odisha.census.info,dns_twist_census.xlsx,Assam,assam.census.gov.in,1.0,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,0,False,False,odisha.census.info,,0,True,lexical_hit,True,True,True,resolved,accepted,failed,not_attempted,navigation_error,"Page.goto: net::ERR_SSL_UNRECOGNIZED_NAME_ALERT at https://odisha.census.info/ | Call log: - navigating to ""https://odisha.census.info/"", waiting until ""domcontentloaded""",about:blank,,,Low,0.0,False,False,False,,failed_fetch_strict_lexical_suspected,,fetch_timeout_or_fetch_failed,hashing_shortlist
57,odisha.census.org,https://odisha.census.org,dns_twist_census.xlsx,Assam,assam.census.gov.in,1.0,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,1,False,False,odisha.census.org,,0,True,lexical_hit,True,True,True,resolved,accepted,fetched,available,,,https://odisha.census.org/,,,Medium,68.1818,True,True,False,,score_threshold|weak_direct_evidence|network_corroboration,,,
58,odisha.census.co,https://odisha.census.co,dns_twist_census.xlsx,Assam,assam.census.gov.in,1.0,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,0,False,False,odisha.census.co,,0,True,lexical_hit,True,True,True,resolved,accepted,failed,not_attempted,navigation_error,"Page.goto: net::ERR_SSL_UNRECOGNIZED_NAME_ALERT at https://odisha.census.co/ | Call log: - navigating to ""https://odisha.census.co/"", waiting until ""domcontentloaded""",about:blank,,,Low,0.0,False,False,False,,failed_fetch_strict_lexical_suspected,,fetch_timeout_or_fetch_failed,hashing_shortlist
59,mp.census.gov.in,https://mp.census.gov.in,dns_twist_census.xlsx,MP,mp.census.gov.in,1.0,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,1,False,False,mp.census.gov.in,,0,True,lexical_hit,True,True,True,resolved,accepted,fetched,available,,,https://mp.census.gov.in/,,,High,86.3636,True,True,False,,score_threshold|hash_bypass_hit|weak_direct_evidence|network_corroboration,,,
60,mp.census.cn,https://mp.census.cn,dns_twist_census.xlsx,Assam,assam.census.gov.in,1.0,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,0,False,False,mp.census.cn,,0,True,lexical_hit,True,True,True,resolved,accepted,failed,not_attempted,navigation_error,"Page.goto: net::ERR_SSL_UNRECOGNIZED_NAME_ALERT at https://mp.census.cn/ | Call log: - navigating to ""https://mp.census.cn/"", waiting until ""domcontentloaded""",about:blank,,,Low,0.0,False,False,False,,failed_fetch_strict_lexical_suspected,,fetch_timeout_or_fetch_failed,hashing_shortlist
61,mp.census.com,https://mp.census.com,dns_twist_census.xlsx,Assam,assam.census.gov.in,1.0,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,0,False,False,mp.census.com,,0,True,lexical_hit,True,True,True,resolved,accepted,failed,not_attempted,navigation_error,"Page.goto: net::ERR_SSL_UNRECOGNIZED_NAME_ALERT at https://mp.census.com/ | Call log: - navigating to ""https://mp.census.com/"", waiting until ""domcontentloaded""",about:blank,,,Low,0.0,False,False,False,,failed_fetch_strict_lexical_suspected,,fetch_timeout_or_fetch_failed,hashing_shortlist
62,mp.census.info,https://mp.census.info,dns_twist_census.xlsx,Assam,assam.census.gov.in,1.0,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,0,False,False,mp.census.info,,0,True,lexical_hit,True,True,True,resolved,accepted,failed,not_attempted,navigation_error,"Page.goto: net::ERR_SSL_UNRECOGNIZED_NAME_ALERT at https://mp.census.info/ | Call log: - navigating to ""https://mp.census.info/"", waiting until ""domcontentloaded""",about:blank,,,Low,0.0,False,False,False,,failed_fetch_strict_lexical_suspected,,fetch_timeout_or_fetch_failed,hashing_shortlist
63,mp.census.org,https://mp.census.org,dns_twist_census.xlsx,Assam,assam.census.gov.in,1.0,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,1,False,False,mp.census.org,,0,True,lexical_hit,True,True,True,resolved,accepted,fetched,available,,,https://mp.census.org/,,,Medium,68.1818,True,True,False,,score_threshold|weak_direct_evidence|network_corroboration,,,
64,mp.census.co,https://mp.census.co,dns_twist_census.xlsx,Assam,assam.census.gov.in,1.0,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,0,False,False,mp.census.co,,0,True,lexical_hit,True,True,True,resolved,accepted,failed,not_attempted,navigation_error,"Page.goto: net::ERR_SSL_UNRECOGNIZED_NAME_ALERT at https://mp.census.co/ | Call log: - navigating to ""https://mp.census.co/"", waiting until ""domcontentloaded""",about:blank,,,Low,0.0,False,False,False,,failed_fetch_strict_lexical_suspected,,fetch_timeout_or_fetch_failed,hashing_shortlist
