input_position,input_url,normalized_url,source_workbook,dns_status,dns_decision,fetch_status,visual_status,fetch_error_type,fetch_error_detail,final_landing_url,parking_provider,parking_reason,placeholder_or_parking_reason,admitted,admitted_to_holdout,kept_for_review_only,review_only_reason,survival_path,drop_path,exclusion_stage,reason,old_fuzzy_hit,old_fuzzy_cse,hybrid_lexical_hit,strict_lexical_hit,lexical_score_pass,fallback_rank_only,admission_reason,admission_path,candidate_generation_reason,best_entity,best_matching_domain,best_score,confidence_band,lexical_score,lexical_hit,brand_score,credential_score,infra_score,evasion_score,total_stage1_score,hard_trigger_hit,stage1_reasons,page_has_password_field,page_has_login_form,form_action_mismatch,csc_mention_count,redirect_count,final_domain,favicon_domain,html_bytes_read,escalate_to_hashing,escalate_reason,clip_similarity,favicon_hash_similarity,favicon_hash_distance,page_hash_similarity,page_hash_distance,domain_hash_similarity,domain_hash_distance,ssl_hash_similarity,ssl_hash_distance,typo_similarity,generic_token_only_match,direct_brand_evidence_count,clip_corroborated,stage1_passthrough,domain_component,clip_component,hash_component
248,airc1.makeup,https://airc1.makeup,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,dns_error,rejected,,not_attempted,,,,,,,False,False,False,,,dns_rejected,dns_gate,dns_rejected,True,Airtel,True,True,True,False,,,jw_primary,Airtel,airtel.in,0.0,,0.8756,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,airc1.makeup,,0,True,lexical_hit,0.0,,,,,,,,,0.7273,False,0,False,False,0.0,0.0,0.0
251,arabexpress.info,https://arabexpress.info,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,dns_error,rejected,,not_attempted,,,,,,,False,False,False,,,dns_rejected,dns_gate,dns_rejected,True,Air India,True,True,True,False,,,jw_primary,Air India,airindiaexpress.com,0.0,,0.8727,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,arabexpress.info,,0,True,lexical_hit,0.0,,,,,,,,,0.7692,False,0,False,False,0.0,0.0,0.0
253,silifu.com,https://silifu.com,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,no_records,rejected,,not_attempted,,,,,,,False,False,False,,,dns_rejected,dns_gate,dns_rejected,True,State Bank of India (SBI),True,True,True,False,,,jw_primary,State Bank of India (SBI),sbilife.co.in,0.0,,0.8643,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,silifu.com,,0,True,lexical_hit,0.0,,,,,,,,,0.7692,False,0,False,False,0.0,0.0,0.0
256,online-sofi.icu,https://online-sofi.icu,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,dns_error,rejected,,not_attempted,,,,,,,False,False,False,,,dns_rejected,dns_gate,dns_rejected,True,State Bank of India (SBI),True,True,True,False,,,jw_primary,State Bank of India (SBI),corp.onlinesbi.sbi,0.0,,0.9232,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,online-sofi.icu,,0,True,lexical_hit,0.0,,,,,,,,,0.8,False,0,False,False,0.0,0.0,0.0
269,rabii.in,https://rabii.in,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,no_records,rejected,,not_attempted,,,,,,,False,False,False,,,dns_rejected,dns_gate,dns_rejected,True,Reserve Bank of India (RBI),True,True,True,False,,,jw_primary,Reserve Bank of India (RBI),rbi.org.in,0.0,,0.88,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,rabii.in,,0,True,lexical_hit,0.0,,,,,,,,,0.75,False,0,False,False,0.0,0.0,0.0
273,nihaix.makeup,https://nihaix.makeup,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,no_records,rejected,,not_attempted,,,,,,,False,False,False,,,dns_rejected,dns_gate,dns_rejected,True,National Health Authority (NHA),True,True,True,False,,,jw_primary,National Health Authority (NHA),nha.gov.in,0.0,,0.85,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,nihaix.makeup,,0,True,lexical_hit,0.0,,,,,,,,,0.6667,False,0,False,False,0.0,0.0,0.0
277,ai0img.makeup,https://ai0img.makeup,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,dns_error,rejected,,not_attempted,,,,,,,False,False,False,,,dns_rejected,dns_gate,dns_rejected,True,All India Institute of Medical Sciences (AIIMS),True,True,True,False,,,jw_primary,All India Institute of Medical Sciences (AIIMS),aiims.edu,0.0,,0.8578,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,ai0img.makeup,,0,True,lexical_hit,0.0,,,,,,,,,0.7273,False,0,False,False,0.0,0.0,0.0
293,pardisanwash.com,https://pardisanwash.com,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,timeout,rejected,,not_attempted,,,,,,,False,False,False,,,dns_rejected,dns_gate,dns_rejected,True,parivahan sewa,True,True,True,False,,,jw_primary,parivahan sewa,parivahan.gov.in,0.0,,0.8671,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,pardisanwash.com,,0,True,lexical_hit,0.0,,,,,,,,,0.5714,False,0,False,False,0.0,0.0,0.0
296,idol.shopping,https://idol.shopping,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,no_records,rejected,,not_attempted,,,,,,,False,False,False,,,dns_rejected,dns_gate,dns_rejected,True,Indian Oil Corporation Limited (IOCL),True,True,True,False,,,jw_primary,Indian Oil Corporation Limited (IOCL),iocl.com,0.0,,0.85,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,idol.shopping,,0,True,lexical_hit,0.0,,,,,,,,,0.75,False,0,False,False,0.0,0.0,0.0
335,5bfi66.makeup,https://5bfi66.makeup,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,no_records,rejected,,not_attempted,,,,,,,False,False,False,,,dns_rejected,dns_gate,dns_rejected,True,State Bank of India (SBI),True,True,True,False,,,jw_primary,State Bank of India (SBI),sbi.co.in,0.0,,0.8667,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,5bfi66.makeup,,0,True,lexical_hit,0.0,,,,,,,,,0.6667,False,0,False,False,0.0,0.0,0.0
347,j4iro8.makeup,https://j4iro8.makeup,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,no_records,rejected,,not_attempted,,,,,,,False,False,False,,,dns_rejected,dns_gate,dns_rejected,True,Jio,True,True,True,False,,,jw_primary,Jio,jio.com,0.0,,0.85,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,j4iro8.makeup,,0,True,lexical_hit,0.0,,,,,,,,,0.6667,False,0,False,False,0.0,0.0,0.0
360,ji98ou.makeup,https://ji98ou.makeup,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,no_records,rejected,,not_attempted,,,,,,,False,False,False,,,dns_rejected,dns_gate,dns_rejected,True,Jio,True,True,True,False,,,jw_primary,Jio,jio.com,0.0,,0.8667,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,ji98ou.makeup,,0,True,lexical_hit,0.0,,,,,,,,,0.6667,False,0,False,False,0.0,0.0,0.0
361,penbm4.makeup,https://penbm4.makeup,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,no_records,rejected,,not_attempted,,,,,,,False,False,False,,,dns_rejected,dns_gate,dns_rejected,True,Punjab National Bank (PNB),True,True,True,False,,,jw_primary,Punjab National Bank (PNB),pnb.bank.in,0.0,,0.85,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,penbm4.makeup,,0,True,lexical_hit,0.0,,,,,,,,,0.6667,False,0,False,False,0.0,0.0,0.0
382,cloud2.buzz,https://cloud2.buzz,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,no_records,rejected,,not_attempted,,,,,,,False,False,False,,,dns_rejected,dns_gate,dns_rejected,True,National Informatics Centre (NIC),True,True,True,False,,,host_similarity,National Informatics Centre (NIC),cloud.gov.in,0.0,,0.9667,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,cloud2.buzz,,0,True,lexical_hit,0.0,,,,,,,,,0.9091,False,0,False,False,0.0,0.0,0.0
384,aisert.org,https://aisert.org,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,no_records,rejected,,not_attempted,,,,,,,False,False,False,,,dns_rejected,dns_gate,dns_rejected,True,Airtel,True,True,True,False,,,jw_primary,Airtel,airtel.in,0.0,,0.8578,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,aisert.org,,0,True,lexical_hit,0.0,,,,,,,,,0.6667,False,0,False,False,0.0,0.0,0.0
387,onlineserverr4.top,https://onlineserverr4.top,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,no_records,rejected,,not_attempted,,,,,,,False,False,False,,,dns_rejected,dns_gate,dns_rejected,True,State Bank of India (SBI),True,True,True,False,,,jw_primary,State Bank of India (SBI),corp.onlinesbi.sbi,0.0,,0.8556,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,onlineserverr4.top,,0,True,lexical_hit,0.0,,,,,,,,,0.6087,False,0,False,False,0.0,0.0,0.0
393,online-sponsor-bilgi-tr.com,https://online-sponsor-bilgi-tr.com,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,dns_error,rejected,,not_attempted,,,,,,,False,False,False,,,dns_rejected,dns_gate,dns_rejected,True,State Bank of India (SBI),True,True,True,False,,,jw_primary,State Bank of India (SBI),corp.onlinesbi.sbi,0.0,,0.8783,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,online-sponsor-bilgi-tr.com,,0,True,lexical_hit,0.0,,,,,,,,,0.5625,False,0,False,False,0.0,0.0,0.0
395,idol.baby,https://idol.baby,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,no_records,rejected,,not_attempted,,,,,,,False,False,False,,,dns_rejected,dns_gate,dns_rejected,True,Indian Oil Corporation Limited (IOCL),True,True,True,False,,,jw_primary,Indian Oil Corporation Limited (IOCL),iocl.com,0.0,,0.85,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,idol.baby,,0,True,lexical_hit,0.0,,,,,,,,,0.75,False,0,False,False,0.0,0.0,0.0
397,idol.college,https://idol.college,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,no_records,rejected,,not_attempted,,,,,,,False,False,False,,,dns_rejected,dns_gate,dns_rejected,True,Indian Oil Corporation Limited (IOCL),True,True,True,False,,,jw_primary,Indian Oil Corporation Limited (IOCL),iocl.com,0.0,,0.85,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,idol.college,,0,True,lexical_hit,0.0,,,,,,,,,0.75,False,0,False,False,0.0,0.0,0.0
400,onlinenewspaperbd24.com,https://onlinenewspaperbd24.com,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,dns_error,rejected,,not_attempted,,,,,,,False,False,False,,,dns_rejected,dns_gate,dns_rejected,True,State Bank of India (SBI),True,True,True,False,,,jw_primary,State Bank of India (SBI),corp.onlinesbi.sbi,0.0,,0.862,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,onlinenewspaperbd24.com,,0,True,lexical_hit,0.0,,,,,,,,,0.5714,False,0,False,False,0.0,0.0,0.0
407,3c8izd.makeup,https://3c8izd.makeup,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,no_records,rejected,,not_attempted,,,,,,,False,False,False,,,dns_rejected,dns_gate,dns_rejected,True,Election Commision of India (ECI),True,True,True,False,,,jw_primary,Election Commision of India (ECI),eci.gov.in,0.0,,0.8667,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,3c8izd.makeup,,0,True,lexical_hit,0.0,,,,,,,,,0.6667,False,0,False,False,0.0,0.0,0.0
409,idol.band,https://idol.band,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,no_records,rejected,,not_attempted,,,,,,,False,False,False,,,dns_rejected,dns_gate,dns_rejected,True,Indian Oil Corporation Limited (IOCL),True,True,True,False,,,jw_primary,Indian Oil Corporation Limited (IOCL),iocl.com,0.0,,0.85,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,idol.band,,0,True,lexical_hit,0.0,,,,,,,,,0.75,False,0,False,False,0.0,0.0,0.0
421,netvpn.online,https://netvpn.online,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,no_records,rejected,,not_attempted,,,,,,,False,False,False,,,dns_rejected,dns_gate,dns_rejected,True,Punjab National Bank (PNB),True,True,True,False,,,jw_primary,Punjab National Bank (PNB),netpnb.com,0.0,,0.9222,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,netvpn.online,,0,True,lexical_hit,0.0,,,,,,,,,0.8333,False,0,False,False,0.0,0.0,0.0
429,myvinover.com,https://myvinover.com,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,no_records,rejected,,not_attempted,,,,,,,False,False,False,,,dns_rejected,dns_gate,dns_rejected,True,Vodafone Idea (VI),True,True,True,False,,,jw_primary,Vodafone Idea (VI),myvi.in,0.0,,0.8889,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,myvinover.com,,0,True,lexical_hit,0.0,,,,,,,,,0.6154,False,0,False,False,0.0,0.0,0.0
451,isoceles.ai,https://isoceles.ai,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,no_records,rejected,,not_attempted,,,,,,,False,False,False,,,dns_rejected,dns_gate,dns_rejected,True,Indian Oil Corporation Limited (IOCL),True,True,True,False,,,jw_primary,Indian Oil Corporation Limited (IOCL),iocl.com,0.0,,0.85,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,isoceles.ai,,0,True,lexical_hit,0.0,,,,,,,,,0.6667,False,0,False,False,0.0,0.0,0.0
473,campersonline.online,https://campersonline.online,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,no_records,rejected,,not_attempted,,,,,,,False,False,False,,,dns_rejected,dns_gate,dns_rejected,True,Computer Age Management Services Ltd. (CAMS),True,True,True,False,,,jw_primary,Computer Age Management Services Ltd. (CAMS),camsonline.com,0.0,,0.8762,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,campersonline.online,,0,True,lexical_hit,0.0,,,,,,,,,0.8696,False,0,False,False,0.0,0.0,0.0
476,vix0c1.makeup,https://vix0c1.makeup,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,no_records,rejected,,not_attempted,,,,,,,False,False,False,,,dns_rejected,dns_gate,dns_rejected,True,Indian Oil Corporation Limited (IOCL),True,True,True,False,,,jw_primary,Indian Oil Corporation Limited (IOCL),iocl.com,0.0,,0.8889,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,vix0c1.makeup,,0,True,lexical_hit,0.0,,,,,,,,,0.8,False,0,False,False,0.0,0.0,0.0
477,maxxis.fit,https://maxxis.fit,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,dns_error,rejected,,not_attempted,,,,,,,False,False,False,,,dns_rejected,dns_gate,dns_rejected,True,Axis Bank,True,True,True,False,,,jw_primary,Axis Bank,axis.bank.in,0.0,,0.8889,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,maxxis.fit,,0,True,lexical_hit,0.0,,,,,,,,,0.8,False,0,False,False,0.0,0.0,0.0
479,axismaxlife.org,https://axismaxlife.org,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,dns_error,rejected,,not_attempted,,,,,,,False,False,False,,,dns_rejected,dns_gate,dns_rejected,True,Axis Bank,True,True,True,False,,,brand_token_match|jw_primary|token_set_primary|skeleton_similarity|host_similarity,Axis Bank,axismaxlife.com,0.0,,1.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,axismaxlife.org,,0,True,lexical_hit,0.0,,,,,,,,,1.0,False,0,False,False,0.0,0.0,0.0
498,bankboard.ai,https://bankboard.ai,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,no_records,rejected,,not_attempted,,,,,,,False,False,False,,,dns_rejected,dns_gate,dns_rejected,True,Bank of Baroda,True,True,True,False,,,jw_primary,Bank of Baroda,bankofbaroda.bank.in,0.0,,0.9278,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,bankboard.ai,,0,True,lexical_hit,0.0,,,,,,,,,0.7619,False,0,False,False,0.0,0.0,0.0
499,nsha.info,https://nsha.info,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,no_records,rejected,,not_attempted,,,,,,,False,False,False,,,dns_rejected,dns_gate,dns_rejected,True,National Health Authority (NHA),True,True,True,False,,,jw_primary,National Health Authority (NHA),nha.gov.in,0.0,,0.925,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,nsha.info,,0,True,lexical_hit,0.0,,,,,,,,,0.8571,False,0,False,False,0.0,0.0,0.0
500,aiemse.com,https://aiemse.com,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,dns_error,rejected,,not_attempted,,,,,,,False,False,False,,,dns_rejected,dns_gate,dns_rejected,True,All India Institute of Medical Sciences (AIIMS),True,True,True,False,,,jw_primary,All India Institute of Medical Sciences (AIIMS),aiims.edu,0.0,,0.8578,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,aiemse.com,,0,True,lexical_hit,0.0,,,,,,,,,0.7273,False,0,False,False,0.0,0.0,0.0
509,rabie2.makeup,https://rabie2.makeup,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,no_records,rejected,,not_attempted,,,,,,,False,False,False,,,dns_rejected,dns_gate,dns_rejected,True,Reserve Bank of India (RBI),True,True,True,False,,,jw_primary,Reserve Bank of India (RBI),rbi.org.in,0.0,,0.85,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,rabie2.makeup,,0,True,lexical_hit,0.0,,,,,,,,,0.6667,False,0,False,False,0.0,0.0,0.0
511,sbireward.com,https://sbireward.com,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,dns_error,rejected,,not_attempted,,,,,,,False,False,False,,,dns_rejected,dns_gate,dns_rejected,True,State Bank of India (SBI),True,True,True,False,,,jw_primary,State Bank of India (SBI),sbicard.com,0.0,,0.85,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,sbireward.com,,0,True,lexical_hit,0.0,,,,,,,,,0.78,False,0,False,False,0.0,0.0,0.0
515,sbm.life,https://sbm.life,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,no_records,rejected,,not_attempted,,,,,,,False,False,False,,,dns_rejected,dns_gate,dns_rejected,True,State Bank of India (SBI),True,True,True,False,,,jw_primary,State Bank of India (SBI),sbimf.com,0.0,,0.8933,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,sbm.life,,0,True,lexical_hit,0.0,,,,,,,,,0.75,False,0,False,False,0.0,0.0,0.0
527,5baiin.makeup,https://5baiin.makeup,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,no_records,rejected,,not_attempted,,,,,,,False,False,False,,,dns_rejected,dns_gate,dns_rejected,True,State Bank of India (SBI),True,True,True,False,,,jw_primary,State Bank of India (SBI),sbi.co.in,0.0,,0.8667,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,5baiin.makeup,,0,True,lexical_hit,0.0,,,,,,,,,0.6667,False,0,False,False,0.0,0.0,0.0
529,kuidavida.com,https://kuidavida.com,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,no_records,rejected,,not_attempted,,,,,,,False,False,False,,,dns_rejected,dns_gate,dns_rejected,True,"Unique Identification Authority of India (UIDAI)
",True,True,True,False,,,jw_primary,"Unique Identification Authority of India (UIDAI)
",uidai.gov.in,0.0,,0.8519,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,kuidavida.com,,0,True,lexical_hit,0.0,,,,,,,,,0.7143,False,0,False,False,0.0,0.0,0.0
556,parash.org,https://parash.org,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,dns_error,rejected,,not_attempted,,,,,,,False,False,False,,,dns_rejected,dns_gate,dns_rejected,True,parivahan sewa,True,True,True,False,,,jw_primary,parivahan sewa,parivahan.gov.in,0.0,,0.8574,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,parash.org,,0,True,lexical_hit,0.0,,,,,,,,,0.6667,False,0,False,False,0.0,0.0,0.0
562,homeclaw.xyz,https://homeclaw.xyz,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,no_records,rejected,,not_attempted,,,,,,,False,False,False,,,dns_rejected,dns_gate,dns_rejected,True,State Bank of India (SBI),True,True,True,False,,,jw_primary,State Bank of India (SBI),homeloans.sbi,0.0,,0.8833,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,homeclaw.xyz,,0,True,lexical_hit,0.0,,,,,,,,,0.7059,False,0,False,False,0.0,0.0,0.0
566,onlinestore.ink,https://onlinestore.ink,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,no_records,rejected,,not_attempted,,,,,,,False,False,False,,,dns_rejected,dns_gate,dns_rejected,True,State Bank of India (SBI),True,True,True,False,,,jw_primary,State Bank of India (SBI),corp.onlinesbi.sbi,0.0,,0.8828,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,onlinestore.ink,,0,True,lexical_hit,0.0,,,,,,,,,0.7,False,0,False,False,0.0,0.0,0.0
568,homesolar.pl,https://homesolar.pl,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,no_records,rejected,,not_attempted,,,,,,,False,False,False,,,dns_rejected,dns_gate,dns_rejected,True,State Bank of India (SBI),True,True,True,False,,,jw_primary,State Bank of India (SBI),homeloans.sbi,0.0,,0.8825,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,homesolar.pl,,0,True,lexical_hit,0.0,,,,,,,,,0.6667,False,0,False,False,0.0,0.0,0.0
576,onlineserverr2.top,https://onlineserverr2.top,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,no_records,rejected,,not_attempted,,,,,,,False,False,False,,,dns_rejected,dns_gate,dns_rejected,True,State Bank of India (SBI),True,True,True,False,,,jw_primary,State Bank of India (SBI),corp.onlinesbi.sbi,0.0,,0.8556,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,onlineserverr2.top,,0,True,lexical_hit,0.0,,,,,,,,,0.6087,False,0,False,False,0.0,0.0,0.0
614,netpi.ru,https://netpi.ru,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,no_records,rejected,,not_attempted,,,,,,,False,False,False,,,dns_rejected,dns_gate,dns_rejected,True,Punjab National Bank (PNB),True,True,True,False,,,jw_primary,Punjab National Bank (PNB),netpnb.com,0.0,,0.8933,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,netpi.ru,,0,True,lexical_hit,0.0,,,,,,,,,0.7273,False,0,False,False,0.0,0.0,0.0
615,myvirtualtours.org,https://myvirtualtours.org,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,no_records,rejected,,not_attempted,,,,,,,False,False,False,,,dns_rejected,dns_gate,dns_rejected,True,Vodafone Idea (VI),True,True,True,False,,,jw_primary,Vodafone Idea (VI),myvi.in,0.0,,0.8571,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,myvirtualtours.org,,0,True,lexical_hit,0.0,,,,,,,,,0.4444,False,0,False,False,0.0,0.0,0.0
622,payfintech.com.br,https://payfintech.com.br,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,dns_error,rejected,,not_attempted,,,,,,,False,False,False,,,dns_rejected,dns_gate,dns_rejected,True,Kfintech,True,True,True,False,,,jw_primary,Kfintech,kfintech.com,0.0,,0.8583,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,payfintech.com.br,,0,True,lexical_hit,0.0,,,,,,,,,0.7778,False,0,False,False,0.0,0.0,0.0
623,banksa.mobile,https://banksa.mobile,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,no_records,rejected,,not_attempted,,,,,,,False,False,False,,,dns_rejected,dns_gate,dns_rejected,True,Bank of Baroda,True,True,True,False,,,jw_primary,Bank of Baroda,bankofbaroda.bank.in,0.0,,0.85,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,banksa.mobile,,0,True,lexical_hit,0.0,,,,,,,,,0.5556,False,0,False,False,0.0,0.0,0.0
626,homeagentlabs.com,https://homeagentlabs.com,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,no_records,rejected,,not_attempted,,,,,,,False,False,False,,,dns_rejected,dns_gate,dns_rejected,True,State Bank of India (SBI),True,True,True,False,,,jw_primary,State Bank of India (SBI),homeloans.sbi,0.0,,0.8759,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,homeagentlabs.com,,0,True,lexical_hit,0.0,,,,,,,,,0.6364,False,0,False,False,0.0,0.0,0.0
650,aireen.my.id,https://aireen.my.id,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,no_records,rejected,,not_attempted,,,,,,,False,False,False,,,dns_rejected,dns_gate,dns_rejected,True,Airtel,True,True,True,False,,,jw_primary,Airtel,airtelpayments.bank.in,0.0,,0.8667,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,aireen.my.id,,0,True,lexical_hit,0.0,,,,,,,,,0.6,False,0,False,False,0.0,0.0,0.0
653,parianlabel.com,https://parianlabel.com,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,timeout,rejected,,not_attempted,,,,,,,False,False,False,,,dns_rejected,dns_gate,dns_rejected,True,parivahan sewa,True,True,True,False,,,jw_primary,parivahan sewa,parivahan.gov.in,0.0,,0.8543,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,parianlabel.com,,0,True,lexical_hit,0.0,,,,,,,,,0.6,False,0,False,False,0.0,0.0,0.0
