input_position,input_url,normalized_url,source_workbook,raw_url,hashed_at_utc,target_url_sha256,hash_mode,domain,dns_status,dns_decision,fetch_status,visual_status,fetch_error_type,fetch_error_detail,final_landing_url,parking_provider,parking_reason,placeholder_or_parking_reason,admitted,admitted_to_holdout,kept_for_review_only,review_only_reason,survival_path,drop_path,exclusion_stage,reason,old_fuzzy_hit,old_fuzzy_cse,hybrid_lexical_hit,strict_lexical_hit,lexical_score_pass,fallback_rank_only,admission_reason,admission_path,candidate_generation_reason,best_entity,best_matching_domain,best_score,score_margin,confidence_band,lexical_score,lexical_hit,brand_score,credential_score,infra_score,evasion_score,total_stage1_score,hard_trigger_hit,stage1_reasons,page_has_password_field,page_has_login_form,form_action_mismatch,csc_mention_count,redirect_count,final_domain,favicon_domain,html_bytes_read,escalate_to_hashing,escalate_reason,favicon_hash_similarity,favicon_hash_distance,page_hash_similarity,page_hash_distance,domain_hash_similarity,domain_hash_distance,ssl_hash_similarity,ssl_hash_distance,typo_similarity,generic_token_only_match,direct_brand_evidence_count,deceptive_host_embedding,content_spoof_strong,stage1_passthrough,domain_component,hash_component,hash_anchor,review_reason,screenshot_path,favicon_hash_raw,ssl_hash_raw,html_hash_raw,page_hash_raw,domain_hash_raw,signal_hit_favicon,signal_hit_ssl_hash,signal_hit_html_hash,signal_hit_domain_hash
1330,nokitech.com,https://nokitech.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,https://nokitech.com,2026-04-09T06:07:17+00:00,cdd7d78f0ad788dc98881c62dbc577b3a0d532fa81a8fa41dd2a87c5eb83a969,exact,nokitech.com,,accepted,failed,not_attempted,navigation_error,"Page.goto: net::ERR_CONNECTION_TIMED_OUT at https://nokitech.com/ | Call log: - navigating to ""https://nokitech.com/"", waiting until ""commit""",,,,,False,False,False,,failed_fetch_strict_lexical_suspected,,hashing_shortlist,fetch_timeout_or_fetch_failed,True,Kfintech,True,True,True,False,,,jw_primary,Kfintech,kfintech.com,0.0,0.0,Low,0.869,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,nokitech.com,,0,True,lexical_hit,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.78,False,0,False,False,True,26.0714,0.0,False,,,,,,,,False,False,False,False
1336,http://onlinebingo.vegas,http://onlinebingo.vegas,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,http://onlinebingo.vegas,2026-04-09T06:07:26+00:00,32772aef563ceff5760dec99cfd2287c374c9e26cb9b162a65bd45c9e4c61b09,exact,onlinebingo.vegas,,accepted,timeout,not_attempted,navigation_timeout,"Page.goto: Timeout 15000ms exceeded. | Call log: - navigating to ""http://onlinebingo.vegas/"", waiting until ""commit""",,,,,False,False,False,,failed_fetch_strict_lexical_suspected,,hashing_shortlist,fetch_timeout_or_fetch_failed,True,State Bank of India (SBI),True,True,True,False,,,jw_primary,State Bank of India (SBI),corp.onlinesbi.sbi,0.0,0.0,Low,0.9232,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,onlinebingo.vegas,,0,True,lexical_hit,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.8,False,0,False,False,True,27.697,0.0,False,,,,,,,,False,False,False,False
1338,salbia.net,https://salbia.net,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,https://salbia.net,2026-04-09T06:06:56+00:00,6f1bcdc1320129fc6aa251c144999c999718d2eb9e634ed28094008ade86e02a,exact,salbia.net,,accepted,failed,not_attempted,navigation_error,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://salbia.net/ | Call log: - navigating to ""https://salbia.net/"", waiting until ""domcontentloaded""",,,,,False,False,False,,failed_fetch_strict_lexical_suspected,,hashing_shortlist,fetch_timeout_or_fetch_failed,True,State Bank of India (SBI),True,True,True,False,,,jw_primary,State Bank of India (SBI),sbi.co.in,0.0,0.0,Low,0.85,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,salbia.net,,0,True,lexical_hit,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.6667,False,0,False,False,True,25.5,0.0,False,,,,,,,,False,False,False,False
1339,http://onlinecasino-hu.com,http://onlinecasino-hu.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,http://onlinecasino-hu.com,2026-04-09T06:07:18+00:00,968ebae117c93587d58817fc7ebfc5892e7b2b6deafd2098e51f80e84d8e6899,exact,onlinecasino-hu.com,,accepted,failed,not_attempted,navigation_error,"Page.goto: net::ERR_CONNECTION_TIMED_OUT at http://onlinecasino-hu.com/ | Call log: - navigating to ""http://onlinecasino-hu.com/"", waiting until ""commit""",,,,,False,False,False,,failed_fetch_strict_lexical_suspected,,hashing_shortlist,fetch_timeout_or_fetch_failed,True,State Bank of India (SBI),True,True,True,False,,,jw_primary,State Bank of India (SBI),corp.onlinesbi.sbi,0.0,0.0,Low,0.8844,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,onlinecasino-hu.com,,0,True,lexical_hit,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.6667,False,0,False,False,True,26.5333,0.0,False,,,,,,,,False,False,False,False
1344,7axis.net,https://7axis.net,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,https://7axis.net,2026-04-09T06:07:14+00:00,88f8c9c75f40293f0bca39d695662f6ca6fd97f096db656b132b4a4876904516,exact,7axis.net,,accepted,failed,not_attempted,navigation_error,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://7axis.net/ | Call log: - navigating to ""https://7axis.net/"", waiting until ""domcontentloaded""",,,,,False,False,False,,failed_fetch_strict_lexical_suspected,,hashing_shortlist,fetch_timeout_or_fetch_failed,True,Axis Bank,False,True,False,False,,,fallback_top_k,Axis Bank,axismf.com,0.0,0.0,Low,0.8222,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,7axis.net,,0,True,lexical_hit,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.7273,False,0,False,False,True,24.6667,0.0,False,,,,,,,,False,False,False,False
1348,online-bt4.life,https://online-bt4.life,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,https://online-bt4.life,2026-04-09T06:07:25+00:00,b769fdf28a8b40051b9ef266f043b3a264b259e18d493326bdd1c4152c96cfb5,exact,online-bt4.life,,accepted,failed,not_attempted,navigation_error,"Page.goto: net::ERR_CONNECTION_TIMED_OUT at https://online-bt4.life/ | Call log: - navigating to ""https://online-bt4.life/"", waiting until ""commit""",,,,,False,False,False,,failed_fetch_strict_lexical_suspected,,hashing_shortlist,fetch_timeout_or_fetch_failed,True,State Bank of India (SBI),True,True,True,False,,,jw_primary,State Bank of India (SBI),corp.onlinesbi.sbi,0.0,0.0,Low,0.8956,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,online-bt4.life,,0,True,lexical_hit,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.7368,False,0,False,False,True,26.8667,0.0,False,,,,,,,,False,False,False,False
1356,indiaecash.com,https://indiaecash.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,https://indiaecash.com,2026-04-09T06:07:36+00:00,478233db13e0072885915ff1f26a88dfb019189e3aad364687e967f7d064e966,exact,indiaecash.com,,accepted,timeout,not_attempted,navigation_timeout,"Page.goto: Timeout 15000ms exceeded. | Call log: - navigating to ""https://indiaecash.com/"", waiting until ""commit""",,,,,False,False,False,,failed_fetch_strict_lexical_suspected,,hashing_shortlist,fetch_timeout_or_fetch_failed,True,Indian Space Research Organisation (ISRO),True,True,True,False,,,jw_primary,Indian Space Research Organisation (ISRO),indiascienceandtechnology.gov.in,0.0,0.0,Low,0.86,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,indiaecash.com,,0,True,lexical_hit,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.5143,False,0,False,False,True,25.8,0.0,False,,,,,,,,False,False,False,False
1357,http://onlineclassbusinessadministration.net,http://onlineclassbusinessadministration.net,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,http://onlineclassbusinessadministration.net,2026-04-09T06:07:37+00:00,79d9316fc80089cd5093cb6a5665eadb3ecdf68ac0429e7fef1ca48332be8d67,exact,onlineclassbusinessadministration.net,,accepted,timeout,not_attempted,navigation_timeout,"Page.goto: Timeout 15000ms exceeded. | Call log: - navigating to ""http://onlineclassbusinessadministration.net/"", waiting until ""commit""",,,,,False,False,False,,failed_fetch_strict_lexical_suspected,,hashing_shortlist,fetch_timeout_or_fetch_failed,True,State Bank of India (SBI),True,True,True,False,,,jw_primary,State Bank of India (SBI),corp.onlinesbi.sbi,0.0,0.0,Low,0.8545,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,onlineclassbusinessadministration.net,,0,True,lexical_hit,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.4286,False,0,False,False,True,25.6364,0.0,False,,,,,,,,False,False,False,False
1361,axi9.com,https://axi9.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,https://axi9.com,2026-04-09T06:07:09+00:00,a140541e04ee3b01f5509b421cc8a46b74f28ddf31221f150b1c80b5e35b0df6,exact,axi9.com,,accepted,failed,not_attempted,navigation_error,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://axi9.com/ | Call log: - navigating to ""https://axi9.com/"", waiting until ""domcontentloaded""",,,,,False,False,False,,failed_fetch_strict_lexical_suspected,,hashing_shortlist,fetch_timeout_or_fetch_failed,True,Axis Bank,False,True,False,False,,,fallback_top_k,Axis Bank,axismf.com,0.0,0.0,Low,0.825,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,axi9.com,,0,True,lexical_hit,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.63,False,0,False,False,True,24.75,0.0,False,,,,,,,,False,False,False,False
1362,bttindia.com,https://bttindia.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,https://bttindia.com,2026-04-09T06:07:09+00:00,cfb857b201f55dbaf99bb042704077ebca4dd2d4c1def6a068bf22855e218150,exact,bttindia.com,,accepted,failed,not_attempted,navigation_error,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://bttindia.com/ | Call log: - navigating to ""https://bttindia.com/"", waiting until ""domcontentloaded""",,,,,False,False,False,,failed_fetch_strict_lexical_suspected,,hashing_shortlist,fetch_timeout_or_fetch_failed,True,BSE Ltd.,True,True,True,False,,,jw_primary,BSE Ltd.,bseindia.com,0.0,0.0,Low,0.85,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,bttindia.com,,0,True,lexical_hit,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.78,False,0,False,False,True,25.5,0.0,False,,,,,,,,False,False,False,False
1363,bscn.com,https://bscn.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,https://bscn.com,2026-04-09T06:07:16+00:00,bf6f1598b748cefe5d9b54d3db65476c1bc5394cf25d8c57deaa9b5163233b4b,exact,bscn.com,,accepted,failed,not_attempted,connection_reset,"Page.goto: net::ERR_CONNECTION_RESET at https://bscn.com/ | Call log: - navigating to ""https://bscn.com/"", waiting until ""commit""",,,,,False,False,False,,failed_fetch_strict_lexical_suspected,,hashing_shortlist,fetch_timeout_or_fetch_failed,True,Bharat Sanchar Nigam Limited (BSNL),True,True,True,False,,,jw_primary,Bharat Sanchar Nigam Limited (BSNL),bsnl.co.in,0.0,0.0,Low,0.8667,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,bscn.com,,0,True,lexical_hit,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.75,False,0,False,False,True,26.0,0.0,False,,,,,,,,False,False,False,False
1368,onlinebizworld.world,https://onlinebizworld.world,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,https://onlinebizworld.world,2026-04-09T06:07:11+00:00,3a2bb4a4ef5f1b8b578c519163dda0d308699696cab72ec8660c49e7bcec0ad6,exact,onlinebizworld.world,,accepted,failed,not_attempted,navigation_error,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://onlinebizworld.world/ | Call log: - navigating to ""https://onlinebizworld.world/"", waiting until ""domcontentloaded""",,,,,False,False,False,,failed_fetch_strict_lexical_suspected,,hashing_shortlist,fetch_timeout_or_fetch_failed,True,State Bank of India (SBI),True,True,True,False,,,jw_primary,State Bank of India (SBI),corp.onlinesbi.sbi,0.0,0.0,Low,0.8921,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,onlinebizworld.world,,0,True,lexical_hit,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.6957,False,0,False,False,True,26.7619,0.0,False,,,,,,,,False,False,False,False
1370,onlinebulldogtire.ca,https://onlinebulldogtire.ca,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,https://onlinebulldogtire.ca,2026-04-09T06:07:41+00:00,e4c9bbd3ebdf0fa07a4bfdb170eb8d669e50c5a3b39fca80be28b45e9122d52f,exact,onlinebulldogtire.ca,,accepted,timeout,not_attempted,navigation_timeout,"Page.goto: Timeout 15000ms exceeded. | Call log: - navigating to ""https://onlinebulldogtire.ca/"", waiting until ""commit""",,,,,False,False,False,,failed_fetch_strict_lexical_suspected,,hashing_shortlist,fetch_timeout_or_fetch_failed,True,State Bank of India (SBI),True,True,True,False,,,jw_primary,State Bank of India (SBI),corp.onlinesbi.sbi,0.0,0.0,Low,0.8719,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,onlinebulldogtire.ca,,0,True,lexical_hit,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.6154,False,0,False,False,True,26.1569,0.0,False,,,,,,,,False,False,False,False
1374,http://onlinebecker.com,http://onlinebecker.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,http://onlinebecker.com,2026-04-09T06:07:43+00:00,d9b47978f73b92e2b4ade10465f0523c4f3489c9b6ebf3496d54a15b0eeab06e,exact,onlinebecker.com,,accepted,timeout,not_attempted,navigation_timeout,"Page.goto: Timeout 15000ms exceeded. | Call log: - navigating to ""http://onlinebecker.com/"", waiting until ""commit""",,,,,False,False,False,,failed_fetch_strict_lexical_suspected,,hashing_shortlist,fetch_timeout_or_fetch_failed,True,State Bank of India (SBI),True,True,True,False,,,jw_primary,State Bank of India (SBI),corp.onlinesbi.sbi,0.0,0.0,Low,0.8722,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,onlinebecker.com,,0,True,lexical_hit,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.6667,False,0,False,False,True,26.1667,0.0,False,,,,,,,,False,False,False,False
1381,http://homewiseaccount.net,http://homewiseaccount.net,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,http://homewiseaccount.net,2026-04-09T06:07:47+00:00,e1a110f4764725cff3b4c97814d47730147d68db4f0949cc59aaccc26a0536e2,exact,homewiseaccount.net,,accepted,timeout,not_attempted,navigation_timeout,"Page.goto: Timeout 15000ms exceeded. | Call log: - navigating to ""http://homewiseaccount.net/"", waiting until ""commit""",,,,,False,False,False,,failed_fetch_strict_lexical_suspected,,hashing_shortlist,fetch_timeout_or_fetch_failed,True,State Bank of India (SBI),True,True,True,False,,,jw_primary,State Bank of India (SBI),homeloans.sbi,0.0,0.0,Low,0.8594,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,homewiseaccount.net,,0,True,lexical_hit,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.5,False,0,False,False,True,25.7833,0.0,False,,,,,,,,False,False,False,False
1383,industriya.pro,https://industriya.pro,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,https://industriya.pro,2026-04-09T06:07:38+00:00,361f73e8d144bbbdb95c4a417e31bbfe7b23da4f53929cf851f7b5732ecfcb02,exact,industriya.pro,,accepted,failed,not_attempted,navigation_error,"Page.goto: net::ERR_CONNECTION_TIMED_OUT at https://industriya.pro/ | Call log: - navigating to ""https://industriya.pro/"", waiting until ""commit""",,,,,False,False,False,,failed_fetch_strict_lexical_suspected,,hashing_shortlist,fetch_timeout_or_fetch_failed,True,IndusInd Bank,False,True,False,False,,,fallback_top_k,BSE Ltd.,bseindia.com,0.0,0.0,Low,0.6722,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,industriya.pro,,0,True,lexical_hit,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.5556,False,0,False,False,True,20.1667,0.0,False,,,,,,,,False,False,False,False
1386,homeprojectleads.com,https://homeprojectleads.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,https://homeprojectleads.com,2026-04-09T06:07:22+00:00,c49d478fd1f4a3b8d63c8b9117a9dec044223c21b54bc61651b1fd1f6ce3619e,exact,homeprojectleads.com,,accepted,failed,not_attempted,navigation_error,"Page.goto: net::ERR_CONNECTION_REFUSED at https://homeprojectleads.com/ | Call log: - navigating to ""https://homeprojectleads.com/"", waiting until ""domcontentloaded""",,,,,False,False,False,,failed_fetch_strict_lexical_suspected,,hashing_shortlist,fetch_timeout_or_fetch_failed,True,State Bank of India (SBI),True,True,True,False,,,jw_primary,State Bank of India (SBI),homeloans.sbi,0.0,0.0,Low,0.8528,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,homeprojectleads.com,,0,True,lexical_hit,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.56,False,0,False,False,True,25.5833,0.0,False,,,,,,,,False,False,False,False
1389,online-pagos.com,https://online-pagos.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,https://online-pagos.com,2026-04-09T06:07:19+00:00,97b0ac38d00fe1a2974ed0ea1051ac43df060a879e3f2556783313f67073b904,exact,online-pagos.com,,accepted,failed,not_attempted,navigation_error,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://online-pagos.com/ | Call log: - navigating to ""https://online-pagos.com/"", waiting until ""domcontentloaded""",,,,,False,False,False,,failed_fetch_strict_lexical_suspected,,hashing_shortlist,fetch_timeout_or_fetch_failed,True,State Bank of India (SBI),True,True,True,False,,,jw_primary,State Bank of India (SBI),corp.onlinesbi.sbi,0.0,0.0,Low,0.8722,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,online-pagos.com,,0,True,lexical_hit,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.6667,False,0,False,False,True,26.1667,0.0,False,,,,,,,,False,False,False,False
1398,http://home0534.com,http://home0534.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,http://home0534.com,2026-04-09T06:07:43+00:00,75d172938a610a9041860c6ec31fc7cb254e1c73bed9e9a9e16251f26ec0a570,exact,home0534.com,,accepted,failed,not_attempted,navigation_error,"Page.goto: net::ERR_CONNECTION_TIMED_OUT at http://home0534.com/ | Call log: - navigating to ""http://home0534.com/"", waiting until ""commit""",,,,,False,False,False,,failed_fetch_strict_lexical_suspected,,hashing_shortlist,fetch_timeout_or_fetch_failed,True,State Bank of India (SBI),True,True,True,False,,,jw_primary,State Bank of India (SBI),homeloans.sbi,0.0,0.0,Low,0.8833,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,home0534.com,,0,True,lexical_hit,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.7059,False,0,False,False,True,26.5,0.0,False,,,,,,,,False,False,False,False
1399,caminolakes.com,https://caminolakes.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,https://caminolakes.com,2026-04-09T06:07:53+00:00,afeced4737aaaad831683bdd1c422ebf7d09bd120a1d37e93104df1dde8d17dc,exact,caminolakes.com,,accepted,timeout,not_attempted,navigation_timeout,"Page.goto: Timeout 15000ms exceeded. | Call log: - navigating to ""https://caminolakes.com/"", waiting until ""commit""",,,,,False,False,False,,failed_fetch_strict_lexical_suspected,,hashing_shortlist,fetch_timeout_or_fetch_failed,True,Computer Age Management Services Ltd. (CAMS),True,True,True,False,,,jw_primary,Computer Age Management Services Ltd. (CAMS),camsonline.com,0.0,0.0,Low,0.8605,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,caminolakes.com,,0,True,lexical_hit,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.6014,False,0,False,False,True,25.8159,0.0,False,,,,,,,,False,False,False,False
1406,onlinelivetop.xyz,https://onlinelivetop.xyz,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,https://onlinelivetop.xyz,2026-04-09T06:07:25+00:00,d6115efffd7969b695f266ea65f0451fa1336b0a3155ef185eeb1357e3cde6ed,exact,onlinelivetop.xyz,,accepted,failed,not_attempted,navigation_error,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://onlinelivetop.xyz/ | Call log: - navigating to ""https://onlinelivetop.xyz/"", waiting until ""domcontentloaded""",,,,,False,False,False,,failed_fetch_strict_lexical_suspected,,hashing_shortlist,fetch_timeout_or_fetch_failed,True,State Bank of India (SBI),True,True,True,False,,,jw_primary,State Bank of India (SBI),corp.onlinesbi.sbi,0.0,0.0,Low,0.8632,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,onlinelivetop.xyz,,0,True,lexical_hit,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.6364,False,0,False,False,True,25.8974,0.0,False,,,,,,,,False,False,False,False
1409,aimi50.com,https://aimi50.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,https://aimi50.com,2026-04-09T06:07:26+00:00,2e56e650cc93bca41c35cd5443e1967f5836c3526dc7cb0f0023ffef198057a5,exact,aimi50.com,,accepted,failed,not_attempted,navigation_error,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://aimi50.com/ | Call log: - navigating to ""https://aimi50.com/"", waiting until ""domcontentloaded""",,,,,False,False,False,,failed_fetch_strict_lexical_suspected,,hashing_shortlist,fetch_timeout_or_fetch_failed,True,All India Institute of Medical Sciences (AIIMS),True,True,True,False,,,jw_primary,All India Institute of Medical Sciences (AIIMS),aiims.edu,0.0,0.0,Low,0.9022,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,aimi50.com,,0,True,lexical_hit,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.7273,False,0,False,False,True,27.0667,0.0,False,,,,,,,,False,False,False,False
1411,http://airsteaks.com,http://airsteaks.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,http://airsteaks.com,2026-04-09T06:07:55+00:00,13ef3ba172064ad0fdd536cae1b6e13e767236cde604b56aac6c8522a17769b2,exact,airsteaks.com,,accepted,timeout,not_attempted,navigation_timeout,"Page.goto: Timeout 15000ms exceeded. | Call log: - navigating to ""http://airsteaks.com/"", waiting until ""commit""",,,,,False,False,False,,failed_fetch_strict_lexical_suspected,,hashing_shortlist,fetch_timeout_or_fetch_failed,True,Airtel,True,True,True,False,,,jw_primary,Airtel,airtel.in,0.0,0.0,Low,0.8574,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,airsteaks.com,,0,True,lexical_hit,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.6667,False,0,False,False,True,25.7222,0.0,False,,,,,,,,False,False,False,False
1415,bankofbarodacom.online,https://bankofbarodacom.online,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,https://bankofbarodacom.online,2026-04-09T06:07:26+00:00,247ea1672fcb3bf942f6ebb0bf5bad0ef2645a84759a08f3f6b6ddb26b0cb97a,exact,bankofbarodacom.online,,accepted,failed,not_attempted,navigation_error,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://bankofbarodacom.online/ | Call log: - navigating to ""https://bankofbarodacom.online/"", waiting until ""domcontentloaded""",,,,,False,False,False,,failed_fetch_strict_lexical_suspected,,hashing_shortlist,fetch_timeout_or_fetch_failed,True,Bank of Baroda,True,True,True,False,,,jw_primary|skeleton_similarity,Bank of Baroda,onlinecasa.bankofbaroda.com,0.0,0.0,Low,0.96,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,bankofbarodacom.online,,0,True,lexical_hit,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.8889,False,0,False,False,True,28.8,0.0,False,,,,,,,,False,False,False,False
1416,ecilif.ca,https://ecilif.ca,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,https://ecilif.ca,2026-04-09T06:07:56+00:00,3024c62bcb3b2b84c55c2ca16f1ae35b0bd8ba811333911e0cf133e53226d839,exact,ecilif.ca,,accepted,timeout,not_attempted,navigation_timeout,"Page.goto: Timeout 15000ms exceeded. | Call log: - navigating to ""https://ecilif.ca/"", waiting until ""commit""",,,,,False,False,False,,failed_fetch_strict_lexical_suspected,,hashing_shortlist,fetch_timeout_or_fetch_failed,True,Election Commision of India (ECI),True,True,True,False,,,jw_primary,Election Commision of India (ECI),eci.gov.in,0.0,0.0,Low,0.8833,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,ecilif.ca,,0,True,lexical_hit,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.6667,False,0,False,False,True,26.5,0.0,False,,,,,,,,False,False,False,False
1418,onlinetech.site,https://onlinetech.site,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,https://onlinetech.site,2026-04-09T06:07:49+00:00,84293dbbc7d7e3b8cf5dce11cc15fc5e2c9e5f56c43936f87b369bb589a7369a,exact,onlinetech.site,,accepted,failed,not_attempted,navigation_error,"Page.goto: net::ERR_CONNECTION_TIMED_OUT at https://onlinetech.site/ | Call log: - navigating to ""https://onlinetech.site/"", waiting until ""commit""",,,,,False,False,False,,failed_fetch_strict_lexical_suspected,,hashing_shortlist,fetch_timeout_or_fetch_failed,True,State Bank of India (SBI),True,True,True,False,,,jw_primary,State Bank of India (SBI),corp.onlinesbi.sbi,0.0,0.0,Low,0.8533,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,onlinetech.site,,0,True,lexical_hit,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.6316,False,0,False,False,True,25.6,0.0,False,,,,,,,,False,False,False,False
1419,https://homesforsaleinnj.com,https://homesforsaleinnj.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,https://homesforsaleinnj.com,2026-04-09T06:07:57+00:00,fd13db2503fb678de66134c8622e774c032e5e8958e4083e4d946156300888f7,exact,homesforsaleinnj.com,,accepted,timeout,not_attempted,navigation_timeout,"Page.goto: Timeout 15000ms exceeded. | Call log: - navigating to ""https://homesforsaleinnj.com/"", waiting until ""commit""",,,,,False,False,False,,failed_fetch_strict_lexical_suspected,,hashing_shortlist,fetch_timeout_or_fetch_failed,True,State Bank of India (SBI),True,True,True,False,,,jw_primary,State Bank of India (SBI),homeloans.sbi,0.0,0.0,Low,0.8903,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,homesforsaleinnj.com,,0,True,lexical_hit,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.56,False,0,False,False,True,26.7083,0.0,False,,,,,,,,False,False,False,False
1424,inusi.tech,https://inusi.tech,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,https://inusi.tech,2026-04-09T06:08:03+00:00,01578f0aa8ed2d11e769d46fe12e818c8370f230e87b3970b7d432bc98d96eb0,exact,inusi.tech,,accepted,timeout,not_attempted,navigation_timeout,"Page.goto: Timeout 15000ms exceeded. | Call log: - navigating to ""https://inusi.tech/"", waiting until ""commit""",,,,,False,False,False,,failed_fetch_strict_lexical_suspected,,hashing_shortlist,fetch_timeout_or_fetch_failed,True,IndusInd Bank,False,True,False,False,,,fallback_top_k,BSE Ltd.,bseindia.com,0.0,0.0,Low,0.6833,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,inusi.tech,,0,True,lexical_hit,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.4615,False,0,False,False,True,20.5,0.0,False,,,,,,,,False,False,False,False
