input_position,input_url,normalized_url,source_workbook,exclusion_stage,reason,survival_path,drop_path,dns_status,dns_decision,fetch_status,visual_status,fetch_error_type,fetch_error_detail,final_landing_url,parking_provider,parking_reason,placeholder_or_parking_reason,admitted_to_holdout,kept_for_review_only,review_only_reason,strict_lexical_hit,lexical_score_pass,fallback_rank_only,candidate_generation_reason,best_matching_domain,generic_token_only_match,lexical_hit,brand_score,credential_score,infra_score,evasion_score,total_stage1_score,hard_trigger_hit,stage1_reasons,page_has_password_field,page_has_login_form,form_action_mismatch,csc_mention_count,redirect_count,final_domain,favicon_domain,html_bytes_read,escalate_to_hashing,escalate_reason,stage1_passthrough
996,mobileworldlive.net,https://mobileworldlive.net,123456.xlsx,stage1_http,stage1_fetch_failed,,stage1_fetch_failed,skipped,skipped,failed,not_attempted,get_error,,,,,,False,False,,False,False,True,fallback_top_k|generic_token_only,kavach.mail.gov.in,True,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False
997,hamwic.org,https://hamwic.org,123456.xlsx,stage1_http,stage1_suspected_non_escalated,,stage1_suspected_non_escalated,skipped,skipped,fetched,not_attempted,,,https://www.hamwic.org/,,,,False,False,,False,False,True,fallback_top_k,abdm.gov.in,False,False,28,0,0,0,28,False,title_brand_match|body_brand_match,False,False,False,1,1,www.hamwic.org,www.hamwic.org,32768,False,stage1_suspected_non_escalated,False
998,va53oq.top,https://va53oq.top,123456.xlsx,stage1_http,stage1_fetch_failed,,stage1_fetch_failed,skipped,skipped,failed,not_attempted,get_error,[Errno 11001] getaddrinfo failed,,,,,False,False,,False,False,True,fallback_top_k,axis.bank.in,False,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False
999,todayspetpeeve.com,https://todayspetpeeve.com,123456.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://todayspetpeeve.com,,,,False,False,,False,False,True,fallback_top_k,contents.tdscpc.gov.in,False,False,0,0,0,6,6,False,js_redirect,False,False,False,0,0,todayspetpeeve.com,,4657,False,stage1_low_suspicion,False
1000,kazan-krasota.ru,https://kazan-krasota.ru,123456.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://kazan-krasota.ru,,,,False,False,,False,False,True,fallback_top_k,canarabank.bank.in,False,False,0,0,0,0,0,False,,False,False,False,0,0,kazan-krasota.ru,,4552,False,stage1_low_suspicion,False
1001,towingnewton-nh.top,https://towingnewton-nh.top,123456.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://towingnewton-nh.top,,,,False,False,,False,False,True,fallback_top_k,bankofbaroda.bank.in,False,False,4,4,0,0,8,False,body_brand_match|auth_wording,False,False,False,1,0,towingnewton-nh.top,,32768,False,stage1_low_suspicion,False
1002,towingwilson-ok.top,https://towingwilson-ok.top,123456.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://towingwilson-ok.top,,,,False,False,,False,False,True,fallback_top_k,bankofbaroda.bank.in,False,False,4,4,0,0,8,False,body_brand_match|auth_wording,False,False,False,1,0,towingwilson-ok.top,,32768,False,stage1_low_suspicion,False
1003,limelight-films.com,https://limelight-films.com,123456.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://www.limelight-films.com/,,,,False,False,,False,False,True,fallback_top_k,eci.gov.in,False,False,4,4,0,0,8,False,body_brand_match|auth_wording,False,False,False,1,1,www.limelight-films.com,static.wixstatic.com,32768,False,stage1_low_suspicion,False
1004,renatusos.ai,https://renatusos.ai,123456.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://renatusos.ai,,,,False,False,,False,False,True,fallback_top_k,nha.gov.in,False,False,0,4,6,0,10,False,auth_wording|suspicious_hosting_provider,False,False,False,0,0,renatusos.ai,,32012,False,stage1_low_suspicion,False
1005,zellercrest.info,https://zellercrest.info,123456.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://zellercrest.info,,,,False,False,,False,False,True,fallback_top_k,bankofbaroda.bank.in,False,False,4,4,0,0,8,False,body_brand_match|auth_wording,False,False,False,1,0,zellercrest.info,,32768,False,stage1_low_suspicion,False
1006,9e4hcx.shop,https://9e4hcx.shop,123456.xlsx,stage1_http,stage1_fetch_failed,,stage1_fetch_failed,skipped,skipped,failed,not_attempted,get_error,[Errno 11001] getaddrinfo failed,,,,,False,False,,False,False,True,fallback_top_k,netbanking.hdfcbank.com,False,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False
1007,tallinndigitalbank.com,https://tallinndigitalbank.com,123456.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://www.tallinndigitalbank.com/,,,,False,False,,False,False,True,fallback_top_k,indiascienceandtechnology.gov.in,False,False,4,4,0,0,8,False,body_brand_match|auth_wording,False,False,False,1,1,www.tallinndigitalbank.com,,32768,False,stage1_low_suspicion,False
1008,humat.top,https://humat.top,123456.xlsx,stage1_http,stage1_fetch_failed,,stage1_fetch_failed,skipped,skipped,failed,not_attempted,get_error,,,,,,False,False,,False,False,True,fallback_top_k,nha.gov.in,False,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False
1009,paigedavismusic.net,https://paigedavismusic.net,123456.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://paigedavismusic.net,,,,False,False,,False,False,True,fallback_top_k,aiimsexams.ac.in,False,False,0,0,0,0,0,False,,False,False,False,0,0,paigedavismusic.net,,32768,False,stage1_low_suspicion,False
1010,ticketswap.dev,https://ticketswap.dev,123456.xlsx,stage1_http,stage1_fetch_failed,,stage1_fetch_failed,skipped,skipped,failed,not_attempted,get_error,,,,,,False,False,,False,False,True,fallback_top_k,eci.gov.in,False,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False
1011,homefurnacefilters.com,https://homefurnacefilters.com,123456.xlsx,stage1_http,stage1_fetch_failed,,stage1_fetch_failed,skipped,skipped,failed,not_attempted,get_error,,,,,,False,False,,False,False,True,fallback_top_k,hdfc.bank.in,False,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False
1012,mozanim.com,https://mozanim.com,123456.xlsx,stage1_http,stage1_fetch_failed,,stage1_fetch_failed,skipped,skipped,failed,not_attempted,get_error,,,,,,False,False,,False,False,True,fallback_top_k,camsonline.com,False,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False
1013,zgrenyi.com,https://zgrenyi.com,123456.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://zgrenyi.com,,,,False,False,,False,False,True,fallback_top_k,airtel.in,False,False,0,4,0,0,4,False,auth_wording,False,False,False,0,0,zgrenyi.com,,332,False,stage1_low_suspicion,False
1014,herintellectai.org,https://herintellectai.org,123456.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://herintellectai.org,,,,False,False,,False,False,True,fallback_top_k,airtel.in,False,False,0,16,0,0,16,False,form_action_mismatch,False,False,True,0,0,herintellectai.org,,2213,False,stage1_low_suspicion,False
1015,umnow.com,https://umnow.com,123456.xlsx,stage1_http,stage1_fetch_failed,,stage1_fetch_failed,skipped,skipped,failed,not_attempted,get_error,,,,,,False,False,,False,False,True,fallback_top_k,accounts.mgovcloud.in,False,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False
1016,1win283.casino,https://1win283.casino,123456.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://1win283.casino,,,,False,False,,False,False,True,fallback_top_k,corp.onlinesbi.sbi,False,False,0,4,0,0,4,False,auth_wording,False,False,False,0,0,1win283.casino,,332,False,stage1_low_suspicion,False
1017,southdakotapeoplerecords.org,https://southdakotapeoplerecords.org,123456.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://southdakotapeoplerecords.org,,,,False,False,,False,False,True,fallback_top_k,bankofbaroda.bank.in,False,False,4,4,0,0,8,False,body_brand_match|auth_wording,False,False,False,1,0,southdakotapeoplerecords.org,,32768,False,stage1_low_suspicion,False
1018,ranglinhomesolutions.site,https://ranglinhomesolutions.site,123456.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://ranglinhomesolutions.site,,,,False,False,,False,False,True,fallback_top_k,bankofbaroda.bank.in,False,False,4,4,6,0,14,False,body_brand_match|auth_wording|suspicious_hosting_provider,False,False,False,1,0,ranglinhomesolutions.site,,32768,False,stage1_low_suspicion,False
1019,arzf5sm1hvd83vd-cueh0.com,https://arzf5sm1hvd83vd-cueh0.com,123456.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://arzf5sm1hvd83vd-cueh0.com,,,,False,False,,False,False,True,fallback_top_k,canararobeco.com,False,False,0,4,0,0,4,False,auth_wording,False,False,False,0,0,arzf5sm1hvd83vd-cueh0.com,,332,False,stage1_low_suspicion,False
1020,estudioderudder.com,https://estudioderudder.com,123456.xlsx,stage1_http,stage1_fetch_failed,,stage1_fetch_failed,skipped,skipped,failed,not_attempted,get_error,[Errno 11001] getaddrinfo failed,,,,,False,False,,False,False,True,fallback_top_k,eci.gov.in,False,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False
1021,artworm.ca,https://artworm.ca,123456.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://artworm.ca,,,,False,False,,False,False,True,fallback_top_k,eci.gov.in,False,False,4,4,6,0,14,False,body_brand_match|auth_wording|suspicious_hosting_provider,False,False,False,1,0,artworm.ca,,16936,False,stage1_low_suspicion,False
1022,loquesi.store,https://loquesi.store,123456.xlsx,stage1_http,stage1_fetch_failed,,stage1_fetch_failed,skipped,skipped,failed,not_attempted,get_error,,,,,,False,False,,False,False,True,fallback_top_k|generic_token_only,cloud.gov.in,True,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False
1023,tnreliablenursing.com,https://tnreliablenursing.com,123456.xlsx,stage1_http,stage1_fetch_failed,,stage1_fetch_failed,skipped,skipped,failed,not_attempted,get_error,[Errno 11001] getaddrinfo failed,,,,,False,False,,False,False,True,fallback_top_k,corp.onlinesbi.sbi,False,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False
1024,zindex.studio,https://zindex.studio,123456.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://www.zindex.studio/zx/demo,,,,False,False,,False,False,True,fallback_top_k,eci.gov.in,False,False,4,0,3,0,7,False,body_brand_match|multi_redirect_chain,False,False,False,1,2,www.zindex.studio,,32768,False,stage1_low_suspicion,False
1025,label-redjack.site,https://label-redjack.site,123456.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://label-redjack.site,,,,False,False,,False,False,True,fallback_top_k,bseindia.com,False,False,0,0,0,6,6,False,image_heavy_low_text,False,False,False,0,0,label-redjack.site,,4184,False,stage1_low_suspicion,False
1026,spokenwheel.net,https://spokenwheel.net,123456.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://spokenwheel.net,,,,False,False,,False,False,True,fallback_top_k,bankofbaroda.bank.in,False,False,4,4,0,0,8,False,body_brand_match|auth_wording,False,False,False,1,0,spokenwheel.net,,32768,False,stage1_low_suspicion,False
1027,allocationmagnitudeaware.org,https://allocationmagnitudeaware.org,123456.xlsx,stage1_http,stage1_fetch_failed,,stage1_fetch_failed,skipped,skipped,failed,not_attempted,get_error,,,,,,False,False,,False,False,True,fallback_top_k,coalindiatenders.nic.in,False,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False
1028,jhcia.org,https://jhcia.org,123456.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://www.jhcia.org/,,,,False,False,,False,False,True,fallback_top_k,eci.gov.in,False,False,0,0,0,6,6,False,image_heavy_low_text,False,False,False,0,1,www.jhcia.org,,32768,False,stage1_low_suspicion,False
1029,fotydallas.org,https://fotydallas.org,123456.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://fotydallas.org,,,,False,False,,False,False,True,fallback_top_k,coalindiatenders.nic.in,False,False,0,0,0,6,6,False,js_redirect,False,False,False,0,0,fotydallas.org,,114,False,stage1_low_suspicion,False
1030,medicareapplicationhelp.com,https://medicareapplicationhelp.com,123456.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://medicareapplicationhelp.com,,,,False,False,,False,False,True,fallback_top_k,bankofbaroda.bank.in,False,False,4,4,0,0,8,False,body_brand_match|auth_wording,False,False,False,1,0,medicareapplicationhelp.com,,32768,False,stage1_low_suspicion,False
1031,retroplug90s.com,https://retroplug90s.com,123456.xlsx,stage1_http,stage1_fetch_failed,,stage1_fetch_failed,skipped,skipped,failed,not_attempted,get_error,[Errno 11001] getaddrinfo failed,,,,,False,False,,False,False,True,fallback_top_k,irctctourism.com,False,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False
1032,netapex.online,https://netapex.online,123456.xlsx,stage1_http,stage1_fetch_failed,,stage1_fetch_failed,skipped,skipped,failed,not_attempted,get_error,[Errno 11001] getaddrinfo failed,,,,,False,False,,False,False,True,fallback_top_k,netpnb.com,False,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False
1033,trustandacquisition.com,https://trustandacquisition.com,123456.xlsx,stage1_http,stage1_fetch_failed,,stage1_fetch_failed,skipped,skipped,failed,not_attempted,get_error,,,,,,False,False,,False,False,True,fallback_top_k,nic.gov.in,False,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False
1034,guimiboshi.com,https://guimiboshi.com,123456.xlsx,stage1_http,stage1_fetch_failed,,stage1_fetch_failed,skipped,skipped,failed,not_attempted,get_error,[Errno 11001] getaddrinfo failed,,,,,False,False,,False,False,True,fallback_top_k,aiims.edu,False,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False
1035,echehu.com,https://echehu.com,123456.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://echehu.com,,,,False,False,,False,False,True,fallback_top_k,eci.gov.in,False,False,0,4,0,0,4,False,auth_wording,False,False,False,0,0,echehu.com,,332,False,stage1_low_suspicion,False
1036,rongfa198.com,https://rongfa198.com,123456.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://rongfa198.com,,,,False,False,,False,False,True,fallback_top_k,nha.gov.in,False,False,0,4,0,0,4,False,auth_wording,False,False,False,0,0,rongfa198.com,,332,False,stage1_low_suspicion,False
1037,ft-coin.com,https://ft-coin.com,123456.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://ft-coin.com,,,,False,False,,False,False,True,fallback_top_k,kfintech.com,False,False,0,4,0,0,4,False,auth_wording,False,False,False,0,0,ft-coin.com,,332,False,stage1_low_suspicion,False
1038,msa41ng.makeup,https://msa41ng.makeup,123456.xlsx,stage1_http,stage1_fetch_failed,,stage1_fetch_failed,skipped,skipped,failed,not_attempted,get_error,[Errno 11001] getaddrinfo failed,,,,,False,False,,False,False,True,fallback_top_k|generic_token_only,kavach.mail.gov.in,True,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False
1039,idriscann.com,https://idriscann.com,123456.xlsx,stage1_http,stage1_fetch_failed,,stage1_fetch_failed,skipped,skipped,failed,not_attempted,get_error,,,,,,False,False,,False,False,True,fallback_top_k,uidai.gov.in,False,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False
1040,equest-tech.com,https://equest-tech.com,123456.xlsx,stage1_http,stage1_fetch_failed,,stage1_fetch_failed,skipped,skipped,failed,not_attempted,get_error,,,,,,False,False,,False,False,True,fallback_top_k,kfintech.com,False,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False
1041,haidizongdongyuanzaixianguankan.com.cn,https://haidizongdongyuanzaixianguankan.com.cn,123456.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://haidizongdongyuanzaixianguankan.com.cn,,,,False,False,,False,False,True,fallback_top_k,uidai.gov.in,False,False,0,4,0,0,4,False,auth_wording,False,False,False,0,0,haidizongdongyuanzaixianguankan.com.cn,,332,False,stage1_low_suspicion,False
1042,frequencyjammertent.com,https://frequencyjammertent.com,123456.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://frequencyjammertent.com,,,,False,False,,False,False,True,fallback_top_k,eci.gov.in,False,False,0,0,0,6,6,False,js_redirect,False,False,False,0,0,frequencyjammertent.com,,114,False,stage1_low_suspicion,False
1043,easyplayslots.com,https://easyplayslots.com,123456.xlsx,stage1_http,stage1_fetch_failed,,stage1_fetch_failed,skipped,skipped,failed,not_attempted,get_error,,,,,,False,False,,False,False,True,fallback_top_k,airtelpayments.bank.in,False,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False
1044,pumfy.com,https://pumfy.com,123456.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://pumfy.com,,,,False,False,,False,False,True,fallback_top_k,sbimf.com,False,False,0,0,0,4,4,False,iframe_present,False,False,False,0,0,pumfy.com,,843,False,stage1_low_suspicion,False
1045,asphalt-heroes.com,https://asphalt-heroes.com,123456.xlsx,stage1_http,stage1_fetch_failed,,stage1_fetch_failed,skipped,skipped,failed,not_attempted,get_error,,,,,,False,False,,False,False,True,fallback_top_k,airtelpayments.bank.in,False,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False
1046,servera.dev,https://servera.dev,123456.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://servera.dev,,,,False,False,,False,False,True,fallback_top_k,bankofbaroda.bank.in,False,False,4,4,0,0,8,False,body_brand_match|auth_wording,False,False,False,1,0,servera.dev,,32768,False,stage1_low_suspicion,False
1047,technologyheat.com,https://technologyheat.com,123456.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://technologyheat.com,,,,False,False,,False,False,True,fallback_top_k,airtelpayments.bank.in,False,False,0,4,0,0,4,False,auth_wording,False,False,False,0,0,technologyheat.com,,332,False,stage1_low_suspicion,False
1048,dubitai.com,https://dubitai.com,123456.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://dubitai.com,,,,False,False,,False,False,True,fallback_top_k,rbi.org.in,False,False,12,0,0,0,12,False,meta_brand_match|body_brand_match,False,False,False,1,0,dubitai.com,dubitai.com,32768,False,stage1_low_suspicion,False
1049,bbs0768.com,https://bbs0768.com,123456.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://bbs0768.com,,,,False,False,,False,False,True,fallback_top_k,bsnl.co.in,False,False,0,4,0,0,4,False,auth_wording,False,False,False,0,0,bbs0768.com,,332,False,stage1_low_suspicion,False
1050,conniepiva.realtor,https://conniepiva.realtor,123456.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://conniepiva.realtor,,,,False,False,,False,False,True,fallback_top_k,corp.onlinesbi.sbi,False,False,0,2,0,6,8,False,multi_input_form|js_redirect,False,False,False,0,0,conniepiva.realtor,conniepiva.realtor,32768,False,stage1_low_suspicion,False
1051,bet666s.site,https://bet666s.site,123456.xlsx,stage1_http,stage1_fetch_failed,,stage1_fetch_failed,skipped,skipped,failed,not_attempted,get_error,[Errno 11001] getaddrinfo failed,,,,,False,False,,False,False,True,fallback_top_k,bsestarmf.in,False,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False
1052,eyesofnai.com,https://eyesofnai.com,123456.xlsx,stage1_http,stage1_fetch_failed,,stage1_fetch_failed,skipped,skipped,failed,not_attempted,get_error,,,,,,False,False,,False,False,True,fallback_top_k,camsonline.com,False,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False
1053,danieljanik.com.pl,https://danieljanik.com.pl,123456.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://danieljanik.com.pl,,,,False,False,,False,False,True,fallback_top_k,abdm.gov.in,False,False,4,0,0,0,4,False,body_brand_match,False,False,False,1,0,danieljanik.com.pl,danieljanik.com.pl,32768,False,stage1_low_suspicion,False
1054,andremilan.eng.br,https://andremilan.eng.br,123456.xlsx,stage1_http,stage1_suspected_non_escalated,,stage1_suspected_non_escalated,skipped,skipped,fetched,not_attempted,head_error,,https://andremilan.eng.br,,,,False,False,,False,False,True,fallback_top_k,accounts.mgovcloud.in,False,False,28,2,0,0,30,False,title_brand_match|body_brand_match|multi_input_form,False,False,False,1,0,andremilan.eng.br,,29055,False,stage1_suspected_non_escalated,False
1055,todayinteractive.com,https://todayinteractive.com,123456.xlsx,stage1_http,stage1_fetch_failed,,stage1_fetch_failed,skipped,skipped,failed,not_attempted,get_error,,,,,,False,False,,False,False,True,fallback_top_k,coalindiatenders.nic.in,False,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False
1056,preener.com,https://preener.com,123456.xlsx,stage1_http,stage1_fetch_failed,,stage1_fetch_failed,skipped,skipped,failed,not_attempted,get_error,,,,,,False,False,,False,False,True,fallback_top_k,airtel.in,False,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False
1057,connect26.tech,https://connect26.tech,123456.xlsx,stage1_http,stage1_fetch_failed,,stage1_fetch_failed,skipped,skipped,failed,not_attempted,get_error,,,,,,False,False,,False,False,True,fallback_top_k,corp.onlinesbi.sbi,False,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False
1058,asherville.co.ke,https://asherville.co.ke,123456.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://asherville.co.ke,,,,False,False,,False,False,True,fallback_top_k|generic_token_only,bankofbaroda.bank.in,True,False,4,4,0,0,8,False,body_brand_match|auth_wording,False,False,False,1,0,asherville.co.ke,,32768,False,stage1_low_suspicion,False
1059,bandarliga-an3.site,https://bandarliga-an3.site,123456.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://bandarliga-an3.site,,,,False,False,,False,False,True,fallback_top_k,camsonline.com,False,False,0,0,0,6,6,False,js_redirect,False,False,False,0,0,bandarliga-an3.site,,4677,False,stage1_low_suspicion,False
1060,herocolor.shop,https://herocolor.shop,123456.xlsx,stage1_http,stage1_fetch_failed,,stage1_fetch_failed,skipped,skipped,failed,not_attempted,get_error,,,,,,False,False,,False,False,True,fallback_top_k,iocl.com,False,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False
1061,hoperehabkaty.com,https://hoperehabkaty.com,123456.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://funceji.org/mue/,,,,False,False,,False,False,True,fallback_top_k,jio.com,False,False,8,4,3,4,19,False,redirect_brand_match|final_domain_brand_match|auth_wording|multi_redirect_chain|final_domain_changed,False,False,False,1,2,funceji.org,imgnice.com,32768,False,stage1_low_suspicion,False
1062,kljxruw.com,https://kljxruw.com,123456.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://kljxruw.com,,,,False,False,,False,False,True,fallback_top_k|generic_token_only,cloud.gov.in,True,False,0,4,0,0,4,False,auth_wording,False,False,False,0,0,kljxruw.com,,332,False,stage1_low_suspicion,False
1063,n4v.biz,https://n4v.biz,123456.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://n4v.biz,,,,False,False,,False,False,True,fallback_top_k,nha.gov.in,False,False,0,4,0,0,4,False,auth_wording,False,False,False,0,0,n4v.biz,,332,False,stage1_low_suspicion,False
1064,untilwall.com,https://untilwall.com,123456.xlsx,stage1_http,stage1_fetch_failed,,stage1_fetch_failed,skipped,skipped,failed,not_attempted,get_error,,,,,,False,False,,False,False,True,fallback_top_k,uidai.gov.in,False,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False
1065,riseprepsports.org,https://riseprepsports.org,123456.xlsx,stage1_http,stage1_fetch_failed,,stage1_fetch_failed,skipped,skipped,failed,not_attempted,get_error,,,,,,False,False,,False,False,True,fallback_top_k,airindiaexpress.com,False,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False
1066,trulytoughroof.com,https://trulytoughroof.com,123456.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://trulytoughroof.com,,,,False,False,,False,False,True,fallback_top_k,iciciprulife.com,False,False,0,0,0,6,6,False,js_redirect,False,False,False,0,0,trulytoughroof.com,,114,False,stage1_low_suspicion,False
1067,hunyuwang.com,https://hunyuwang.com,123456.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://hunyuwang.com,,,,False,False,,False,False,True,fallback_top_k,netbanking.hdfcbank.com,False,False,0,4,0,0,4,False,auth_wording,False,False,False,0,0,hunyuwang.com,,332,False,stage1_low_suspicion,False
1068,box4hub.com,https://box4hub.com,123456.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://box4hub.com,,,,False,False,,False,False,True,fallback_top_k|generic_token_only,bankofbaroda.bank.in,True,False,4,4,6,0,14,False,body_brand_match|auth_wording|suspicious_hosting_provider,False,False,False,1,0,box4hub.com,,32768,False,stage1_low_suspicion,False
