input_position,input_url,normalized_url,source_workbook,exclusion_stage,reason,survival_path,drop_path,dns_status,dns_decision,fetch_status,visual_status,fetch_error_type,fetch_error_detail,final_landing_url,parking_provider,parking_reason,placeholder_or_parking_reason,admitted_to_holdout,kept_for_review_only,review_only_reason,strict_lexical_hit,lexical_score_pass,fallback_rank_only,candidate_generation_reason,best_matching_domain,generic_token_only_match,lexical_hit,brand_score,credential_score,infra_score,evasion_score,total_stage1_score,hard_trigger_hit,stage1_reasons,page_has_password_field,page_has_login_form,form_action_mismatch,csc_mention_count,redirect_count,final_domain,favicon_domain,html_bytes_read,escalate_to_hashing,escalate_reason,stage1_passthrough
67,eatalymarket.shop,https://eatalymarket.shop,urls.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://eatalymarket.shop,,,,False,False,,False,False,True,fallback_top_k,indiascienceandtechnology.gov.in,False,False,4,14,0,0,18,False,body_brand_match|login_form|auth_wording|multi_input_form,False,True,False,1,0,eatalymarket.shop,img.eatalymarket.shop,32768,False,stage1_low_suspicion,False
68,americanexpress-reward00175.ink,https://americanexpress-reward00175.ink,urls.xlsx,hashing_shortlist,fetch_timeout_or_fetch_failed,,fetch_timeout_or_fetch_failed,resolved,accepted,timeout,not_attempted,navigation_timeout,"Page.goto: Timeout 15000ms exceeded. | Call log: - navigating to ""https://americanexpress-reward00175.ink/"", waiting until ""domcontentloaded""",,,,,False,False,,False,False,True,fallback_top_k,airindiaexpress.com,False,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,True,route_to_dns_after_stage1_failure,False
69,pack101.org,https://pack101.org,urls.xlsx,dns_gate,dns_rejected,,dns_rejected,no_records,rejected,failed,not_attempted,get_error,[Errno 11001] getaddrinfo failed,,,,,False,False,,False,False,True,fallback_top_k,iocl.com,False,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,True,route_to_dns_after_stage1_failure,False
70,discretion.shop,https://discretion.shop,urls.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://discretion.shop,,,,False,False,,False,False,True,fallback_top_k,idfcfirst.bank.in,False,False,0,0,0,6,6,False,js_redirect,False,False,False,0,0,discretion.shop,,114,False,stage1_low_suspicion,False
71,thirdshelterpress.com,https://thirdshelterpress.com,urls.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://thirdshelterpress.com,,,,False,False,,False,False,True,fallback_top_k,airindiaexpress.com,False,False,0,0,0,6,6,False,js_redirect,False,False,False,0,0,thirdshelterpress.com,,114,False,stage1_low_suspicion,False
72,ank2014.biz,https://ank2014.biz,urls.xlsx,hashing_shortlist,fetch_timeout_or_fetch_failed,,fetch_timeout_or_fetch_failed,resolved,accepted,failed,not_attempted,navigation_error,"Page.goto: net::ERR_CONNECTION_REFUSED at https://ank2014.biz/ | Call log: - navigating to ""https://ank2014.biz/"", waiting until ""domcontentloaded""",,,,,False,False,,False,False,True,fallback_top_k,bankofbaroda.bank.in,False,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,True,route_to_dns_after_stage1_failure,False
73,hollandgroupandassociates.com,https://hollandgroupandassociates.com,urls.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://hollandgroupandassociates.com,,,,False,False,,False,False,True,fallback_top_k,homeloans.sbi,False,False,0,0,0,0,0,False,,False,False,False,0,0,hollandgroupandassociates.com,img1.wsimg.com,32768,False,stage1_low_suspicion,False
74,thinkproguard.com,https://thinkproguard.com,urls.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,head_error,,https://proguardplans.com/,,,,False,False,,False,False,True,fallback_top_k,jio.com,False,False,0,0,6,4,10,False,suspicious_hosting_provider|final_domain_changed,False,False,False,0,1,proguardplans.com,,32768,False,stage1_low_suspicion,False
75,hysefo.com,https://hysefo.com,urls.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,head_error,,https://domains.atom.com/lpd/name/hysefo.com,,,,False,False,,False,False,True,fallback_top_k,indiascienceandtechnology.gov.in,False,False,4,4,0,4,12,False,body_brand_match|auth_wording|final_domain_changed,False,False,False,2,1,domains.atom.com,,32768,False,stage1_low_suspicion,False
76,8740i4ji8ki.shop,https://8740i4ji8ki.shop,urls.xlsx,dns_gate,dns_rejected,,dns_rejected,no_records,rejected,failed,not_attempted,get_error,[Errno 11001] getaddrinfo failed,,,,,False,False,,False,False,True,fallback_top_k,rbi.org.in,False,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,True,route_to_dns_after_stage1_failure,False
77,netsafe.ovh,https://netsafe.ovh,urls.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,head_error,,https://netsafe.ovh,,,,False,False,,False,False,True,fallback_top_k,bsestarmf.in,False,False,0,0,6,0,6,False,suspicious_hosting_provider,False,False,False,0,0,netsafe.ovh,,1035,False,stage1_low_suspicion,False
78,optimacapitalvc.com,https://optimacapitalvc.com,urls.xlsx,hashing_shortlist,not_admitted_after_lexical_and_hash_checks,,not_admitted_after_lexical_and_hash_checks,resolved,accepted,fetched,available,,,https://optimacapitalvc.com/,,,,False,False,,False,False,True,fallback_top_k,airtelpayments.bank.in,False,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,True,route_to_dns_after_stage1_failure,False
79,zrsanalyst.com,https://zrsanalyst.com,urls.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://www.zrsanalyst.com/,,,,False,False,,False,False,True,fallback_top_k,bsnl.co.in,False,False,0,0,0,0,0,False,,False,False,False,0,1,www.zrsanalyst.com,,17004,False,stage1_low_suspicion,False
80,root-ro.info,https://root-ro.info,urls.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,head_error,,https://approved-deposit.co,,,,False,False,,False,False,True,fallback_top_k,indiascienceandtechnology.gov.in,False,False,4,4,0,4,12,False,body_brand_match|auth_wording|final_domain_changed,False,False,False,1,1,approved-deposit.co,,6166,False,stage1_low_suspicion,False
81,syxtherocrex.world,https://syxtherocrex.world,urls.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,head_error,,https://syxtherocrex.world,,,,False,False,,False,False,True,fallback_top_k,eci.gov.in,False,False,4,4,0,0,8,False,body_brand_match|auth_wording,False,False,False,1,0,syxtherocrex.world,syxtherocrex.world,13253,False,stage1_low_suspicion,False
82,snowtime.shop,https://snowtime.shop,urls.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://snowtime.shop,,,,False,False,,False,False,True,fallback_top_k,camsonline.com,False,False,0,0,0,0,0,False,,False,False,False,0,0,snowtime.shop,img1.wsimg.com,32768,False,stage1_low_suspicion,False
83,allnaturalherbalmedicines.com,https://allnaturalherbalmedicines.com,urls.xlsx,hashing_shortlist,fetch_timeout_or_fetch_failed,,fetch_timeout_or_fetch_failed,resolved,accepted,failed,not_attempted,navigation_error,"Page.goto: net::ERR_CONNECTION_REFUSED at https://allnaturalherbalmedicines.com/ | Call log: - navigating to ""https://allnaturalherbalmedicines.com/"", waiting until ""domcontentloaded""",,,,,False,False,,False,False,True,fallback_top_k,canararobeco.com,False,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,True,route_to_dns_after_stage1_failure,False
84,e7v7c6y.com,https://e7v7c6y.com,urls.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,head_error,,https://thqk.o5x4b7a.com/download?&from=e7v7c6y.com&_ts=%3D%3DgMyUiM5UzMyczM5QTN3cTMyITJ,,,,False,False,,False,False,True,fallback_top_k,bankofbaroda.bank.in,False,False,4,4,0,4,12,False,body_brand_match|auth_wording|final_domain_changed,False,False,False,1,1,thqk.o5x4b7a.com,upload-us.f-1-g-h.com,32768,False,stage1_low_suspicion,False
85,beatyourbuddies.online,https://beatyourbuddies.online,urls.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,head_error,,https://beatyourbuddies.online,,,,False,False,,False,False,True,fallback_top_k,accounts.mgovcloud.in,False,False,4,0,0,0,4,False,favicon_brand_match,False,False,False,1,0,beatyourbuddies.online,beatyourbuddies.online,1715,False,stage1_low_suspicion,False
86,ub-futas.hu,https://ub-futas.hu,urls.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,head_error,,https://ub-futas.hu,,,,False,False,,False,False,True,fallback_top_k,bsestarmf.in,False,False,0,0,0,0,0,False,,False,False,False,0,0,ub-futas.hu,,32768,False,stage1_low_suspicion,False
87,aithink.world,https://aithink.world,urls.xlsx,dns_gate,dns_rejected,,dns_rejected,no_records,rejected,failed,not_attempted,get_error,[Errno 11001] getaddrinfo failed,,,,,False,False,,False,False,True,fallback_top_k,aiims.edu,False,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,True,route_to_dns_after_stage1_failure,False
88,swiftdrops.store,https://swiftdrops.store,urls.xlsx,stage1_http,stage1_suspected_non_escalated,,stage1_suspected_non_escalated,skipped,skipped,fetched,not_attempted,head_error,,https://swiftdrops.store,,,,False,False,,False,False,True,fallback_top_k,rbi.org.in,False,False,28,0,0,0,28,False,title_brand_match|body_brand_match,False,False,False,1,0,swiftdrops.store,,151,False,stage1_suspected_non_escalated,False
89,charmenowho.shop,https://charmenowho.shop,urls.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,head_error,,https://charmenowho.shop,,,,False,False,,False,False,True,fallback_top_k,camsonline.com,False,False,0,0,0,0,0,False,,False,False,False,0,0,charmenowho.shop,,4550,False,stage1_low_suspicion,False
90,tonerrefillstoreho.shop,https://tonerrefillstoreho.shop,urls.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,head_error,,https://tonerrefillstoreho.shop,,,,False,False,,False,False,True,fallback_top_k,corp.onlinesbi.sbi,False,False,0,0,0,0,0,False,,False,False,False,0,0,tonerrefillstoreho.shop,,4557,False,stage1_low_suspicion,False
91,bexarcasino.space,https://bexarcasino.space,urls.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,head_error,,https://bexarcasino.space,,,,False,False,,False,False,True,fallback_top_k,eci.gov.in,False,False,0,0,0,6,6,False,js_redirect,False,False,False,0,0,bexarcasino.space,,185,False,stage1_low_suspicion,False
92,piezosistem.com,https://piezosistem.com,urls.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,head_error,,http://www.piezosistem.it,,,,False,False,,False,False,True,fallback_top_k,sbisecurities.in,False,False,0,0,0,4,4,False,final_domain_changed,False,False,False,0,1,www.piezosistem.it,,18183,False,stage1_low_suspicion,False
93,scarpe-it.ru,https://scarpe-it.ru,urls.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,head_error,,https://scarpe-it.ru,,,,False,False,,False,False,True,fallback_top_k,bankofbaroda.bank.in,False,False,4,0,0,0,4,False,favicon_brand_match,False,False,False,1,0,scarpe-it.ru,,12109,False,stage1_low_suspicion,False
94,eeeey.cc,https://eeeey.cc,urls.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,head_error,,https://eeeey.cc,,,,False,False,,False,False,True,fallback_top_k,airtelpayments.bank.in,False,False,0,0,0,0,0,False,,False,False,False,0,0,eeeey.cc,,1059,False,stage1_low_suspicion,False
95,learningonly.store,https://learningonly.store,urls.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,head_error,,https://sedo.com/search/details/?partnerid=324561&language=hi&domain=learningonly.store&origin=sales_lander_15&utm_medium=Parking&utm_campaign=offerpage,,,,False,False,,False,False,True,fallback_top_k,airtel.in,False,False,0,0,0,10,10,False,meta_refresh|final_domain_changed,False,False,False,0,1,sedo.com,,5241,False,stage1_low_suspicion,False
96,tutera.ru,https://tutera.ru,urls.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,head_error,,https://tutera.ru,,,,False,False,,False,False,True,fallback_top_k,uidai.gov.in,False,False,0,0,0,0,0,False,,False,False,False,0,0,tutera.ru,,1898,False,stage1_low_suspicion,False
97,shelbyserves.com,https://shelbyserves.com,urls.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,head_error,,https://shelby.xyz/,,,,False,False,,False,False,True,fallback_top_k,sbisecurities.in,False,False,0,0,0,4,4,False,final_domain_changed,False,False,False,0,1,shelby.xyz,,32768,False,stage1_low_suspicion,False
98,gothamfinn.co,https://gothamfinn.co,urls.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,head_error,,https://gothamfinn.co,,,,False,False,,False,False,True,fallback_top_k,camsonline.com,False,False,0,0,0,0,0,False,,False,False,False,0,0,gothamfinn.co,,32768,False,stage1_low_suspicion,False
99,penn-hpp.com,https://penn-hpp.com,urls.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,head_error,,https://penn-hpp.com,,,,False,False,,False,False,True,fallback_top_k,pnb.bank.in,False,False,0,0,0,0,0,False,,False,False,False,0,0,penn-hpp.com,,3133,False,stage1_low_suspicion,False
100,uk-travel.ru,https://uk-travel.ru,urls.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,head_error,,https://uk-travel.ru,,,,False,False,,False,False,True,fallback_top_k,airtel.in,False,False,0,0,0,0,0,False,,False,False,False,0,0,uk-travel.ru,,32768,False,stage1_low_suspicion,False
101,slexironphdrexox.world,https://slexironphdrexox.world,urls.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,head_error,,https://slexironphdrexox.world,,,,False,False,,False,False,True,fallback_top_k,indiascienceandtechnology.gov.in,False,False,8,2,0,0,10,False,meta_brand_match|multi_input_form,False,False,False,1,0,slexironphdrexox.world,slexironphdrexox.world,23123,False,stage1_low_suspicion,False
102,ivqojlz1513.top,https://ivqojlz1513.top,urls.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,head_error,,https://ivqojlz1513.top,,,,False,False,,False,False,True,fallback_top_k,iocl.com,False,False,0,0,0,0,0,False,,False,False,False,0,0,ivqojlz1513.top,ivqojlz1513.top,8679,False,stage1_low_suspicion,False
103,vertexapexgroupoptimalprocess.blog,https://vertexapexgroupoptimalprocess.blog,urls.xlsx,hashing_shortlist,fetch_timeout_or_fetch_failed,,fetch_timeout_or_fetch_failed,resolved,accepted,timeout,not_attempted,navigation_timeout,"Page.goto: Timeout 15000ms exceeded. | Call log: - navigating to ""https://vertexapexgroupoptimalprocess.blog/"", waiting until ""domcontentloaded""",,,,,False,False,,False,False,True,fallback_top_k,irctctourism.com,False,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,True,route_to_dns_after_stage1_failure,False
104,navaitour.online,https://navaitour.online,urls.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,head_only,not_attempted,get_error,,https://navaitour.online,,,,False,False,,False,False,True,fallback_top_k,irctctourism.com,False,False,0,0,6,0,6,False,suspicious_hosting_provider,False,False,False,0,0,navaitour.online,,0,False,stage1_low_suspicion,False
105,doggiemax.com,https://doggiemax.com,urls.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://doggiemax.com,,,,False,False,,False,False,True,fallback_top_k,axismaxlife.com,False,False,0,0,0,6,6,False,js_redirect,False,False,False,0,0,doggiemax.com,,114,False,stage1_low_suspicion,False
106,intelectusai.com,https://intelectusai.com,urls.xlsx,dns_gate,dns_rejected,,dns_rejected,no_records,rejected,failed,not_attempted,get_error,[Errno 11001] getaddrinfo failed,,,,,False,False,,False,False,True,fallback_top_k,kfintech.com,False,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,True,route_to_dns_after_stage1_failure,False
107,perchproject.org,https://perchproject.org,urls.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://perchproject.org,,,,False,False,,False,False,True,fallback_top_k,indiascienceandtechnology.gov.in,False,False,4,0,6,0,10,False,body_brand_match|suspicious_hosting_provider,False,False,False,1,0,perchproject.org,perchproject.org,17565,False,stage1_low_suspicion,False
108,5ggnp.buzz,https://5ggnp.buzz,urls.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://2026-04-07.sqllq.com/en/?5ggnp.buzz,,,,False,False,,False,False,True,fallback_top_k,bsnl.co.in,False,False,0,0,3,10,13,False,multi_redirect_chain|js_redirect|final_domain_changed,False,False,False,0,2,2026-04-07.sqllq.com,,6587,False,stage1_low_suspicion,False
109,777gvipclub.com,https://777gvipclub.com,urls.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://777gvipclub.com,,,,False,False,,False,False,True,fallback_top_k,accounts.mgovcloud.in,False,False,0,0,0,0,0,False,,False,False,False,0,0,777gvipclub.com,777gvipclub.com,32768,False,stage1_low_suspicion,False
110,thepatoolkit.com,https://thepatoolkit.com,urls.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://thepatoolkit.com,,,,False,False,,False,False,True,fallback_top_k,nha.gov.in,False,False,0,0,0,6,6,False,js_redirect,False,False,False,0,0,thepatoolkit.com,,114,False,stage1_low_suspicion,False
111,zentozavoveltopentolaxinilo.click,https://zentozavoveltopentolaxinilo.click,urls.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://zentozavoveltopentolaxinilo.click,,,,False,False,,False,False,True,fallback_top_k,axis.bank.in,False,False,4,0,0,0,4,False,body_brand_match,False,False,False,1,0,zentozavoveltopentolaxinilo.click,zentozavoveltopentolaxinilo.click,32768,False,stage1_low_suspicion,False
112,hixemuzydo.pro,https://hixemuzydo.pro,urls.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://hixemuzydo.pro,,,,False,False,,False,False,True,fallback_top_k,accounts.mgovcloud.in,False,False,12,0,0,0,12,False,meta_brand_match|body_brand_match,False,False,False,1,0,hixemuzydo.pro,hixemuzydo.pro,18162,False,stage1_low_suspicion,False
113,logrenuunics.com,https://logrenuunics.com,urls.xlsx,stage1_http,stage1_suspected_non_escalated,,stage1_suspected_non_escalated,skipped,skipped,fetched,not_attempted,,,https://logrenuunics.com,,,,False,False,,False,False,True,fallback_top_k,accounts.mgovcloud.in,False,False,36,0,0,10,46,False,title_brand_match|body_brand_match|redirect_brand_match|final_domain_brand_match|js_redirect|iframe_present,False,False,False,1,0,logrenuunics.com,,10572,False,stage1_suspected_non_escalated,False
114,aifinance.global,https://aifinance.global,urls.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://aifinance.global,,,,False,False,,False,False,True,fallback_top_k,eci.gov.in,False,False,4,4,0,0,8,False,body_brand_match|auth_wording,False,False,False,1,0,aifinance.global,assets.cdn.filesafe.space,32768,False,stage1_low_suspicion,False
115,jskbalaghat.org,https://jskbalaghat.org,urls.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://jskbalaghat.org,,,,False,False,,False,False,True,fallback_top_k,sbi.co.in,False,False,0,0,0,0,0,False,,False,False,False,0,0,jskbalaghat.org,,21,False,stage1_low_suspicion,False
116,sbi.com-kyc.net/login,https://sbi.com-kyc.net/login,urls.xlsx,dns_gate,dns_rejected,,dns_rejected,dns_error,rejected,,not_attempted,,,,,,,False,False,,True,False,False,brand_token_match,homeloans.sbi,False,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,sbi.com-kyc.net,,0,True,lexical_hit,False
117,onl1nesbi.sbi/login,https://onl1nesbi.sbi/login,urls.xlsx,dns_gate,dns_rejected,,dns_rejected,dns_error,rejected,,not_attempted,,,,,,,False,False,,True,True,False,jw_primary|skeleton_similarity,corp.onlinesbi.sbi,False,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,onl1nesbi.sbi,,0,True,lexical_hit,False
118,onlinesbi.sbi.update-rewards.xyz,https://onlinesbi.sbi.update-rewards.xyz,urls.xlsx,dns_gate,dns_rejected,,dns_rejected,dns_error,rejected,,not_attempted,,,,,,,False,False,,True,False,False,brand_token_match,onlinesbi.sbi.bank.in,False,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,onlinesbi.sbi.update-rewards.xyz,,0,True,lexical_hit,False
119,sbi-secure-login.com,https://sbi-secure-login.com,urls.xlsx,dns_gate,dns_rejected,,dns_rejected,dns_error,rejected,,not_attempted,,,,,,,False,False,,True,False,False,brand_token_match,sbisecurities.in,False,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,sbi-secure-login.com,,0,True,lexical_hit,False
120,192.168.1,https://192.168.1,urls.xlsx,dns_gate,dns_rejected,,dns_rejected,dns_error,rejected,failed,not_attempted,get_error,[Errno 11001] getaddrinfo failed,,,,,False,False,,False,False,True,fallback_top_k|generic_token_only,cloud.gov.in,True,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,True,route_to_dns_after_stage1_failure,False
121,reward-expiry.com,https://reward-expiry.com,urls.xlsx,dns_gate,dns_rejected,,dns_rejected,dns_error,rejected,failed,not_attempted,get_error,[Errno 11001] getaddrinfo failed,,,,,False,False,,False,False,True,fallback_top_k,airindiaexpress.com,False,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,True,route_to_dns_after_stage1_failure,False
122,sbi.co.in.login.banking-services.net/234/redirect,https://sbi.co.in.login.banking-services.net/234/redirect,urls.xlsx,dns_gate,dns_rejected,,dns_rejected,dns_error,rejected,,not_attempted,,,,,,,False,False,,True,False,False,brand_token_match,sbisecurities.in,False,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,sbi.co.in.login.banking-services.net,,0,True,lexical_hit,False
123,verify-kyc.com,https://verify-kyc.com,urls.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://verify-kyc.com,,,,False,False,,False,False,True,fallback_top_k,eci.gov.in,False,False,0,0,0,0,0,False,,False,False,False,0,0,verify-kyc.com,verify-kyc.com,11016,False,stage1_low_suspicion,False
124,icic-bank.com,https://icic-bank.com,urls.xlsx,dns_gate,dns_rejected,,dns_rejected,dns_error,rejected,failed,not_attempted,get_error,[Errno 11001] getaddrinfo failed,,,,,False,False,,False,False,True,fallback_top_k,icici.bank.in,False,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,True,route_to_dns_after_stage1_failure,False
125,icicibank.net/login,https://icicibank.net/login,urls.xlsx,hashing_shortlist,fetch_timeout_or_fetch_failed,,fetch_timeout_or_fetch_failed,resolved,accepted,timeout,not_attempted,navigation_timeout,"Page.goto: Timeout 15000ms exceeded. | Call log: - navigating to ""https://icicibank.net/login"", waiting until ""domcontentloaded""",,,,,False,False,,True,True,False,jw_primary,icici.bank.in,False,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,icicibank.net,,0,True,lexical_hit,False
126,secure-login.com,https://secure-login.com,urls.xlsx,dns_gate,dns_rejected,,dns_rejected,no_records,rejected,failed,not_attempted,get_error,[Errno 11001] getaddrinfo failed,,,,,False,False,,False,False,True,fallback_top_k,crsorgi.gov.in,False,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,True,route_to_dns_after_stage1_failure,False
127,bit.ly,https://bit.ly,urls.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://bitly.com/,,,,False,False,,False,False,True,fallback_top_k,accounts.mgovcloud.in,False,False,4,0,0,4,8,False,favicon_brand_match|final_domain_changed,False,False,False,1,1,bitly.com,mkt-static.bitly.com,32768,False,stage1_low_suspicion,False
128,accountauthenticate.com,https://accountauthenticate.com,urls.xlsx,dns_gate,dns_rejected,,dns_rejected,dns_error,rejected,failed,not_attempted,get_error,[Errno 11001] getaddrinfo failed,,,,,False,False,,False,False,True,fallback_top_k,incometaxindia.gov.in,False,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,True,route_to_dns_after_stage1_failure,False
129,icici-bank-support.in,https://icici-bank-support.in,urls.xlsx,dns_gate,dns_rejected,,dns_rejected,dns_error,rejected,,not_attempted,,,,,,,False,False,,True,True,False,brand_token_match|jw_primary,icici.bank.in,False,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,icici-bank-support.in,,0,True,lexical_hit,False
130,cppcccare.com,https://cppcccare.com,urls.xlsx,dns_gate,dns_rejected,,dns_rejected,dns_error,rejected,failed,not_attempted,get_error,[Errno 11001] getaddrinfo failed,,,,,False,False,,False,False,True,fallback_top_k,contents.tdscpc.gov.in,False,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,True,route_to_dns_after_stage1_failure,False
131,pnb-india.in,https://pnb-india.in,urls.xlsx,dns_gate,dns_rejected,,dns_rejected,resolver_error,rejected,,not_attempted,,,,,,,False,False,,True,True,False,brand_token_match|jw_primary|token_set_primary|skeleton_similarity|host_similarity,pnbindia.in,False,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,pnb-india.in,,0,True,lexical_hit,False
132,pnblndia.in,https://pnblndia.in,urls.xlsx,dns_gate,dns_rejected,,dns_rejected,dns_error,rejected,,not_attempted,,,,,,,False,False,,True,True,False,jw_primary|skeleton_similarity,pnbindia.in,False,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,pnblndia.in,,0,True,lexical_hit,False
133,pnbindia-kyd.com,https://pnbindia-kyd.com,urls.xlsx,dns_gate,dns_rejected,,dns_rejected,dns_error,rejected,,not_attempted,,,,,,,False,False,,True,True,False,brand_token_match|jw_primary,pnbindia.in,False,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,pnbindia-kyd.com,,0,True,lexical_hit,False
134,pnblndia-app.in,https://pnblndia-app.in,urls.xlsx,dns_gate,dns_rejected,,dns_rejected,dns_error,rejected,failed,not_attempted,get_error,[Errno 11001] getaddrinfo failed,,,,,False,False,,False,False,True,fallback_top_k,pnbindia.in,False,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,True,route_to_dns_after_stage1_failure,False
135,pnb-netbanking.net,https://pnb-netbanking.net,urls.xlsx,dns_gate,dns_rejected,,dns_rejected,dns_error,rejected,,not_attempted,,,,,,,False,False,,True,False,False,brand_token_match,pnb.bank.in,False,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,pnb-netbanking.net,,0,True,lexical_hit,False
