input_position,input_url,normalized_url,source_workbook,raw_url,hashed_at_utc,target_url_sha256,hash_mode,domain,dns_status,dns_decision,fetch_status,visual_status,fetch_error_type,fetch_error_detail,final_landing_url,parking_provider,parking_reason,placeholder_or_parking_reason,admitted,admitted_to_holdout,kept_for_review_only,review_only_reason,survival_path,drop_path,exclusion_stage,reason,old_fuzzy_hit,old_fuzzy_cse,hybrid_lexical_hit,strict_lexical_hit,lexical_score_pass,fallback_rank_only,admission_reason,admission_path,candidate_generation_reason,best_entity,best_matching_domain,best_score,score_margin,confidence_band,lexical_score,lexical_hit,brand_score,credential_score,infra_score,evasion_score,total_stage1_score,hard_trigger_hit,stage1_reasons,page_has_password_field,page_has_login_form,form_action_mismatch,csc_mention_count,redirect_count,final_domain,favicon_domain,html_bytes_read,escalate_to_hashing,escalate_reason,favicon_hash_similarity,favicon_hash_distance,page_hash_similarity,page_hash_distance,domain_hash_similarity,domain_hash_distance,ssl_hash_similarity,ssl_hash_distance,typo_similarity,generic_token_only_match,direct_brand_evidence_count,deceptive_host_embedding,content_spoof_strong,stage1_passthrough,domain_component,hash_component,hash_anchor,review_reason,screenshot_path,favicon_hash_raw,ssl_hash_raw,html_hash_raw,page_hash_raw,domain_hash_raw,signal_hit_favicon,signal_hit_ssl_hash,signal_hit_html_hash,signal_hit_domain_hash
630,hairvisibly.sa.com,https://hairvisibly.sa.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,,,,,,skipped,skipped,fetched,not_attempted,,,https://hairvisibly.sa.com,,,,False,False,False,,,stage1_suspected_non_escalated,stage1_http,stage1_suspected_non_escalated,False,,False,False,False,True,,,fallback_top_k,Indian Space Research Organisation (ISRO),indiascienceandtechnology.gov.in,0.0,,,0.6111,False,40,0,0,0,40,False,title_brand_match|body_brand_match|favicon_brand_match|redirect_brand_match|final_domain_brand_match,False,False,False,1,0,hairvisibly.sa.com,hairvisibly.sa.com,32768,False,stage1_suspected_non_escalated,,,,,,,,,0.4,False,0,False,False,False,0.0,0.0,,,,,,,,,,,,
631,sbivlimited.com,https://sbivlimited.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,https://sbivlimited.com,2026-04-09T06:03:12+00:00,9636a942de47030fd8ca8aaebba13a7fedf1dd6cab4783f166e137a294194047,exact,sbivlimited.com,,accepted,fetched,available,,,https://www.sbivlimited.com/,,,,True,True,False,,weak_direct_evidence|network_corroboration,,,,True,State Bank of India (SBI),True,True,True,False,weak_direct_evidence|network_corroboration,weak_direct_evidence|network_corroboration,jw_primary,State Bank of India (SBI),sbilife.co.in,36.8831,36.8831,Low,0.8606,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,www.sbivlimited.com,,0,True,lexical_hit,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.6667,False,0,False,False,False,25.8182,0.0,False,,c:\Users\SATWIK\Documents\Phishing\phishing_pipeline\screens\sbivlimited.com.png,,,,,,False,False,False,False
632,homeflowapp.nl,https://homeflowapp.nl,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,https://homeflowapp.nl,2026-04-09T06:03:09+00:00,9da7e56a564afb7db173e2603dec9b4e1dd45cffd6bcb52ab54dd840fe91e2a3,exact,homeflowapp.nl,,accepted,fetched,available,,,https://homeflowapp.nl/,,,,True,True,False,,score_threshold|weak_direct_evidence|network_corroboration,,,,True,State Bank of India (SBI),True,True,True,False,score_threshold|weak_direct_evidence|network_corroboration,score_threshold|weak_direct_evidence|network_corroboration,jw_primary,State Bank of India (SBI),homeloans.sbi,60.1928,60.1928,Low,0.8828,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,homeflowapp.nl,,0,True,lexical_hit,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.7,False,0,False,False,False,26.4848,0.0,False,,c:\Users\SATWIK\Documents\Phishing\phishing_pipeline\screens\homeflowapp.nl.png,,,,,,False,False,False,False
633,onlintrade.com,https://onlintrade.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,https://onlintrade.com,2026-04-09T06:03:07+00:00,51e70c1345b03481ad376ce3c140152313663a9c209c794cffe3f32f106ec1d2,exact,onlintrade.com,,accepted,failed,not_attempted,navigation_error,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://onlintrade.com/ | Call log: - navigating to ""https://onlintrade.com/"", waiting until ""domcontentloaded""",,,,,False,False,False,,failed_fetch_strict_lexical_suspected,,hashing_shortlist,fetch_timeout_or_fetch_failed,True,State Bank of India (SBI),True,True,True,False,,,jw_primary,State Bank of India (SBI),corp.onlinesbi.sbi,0.0,0.0,Low,0.8533,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,onlintrade.com,,0,True,lexical_hit,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.6316,False,0,False,False,True,25.6,0.0,False,,,,,,,,False,False,False,False
634,http://sybila.com,http://sybila.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,http://sybila.com,2026-04-09T06:03:37+00:00,41e5cadea28eaaa0f947c708f95773d5d03c00cf9eecaab3689b4bb2cdd4c534,exact,sybila.com,,accepted,timeout,not_attempted,navigation_timeout,"Page.goto: Timeout 15000ms exceeded. | Call log: - navigating to ""http://sybila.com/"", waiting until ""commit""",,,,,False,False,False,,failed_fetch_strict_lexical_suspected,,hashing_shortlist,fetch_timeout_or_fetch_failed,True,State Bank of India (SBI),True,True,True,False,,,jw_primary,State Bank of India (SBI),sbi.co.in,0.0,0.0,Low,0.85,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,sybila.com,,0,True,lexical_hit,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.6667,False,0,False,False,True,25.5,0.0,False,,,,,,,,False,False,False,False
635,cloudai1.com,https://cloudai1.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,,,,,,skipped,skipped,head_only,not_attempted,get_error,,https://cloudai1.com,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,True,National Informatics Centre (NIC),False,False,False,True,,,fallback_top_k|generic_token_only,National Informatics Centre (NIC),cloud.gov.in,0.0,,,0.925,False,0,0,0,0,0,False,,False,False,False,0,0,cloudai1.com,,0,False,stage1_low_suspicion,,,,,,,,,0.7692,True,0,False,False,False,0.0,0.0,,,,,,,,,,,,
636,jkiofd.top,https://jkiofd.top,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,https://jkiofd.top,2026-04-09T06:03:08+00:00,e5f66aab51e2462af208a4e5384a50fa97e3d804cbbad5183e28868580ebbb17,exact,jkiofd.top,,accepted,failed,not_attempted,navigation_error,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://jkiofd.top/ | Call log: - navigating to ""https://jkiofd.top/"", waiting until ""domcontentloaded""",,,,,False,False,False,,failed_fetch_strict_lexical_suspected,,hashing_shortlist,fetch_timeout_or_fetch_failed,True,Jio,True,True,True,False,,,jw_primary,Jio,jio.com,0.0,0.0,Low,0.85,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,jkiofd.top,,0,True,lexical_hit,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.6667,False,0,False,False,True,25.5,0.0,False,,,,,,,,False,False,False,False
637,aifilmfest.fun,https://aifilmfest.fun,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,https://aifilmfest.fun,2026-04-09T06:03:09+00:00,4a149223fc948dde90fd10ef5412309a6fb3ddd825164eb4912f74aa17c2b734,exact,aifilmfest.fun,,accepted,failed,not_attempted,navigation_error,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://aifilmfest.fun/ | Call log: - navigating to ""https://aifilmfest.fun/"", waiting until ""domcontentloaded""",,,,,False,False,False,,failed_fetch_strict_lexical_suspected,,hashing_shortlist,fetch_timeout_or_fetch_failed,True,All India Institute of Medical Sciences (AIIMS),True,True,True,False,,,jw_primary,All India Institute of Medical Sciences (AIIMS),aiims.edu,0.0,0.0,Low,0.8667,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,aifilmfest.fun,,0,True,lexical_hit,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.6667,False,0,False,False,True,26.0,0.0,False,,,,,,,,False,False,False,False
638,airtekec.com,https://airtekec.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,https://airtekec.com,2026-04-09T06:03:19+00:00,bf5812dd40ae3c420f6034a1b4af4f7801cf3ecc2c7a99e4d66b24e43fd93a3f,exact,airtekec.com,,accepted,failed,not_attempted,navigation_error,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://airtekec.com/ | Call log: - navigating to ""https://airtekec.com/"", waiting until ""domcontentloaded""",,,,,False,False,False,,failed_fetch_strict_lexical_suspected,,hashing_shortlist,fetch_timeout_or_fetch_failed,True,Airtel,True,True,True,False,,,jw_primary,Airtel,airtel.in,0.0,0.0,Low,0.8917,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,airtekec.com,,0,True,lexical_hit,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.7143,False,0,False,False,True,26.75,0.0,False,,,,,,,,False,False,False,False
639,https://axisclub.club,https://axisclub.club,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,https://axisclub.club,2026-04-09T06:03:39+00:00,fffb2ce38033cba385a10d4828b9792171616a79c491d0724f5a87e18a37f409,exact,axisclub.club,,accepted,timeout,not_attempted,navigation_timeout,"Page.goto: Timeout 15000ms exceeded. | Call log: - navigating to ""https://axisclub.club/"", waiting until ""commit""",,,,,False,False,False,,failed_fetch_strict_lexical_suspected,,hashing_shortlist,fetch_timeout_or_fetch_failed,True,Axis Bank,False,True,False,False,,,fallback_top_k,Axis Bank,axismf.com,0.0,0.0,Low,0.8333,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,axisclub.club,,0,True,lexical_hit,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.5714,False,0,False,False,True,25.0,0.0,False,,,,,,,,False,False,False,False
640,http://cloudaze.motorcycles,http://cloudaze.motorcycles,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,,,,,,skipped,skipped,head_only,not_attempted,get_error,,http://cloudaze.motorcycles,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,True,National Informatics Centre (NIC),False,False,False,True,,,fallback_top_k|generic_token_only,National Informatics Centre (NIC),cloud.gov.in,0.0,,,0.925,False,0,0,0,0,0,False,,False,False,False,0,0,cloudaze.motorcycles,,0,False,stage1_low_suspicion,,,,,,,,,0.7692,True,0,False,False,False,0.0,0.0,,,,,,,,,,,,
641,cloudhip.com,https://cloudhip.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,,,,,,skipped,skipped,head_only,not_attempted,get_error,,https://www.atom.com/name/CloudHip,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,True,National Informatics Centre (NIC),False,False,False,True,,,fallback_top_k|generic_token_only,National Informatics Centre (NIC),cloud.gov.in,0.0,,,0.925,False,0,0,0,4,4,False,final_domain_changed,False,False,False,0,1,www.atom.com,,0,False,stage1_low_suspicion,,,,,,,,,0.7692,True,0,False,False,False,0.0,0.0,,,,,,,,,,,,
642,https://onlineclassuniversity.com,https://onlineclassuniversity.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,https://onlineclassuniversity.com,2026-04-09T06:03:39+00:00,111e11d5852de70a1abad8dcdc7cfcb4f41d8eb7154495d672ff021c1df79229,exact,onlineclassuniversity.com,,accepted,timeout,not_attempted,navigation_timeout,"Page.goto: Timeout 15000ms exceeded. | Call log: - navigating to ""https://onlineclassuniversity.com/"", waiting until ""commit""",,,,,False,False,False,,failed_fetch_strict_lexical_suspected,,hashing_shortlist,fetch_timeout_or_fetch_failed,True,State Bank of India (SBI),True,True,True,False,,,jw_primary,State Bank of India (SBI),corp.onlinesbi.sbi,0.0,0.0,Low,0.854,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,onlineclassuniversity.com,,0,True,lexical_hit,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.5333,False,0,False,False,True,25.619,0.0,False,,,,,,,,False,False,False,False
643,axus.live,https://axus.live,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,https://axus.live,2026-04-09T06:03:32+00:00,39e2fe653ec960b049e8e9f7be446176ff707ea68e204ab1afa129cb00f44512,exact,axus.live,,accepted,failed,not_attempted,navigation_error,"Page.goto: net::ERR_CONNECTION_TIMED_OUT at https://axus.live/ | Call log: - navigating to ""https://axus.live/"", waiting until ""commit""",,,,,False,False,False,,failed_fetch_strict_lexical_suspected,,hashing_shortlist,fetch_timeout_or_fetch_failed,True,Axis Bank,False,True,False,False,,,fallback_top_k,Axis Bank,axismf.com,0.0,0.0,Low,0.8,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,axus.live,,0,True,lexical_hit,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.6,False,0,False,False,True,24.0,0.0,False,,,,,,,,False,False,False,False
644,http://grefparivahan.com,http://grefparivahan.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,http://grefparivahan.com,2026-04-09T06:03:11+00:00,f61d130f3263a01b9c13cbe474c6d028af0066a8930178990476793fb53203b6,exact,grefparivahan.com,,accepted,failed,not_attempted,navigation_error,"Page.goto: net::ERR_NAME_NOT_RESOLVED at http://grefparivahan.com/ | Call log: - navigating to ""http://grefparivahan.com/"", waiting until ""domcontentloaded""",,,,,False,False,False,,failed_fetch_strict_lexical_suspected,,hashing_shortlist,fetch_timeout_or_fetch_failed,True,parivahan sewa,True,True,True,False,,,jw_primary,parivahan sewa,parivahan.gov.in,0.0,0.0,Low,0.8604,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,grefparivahan.com,,0,True,lexical_hit,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.8182,False,0,False,False,True,25.812,0.0,False,,,,,,,,False,False,False,False
645,airevida.store,https://airevida.store,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,,,,,,skipped,skipped,failed,not_attempted,get_error,,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k,Airtel,airtel.in,0.0,,,0.8056,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,,,,,,,,,0.5714,False,0,False,False,False,0.0,0.0,,,,,,,,,,,,
646,indieinc.org,https://indieinc.org,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,,,,,,skipped,skipped,failed,not_attempted,get_error,,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k,Indian Space Research Organisation (ISRO),indiascienceandtechnology.gov.in,0.0,,,0.839,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,,,,,,,,,0.4242,False,0,False,False,False,0.0,0.0,,,,,,,,,,,,
647,awscloud.consulting,https://awscloud.consulting,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,,,,,,skipped,skipped,failed,not_attempted,get_error,,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,True,National Informatics Centre (NIC),False,False,False,True,,,fallback_top_k|generic_token_only,National Informatics Centre (NIC),cloud.gov.in,0.0,,,0.875,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,,,,,,,,,0.7692,True,0,False,False,False,0.0,0.0,,,,,,,,,,,,
648,indiaing.com,https://indiaing.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,,,,,,skipped,skipped,head_only,not_attempted,get_error,,https://indiaing.com,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Indian Space Research Organisation (ISRO),indiascienceandtechnology.gov.in,0.0,,,0.831,False,0,0,0,0,0,False,,False,False,False,0,0,indiaing.com,,0,False,stage1_low_suspicion,,,,,,,,,0.4848,False,0,False,False,False,0.0,0.0,,,,,,,,,,,,
649,homelvr.com,https://homelvr.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,https://homelvr.com,2026-04-09T06:03:11+00:00,e06c3a4737dd69b8f45ee88dcd0e4b3c1c1697c53286b598c68918f342739654,exact,homelvr.com,,accepted,failed,not_attempted,navigation_error,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://homelvr.com/ | Call log: - navigating to ""https://homelvr.com/"", waiting until ""domcontentloaded""",,,,,False,False,False,,failed_fetch_strict_lexical_suspected,,hashing_shortlist,fetch_timeout_or_fetch_failed,True,State Bank of India (SBI),True,True,True,False,,,jw_primary,State Bank of India (SBI),homeloans.sbi,0.0,0.0,Low,0.854,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,homelvr.com,,0,True,lexical_hit,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.625,False,0,False,False,True,25.619,0.0,False,,,,,,,,False,False,False,False
650,income-lab.xyz,https://income-lab.xyz,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,,,,,,skipped,skipped,failed,not_attempted,get_error,[Errno 11001] getaddrinfo failed,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k,Income Tax Department,incometaxindia.gov.in,0.0,,,0.84,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,,,,,,,,,0.5833,False,0,False,False,False,0.0,0.0,,,,,,,,,,,,
651,njcloud.xyz,https://njcloud.xyz,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,,,,,,skipped,skipped,failed,not_attempted,get_error,,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,True,National Informatics Centre (NIC),False,False,False,True,,,fallback_top_k|generic_token_only,National Informatics Centre (NIC),cloud.gov.in,0.0,,,0.9048,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,,,,,,,,,0.8333,True,0,False,False,False,0.0,0.0,,,,,,,,,,,,
652,cloudest.xyz,https://cloudest.xyz,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,,,,,,skipped,skipped,head_only,not_attempted,get_error,,https://cloudest.xyz,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,True,National Informatics Centre (NIC),False,False,False,True,,,fallback_top_k|generic_token_only,National Informatics Centre (NIC),cloud.gov.in,0.0,,,0.925,False,0,0,0,0,0,False,,False,False,False,0,0,cloudest.xyz,,0,False,stage1_low_suspicion,,,,,,,,,0.7692,True,0,False,False,False,0.0,0.0,,,,,,,,,,,,
653,onlinecasinofree100.online,https://onlinecasinofree100.online,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,https://onlinecasinofree100.online,2026-04-09T06:03:12+00:00,89f0cc46be95ca0aadbdc09dc963077c3a9f50e07c76b3ff9f777eb449eff296,exact,onlinecasinofree100.online,,accepted,fetched,available,,,https://onlinecasinofree100.online/,,,,True,True,False,,score_threshold|weak_direct_evidence|network_corroboration,,,,True,State Bank of India (SBI),True,True,True,False,score_threshold|weak_direct_evidence|network_corroboration,score_threshold|weak_direct_evidence|network_corroboration,jw_primary,State Bank of India (SBI),corp.onlinesbi.sbi,58.7719,58.7719,Low,0.862,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,onlinecasinofree100.online,,0,True,lexical_hit,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.5714,False,0,False,False,False,25.8596,0.0,False,,c:\Users\SATWIK\Documents\Phishing\phishing_pipeline\screens\onlinecasinofree100.online.png,,,,,,False,False,False,False
654,cloud2026.store,https://cloud2026.store,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,,,,,,skipped,skipped,fetched,not_attempted,,,https://cloud2026.store/login,,,,False,False,False,,,stage1_suspected_non_escalated,stage1_http,stage1_suspected_non_escalated,True,National Informatics Centre (NIC),False,False,False,True,,,fallback_top_k|generic_token_only,National Informatics Centre (NIC),cloud.gov.in,0.0,,,0.9111,False,0,30,0,0,30,False,password_field|login_form|auth_wording,True,True,False,0,1,cloud2026.store,cloud2026.store,32768,False,stage1_suspected_non_escalated,,,,,,,,,0.7143,True,0,False,False,False,0.0,0.0,,,,,,,,,,,,
655,nhan88.com,https://nhan88.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,https://nhan88.com,2026-04-09T06:03:33+00:00,cbb65acf010ed4daf3c1f9a83526923a6798fadaeb2723cf144c0b1fe429681f,exact,nhan88.com,,accepted,failed,not_attempted,navigation_error,"Page.goto: net::ERR_CONNECTION_TIMED_OUT at https://nhan88.com/ | Call log: - navigating to ""https://nhan88.com/"", waiting until ""commit""",,,,,False,False,False,,failed_fetch_strict_lexical_suspected,,hashing_shortlist,fetch_timeout_or_fetch_failed,True,National Health Authority (NHA),True,True,True,False,,,jw_primary,National Health Authority (NHA),nha.gov.in,0.0,0.0,Low,0.8833,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,nhan88.com,,0,True,lexical_hit,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.6667,False,0,False,False,True,26.5,0.0,False,,,,,,,,False,False,False,False
656,https://netpinball.com,https://netpinball.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,https://netpinball.com,2026-04-09T06:03:42+00:00,4b73418e501248f8ce0e7398f1f4a98bff28196f9bc297850ef3a54a76470912,exact,netpinball.com,,accepted,timeout,not_attempted,navigation_timeout,"Page.goto: Timeout 15000ms exceeded. | Call log: - navigating to ""https://netpinball.com/"", waiting until ""commit""",,,,,False,False,False,,failed_fetch_strict_lexical_suspected,,hashing_shortlist,fetch_timeout_or_fetch_failed,True,Punjab National Bank (PNB),True,True,True,False,,,jw_primary,Punjab National Bank (PNB),netpnb.com,0.0,0.0,Low,0.92,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,netpinball.com,,0,True,lexical_hit,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.78,False,0,False,False,True,27.6,0.0,False,,,,,,,,False,False,False,False
657,https://cloudkodetech.com,https://cloudkodetech.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,,,,,,skipped,skipped,failed,not_attempted,get_error,,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,True,National Informatics Centre (NIC),False,False,False,True,,,fallback_top_k|generic_token_only,National Informatics Centre (NIC),cloud.gov.in,0.0,,,0.8769,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,,,,,,,,,0.5556,True,0,False,False,False,0.0,0.0,,,,,,,,,,,,
658,https://arel.email,https://arel.email,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,https://arel.email,2026-04-09T06:03:43+00:00,06bb3065f595ae095f5d0235f6e163c8fd215860c47abfd4429c3194a26a1d56,exact,arel.email,,accepted,timeout,not_attempted,navigation_timeout,"Page.goto: Timeout 15000ms exceeded. | Call log: - navigating to ""https://arel.email/"", waiting until ""commit""",,,,,False,False,False,,failed_fetch_strict_lexical_suspected,,hashing_shortlist,fetch_timeout_or_fetch_failed,True,Airtel,True,True,True,False,,,jw_primary,Airtel,airtel.in,0.0,0.0,Low,0.9,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,arel.email,,0,True,lexical_hit,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.8,False,0,False,False,True,27.0,0.0,False,,,,,,,,False,False,False,False
659,myvisioneyewear.com,https://myvisioneyewear.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,https://myvisioneyewear.com,2026-04-09T06:03:26+00:00,8a2e03e11814460ea361c9aee6d53cf97cc9cb4def4173e7cb0e2cb780ddb959,exact,myvisioneyewear.com,,accepted,failed,not_attempted,navigation_error,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://myvisioneyewear.com/ | Call log: - navigating to ""https://myvisioneyewear.com/"", waiting until ""domcontentloaded""",,,,,False,False,False,,failed_fetch_strict_lexical_suspected,,hashing_shortlist,fetch_timeout_or_fetch_failed,True,Vodafone Idea (VI),True,True,True,False,,,jw_primary,Vodafone Idea (VI),myvi.in,0.0,0.0,Low,0.8533,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,myvisioneyewear.com,,0,True,lexical_hit,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.4211,False,0,False,False,True,25.6,0.0,False,,,,,,,,False,False,False,False
660,isho.today,https://isho.today,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,,,,,,skipped,skipped,failed,not_attempted,get_error,[Errno 11001] getaddrinfo failed,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k,Jio,jio.com,0.0,,,0.7222,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,,,,,,,,,0.5714,False,0,False,False,False,0.0,0.0,,,,,,,,,,,,
661,https://qdkuvk.sa.com,https://qdkuvk.sa.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,,,,,,skipped,skipped,fetched,not_attempted,,,https://qdkuvk.sa.com,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Indian Space Research Organisation (ISRO),indiascienceandtechnology.gov.in,0.0,,,0.6111,False,12,4,0,0,16,False,body_brand_match|redirect_brand_match|final_domain_brand_match|auth_wording,False,False,False,1,0,qdkuvk.sa.com,,32768,False,stage1_low_suspicion,,,,,,,,,0.4,False,0,False,False,False,0.0,0.0,,,,,,,,,,,,
662,http://homelandsecure.com,http://homelandsecure.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,http://homelandsecure.com,2026-04-09T06:03:23+00:00,40993b2d175bac3d57ee0b950a97d1c9780b1361a0785163dbcef53e4ffd19e4,exact,homelandsecure.com,,accepted,fetched,available,,,http://homelandsecure.com/,,,,True,True,False,,score_threshold|weak_direct_evidence|network_corroboration,,,,True,State Bank of India (SBI),True,True,True,False,score_threshold|weak_direct_evidence|network_corroboration,score_threshold|weak_direct_evidence|network_corroboration,jw_primary,State Bank of India (SBI),homeloans.sbi,60.8225,60.8225,Low,0.8921,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,homelandsecure.com,,0,True,lexical_hit,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.6957,False,0,False,False,False,26.7619,0.0,False,,c:\Users\SATWIK\Documents\Phishing\phishing_pipeline\screens\homelandsecure.com.png,,,,,,False,False,False,False
663,airrevol.com,https://airrevol.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,https://airrevol.com,2026-04-09T06:03:38+00:00,7743a4209de8a1d7f35749ee04107c1b6ff5bb64c4af6bd6ea63e4280618f583,exact,airrevol.com,,accepted,failed,not_attempted,navigation_error,"Page.goto: net::ERR_CONNECTION_TIMED_OUT at https://airrevol.com/ | Call log: - navigating to ""https://airrevol.com/"", waiting until ""commit""",,,,,False,False,False,,failed_fetch_strict_lexical_suspected,,hashing_shortlist,fetch_timeout_or_fetch_failed,True,Airtel,True,True,True,False,,,jw_primary,Airtel,airtel.in,0.0,0.0,Low,0.8736,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,airrevol.com,,0,True,lexical_hit,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.7143,False,0,False,False,True,26.2083,0.0,False,,,,,,,,False,False,False,False
