input_position,input_url,normalized_url,source_workbook,dns_status,dns_decision,fetch_status,visual_status,fetch_error_type,fetch_error_detail,final_landing_url,parking_provider,parking_reason,placeholder_or_parking_reason,admitted,admitted_to_holdout,kept_for_review_only,review_only_reason,survival_path,drop_path,exclusion_stage,reason,old_fuzzy_hit,old_fuzzy_cse,hybrid_lexical_hit,strict_lexical_hit,lexical_score_pass,fallback_rank_only,admission_reason,admission_path,candidate_generation_reason,best_entity,best_matching_domain,best_score,confidence_band,lexical_score,lexical_hit,brand_score,credential_score,infra_score,evasion_score,total_stage1_score,hard_trigger_hit,stage1_reasons,page_has_password_field,page_has_login_form,form_action_mismatch,csc_mention_count,redirect_count,final_domain,favicon_domain,html_bytes_read,escalate_to_hashing,escalate_reason,clip_similarity,favicon_hash_similarity,favicon_hash_distance,page_hash_similarity,page_hash_distance,domain_hash_similarity,domain_hash_distance,ssl_hash_similarity,ssl_hash_distance,typo_similarity,generic_token_only_match,direct_brand_evidence_count,clip_corroborated,stage1_passthrough,domain_component,clip_component,hash_component
144,sexobilie.ru,https://sexobilie.ru,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,resolved,accepted,fetched,available,,,https://sexobilie.ru/,,,,False,False,True,strict_lexical_below_holdout_threshold,strict_lexical_below_holdout_threshold,,hashing_shortlist,strict_lexical_below_holdout_threshold,True,State Bank of India (SBI),True,True,True,False,,,jw_primary,State Bank of India (SBI),sbilife.co.in,45.9184,Low,0.8571,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,sexobilie.ru,,0,True,lexical_hit,0.0,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.75,False,0,False,False,25.7143,0.0,0.0
145,cloudfrei.ch,https://cloudfrei.ch,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,skipped,skipped,fetched,not_attempted,,,https://cloudfrei.ch,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,True,National Informatics Centre (NIC),False,False,False,True,,,fallback_top_k|generic_token_only,National Informatics Centre (NIC),cloud.gov.in,0.0,,0.9111,False,0,0,0,0,0,False,,False,False,False,0,0,cloudfrei.ch,,4294,False,stage1_low_suspicion,0.0,,,,,,,,,0.7143,True,0,False,False,0.0,0.0,0.0
146,h0mea8.makeup,https://h0mea8.makeup,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,no_records,rejected,,not_attempted,,,,,,,False,False,False,,,dns_rejected,dns_gate,dns_rejected,True,State Bank of India (SBI),True,True,True,False,,,jw_primary,State Bank of India (SBI),homeloans.sbi,0.0,,0.8778,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,h0mea8.makeup,,0,True,lexical_hit,0.0,,,,,,,,,0.6667,False,0,False,False,0.0,0.0,0.0
147,airtoeu2.website,https://airtoeu2.website,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,no_records,rejected,,not_attempted,,,,,,,False,False,False,,,dns_rejected,dns_gate,dns_rejected,True,Airtel,True,True,True,False,,,jw_primary,Airtel,airtel.in,0.0,,0.8917,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,airtoeu2.website,,0,True,lexical_hit,0.0,,,,,,,,,0.7143,False,0,False,False,0.0,0.0,0.0
148,senda.exchange,https://senda.exchange,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,resolved,accepted,fetched,available,,,https://expireddomains.com/domain/senda.exchange,,,,False,False,True,strict_lexical_below_holdout_threshold,strict_lexical_below_holdout_threshold,,hashing_shortlist,strict_lexical_below_holdout_threshold,True,BSE Ltd.,True,True,True,False,,,jw_primary,BSE Ltd.,bseindia.com,46.875,Low,0.875,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,senda.exchange,,0,True,lexical_hit,0.0,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.7692,False,0,False,False,26.25,0.0,0.0
149,cloudbridgeapi.xyz,https://cloudbridgeapi.xyz,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,no_records,rejected,,not_attempted,,,,,,,False,False,False,,,dns_rejected,dns_gate,dns_rejected,True,National Informatics Centre (NIC),False,False,False,True,,,fallback_top_k|generic_token_only,National Informatics Centre (NIC),cloud.gov.in,0.0,,0.8714,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,,0.0,,,,,,,,,0.5263,True,0,False,False,0.0,0.0,0.0
150,onlinefinancer.com,https://onlinefinancer.com,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,no_records,rejected,,not_attempted,,,,,,,False,False,False,,,dns_rejected,dns_gate,dns_rejected,True,State Bank of India (SBI),True,True,True,False,,,jw_primary,State Bank of India (SBI),corp.onlinesbi.sbi,0.0,,0.8556,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,onlinefinancer.com,,0,True,lexical_hit,0.0,,,,,,,,,0.6087,False,0,False,False,0.0,0.0,0.0
151,https://autharis.xyz,https://autharis.xyz,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,skipped,skipped,fetched,not_attempted,,,https://autharis.xyz,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Airtel,airtelpayments.bank.in,0.0,,0.6151,False,0,0,0,0,0,False,,False,False,False,0,0,autharis.xyz,img1.wsimg.com,32768,False,stage1_low_suspicion,0.0,,,,,,,,,0.3636,False,0,False,False,0.0,0.0,0.0
152,stacia.me,https://stacia.me,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,skipped,skipped,fetched,not_attempted,,,https://stacia.me,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Election Commision of India (ECI),eci.gov.in,0.0,,0.6667,False,0,0,0,0,0,False,,False,False,False,0,0,stacia.me,,26277,False,stage1_low_suspicion,0.0,,,,,,,,,0.4444,False,0,False,False,0.0,0.0,0.0
153,uwu.sa.com,https://uwu.sa.com,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,no_records,rejected,,not_attempted,,,,,,,False,False,False,,,dns_rejected,dns_gate,dns_rejected,False,,False,False,False,True,,,fallback_top_k,State Bank of India (SBI),sbi.co.in,0.0,,0.6111,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,,0.0,,,,,,,,,0.4,False,0,False,False,0.0,0.0,0.0
154,boaindia.org,https://boaindia.org,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,dns_error,rejected,,not_attempted,,,,,,,False,False,False,,,dns_rejected,dns_gate,dns_rejected,True,BSE Ltd.,True,True,True,False,,,jw_primary,BSE Ltd.,bseindia.com,0.0,,0.85,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,boaindia.org,,0,True,lexical_hit,0.0,,,,,,,,,0.75,False,0,False,False,0.0,0.0,0.0
155,fiech.org,https://fiech.org,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,resolved,accepted,failed,not_attempted,ssl_error,"Page.goto: net::ERR_SSL_PROTOCOL_ERROR at https://fiech.org/ | Call log: - navigating to ""https://fiech.org/"", waiting until ""domcontentloaded""",,,,,False,False,False,,,fetch_timeout_or_fetch_failed,hashing_shortlist,fetch_timeout_or_fetch_failed,True,Kfintech,True,True,True,False,,,jw_primary,Kfintech,kfintech.com,0.0,Low,0.875,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,fiech.org,,0,True,lexical_hit,0.0,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.7692,False,0,False,False,26.25,0.0,0.0
156,https://myverivino.com,https://myverivino.com,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,resolved,accepted,failed,not_attempted,navigation_transient_browser_error,Page.content: Unable to retrieve content because the page is navigating and changing the content.,,,,,False,False,False,,,fetch_timeout_or_fetch_failed,hashing_shortlist,fetch_timeout_or_fetch_failed,True,Vodafone Idea (VI),True,True,True,False,,,jw_primary,Vodafone Idea (VI),myvi.in,0.0,Low,0.86,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,myverivino.com,,0,True,lexical_hit,0.0,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.5714,False,0,False,False,25.8,0.0,0.0
157,abonline.shop,https://abonline.shop,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,resolved,accepted,fetched,available,,,https://abonline.shop/,,,,False,False,True,strict_lexical_below_holdout_threshold,strict_lexical_below_holdout_threshold,,hashing_shortlist,strict_lexical_below_holdout_threshold,True,Computer Age Management Services Ltd. (CAMS),True,True,True,False,,,jw_primary,Computer Age Management Services Ltd. (CAMS),camsonline.com,44.3966,Low,0.8583,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,abonline.shop,,0,True,lexical_hit,0.0,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.7778,False,0,False,False,25.75,0.0,0.0
158,cloudwithoyindamola.dev,https://cloudwithoyindamola.dev,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,skipped,skipped,fetched,not_attempted,,,https://www.cloudwithoyindamola.dev/,,,,False,False,False,,,stage1_suspected_non_escalated,stage1_http,stage1_suspected_non_escalated,True,National Informatics Centre (NIC),False,False,False,True,,,fallback_top_k|generic_token_only,Bank of Baroda,bankofbaroda.bank.in,0.0,,0.8526,False,36,0,0,0,36,False,title_brand_match|meta_brand_match|body_brand_match,False,False,False,1,1,www.cloudwithoyindamola.dev,www.cloudwithoyindamola.dev,3732,False,stage1_suspected_non_escalated,0.0,,,,,,,,,0.4167,True,0,False,False,0.0,0.0,0.0
159,https://canadaradonss.com,https://canadaradonss.com,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,resolved,accepted,fetched,available,,,https://canadaradonss.com/,,,,False,False,True,strict_lexical_below_holdout_threshold,strict_lexical_below_holdout_threshold,,hashing_shortlist,strict_lexical_below_holdout_threshold,True,Canara Bank,True,True,True,False,,,jw_primary,Canara Bank,canarabank.bank.in,45.9684,Low,0.8581,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,canadaradonss.com,,0,True,lexical_hit,0.0,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.6087,False,0,False,False,25.7423,0.0,0.0
160,https://snaack.co,https://snaack.co,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,skipped,skipped,fetched,not_attempted,,,https://snaack.co,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Canara Bank,canarabank.bank.in,0.0,,0.7111,False,0,0,0,0,0,False,,False,False,False,0,0,snaack.co,media.beehiiv.com,32768,False,stage1_low_suspicion,0.0,,,,,,,,,0.5,False,0,False,False,0.0,0.0,0.0
161,https://finfetch.cloud,https://finfetch.cloud,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,resolved,accepted,fetched,available,,,https://finfetch.cloud/,,,,False,False,True,strict_lexical_below_holdout_threshold,strict_lexical_below_holdout_threshold,,hashing_shortlist,strict_lexical_below_holdout_threshold,True,Kfintech,True,True,True,False,,,jw_primary,Kfintech,kfintech.com,46.5561,Low,0.869,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,finfetch.cloud,,0,True,lexical_hit,0.0,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.75,False,0,False,False,26.0714,0.0,0.0
162,http://parimatch.store,http://parimatch.store,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,resolved,accepted,failed,not_attempted,navigation_transient_browser_error,Page.content: Unable to retrieve content because the page is navigating and changing the content.,,,,,False,False,False,,,fetch_timeout_or_fetch_failed,hashing_shortlist,fetch_timeout_or_fetch_failed,True,parivahan sewa,True,True,True,False,,,jw_primary,parivahan sewa,parivahan.gov.in,0.0,Low,0.8667,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,parimatch.store,,0,True,lexical_hit,0.0,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.6667,False,0,False,False,26.0,0.0,0.0
163,https://incompat.com,https://incompat.com,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,skipped,skipped,fetched,not_attempted,,,https://incompat.com,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Income Tax Department,incometaxindia.gov.in,0.0,,0.8464,False,0,0,3,6,9,False,suspicious_certificate|js_redirect,False,False,False,0,0,incompat.com,,32768,False,stage1_low_suspicion,0.0,,,,,,,,,0.5455,False,0,False,False,0.0,0.0,0.0
164,pardia.io,https://pardia.io,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,resolved,accepted,fetched,available,,,https://pardia.io/,,,,False,False,True,strict_lexical_below_holdout_threshold,strict_lexical_below_holdout_threshold,,hashing_shortlist,strict_lexical_below_holdout_threshold,True,parivahan sewa,True,True,True,False,,,jw_primary,parivahan sewa,parivahan.gov.in,45.9325,Low,0.8574,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,pardia.io,,0,True,lexical_hit,0.0,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.6667,False,0,False,False,25.7222,0.0,0.0
165,https://csmonline.pics,https://csmonline.pics,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,resolved,accepted,fetched,available,,,https://csmonline.pics/,,,,False,False,True,strict_lexical_below_holdout_threshold,strict_lexical_below_holdout_threshold,,hashing_shortlist,strict_lexical_below_holdout_threshold,True,Computer Age Management Services Ltd. (CAMS),True,True,True,False,,,jw_primary,Computer Age Management Services Ltd. (CAMS),camsonline.com,48.4483,Low,0.9367,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,csmonline.pics,,0,True,lexical_hit,0.0,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.8421,False,0,False,False,28.1,0.0,0.0
166,homeholdingsgib.com,https://homeholdingsgib.com,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,resolved,accepted,fetched,available,,,https://homeholdingsgib.com/,,,,False,False,True,strict_lexical_below_holdout_threshold,strict_lexical_below_holdout_threshold,,hashing_shortlist,strict_lexical_below_holdout_threshold,True,State Bank of India (SBI),True,True,True,False,,,jw_primary,State Bank of India (SBI),homeloans.sbi,46.0417,Low,0.8594,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,homeholdingsgib.com,,0,True,lexical_hit,0.0,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.5833,False,0,False,False,25.7833,0.0,0.0
167,netprobio.com,https://netprobio.com,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,resolved,accepted,fetched,available,,,https://netprobio.com/,,,,True,True,False,,score_threshold,,,,True,Punjab National Bank (PNB),True,True,True,False,score_threshold,score_threshold,jw_primary,Punjab National Bank (PNB),netpnb.com,59.8485,Low,0.8778,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,netprobio.com,,0,True,lexical_hit,0.0,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.6967,False,0,False,False,26.3333,0.0,0.0
168,krd.net.ru,https://krd.net.ru,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,resolved,accepted,fetched,available,,,https://net.ru/,,,,False,False,True,strict_lexical_below_holdout_threshold,strict_lexical_below_holdout_threshold,,hashing_shortlist,strict_lexical_below_holdout_threshold,True,Punjab National Bank (PNB),False,True,True,False,,,fallback_top_k,Airtel,airtel.in,0.0,Low,0.5,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,krd.net.ru,,0,True,lexical_hit,0.0,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.3077,False,0,False,False,15.0,0.0,0.0
169,aircc.app,https://aircc.app,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,skipped,skipped,fetched,not_attempted,,,https://aircc.app,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,National Informatics Centre (NIC),accounts.mgovcloud.in,0.0,,0.79,False,4,0,0,0,4,False,favicon_brand_match,False,False,False,1,0,aircc.app,aircc.app,32768,False,stage1_low_suspicion,0.0,,,,,,,,,0.5455,False,0,False,False,0.0,0.0,0.0
170,priyaindia.site,https://priyaindia.site,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,resolver_error,rejected,,not_attempted,,,,,,,False,False,False,,,dns_rejected,dns_gate,dns_rejected,False,,False,False,False,True,,,fallback_top_k,Air India,airindiaexpress.com,0.0,,0.7361,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,,0.0,,,,,,,,,0.48,False,0,False,False,0.0,0.0,0.0
171,cloudh06.cfd,https://cloudh06.cfd,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,no_records,rejected,,not_attempted,,,,,,,False,False,False,,,dns_rejected,dns_gate,dns_rejected,True,National Informatics Centre (NIC),False,False,False,True,,,fallback_top_k|generic_token_only,National Informatics Centre (NIC),cloud.gov.in,0.0,,0.925,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,,0.0,,,,,,,,,0.7692,True,0,False,False,0.0,0.0,0.0
172,parthan.in,https://parthan.in,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,timeout,rejected,,not_attempted,,,,,,,False,False,False,,,dns_rejected,dns_gate,dns_rejected,True,parivahan sewa,True,True,True,False,,,jw_primary,parivahan sewa,parivahan.gov.in,0.0,,0.85,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,parthan.in,,0,True,lexical_hit,0.0,,,,,,,,,0.75,False,0,False,False,0.0,0.0,0.0
173,homelan.fun,https://homelan.fun,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,timeout,rejected,,not_attempted,,,,,,,False,False,False,,,dns_rejected,dns_gate,dns_rejected,True,State Bank of India (SBI),True,True,True,False,,,jw_primary,State Bank of India (SBI),homeloans.sbi,0.0,,0.9556,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,homelan.fun,,0,True,lexical_hit,0.0,,,,,,,,,0.875,False,0,False,False,0.0,0.0,0.0
174,aimdos.com,https://aimdos.com,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,timeout,rejected,,not_attempted,,,,,,,False,False,False,,,dns_rejected,dns_gate,dns_rejected,True,All India Institute of Medical Sciences (AIIMS),True,True,True,False,,,jw_primary,All India Institute of Medical Sciences (AIIMS),aiims.edu,0.0,,0.8578,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,aimdos.com,,0,True,lexical_hit,0.0,,,,,,,,,0.7273,False,0,False,False,0.0,0.0,0.0
175,incometurbo.com,https://incometurbo.com,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,timeout,rejected,,not_attempted,,,,,,,False,False,False,,,dns_rejected,dns_gate,dns_rejected,False,,False,False,False,True,,,fallback_top_k,Income Tax Department,incometaxindia.gov.in,0.0,,0.8273,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,,0.0,,,,,,,,,0.56,False,0,False,False,0.0,0.0,0.0
176,onlinebiztonsag.online,https://onlinebiztonsag.online,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,timeout,rejected,,not_attempted,,,,,,,False,False,False,,,dns_rejected,dns_gate,dns_rejected,True,State Bank of India (SBI),True,True,True,False,,,jw_primary,State Bank of India (SBI),corp.onlinesbi.sbi,0.0,,0.8978,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,onlinebiztonsag.online,,0,True,lexical_hit,0.0,,,,,,,,,0.6667,False,0,False,False,0.0,0.0,0.0
177,kevitech.in,https://kevitech.in,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,timeout,rejected,,not_attempted,,,,,,,False,False,False,,,dns_rejected,dns_gate,dns_rejected,True,Kfintech,True,True,True,False,,,jw_primary,Kfintech,kfintech.com,0.0,,0.85,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,kevitech.in,,0,True,lexical_hit,0.0,,,,,,,,,0.75,False,0,False,False,0.0,0.0,0.0
178,pome.sa.com,https://pome.sa.com,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,timeout,rejected,,not_attempted,,,,,,,False,False,False,,,dns_rejected,dns_gate,dns_rejected,False,,False,False,False,True,,,fallback_top_k,State Bank of India (SBI),sbi.co.in,0.0,,0.6111,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,,0.0,,,,,,,,,0.4,False,0,False,False,0.0,0.0,0.0
179,https://eclify.com,https://eclify.com,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,timeout,rejected,,not_attempted,,,,,,,False,False,False,,,dns_rejected,dns_gate,dns_rejected,True,Election Commision of India (ECI),True,True,True,False,,,jw_primary,Election Commision of India (ECI),eci.gov.in,0.0,,0.8667,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,eclify.com,,0,True,lexical_hit,0.0,,,,,,,,,0.6667,False,0,False,False,0.0,0.0,0.0
180,jiofm.biz,https://jiofm.biz,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,timeout,rejected,,not_attempted,,,,,,,False,False,False,,,dns_rejected,dns_gate,dns_rejected,True,Jio,True,True,True,False,,,jw_primary,Jio,jio.com,0.0,,0.9067,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,jiofm.biz,,0,True,lexical_hit,0.0,,,,,,,,,0.75,False,0,False,False,0.0,0.0,0.0
181,icirusa.com,https://icirusa.com,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,timeout,rejected,,not_attempted,,,,,,,False,False,False,,,dns_rejected,dns_gate,dns_rejected,False,,False,False,False,True,,,fallback_top_k,ICICI Bank,iciciprulife.com,0.0,,0.7972,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,,0.0,,,,,,,,,0.5563,False,0,False,False,0.0,0.0,0.0
182,incomewithalyson.com,https://incomewithalyson.com,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,timeout,rejected,,not_attempted,,,,,,,False,False,False,,,dns_rejected,dns_gate,dns_rejected,False,,False,False,False,True,,,fallback_top_k,Income Tax Department,incometaxindia.gov.in,0.0,,0.8479,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,,0.0,,,,,,,,,0.6,False,0,False,False,0.0,0.0,0.0
183,cloudverify.ru,https://cloudverify.ru,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,timeout,rejected,,not_attempted,,,,,,,False,False,False,,,dns_rejected,dns_gate,dns_rejected,True,National Informatics Centre (NIC),False,False,False,True,,,fallback_top_k|generic_token_only,National Informatics Centre (NIC),cloud.gov.in,0.0,,0.8909,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,,0.0,,,,,,,,,0.625,True,0,False,False,0.0,0.0,0.0
184,urbis.digital,https://urbis.digital,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,timeout,rejected,,not_attempted,,,,,,,False,False,False,,,dns_rejected,dns_gate,dns_rejected,True,Reserve Bank of India (RBI),True,True,True,False,,,jw_primary,Reserve Bank of India (RBI),rbi.org.in,0.0,,0.8667,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,urbis.digital,,0,True,lexical_hit,0.0,,,,,,,,,0.75,False,0,False,False,0.0,0.0,0.0
185,https://airikatrading.com,https://airikatrading.com,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,timeout,rejected,,not_attempted,,,,,,,False,False,False,,,dns_rejected,dns_gate,dns_rejected,False,,False,False,False,True,,,fallback_top_k,Airtel,airtel.in,0.0,,0.6581,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,,0.0,,,,,,,,,0.4211,False,0,False,False,0.0,0.0,0.0
186,clouddock.online,https://clouddock.online,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,timeout,rejected,,not_attempted,,,,,,,False,False,False,,,dns_rejected,dns_gate,dns_rejected,True,National Informatics Centre (NIC),False,False,False,True,,,fallback_top_k|generic_token_only,National Informatics Centre (NIC),cloud.gov.in,0.0,,0.9111,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,,0.0,,,,,,,,,0.7143,True,0,False,False,0.0,0.0,0.0
187,online-fizetes.com,https://online-fizetes.com,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,timeout,rejected,,not_attempted,,,,,,,False,False,False,,,dns_rejected,dns_gate,dns_rejected,True,State Bank of India (SBI),True,True,True,False,,,jw_primary,State Bank of India (SBI),corp.onlinesbi.sbi,0.0,,0.8556,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,online-fizetes.com,,0,True,lexical_hit,0.0,,,,,,,,,0.6087,False,0,False,False,0.0,0.0,0.0
188,onlinecrusader.link,https://onlinecrusader.link,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,timeout,rejected,,not_attempted,,,,,,,False,False,False,,,dns_rejected,dns_gate,dns_rejected,True,State Bank of India (SBI),True,True,True,False,,,jw_primary,State Bank of India (SBI),corp.onlinesbi.sbi,0.0,,0.8556,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,onlinecrusader.link,,0,True,lexical_hit,0.0,,,,,,,,,0.6087,False,0,False,False,0.0,0.0,0.0
189,ecirb.com,https://ecirb.com,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,timeout,rejected,,not_attempted,,,,,,,False,False,False,,,dns_rejected,dns_gate,dns_rejected,True,Election Commision of India (ECI),True,True,True,False,,,jw_primary,Election Commision of India (ECI),eci.gov.in,0.0,,0.9067,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,ecirb.com,,0,True,lexical_hit,0.0,,,,,,,,,0.75,False,0,False,False,0.0,0.0,0.0
190,hotelos.dev,https://hotelos.dev,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,timeout,rejected,,not_attempted,,,,,,,False,False,False,,,dns_rejected,dns_gate,dns_rejected,True,State Bank of India (SBI),True,True,True,False,,,jw_primary,State Bank of India (SBI),homeloans.sbi,0.0,,0.873,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,hotelos.dev,,0,True,lexical_hit,0.0,,,,,,,,,0.75,False,0,False,False,0.0,0.0,0.0
191,sbai09.makeup,https://sbai09.makeup,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,timeout,rejected,,not_attempted,,,,,,,False,False,False,,,dns_rejected,dns_gate,dns_rejected,True,State Bank of India (SBI),True,True,True,False,,,jw_primary,State Bank of India (SBI),sbi.co.in,0.0,,0.8667,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,sbai09.makeup,,0,True,lexical_hit,0.0,,,,,,,,,0.6667,False,0,False,False,0.0,0.0,0.0
192,http://cloudservicern.store,http://cloudservicern.store,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,timeout,rejected,,not_attempted,,,,,,,False,False,False,,,dns_rejected,dns_gate,dns_rejected,True,National Informatics Centre (NIC),False,False,False,True,,,fallback_top_k|generic_token_only,National Informatics Centre (NIC),cloud.gov.in,0.0,,0.8714,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,,0.0,,,,,,,,,0.5263,True,0,False,False,0.0,0.0,0.0
