input_position,input_url,normalized_url,source_workbook,dns_status,dns_decision,fetch_status,visual_status,fetch_error_type,fetch_error_detail,final_landing_url,parking_provider,parking_reason,placeholder_or_parking_reason,admitted,admitted_to_holdout,kept_for_review_only,review_only_reason,survival_path,drop_path,exclusion_stage,reason,old_fuzzy_hit,old_fuzzy_cse,hybrid_lexical_hit,strict_lexical_hit,lexical_score_pass,fallback_rank_only,admission_reason,admission_path,candidate_generation_reason,best_entity,best_matching_domain,best_score,confidence_band,lexical_score,lexical_hit,brand_score,credential_score,infra_score,evasion_score,total_stage1_score,hard_trigger_hit,stage1_reasons,page_has_password_field,page_has_login_form,form_action_mismatch,csc_mention_count,redirect_count,final_domain,favicon_domain,html_bytes_read,escalate_to_hashing,escalate_reason,clip_similarity,typo_similarity,generic_token_only_match,direct_brand_evidence_count,clip_corroborated,stage1_passthrough,domain_component,clip_component,hash_component
2967,xxxvl69.com,https://xxxvl69.com,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://xxxvl69.com,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Axis Bank,axismaxlife.com,0.0,,0.5671,False,0,4,0,0,4,False,auth_wording,False,False,False,0,0,xxxvl69.com,,332,False,stage1_low_suspicion,0.0,0.3633,False,0,False,False,0.0,0.0,0.0
2968,centralvtcyclingtour.org,https://centralvtcyclingtour.org,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://centralvtcyclingtour.org,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Election Commision of India (ECI),eci.gov.in,0.0,,0.5968,False,4,0,0,6,10,False,body_brand_match|js_redirect,False,False,False,1,0,centralvtcyclingtour.org,,10959,False,stage1_low_suspicion,0.0,0.375,False,0,False,False,0.0,0.0,0.0
2969,seppbot.org,https://seppbot.org,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://seppbot.org,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Bank of Baroda,bankofbaroda.bank.in,0.0,,0.6508,False,4,4,0,0,8,False,body_brand_match|auth_wording,False,False,False,1,0,seppbot.org,,32768,False,stage1_low_suspicion,0.0,0.4,False,0,False,False,0.0,0.0,0.0
2970,ingallsroofing.com,https://ingallsroofing.com,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://ingallsroofing.com,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,IndusInd Bank,indusind.bank.in,0.0,,0.6607,False,0,0,0,0,0,False,,False,False,False,0,0,ingallsroofing.com,ingallsroofing.com,32768,False,stage1_low_suspicion,0.0,0.4545,False,0,False,False,0.0,0.0,0.0
2971,stockvalued.com,https://stockvalued.com,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://stockvalued.com,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Indian Space Research Organisation (ISRO),indiascienceandtechnology.gov.in,0.0,,0.6818,False,4,4,0,0,8,False,body_brand_match|auth_wording,False,False,False,1,0,stockvalued.com,forsale.spaceship-cdn.com,25579,False,stage1_low_suspicion,0.0,0.5,False,0,False,False,0.0,0.0,0.0
2972,farttshirt.com,https://farttshirt.com,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://farttshirt.com,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Indian Railway Catering and Tourism Corporation (IRCTC),irctctourism.com,0.0,,0.6444,False,0,0,0,6,6,False,js_redirect,False,False,False,0,0,farttshirt.com,,114,False,stage1_low_suspicion,0.0,0.3936,False,0,False,False,0.0,0.0,0.0
2973,colletonchs.com,https://colletonchs.com,123456.xlsx,skipped,skipped,failed,not_attempted,get_error,,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k,State Bank of India (SBI),homeloans.sbi,0.0,,0.6818,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,0.5,False,0,False,False,0.0,0.0,0.0
2974,schwxy.com,https://schwxy.com,123456.xlsx,skipped,skipped,failed,not_attempted,get_error,[Errno 11001] getaddrinfo failed,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k,Indian Space Research Organisation (ISRO),vssc.gov.in,0.0,,0.6111,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,0.4,False,0,False,False,0.0,0.0,0.0
2975,clubhousehub.com,https://clubhousehub.com,123456.xlsx,skipped,skipped,failed,not_attempted,get_error,,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k|generic_token_only,National Informatics Centre (NIC),cloud.gov.in,0.0,,0.6278,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,0.4706,True,0,False,False,0.0,0.0,0.0
2976,sm8397.cc,https://sm8397.cc,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://sm8397.cc,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,State Bank of India (SBI),sbi.co.in,0.0,,0.6667,False,0,4,0,0,4,False,auth_wording,False,False,False,0,0,sm8397.cc,,332,False,stage1_low_suspicion,0.0,0.4444,False,0,False,False,0.0,0.0,0.0
2977,empiredynasty.com,https://empiredynasty.com,123456.xlsx,skipped,skipped,failed,not_attempted,get_error,,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k,Airtel,airtelpayments.bank.in,0.0,,0.6945,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,0.4444,False,0,False,False,0.0,0.0,0.0
2978,edsdeal.com,https://edsdeal.com,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://edsdeal.com,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,BSE Ltd.,bseindia.com,0.0,,0.6071,False,0,4,0,0,4,False,auth_wording,False,False,False,0,0,edsdeal.com,,332,False,stage1_low_suspicion,0.0,0.43,False,0,False,False,0.0,0.0,0.0
2979,pdftesthazirla.com,https://pdftesthazirla.com,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://pdftesthazirla.com,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Bank of Baroda,bankofbaroda.bank.in,0.0,,0.6048,False,4,4,6,0,14,False,body_brand_match|auth_wording|suspicious_hosting_provider,False,False,False,1,0,pdftesthazirla.com,,32768,False,stage1_low_suspicion,0.0,0.3158,False,0,False,False,0.0,0.0,0.0
2980,chauteye.com,https://chauteye.com,123456.xlsx,skipped,skipped,failed,not_attempted,get_error,,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k,Airtel,airtelpayments.bank.in,0.0,,0.6607,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,0.4545,False,0,False,False,0.0,0.0,0.0
2981,biotechafrica.org,https://biotechafrica.org,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://biotechafrica.org,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,State Bank of India (SBI),corp.onlinesbi.sbi,0.0,,0.6996,False,12,0,0,0,12,False,body_brand_match|favicon_brand_match|redirect_brand_match,False,False,False,1,0,biotechafrica.org,biotechafrica.org,32768,False,stage1_low_suspicion,0.0,0.5,False,0,False,False,0.0,0.0,0.0
2982,americasfavoritepodcast.com,https://americasfavoritepodcast.com,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://americasfavoritepodcast.com,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Election Commision of India (ECI),eci.gov.in,0.0,,0.6766,False,4,0,3,4,11,False,body_brand_match|suspicious_certificate|iframe_present,False,False,False,1,0,americasfavoritepodcast.com,americasfavoritepodcast.com,15948,False,stage1_low_suspicion,0.0,0.3984,False,0,False,False,0.0,0.0,0.0
2983,viewpeoriahomes.com,https://viewpeoriahomes.com,123456.xlsx,skipped,skipped,failed,not_attempted,get_error,,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k,All India Institute of Medical Sciences (AIIMS),aiimsexams.ac.in,0.0,,0.6111,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,0.4,False,0,False,False,0.0,0.0,0.0
2984,lagslayers.com,https://lagslayers.com,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://lagslayers.com,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Coal India,coalindiatenders.nic.in,0.0,,0.6028,False,0,0,0,0,0,False,,False,False,False,0,0,lagslayers.com,,4550,False,stage1_low_suspicion,0.0,0.4615,False,0,False,False,0.0,0.0,0.0
2985,apexholdingspartners.shop,https://apexholdingspartners.shop,123456.xlsx,skipped,skipped,failed,not_attempted,get_error,[Errno 11001] getaddrinfo failed,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k,Axis Bank,axis.bank.in,0.0,,0.76,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,0.3333,False,0,False,False,0.0,0.0,0.0
2986,bloomsc.com,https://bloomsc.com,123456.xlsx,skipped,skipped,failed,not_attempted,get_error,,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k,State Bank of India (SBI),homeloans.sbi,0.0,,0.6233,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,0.375,False,0,False,False,0.0,0.0,0.0
2987,sekolahtop789.org,https://sekolahtop789.org,123456.xlsx,skipped,skipped,failed,not_attempted,get_error,,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k,Bharat Sanchar Nigam Limited (BSNL),bsnl.co.in,0.0,,0.5513,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,0.2353,False,0,False,False,0.0,0.0,0.0
2988,oceancountykratom.com,https://oceancountykratom.com,123456.xlsx,skipped,skipped,failed,not_attempted,get_error,,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k,Canara Bank,canarabank.bank.in,0.0,,0.5954,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,0.3704,False,0,False,False,0.0,0.0,0.0
2989,ministerioapostolicoaposentoalto.com,https://ministerioapostolicoaposentoalto.com,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://ministerioapostolicoaposentoalto.com,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Bank of Baroda,bankofbaroda.bank.in,0.0,,0.6521,False,4,4,6,0,14,False,body_brand_match|auth_wording|suspicious_hosting_provider,False,False,False,1,0,ministerioapostolicoaposentoalto.com,,32768,False,stage1_low_suspicion,0.0,0.1622,False,0,False,False,0.0,0.0,0.0
2990,clydesmets.com,https://clydesmets.com,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://www.clydesmets.com/,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,National Informatics Centre (NIC),accounts.mgovcloud.in,0.0,,0.6649,False,8,0,0,0,8,False,body_brand_match|favicon_brand_match,False,False,False,1,1,www.clydesmets.com,www.clydesmets.com,15657,False,stage1_low_suspicion,0.0,0.4615,False,0,False,False,0.0,0.0,0.0
2991,winwinscasino.net,https://winwinscasino.net,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://winwinscasino.net,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Indian Space Research Organisation (ISRO),indiascienceandtechnology.gov.in,0.0,,0.6897,False,0,4,0,0,4,False,auth_wording,False,False,False,0,0,winwinscasino.net,,332,False,stage1_low_suspicion,0.0,0.4211,False,0,False,False,0.0,0.0,0.0
2992,zampit.us,https://zampit.us,123456.xlsx,skipped,skipped,failed,not_attempted,get_error,,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k|generic_token_only,National Informatics Centre (NIC),kavach.mail.gov.in,0.0,,0.6389,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,0.4,True,0,False,False,0.0,0.0,0.0
2993,chosenandcrafted.com,https://chosenandcrafted.com,123456.xlsx,skipped,skipped,failed,not_attempted,get_error,,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k,Coal India,coalindiatenders.nic.in,0.0,,0.75,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,0.5625,False,0,False,False,0.0,0.0,0.0
2994,angelhusk.com,https://angelhusk.com,123456.xlsx,skipped,skipped,failed,not_attempted,get_error,,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k,Airtel,airtel.in,0.0,,0.6111,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,0.4,False,0,False,False,0.0,0.0,0.0
2995,viadelcentro.com,https://viadelcentro.com,123456.xlsx,skipped,skipped,failed,not_attempted,get_error,,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k,Coal India,coalindiatenders.nic.in,0.0,,0.6861,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,0.3571,False,0,False,False,0.0,0.0,0.0
2996,carsgptregin.com,https://carsgptregin.com,123456.xlsx,skipped,skipped,failed,not_attempted,get_error,,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k,"Civil Registration System, MHA (RGCCI)",crsorgi.gov.in,0.0,,0.7571,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,0.6316,False,0,False,False,0.0,0.0,0.0
2997,brooklynteablends.com,https://brooklynteablends.com,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://refresssh.com/kayatogel/,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Bank of Baroda,bankofbaroda.bank.in,0.0,,0.6487,False,0,4,0,4,8,False,auth_wording|final_domain_changed,False,False,False,0,1,refresssh.com,,332,False,stage1_low_suspicion,0.0,0.2759,False,0,False,False,0.0,0.0,0.0
2998,hzjtpo.site,https://hzjtpo.site,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://hzjtpo.site,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Punjab National Bank (PNB),netpnb.com,0.0,,0.5556,False,0,0,0,6,6,False,js_redirect,False,False,False,0,0,hzjtpo.site,,4653,False,stage1_low_suspicion,0.0,0.3333,False,0,False,False,0.0,0.0,0.0
2999,hioemanagement.space,https://hioemanagement.space,123456.xlsx,skipped,skipped,failed,not_attempted,get_error,All connection attempts failed,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k,State Bank of India (SBI),homeloans.sbi,0.0,,0.6429,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,0.4348,False,0,False,False,0.0,0.0,0.0
3000,xn--2my467e.com,https://xn--2my467e.com,123456.xlsx,skipped,skipped,failed,not_attempted,get_error,,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k,Axis Bank,axismaxlife.com,0.0,,0.5152,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,0.3027,False,0,False,False,0.0,0.0,0.0
3001,bjh867.online,https://bjh867.online,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://bjh867.online,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Bank of Baroda,bankofbaroda.bank.in,0.0,,0.5278,False,4,4,0,0,8,False,body_brand_match|auth_wording,False,False,False,1,0,bjh867.online,,32768,False,stage1_low_suspicion,0.0,0.2857,False,0,False,False,0.0,0.0,0.0
3002,7uu84.top,https://7uu84.top,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://7uu84.top,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Punjab National Bank (PNB),netpnb.com,0.0,,0.5778,False,0,4,0,0,4,False,auth_wording,False,False,False,0,0,7uu84.top,,332,False,stage1_low_suspicion,0.0,0.3636,False,0,False,False,0.0,0.0,0.0
3003,nobodyreignsforever.com,https://nobodyreignsforever.com,123456.xlsx,skipped,skipped,failed,not_attempted,get_error,,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k,Reserve Bank of India (RBI),rbi.org.in,0.0,,0.6082,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,0.1818,False,0,False,False,0.0,0.0,0.0
3004,bullstories.com,https://bullstories.com,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://bullstories.com,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,State Bank of India (SBI),sbisecurities.in,0.0,,0.6976,False,0,0,0,6,6,False,js_redirect,False,False,False,0,0,bullstories.com,,114,False,stage1_low_suspicion,0.0,0.5,False,0,False,False,0.0,0.0,0.0
3005,questify.quest,https://questify.quest,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://questify.quest,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,State Bank of India (SBI),sbimf.com,0.0,,0.6583,False,0,16,0,0,16,False,form_action_mismatch,False,False,True,0,0,questify.quest,,2203,False,stage1_low_suspicion,0.0,0.4615,False,0,False,False,0.0,0.0,0.0
3006,ejehcletus.com,https://ejehcletus.com,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://ejehcletus.com,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Bank of Baroda,bankofbaroda.bank.in,0.0,,0.6333,False,4,4,6,0,14,False,body_brand_match|auth_wording|suspicious_hosting_provider,False,False,False,1,0,ejehcletus.com,,32768,False,stage1_low_suspicion,0.0,0.4744,False,0,False,False,0.0,0.0,0.0
3007,utxgundam.com,https://utxgundam.com,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://utxgundam.com,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Bank of Baroda,bankofbaroda.bank.in,0.0,,0.5694,False,4,4,0,0,8,False,body_brand_match|auth_wording,False,False,False,1,0,utxgundam.com,,32768,False,stage1_low_suspicion,0.0,0.3829,False,0,False,False,0.0,0.0,0.0
3008,9f-games-app.com,https://9f-games-app.com,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://9f-games-app.com,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Bank of Baroda,bankofbaroda.bank.in,0.0,,0.6167,False,4,4,0,0,8,False,body_brand_match|auth_wording,False,False,False,1,0,9f-games-app.com,,32768,False,stage1_low_suspicion,0.0,0.3529,False,0,False,False,0.0,0.0,0.0
3009,sunflhomes.com,https://sunflhomes.com,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://sunflhomes.com,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Bharat Sanchar Nigam Limited (BSNL),bsnl.co.in,0.0,,0.6833,False,0,0,0,6,6,False,js_redirect,False,False,False,0,0,sunflhomes.com,,114,False,stage1_low_suspicion,0.0,0.4286,False,0,False,False,0.0,0.0,0.0
3010,solo288.org,https://solo288.org,123456.xlsx,skipped,skipped,failed,not_attempted,get_error,,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k,Bharat Sanchar Nigam Limited (BSNL),bsnl.co.in,0.0,,0.5952,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,0.3636,False,0,False,False,0.0,0.0,0.0
3011,ccaphotolibrary.net,https://ccaphotolibrary.net,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://completecollegephotolibrary.org/,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,ICICI Bank,icicilombard.com,0.0,,0.65,False,0,0,0,8,8,False,iframe_present|final_domain_changed,False,False,False,0,1,completecollegephotolibrary.org,completecollegephotolibrary.org,32768,False,stage1_low_suspicion,0.0,0.4444,False,0,False,False,0.0,0.0,0.0
3012,globalsuicideprevention.org,https://globalsuicideprevention.org,123456.xlsx,skipped,skipped,failed,not_attempted,get_error,,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k,Coal India,coalindiatenders.nic.in,0.0,,0.7156,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,0.4103,False,0,False,False,0.0,0.0,0.0
3013,3191cara.com,https://3191cara.com,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://3191cara.com,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Election Commision of India (ECI),eci.gov.in,0.0,,0.6389,False,0,0,0,0,0,False,,False,False,False,0,0,3191cara.com,,146,False,stage1_low_suspicion,0.0,0.3636,False,0,False,False,0.0,0.0,0.0
3014,mef.uk.com,https://mef.uk.com,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://mef.uk.com,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Bank of Baroda,bankofbaroda.bank.in,0.0,,0.5667,False,4,4,0,0,8,False,body_brand_match|auth_wording,False,False,False,1,0,mef.uk.com,,32768,False,stage1_low_suspicion,0.0,0.2857,False,0,False,False,0.0,0.0,0.0
3015,axidu.com,https://axidu.com,123456.xlsx,skipped,skipped,failed,not_attempted,get_error,Server disconnected without sending a response.,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k,Axis Bank,axis.bank.in,0.0,,0.8483,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,0.6667,False,0,False,False,0.0,0.0,0.0
3016,shortsaleworld.com,https://shortsaleworld.com,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://shortsaleworld.com,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Indian Space Research Organisation (ISRO),indiascienceandtechnology.gov.in,0.0,,0.664,False,4,4,0,0,8,False,body_brand_match|auth_wording,False,False,False,1,0,shortsaleworld.com,forsale.spaceship-cdn.com,25636,False,stage1_low_suspicion,0.0,0.3478,False,0,False,False,0.0,0.0,0.0
3017,iristhaizeav.com.br,https://iristhaizeav.com.br,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://iristhaizeav.com.br,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Airtel,airtel.in,0.0,,0.6667,False,0,0,6,0,6,False,suspicious_hosting_provider,False,False,False,0,0,iristhaizeav.com.br,,21756,False,stage1_low_suspicion,0.0,0.4444,False,0,False,False,0.0,0.0,0.0
3018,o1q495.vip,https://o1q495.vip,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://o1q495.vip,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Indian Oil Corporation Limited (IOCL),iocl.com,0.0,,0.6111,False,0,4,0,0,4,False,auth_wording,False,False,False,0,0,o1q495.vip,,332,False,stage1_low_suspicion,0.0,0.4,False,0,False,False,0.0,0.0,0.0
3019,tvfilmandmusic.com,https://tvfilmandmusic.com,123456.xlsx,skipped,skipped,failed,not_attempted,get_error,,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k|generic_token_only,National Informatics Centre (NIC),kavach.mail.gov.in,0.0,,0.5952,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,0.3333,True,0,False,False,0.0,0.0,0.0
3020,scaffoldersargyllandbute.co.uk,https://scaffoldersargyllandbute.co.uk,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://scaffoldersargyllandbute.co.uk,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Bank of Baroda,bankofbaroda.bank.in,0.0,,0.6389,False,4,4,0,0,8,False,body_brand_match|auth_wording,False,False,False,1,0,scaffoldersargyllandbute.co.uk,,32768,False,stage1_low_suspicion,0.0,0.4,False,0,False,False,0.0,0.0,0.0
3021,gzjianme.com,https://gzjianme.com,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://gzjianme.com,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Computer Age Management Services Ltd. (CAMS),camsonline.com,0.0,,0.6417,False,0,4,0,0,4,False,auth_wording,False,False,False,0,0,gzjianme.com,,332,False,stage1_low_suspicion,0.0,0.3633,False,0,False,False,0.0,0.0,0.0
3022,xile-studios.com,https://xile-studios.com,123456.xlsx,skipped,skipped,failed,not_attempted,get_error,,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k,Axis Bank,axis.bank.in,0.0,,0.6667,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,0.375,False,0,False,False,0.0,0.0,0.0
