input_position,input_url,normalized_url,source_workbook,dns_status,dns_decision,fetch_status,visual_status,fetch_error_type,fetch_error_detail,final_landing_url,parking_provider,parking_reason,placeholder_or_parking_reason,admitted,admitted_to_holdout,kept_for_review_only,review_only_reason,survival_path,drop_path,exclusion_stage,reason,old_fuzzy_hit,old_fuzzy_cse,hybrid_lexical_hit,strict_lexical_hit,lexical_score_pass,fallback_rank_only,admission_reason,admission_path,candidate_generation_reason,best_entity,best_matching_domain,best_score,confidence_band,lexical_score,lexical_hit,brand_score,credential_score,infra_score,evasion_score,total_stage1_score,hard_trigger_hit,stage1_reasons,page_has_password_field,page_has_login_form,form_action_mismatch,csc_mention_count,redirect_count,final_domain,favicon_domain,html_bytes_read,escalate_to_hashing,escalate_reason,clip_similarity,favicon_hash_similarity,favicon_hash_distance,page_hash_similarity,page_hash_distance,domain_hash_similarity,domain_hash_distance,ssl_hash_similarity,ssl_hash_distance,typo_similarity,generic_token_only_match,direct_brand_evidence_count,clip_corroborated,stage1_passthrough,domain_component,clip_component,hash_component
48,moisesdevweb.com,https://moisesdevweb.com,urls.xlsx,skipped,skipped,fetched,not_attempted,,,https://www.moisesdevweb.com/,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Election Commision of India (ECI),eci.gov.in,0.0,,0.5907,False,12,0,0,0,12,False,meta_brand_match|body_brand_match,False,False,False,1,1,www.moisesdevweb.com,,32768,False,stage1_low_suspicion,0.0,,,,,,,,,0.4762,False,0,False,False,0.0,0.0,0.0
49,barbara-michelle.com,https://barbara-michelle.com,urls.xlsx,resolved,accepted,failed,not_attempted,navigation_error,"Page.goto: net::ERR_CONNECTION_REFUSED at https://barbara-michelle.com/ | Call log: - navigating to ""https://barbara-michelle.com/"", waiting until ""domcontentloaded""",,,,,False,False,False,,,fetch_timeout_or_fetch_failed,hashing_shortlist,fetch_timeout_or_fetch_failed,False,,False,False,False,True,,,fallback_top_k,Canara Bank,canarahsbclife.com,0.0,Low,0.6798,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,True,route_to_dns_after_stage1_failure,0.0,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.4967,False,0,False,False,20.3929,0.0,0.0
50,pornxmodel.click,https://pornxmodel.click,urls.xlsx,resolver_error,rejected,failed,not_attempted,get_error,[Errno 11002] getaddrinfo failed,,,,,False,False,False,,,dns_rejected,dns_gate,dns_rejected,False,,False,False,False,True,,,fallback_top_k,Punjab National Bank (PNB),pnb.bank.in,0.0,,0.6222,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,True,route_to_dns_after_stage1_failure,0.0,,,,,,,,,0.3077,False,0,False,False,0.0,0.0,0.0
51,hraihpsa.ca,https://hraihpsa.ca,urls.xlsx,skipped,skipped,fetched,not_attempted,,,https://hraihpsa.ca,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Indian Space Research Organisation (ISRO),indiascienceandtechnology.gov.in,0.0,,0.7083,False,12,4,0,0,16,False,favicon_brand_match|redirect_brand_match|final_domain_brand_match|auth_wording,False,False,False,1,0,hraihpsa.ca,hraihpsa.ca,32768,False,stage1_low_suspicion,0.0,,,,,,,,,0.5,False,0,False,False,0.0,0.0,0.0
52,saudenervocuremax.shop,https://saudenervocuremax.shop,urls.xlsx,skipped,skipped,fetched,not_attempted,,,https://saudenervocuremax.shop,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,State Bank of India (SBI),sbicard.com,0.0,,0.6028,False,0,0,6,0,6,False,suspicious_hosting_provider,False,False,False,0,0,saudenervocuremax.shop,saudenervocuremax.shop,32768,False,stage1_low_suspicion,0.0,,,,,,,,,0.25,False,0,False,False,0.0,0.0,0.0
53,rjpnbv.com,https://rjpnbv.com,urls.xlsx,no_records,rejected,failed,not_attempted,get_error,[Errno 11001] getaddrinfo failed,,,,,False,False,False,,,dns_rejected,dns_gate,dns_rejected,False,,False,False,False,True,,,fallback_top_k,Punjab National Bank (PNB),pnb.bank.in,0.0,,0.8333,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,True,route_to_dns_after_stage1_failure,0.0,,,,,,,,,0.6667,False,0,False,False,0.0,0.0,0.0
54,yktdeo.com,https://yktdeo.com,urls.xlsx,skipped,skipped,fetched,not_attempted,,,https://yktdeo.com,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Kfintech,kfintech.com,0.0,,0.625,False,0,0,0,0,0,False,,False,False,False,0,0,yktdeo.com,,0,False,stage1_low_suspicion,0.0,,,,,,,,,0.4586,False,0,False,False,0.0,0.0,0.0
55,jlchuhai.com,https://jlchuhai.com,urls.xlsx,no_records,rejected,failed,not_attempted,get_error,[Errno 11001] getaddrinfo failed,,,,,False,False,False,,,dns_rejected,dns_gate,dns_rejected,False,,False,False,False,True,,,fallback_top_k,HDFC Bank,hdfclife.com,0.0,,0.5833,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,True,route_to_dns_after_stage1_failure,0.0,,,,,,,,,0.28,False,0,False,False,0.0,0.0,0.0
56,bogitekniikka.fi,https://bogitekniikka.fi,urls.xlsx,skipped,skipped,fetched,not_attempted,head_error,,https://bogitekniikka.fi,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,BSE Ltd.,bseindia.com,0.0,,0.6816,False,0,0,0,0,0,False,,False,False,False,0,0,bogitekniikka.fi,,32768,False,stage1_low_suspicion,0.0,,,,,,,,,0.4762,False,0,False,False,0.0,0.0,0.0
57,lucilalehmann.com,https://lucilalehmann.com,urls.xlsx,no_records,rejected,failed,not_attempted,get_error,[Errno 11001] getaddrinfo failed,,,,,False,False,False,,,dns_rejected,dns_gate,dns_rejected,False,,False,False,False,True,,,fallback_top_k,"Unique Identification Authority of India (UIDAI)
",uidai.gov.in,0.0,,0.6103,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,True,route_to_dns_after_stage1_failure,0.0,,,,,,,,,0.3333,False,0,False,False,0.0,0.0,0.0
58,yataganharem5.click,https://yataganharem5.click,urls.xlsx,skipped,skipped,fetched,not_attempted,,,https://yataganharem5.click,,,,False,False,False,,,stage1_suspected_non_escalated,stage1_http,stage1_suspected_non_escalated,False,,False,False,False,True,,,fallback_top_k,National Health Authority (NHA),abdm.gov.in,0.0,,0.6316,False,36,0,0,0,36,False,title_brand_match|body_brand_match|redirect_brand_match|final_domain_brand_match,False,False,False,1,0,yataganharem5.click,,4104,False,stage1_suspected_non_escalated,0.0,,,,,,,,,0.3478,False,0,False,False,0.0,0.0,0.0
59,jicm0yo.vip,https://jicm0yo.vip,urls.xlsx,no_records,rejected,failed,not_attempted,get_error,[Errno 11001] getaddrinfo failed,,,,,False,False,False,,,dns_rejected,dns_gate,dns_rejected,False,,False,False,False,True,,,fallback_top_k,Jio,jio.com,0.0,,0.8476,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,True,route_to_dns_after_stage1_failure,0.0,,,,,,,,,0.6,False,0,False,False,0.0,0.0,0.0
60,wintergroupsecurity.com,https://wintergroupsecurity.com,urls.xlsx,resolved,accepted,timeout,not_attempted,navigation_timeout,"Page.goto: Timeout 15000ms exceeded. | Call log: - navigating to ""https://wintergroupsecurity.com/"", waiting until ""domcontentloaded""",,,,,False,False,False,,,fetch_timeout_or_fetch_failed,hashing_shortlist,fetch_timeout_or_fetch_failed,False,,False,False,False,True,,,fallback_top_k,Kfintech,kfintech.com,0.0,Low,0.6294,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,True,route_to_dns_after_stage1_failure,0.0,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.4004,False,0,False,False,18.8816,0.0,0.0
61,mikogpt.ru,https://mikogpt.ru,urls.xlsx,skipped,skipped,fetched,not_attempted,head_error,,https://mikogpt.ru,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Jio,jio.com,0.0,,0.6508,False,0,0,6,0,6,False,suspicious_hosting_provider,False,False,False,0,0,mikogpt.ru,mikogpt.ru,7693,False,stage1_low_suspicion,0.0,,,,,,,,,0.4,False,0,False,False,0.0,0.0,0.0
62,exodusbrk.com,https://exodusbrk.com,urls.xlsx,skipped,skipped,fetched,not_attempted,head_error,,https://exodusbrk.com,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Axis Bank,axis.bank.in,0.0,,0.5741,False,0,4,0,0,4,False,auth_wording,False,False,False,0,0,exodusbrk.com,exodusbrk.com,32768,False,stage1_low_suspicion,0.0,,,,,,,,,0.3077,False,0,False,False,0.0,0.0,0.0
63,alyxara.com,https://alyxara.com,urls.xlsx,skipped,skipped,fetched,not_attempted,,,https://alyxara.com,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Canara Bank,canarabank.bank.in,0.0,,0.6571,False,0,4,6,0,10,False,auth_wording|suspicious_hosting_provider,False,False,False,0,0,alyxara.com,,32012,False,stage1_low_suspicion,0.0,,,,,,,,,0.4706,False,0,False,False,0.0,0.0,0.0
64,djgekcf.icu,https://djgekcf.icu,urls.xlsx,skipped,skipped,fetched,not_attempted,,,https://djgekcf.icu,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,HDFC Bank,hdfclife.com,0.0,,0.6012,False,0,0,3,0,3,False,suspicious_certificate,False,False,False,0,0,djgekcf.icu,,3,False,stage1_low_suspicion,0.0,,,,,,,,,0.4,False,0,False,False,0.0,0.0,0.0
65,dikagegrid.click,https://dikagegrid.click,urls.xlsx,skipped,skipped,fetched,not_attempted,,,https://dikagegrid.click,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,State Bank of India (SBI),sbicard.com,0.0,,0.6571,False,0,0,0,0,0,False,,False,False,False,0,0,dikagegrid.click,,13,False,stage1_low_suspicion,0.0,,,,,,,,,0.4706,False,0,False,False,0.0,0.0,0.0
66,anxunh.top,https://anxunh.top,urls.xlsx,no_records,rejected,failed,not_attempted,get_error,[Errno 11001] getaddrinfo failed,,,,,False,False,False,,,dns_rejected,dns_gate,dns_rejected,False,,False,False,False,True,,,fallback_top_k,IndusInd Bank,indusind.bank.in,0.0,,0.625,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,True,route_to_dns_after_stage1_failure,0.0,,,,,,,,,0.4286,False,0,False,False,0.0,0.0,0.0
67,eatalymarket.shop,https://eatalymarket.shop,urls.xlsx,skipped,skipped,fetched,not_attempted,,,https://eatalymarket.shop,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Indian Space Research Organisation (ISRO),indiascienceandtechnology.gov.in,0.0,,0.7492,False,4,14,0,0,18,False,body_brand_match|login_form|auth_wording|multi_input_form,False,True,False,1,0,eatalymarket.shop,img.eatalymarket.shop,32768,False,stage1_low_suspicion,0.0,,,,,,,,,0.5385,False,0,False,False,0.0,0.0,0.0
68,americanexpress-reward00175.ink,https://americanexpress-reward00175.ink,urls.xlsx,resolved,accepted,timeout,not_attempted,navigation_timeout,"Page.goto: Timeout 15000ms exceeded. | Call log: - navigating to ""https://americanexpress-reward00175.ink/"", waiting until ""domcontentloaded""",,,,,False,False,False,,,fetch_timeout_or_fetch_failed,hashing_shortlist,fetch_timeout_or_fetch_failed,False,,False,False,False,True,,,fallback_top_k,Air India,airindiaexpress.com,0.0,Low,0.6648,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,True,route_to_dns_after_stage1_failure,0.0,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.5238,False,0,False,False,19.9444,0.0,0.0
69,pack101.org,https://pack101.org,urls.xlsx,no_records,rejected,failed,not_attempted,get_error,[Errno 11001] getaddrinfo failed,,,,,False,False,False,,,dns_rejected,dns_gate,dns_rejected,False,,False,False,False,True,,,fallback_top_k,Indian Oil Corporation Limited (IOCL),iocl.com,0.0,,0.5952,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,True,route_to_dns_after_stage1_failure,0.0,,,,,,,,,0.3636,False,0,False,False,0.0,0.0,0.0
70,discretion.shop,https://discretion.shop,urls.xlsx,skipped,skipped,fetched,not_attempted,,,https://discretion.shop,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,IDFC FIRST Bank,idfcfirst.bank.in,0.0,,0.6444,False,0,0,0,6,6,False,js_redirect,False,False,False,0,0,discretion.shop,,114,False,stage1_low_suspicion,0.0,,,,,,,,,0.4211,False,0,False,False,0.0,0.0,0.0
71,thirdshelterpress.com,https://thirdshelterpress.com,urls.xlsx,skipped,skipped,fetched,not_attempted,,,https://thirdshelterpress.com,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Air India,airindiaexpress.com,0.0,,0.6728,False,0,0,0,6,6,False,js_redirect,False,False,False,0,0,thirdshelterpress.com,,114,False,stage1_low_suspicion,0.0,,,,,,,,,0.5925,False,0,False,False,0.0,0.0,0.0
72,ank2014.biz,https://ank2014.biz,urls.xlsx,resolved,accepted,failed,not_attempted,navigation_error,"Page.goto: net::ERR_CONNECTION_REFUSED at https://ank2014.biz/ | Call log: - navigating to ""https://ank2014.biz/"", waiting until ""domcontentloaded""",,,,,False,False,False,,,fetch_timeout_or_fetch_failed,hashing_shortlist,fetch_timeout_or_fetch_failed,False,,False,False,False,True,,,fallback_top_k,Bank of Baroda,bankofbaroda.bank.in,0.0,Low,0.6349,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,True,route_to_dns_after_stage1_failure,0.0,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.4211,False,0,False,False,19.0476,0.0,0.0
73,hollandgroupandassociates.com,https://hollandgroupandassociates.com,urls.xlsx,skipped,skipped,fetched,not_attempted,,,https://hollandgroupandassociates.com,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,State Bank of India (SBI),homeloans.sbi,0.0,,0.6383,False,0,0,0,0,0,False,,False,False,False,0,0,hollandgroupandassociates.com,img1.wsimg.com,32768,False,stage1_low_suspicion,0.0,,,,,,,,,0.4118,False,0,False,False,0.0,0.0,0.0
74,thinkproguard.com,https://thinkproguard.com,urls.xlsx,skipped,skipped,fetched,not_attempted,head_error,,https://proguardplans.com/,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Jio,jio.com,0.0,,0.6068,False,0,0,6,4,10,False,suspicious_hosting_provider|final_domain_changed,False,False,False,0,1,proguardplans.com,,32768,False,stage1_low_suspicion,0.0,,,,,,,,,0.28,False,0,False,False,0.0,0.0,0.0
75,hysefo.com,https://hysefo.com,urls.xlsx,skipped,skipped,fetched,not_attempted,head_error,,https://domains.atom.com/lpd/name/hysefo.com,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Indian Space Research Organisation (ISRO),indiascienceandtechnology.gov.in,0.0,,0.6111,False,4,4,0,4,12,False,body_brand_match|auth_wording|final_domain_changed,False,False,False,2,1,domains.atom.com,,32768,False,stage1_low_suspicion,0.0,,,,,,,,,0.4,False,0,False,False,0.0,0.0,0.0
76,8740i4ji8ki.shop,https://8740i4ji8ki.shop,urls.xlsx,no_records,rejected,failed,not_attempted,get_error,[Errno 11001] getaddrinfo failed,,,,,False,False,False,,,dns_rejected,dns_gate,dns_rejected,False,,False,False,False,True,,,fallback_top_k,Reserve Bank of India (RBI),rbi.org.in,0.0,,0.6162,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,True,route_to_dns_after_stage1_failure,0.0,,,,,,,,,0.2857,False,0,False,False,0.0,0.0,0.0
77,netsafe.ovh,https://netsafe.ovh,urls.xlsx,skipped,skipped,fetched,not_attempted,head_error,,https://netsafe.ovh,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,BSE Ltd.,bsestarmf.in,0.0,,0.6899,False,0,0,6,0,6,False,suspicious_hosting_provider,False,False,False,0,0,netsafe.ovh,,1035,False,stage1_low_suspicion,0.0,,,,,,,,,0.5,False,0,False,False,0.0,0.0,0.0
78,optimacapitalvc.com,https://optimacapitalvc.com,urls.xlsx,resolved,accepted,fetched,available,,,https://optimacapitalvc.com/,,,,False,False,False,,,not_admitted_after_lexical_and_hash_checks,hashing_shortlist,not_admitted_after_lexical_and_hash_checks,False,,False,False,False,True,,,fallback_top_k,Airtel,airtelpayments.bank.in,0.0,Low,0.5603,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,True,route_to_dns_after_stage1_failure,0.0,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.2759,False,0,False,False,16.8095,0.0,0.0
79,zrsanalyst.com,https://zrsanalyst.com,urls.xlsx,skipped,skipped,fetched,not_attempted,,,https://www.zrsanalyst.com/,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Bharat Sanchar Nigam Limited (BSNL),bsnl.co.in,0.0,,0.6833,False,0,0,0,0,0,False,,False,False,False,0,1,www.zrsanalyst.com,,17004,False,stage1_low_suspicion,0.0,,,,,,,,,0.4286,False,0,False,False,0.0,0.0,0.0
80,root-ro.info,https://root-ro.info,urls.xlsx,skipped,skipped,fetched,not_attempted,head_error,,https://approved-deposit.co,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Indian Space Research Organisation (ISRO),indiascienceandtechnology.gov.in,0.0,,0.619,False,4,4,0,4,12,False,body_brand_match|auth_wording|final_domain_changed,False,False,False,1,1,approved-deposit.co,,6166,False,stage1_low_suspicion,0.0,,,,,,,,,0.4286,False,0,False,False,0.0,0.0,0.0
81,syxtherocrex.world,https://syxtherocrex.world,urls.xlsx,skipped,skipped,fetched,not_attempted,head_error,,https://syxtherocrex.world,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Election Commision of India (ECI),eci.gov.in,0.0,,0.5556,False,4,4,0,0,8,False,body_brand_match|auth_wording,False,False,False,1,0,syxtherocrex.world,syxtherocrex.world,13253,False,stage1_low_suspicion,0.0,,,,,,,,,0.25,False,0,False,False,0.0,0.0,0.0
82,snowtime.shop,https://snowtime.shop,urls.xlsx,skipped,skipped,fetched,not_attempted,,,https://snowtime.shop,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Computer Age Management Services Ltd. (CAMS),camsonline.com,0.0,,0.6722,False,0,0,0,0,0,False,,False,False,False,0,0,snowtime.shop,img1.wsimg.com,32768,False,stage1_low_suspicion,0.0,,,,,,,,,0.4444,False,0,False,False,0.0,0.0,0.0
83,allnaturalherbalmedicines.com,https://allnaturalherbalmedicines.com,urls.xlsx,resolved,accepted,failed,not_attempted,navigation_error,"Page.goto: net::ERR_CONNECTION_REFUSED at https://allnaturalherbalmedicines.com/ | Call log: - navigating to ""https://allnaturalherbalmedicines.com/"", waiting until ""domcontentloaded""",,,,,False,False,False,,,fetch_timeout_or_fetch_failed,hashing_shortlist,fetch_timeout_or_fetch_failed,False,,False,False,False,True,,,fallback_top_k,Canara Bank,canararobeco.com,0.0,Low,0.6663,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,True,route_to_dns_after_stage1_failure,0.0,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.5165,False,0,False,False,19.9889,0.0,0.0
84,e7v7c6y.com,https://e7v7c6y.com,urls.xlsx,skipped,skipped,fetched,not_attempted,head_error,,https://thqk.o5x4b7a.com/download?&from=e7v7c6y.com&_ts=%3D%3DgMyUiM5UzMyczM5QTN3cTMyITJ,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Bank of Baroda,bankofbaroda.bank.in,0.0,,0.5952,False,4,4,0,4,12,False,body_brand_match|auth_wording|final_domain_changed,False,False,False,1,1,thqk.o5x4b7a.com,upload-us.f-1-g-h.com,32768,False,stage1_low_suspicion,0.0,,,,,,,,,0.3636,False,0,False,False,0.0,0.0,0.0
85,beatyourbuddies.online,https://beatyourbuddies.online,urls.xlsx,skipped,skipped,fetched,not_attempted,head_error,,https://beatyourbuddies.online,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,National Informatics Centre (NIC),accounts.mgovcloud.in,0.0,,0.6329,False,4,0,0,0,4,False,favicon_brand_match,False,False,False,1,0,beatyourbuddies.online,beatyourbuddies.online,1715,False,stage1_low_suspicion,0.0,,,,,,,,,0.5,False,0,False,False,0.0,0.0,0.0
86,ub-futas.hu,https://ub-futas.hu,urls.xlsx,skipped,skipped,fetched,not_attempted,head_error,,https://ub-futas.hu,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,BSE Ltd.,bsestarmf.in,0.0,,0.5694,False,0,0,0,0,0,False,,False,False,False,0,0,ub-futas.hu,,32768,False,stage1_low_suspicion,0.0,,,,,,,,,0.3529,False,0,False,False,0.0,0.0,0.0
87,aithink.world,https://aithink.world,urls.xlsx,no_records,rejected,failed,not_attempted,get_error,[Errno 11001] getaddrinfo failed,,,,,False,False,False,,,dns_rejected,dns_gate,dns_rejected,False,,False,False,False,True,,,fallback_top_k,All India Institute of Medical Sciences (AIIMS),aiims.edu,0.0,,0.6762,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,True,route_to_dns_after_stage1_failure,0.0,,,,,,,,,0.5,False,0,False,False,0.0,0.0,0.0
88,swiftdrops.store,https://swiftdrops.store,urls.xlsx,skipped,skipped,fetched,not_attempted,head_error,,https://swiftdrops.store,,,,False,False,False,,,stage1_suspected_non_escalated,stage1_http,stage1_suspected_non_escalated,False,,False,False,False,True,,,fallback_top_k,Reserve Bank of India (RBI),rbi.org.in,0.0,,0.6444,False,28,0,0,0,28,False,title_brand_match|body_brand_match,False,False,False,1,0,swiftdrops.store,,151,False,stage1_suspected_non_escalated,0.0,,,,,,,,,0.4211,False,0,False,False,0.0,0.0,0.0
89,charmenowho.shop,https://charmenowho.shop,urls.xlsx,skipped,skipped,fetched,not_attempted,head_error,,https://charmenowho.shop,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Computer Age Management Services Ltd. (CAMS),camsonline.com,0.0,,0.6596,False,0,0,0,0,0,False,,False,False,False,0,0,charmenowho.shop,,4550,False,stage1_low_suspicion,0.0,,,,,,,,,0.381,False,0,False,False,0.0,0.0,0.0
90,tonerrefillstoreho.shop,https://tonerrefillstoreho.shop,urls.xlsx,skipped,skipped,fetched,not_attempted,head_error,,https://tonerrefillstoreho.shop,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,State Bank of India (SBI),corp.onlinesbi.sbi,0.0,,0.6111,False,0,0,0,0,0,False,,False,False,False,0,0,tonerrefillstoreho.shop,,4557,False,stage1_low_suspicion,0.0,,,,,,,,,0.2963,False,0,False,False,0.0,0.0,0.0
91,bexarcasino.space,https://bexarcasino.space,urls.xlsx,skipped,skipped,fetched,not_attempted,head_error,,https://bexarcasino.space,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Election Commision of India (ECI),eci.gov.in,0.0,,0.6162,False,0,0,0,6,6,False,js_redirect,False,False,False,0,0,bexarcasino.space,,185,False,stage1_low_suspicion,0.0,,,,,,,,,0.4286,False,0,False,False,0.0,0.0,0.0
92,piezosistem.com,https://piezosistem.com,urls.xlsx,skipped,skipped,fetched,not_attempted,head_error,,http://www.piezosistem.it,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,State Bank of India (SBI),sbisecurities.in,0.0,,0.6297,False,0,0,0,4,4,False,final_domain_changed,False,False,False,0,1,www.piezosistem.it,,18183,False,stage1_low_suspicion,0.0,,,,,,,,,0.4167,False,0,False,False,0.0,0.0,0.0
93,scarpe-it.ru,https://scarpe-it.ru,urls.xlsx,skipped,skipped,fetched,not_attempted,head_error,,https://scarpe-it.ru,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Bank of Baroda,bankofbaroda.bank.in,0.0,,0.672,False,4,0,0,0,4,False,favicon_brand_match,False,False,False,1,0,scarpe-it.ru,,12109,False,stage1_low_suspicion,0.0,,,,,,,,,0.5,False,0,False,False,0.0,0.0,0.0
94,eeeey.cc,https://eeeey.cc,urls.xlsx,skipped,skipped,fetched,not_attempted,head_error,,https://eeeey.cc,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Airtel,airtelpayments.bank.in,0.0,,0.5143,False,0,0,0,0,0,False,,False,False,False,0,0,eeeey.cc,,1059,False,stage1_low_suspicion,0.0,,,,,,,,,0.2105,False,0,False,False,0.0,0.0,0.0
95,learningonly.store,https://learningonly.store,urls.xlsx,skipped,skipped,fetched,not_attempted,head_error,,https://sedo.com/search/details/?partnerid=324561&language=hi&domain=learningonly.store&origin=sales_lander_15&utm_medium=Parking&utm_campaign=offerpage,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Airtel,airtel.in,0.0,,0.6167,False,0,0,0,10,10,False,meta_refresh|final_domain_changed,False,False,False,0,1,sedo.com,,5241,False,stage1_low_suspicion,0.0,,,,,,,,,0.3333,False,0,False,False,0.0,0.0,0.0
96,tutera.ru,https://tutera.ru,urls.xlsx,skipped,skipped,fetched,not_attempted,head_error,,https://tutera.ru,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,"Unique Identification Authority of India (UIDAI)
",uidai.gov.in,0.0,,0.5778,False,0,0,0,0,0,False,,False,False,False,0,0,tutera.ru,,1898,False,stage1_low_suspicion,0.0,,,,,,,,,0.3636,False,0,False,False,0.0,0.0,0.0
97,shelbyserves.com,https://shelbyserves.com,urls.xlsx,skipped,skipped,fetched,not_attempted,head_error,,https://shelby.xyz/,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,State Bank of India (SBI),sbisecurities.in,0.0,,0.612,False,0,0,0,4,4,False,final_domain_changed,False,False,False,0,1,shelby.xyz,,32768,False,stage1_low_suspicion,0.0,,,,,,,,,0.56,False,0,False,False,0.0,0.0,0.0
