input_position,input_url,normalized_url,dns_status,dns_decision,fetch_status,admitted,exclusion_stage,reason,old_fuzzy_hit,old_fuzzy_cse,hybrid_lexical_hit,strict_lexical_hit,lexical_score_pass,fallback_rank_only,admission_reason,admission_path,candidate_generation_reason,best_entity,best_score,confidence_band,lexical_score,clip_similarity,typo_similarity,domain_component,clip_component,hash_component
106,secure-kyc.com,https://secure-kyc.com,resolved,accepted,fetched,False,hashing_shortlist,not_admitted_after_lexical_and_hash_checks,False,,False,False,False,True,,,fallback_top_k,Election Commision of India (ECI),51.9794,Low,0.6222,0.8837,0.3077,18.6667,17.673,0.0
107,twentysixer.ru,https://twentysixer.ru,resolved,accepted,failed,False,hashing_shortlist,fetch_timeout_or_fetch_failed,False,,False,False,False,True,,,fallback_top_k,Vodafone Idea (VI),0.0,Low,0.5606,0.0,0.2667,16.8182,0.0,0.0
108,shaart.com,https://shaart.com,resolved,accepted,fetched,False,hashing_shortlist,not_admitted_after_lexical_and_hash_checks,False,,False,False,False,True,,,fallback_top_k,Bank of Baroda,43.4729,Low,0.5833,0.9999,0.3333,17.5,19.9975,0.0
109,5500betsk.com,https://5500betsk.com,resolved,accepted,fetched,False,hashing_shortlist,not_admitted_after_lexical_and_hash_checks,False,,False,False,False,True,,,fallback_top_k,Computer Age Management Services Ltd. (CAMS),40.6433,Low,0.5444,0.6909,0.3458,16.3333,13.8187,0.0
110,hgi5z6n1d.vip,https://hgi5z6n1d.vip,resolved,accepted,fetched,False,hashing_shortlist,not_admitted_after_lexical_and_hash_checks,False,,False,False,False,True,,,fallback_top_k,Computer Age Management Services Ltd. (CAMS),41.5024,Low,0.5444,0.7055,0.3158,16.3333,14.1108,0.0
111,chargemoment.com,https://chargemoment.com,resolved,accepted,fetched,False,hashing_shortlist,not_admitted_after_lexical_and_hash_checks,False,,False,False,False,True,,,fallback_top_k,Computer Age Management Services Ltd. (CAMS),30.2699,Low,0.5889,0.7265,0.4845,17.6667,14.5296,0.0
112,exodusbrk.com,https://exodusbrk.com,resolved,accepted,failed,False,hashing_shortlist,fetch_timeout_or_fetch_failed,False,,False,False,False,True,,,fallback_top_k,Axis Bank,0.0,Low,0.5741,0.0,0.3077,17.2222,0.0,0.0
113,8eight.com.tw,https://8eight.com.tw,resolved,accepted,failed,False,hashing_shortlist,fetch_timeout_or_fetch_failed,False,,False,False,False,True,,,fallback_top_k,Election Commision of India (ECI),0.0,Low,0.6667,0.0,0.4444,20.0,0.0,0.0
114,discretion.shop,https://discretion.shop,resolved,accepted,failed,False,hashing_shortlist,fetch_timeout_or_fetch_failed,False,,False,False,False,True,,,fallback_top_k,IDFC FIRST Bank,0.0,Low,0.6444,0.0,0.4211,19.3333,0.0,0.0
115,lml2vipaff05.cc,https://lml2vipaff05.cc,resolved,accepted,fetched,False,hashing_shortlist,not_admitted_after_lexical_and_hash_checks,False,,False,False,False,True,,,fallback_top_k,Indian Railway Catering and Tourism Corporation (IRCTC),34.1819,Low,0.5,0.5811,0.25,15.0,11.6219,0.0
116,tredmind.com,https://tredmind.com,resolved,accepted,fetched,False,hashing_shortlist,not_admitted_after_lexical_and_hash_checks,False,,False,False,False,True,,,fallback_top_k,Election Commision of India (ECI),39.8333,Low,0.6389,0.6772,0.3636,19.1667,13.5433,0.0
117,piezosistem.com,https://piezosistem.com,resolved,accepted,fetched,False,hashing_shortlist,not_admitted_after_lexical_and_hash_checks,False,,False,False,False,True,,,fallback_top_k,Indian Railway Catering and Tourism Corporation (IRCTC),28.1608,Low,0.6263,0.4787,0.4648,18.7879,9.5747,0.0
118,scarpe-it.ru,https://scarpe-it.ru,resolved,accepted,fetched,False,hashing_shortlist,not_admitted_after_lexical_and_hash_checks,False,,False,False,False,True,,,fallback_top_k,Canara Bank,33.1946,Low,0.5926,0.7635,0.381,17.7778,15.2695,0.0
119,djgekcf.icu,https://djgekcf.icu,resolved,accepted,fetched,False,hashing_shortlist,not_admitted_after_lexical_and_hash_checks,False,,False,False,False,True,,,fallback_top_k,Bank of Baroda,43.4734,Low,0.4841,0.9999,0.2105,14.5238,19.9978,0.0
120,oliveandjunes.store,https://oliveandjunes.store,resolved,accepted,fetched,False,hashing_shortlist,not_admitted_after_lexical_and_hash_checks,False,,False,False,False,True,,,fallback_top_k,ICICI Bank,54.6437,Low,0.5726,0.9289,0.3571,17.1795,18.5789,0.0
121,ybiscom.fr,https://ybiscom.fr,resolved,accepted,failed,False,hashing_shortlist,fetch_timeout_or_fetch_failed,False,,False,False,False,True,,,fallback_top_k,National Informatics Centre (NIC),0.0,Low,0.6508,0.0,0.4,19.5238,0.0,0.0
122,americanexpress-reward00175.ink,https://americanexpress-reward00175.ink,resolved,accepted,failed,False,hashing_shortlist,fetch_timeout_or_fetch_failed,False,,False,False,False,True,,,fallback_top_k,Air India,0.0,Low,0.6648,0.0,0.5238,19.9444,0.0,0.0
123,hixemuzydo.pro,https://hixemuzydo.pro,resolved,accepted,fetched,False,hashing_shortlist,not_admitted_after_lexical_and_hash_checks,False,,False,False,False,True,,,fallback_top_k,Airtel,20.6704,Low,0.5111,0.4754,0.25,15.3333,9.5084,0.0
124,pnblndia-app.in,https://pnblndia-app.in,dns_error,rejected,,False,dns_gate,dns_rejected,False,,False,False,False,True,,,fallback_top_k,Punjab National Bank (PNB),0.0,,0.8403,0.0,0.73,0.0,0.0,0.0
125,ibramep.com,https://ibramep.com,resolved,accepted,failed,False,hashing_shortlist,fetch_timeout_or_fetch_failed,False,,False,False,False,True,,,fallback_top_k,Reserve Bank of India (RBI),0.0,Low,0.6984,0.0,0.2,20.9524,0.0,0.0
126,alyxara.com,https://alyxara.com,resolved,accepted,fetched,False,hashing_shortlist,not_admitted_after_lexical_and_hash_checks,False,,False,False,False,True,,,fallback_top_k,National Informatics Centre (NIC),29.0585,Low,0.5952,0.8718,0.3636,17.8571,17.4351,0.0
127,quadbottles.store,https://quadbottles.store,resolved,accepted,failed,False,hashing_shortlist,fetch_timeout_or_fetch_failed,False,,False,False,False,True,,,fallback_top_k,Airtel,0.0,Low,0.6025,0.0,0.4,18.0736,0.0,0.0
128,5ggnp.buzz,https://5ggnp.buzz,resolved,accepted,fetched,False,hashing_shortlist,not_admitted_after_lexical_and_hash_checks,False,,False,False,False,True,,,fallback_top_k,Kfintech,31.6629,Low,0.4417,0.7282,0.1538,13.25,14.5649,0.0
129,thirdshelterpress.com,https://thirdshelterpress.com,resolved,accepted,failed,False,hashing_shortlist,fetch_timeout_or_fetch_failed,False,,False,False,False,True,,,fallback_top_k,Air India,0.0,Low,0.6728,0.0,0.5925,20.183,0.0,0.0
130,daisyfrost.com,https://daisyfrost.com,resolved,accepted,fetched,False,hashing_shortlist,not_admitted_after_lexical_and_hash_checks,False,,False,False,False,True,,,fallback_top_k,Indian Railway Catering and Tourism Corporation (IRCTC),26.9677,Low,0.5722,0.4585,0.3936,17.1667,9.169,0.0
131,zrsanalyst.com,https://zrsanalyst.com,resolved,accepted,fetched,False,hashing_shortlist,not_admitted_after_lexical_and_hash_checks,False,,False,False,False,True,,,fallback_top_k,Computer Age Management Services Ltd. (CAMS),46.8805,Low,0.5167,0.797,0.33,15.5,15.9394,0.0
132,hollandgroupandassociates.com,https://hollandgroupandassociates.com,resolved,accepted,fetched,False,hashing_shortlist,not_admitted_after_lexical_and_hash_checks,False,,False,False,False,True,,,fallback_top_k,IndusInd Bank,33.7589,Low,0.6083,0.5739,0.303,18.25,11.478,0.0
133,easy-sponso.com,https://easy-sponso.com,resolved,accepted,fetched,False,hashing_shortlist,not_admitted_after_lexical_and_hash_checks,False,,False,False,False,True,,,fallback_top_k,Indian Space Research Organisation (ISRO),46.5513,Low,0.5606,0.7914,0.2667,16.8182,15.8274,0.0
134,soyprotagonistafinanciero.com,https://soyprotagonistafinanciero.com,resolved,accepted,fetched,False,hashing_shortlist,not_admitted_after_lexical_and_hash_checks,False,,False,False,False,True,,,fallback_top_k,BSE Ltd.,29.4869,Low,0.58,0.8846,0.2941,17.4,17.6921,0.0
135,vipslot.casino,https://vipslot.casino,resolved,accepted,fetched,False,hashing_shortlist,not_admitted_after_lexical_and_hash_checks,False,,False,False,False,True,,,fallback_top_k,ICICI Bank,40.6938,Low,0.5595,0.936,0.3158,16.7857,18.7191,0.0
136,o3zxth.top,https://o3zxth.top,resolved,accepted,failed,False,hashing_shortlist,fetch_timeout_or_fetch_failed,False,,False,False,False,True,,,fallback_top_k,Income Tax Department,0.0,Low,0.5675,0.0,0.3,17.0238,0.0,0.0
137,commerium.co.uk,https://commerium.co.uk,resolved,accepted,fetched,False,hashing_shortlist,not_admitted_after_lexical_and_hash_checks,False,,False,False,False,True,,,fallback_top_k,Indian Railway Catering and Tourism Corporation (IRCTC),36.5015,Low,0.6111,0.6205,0.4762,18.3333,12.4105,0.0
138,hometownsewickley.com,https://hometownsewickley.com,resolved,accepted,fetched,False,hashing_shortlist,not_admitted_after_lexical_and_hash_checks,False,,False,False,False,True,,,fallback_top_k,Computer Age Management Services Ltd. (CAMS),49.6429,Low,0.5399,0.8439,0.4004,16.1961,16.8786,0.0
139,roblox303.store,https://roblox303.store,resolved,accepted,fetched,True,,,False,,False,False,False,True,hash_bypass_hit,hash_bypass_hit,fallback_top_k|hash_bypass,Coal India,43.9056,Low,0.5648,0.6172,0.32,16.9444,12.3434,14.0
140,ub-futas.hu,https://ub-futas.hu,resolved,accepted,fetched,False,hashing_shortlist,not_admitted_after_lexical_and_hash_checks,False,,False,False,False,True,,,fallback_top_k,Income Tax Department,35.3814,Low,0.4643,0.8138,0.1818,13.9286,16.2755,0.0
141,airtele.xyz,https://airtele.xyz,timeout,rejected,,False,dns_gate,dns_rejected,True,Airtel,True,True,True,False,,,jw_primary|token_set_primary|skeleton_similarity|host_similarity,Airtel,0.0,,0.9714,0.0,0.9231,0.0,0.0,0.0
142,dynamicdigitalmastery.com,https://dynamicdigitalmastery.com,resolved,accepted,fetched,False,hashing_shortlist,not_admitted_after_lexical_and_hash_checks,False,,False,False,False,True,,,fallback_top_k,Indian Space Research Organisation (ISRO),36.2999,Low,0.647,0.8349,0.3478,19.4095,16.698,0.0
143,creationorder.net,https://creationorder.net,resolved,accepted,failed,False,hashing_shortlist,fetch_timeout_or_fetch_failed,False,,False,False,False,True,,,fallback_top_k,Coal India,0.0,Low,0.6405,0.0,0.4828,19.2147,0.0,0.0
144,ank2014.biz,https://ank2014.biz,resolved,accepted,failed,False,hashing_shortlist,fetch_timeout_or_fetch_failed,False,,False,False,False,True,,,fallback_top_k,Bank of Baroda,0.0,Low,0.6349,0.0,0.4211,19.0476,0.0,0.0
145,saudenervocuremax.shop,https://saudenervocuremax.shop,resolved,accepted,fetched,False,hashing_shortlist,not_admitted_after_lexical_and_hash_checks,False,,False,False,False,True,,,fallback_top_k,BSE Ltd.,30.9877,Low,0.5499,0.7127,0.3077,16.4967,14.2543,0.0
146,sportrade.blog,https://sportrade.blog,resolved,accepted,failed,False,hashing_shortlist,fetch_timeout_or_fetch_failed,False,,False,False,False,True,,,fallback_top_k,Canara Bank,0.0,Low,0.5907,0.0,0.2857,17.7222,0.0,0.0
147,moisesdevweb.com,https://moisesdevweb.com,resolved,accepted,fetched,False,hashing_shortlist,not_admitted_after_lexical_and_hash_checks,False,,False,False,False,True,,,fallback_top_k,Computer Age Management Services Ltd. (CAMS),45.3644,Low,0.5722,0.7712,0.3936,17.1667,15.4239,0.0
148,snackduel.com,https://snackduel.com,no_records,rejected,,False,dns_gate,dns_rejected,False,,False,False,False,True,,,fallback_top_k,National Health Authority (NHA),0.0,,0.6296,0.0,0.3333,0.0,0.0,0.0
149,charmenowho.shop,https://charmenowho.shop,no_records,rejected,,False,dns_gate,dns_rejected,False,,False,False,False,True,,,fallback_top_k,Computer Age Management Services Ltd. (CAMS),0.0,,0.6596,0.0,0.381,0.0,0.0,0.0
150,thepatoolkit.com,https://thepatoolkit.com,resolved,accepted,failed,False,hashing_shortlist,fetch_timeout_or_fetch_failed,False,,False,False,False,True,,,fallback_top_k,National Health Authority (NHA),0.0,Low,0.6111,0.0,0.2667,18.3333,0.0,0.0
151,phoenixwanderlust.in,https://phoenixwanderlust.in,resolved,accepted,fetched,False,hashing_shortlist,not_admitted_after_lexical_and_hash_checks,False,,False,False,False,True,,,fallback_top_k,Election Commision of India (ECI),51.4079,Low,0.5948,0.8739,0.2,17.8431,17.4787,0.0
152,tayceculture.com,https://tayceculture.com,resolved,accepted,fetched,False,hashing_shortlist,not_admitted_after_lexical_and_hash_checks,False,,False,False,False,True,,,fallback_top_k,Indian Railway Catering and Tourism Corporation (IRCTC),34.3721,Low,0.5556,0.5843,0.4467,16.6667,11.6865,0.0
153,pnb-netbanking.net,https://pnb-netbanking.net,dns_error,rejected,,False,dns_gate,dns_rejected,False,,True,True,False,False,,,brand_token_match,Punjab National Bank (PNB),0.0,,0.8167,0.0,0.3529,0.0,0.0,0.0
154,jlchuhai.com,https://jlchuhai.com,no_records,rejected,,False,dns_gate,dns_rejected,False,,False,False,False,True,,,fallback_top_k,HDFC Bank,0.0,,0.5833,0.0,0.28,0.0,0.0,0.0
155,hraihpsa.ca,https://hraihpsa.ca,resolved,accepted,fetched,False,hashing_shortlist,not_admitted_after_lexical_and_hash_checks,False,,False,False,False,True,,,fallback_top_k,National Informatics Centre (NIC),28.9563,Low,0.5833,0.666,0.3333,17.5,13.3199,0.0
156,bluewaterpoolsusa.com,https://bluewaterpoolsusa.com,resolved,accepted,failed,False,hashing_shortlist,fetch_timeout_or_fetch_failed,False,,False,False,False,True,,,fallback_top_k,Airtel,0.0,Low,0.5758,0.0,0.3478,17.2745,0.0,0.0
157,aetyk.cc,https://aetyk.cc,resolved,accepted,fetched,False,hashing_shortlist,not_admitted_after_lexical_and_hash_checks,False,,False,False,False,True,,,fallback_top_k,Election Commision of India (ECI),51.9827,Low,0.5111,0.8837,0.25,15.3333,17.6741,0.0
158,sbireward.com,https://sbireward.com,dns_error,rejected,,False,dns_gate,dns_rejected,True,State Bank of India (SBI),True,True,True,False,,,jw_primary,State Bank of India (SBI),0.0,,0.85,0.0,0.78,0.0,0.0,0.0
159,fjudoeuskadi.eus,https://fjudoeuskadi.eus,resolved,accepted,fetched,False,hashing_shortlist,not_admitted_after_lexical_and_hash_checks,False,,False,False,False,True,,,fallback_top_k,"Unique Identification Authority of India (UIDAI)
",27.2966,Low,0.5222,0.464,0.4706,15.6667,9.2809,0.0
160,beatyourbuddies.online,https://beatyourbuddies.online,resolved,accepted,fetched,False,hashing_shortlist,not_admitted_after_lexical_and_hash_checks,False,,False,False,False,True,,,fallback_top_k,Computer Age Management Services Ltd. (CAMS),32.3301,Low,0.5556,0.7759,0.32,16.6667,15.5185,0.0
161,parquebatweania.com,https://parquebatweania.com,resolved,accepted,fetched,False,hashing_shortlist,not_admitted_after_lexical_and_hash_checks,False,,False,False,False,True,,,fallback_top_k,Income Tax Department,38.9376,Low,0.4984,0.8956,0.4138,14.9524,17.9113,0.0
162,brandmappr.com,https://brandmappr.com,resolved,accepted,failed,False,hashing_shortlist,fetch_timeout_or_fetch_failed,False,,False,False,False,True,,,fallback_top_k,National Health Authority (NHA),0.0,Low,0.7167,0.0,0.4286,21.5,0.0,0.0
163,bazarcentofiori.com,https://bazarcentofiori.com,resolved,accepted,failed,False,hashing_shortlist,fetch_timeout_or_fetch_failed,False,,False,False,False,True,,,fallback_top_k,Bank of Baroda,0.0,Low,0.65,0.0,0.4444,19.5,0.0,0.0
164,dq67r.top,https://dq67r.top,resolved,accepted,failed,False,hashing_shortlist,fetch_timeout_or_fetch_failed,False,,False,False,False,True,,,fallback_top_k,BSE Ltd.,0.0,Low,0.5407,0.0,0.2857,16.2222,0.0,0.0
165,joel-angelina-wedding.com,https://joel-angelina-wedding.com,resolved,accepted,fetched,False,hashing_shortlist,not_admitted_after_lexical_and_hash_checks,False,,False,False,False,True,,,fallback_top_k,Election Commision of India (ECI),45.6539,Low,0.5873,0.7761,0.1667,17.619,15.5223,0.0
166,carelessvibe.com,https://carelessvibe.com,resolved,accepted,failed,False,hashing_shortlist,fetch_timeout_or_fetch_failed,False,,False,False,False,True,,,fallback_top_k,Airtel,0.0,Low,0.6667,0.0,0.4444,20.0,0.0,0.0
167,mediavision.store,https://mediavision.store,resolved,accepted,failed,False,hashing_shortlist,fetch_timeout_or_fetch_failed,False,,False,False,False,True,,,fallback_top_k,All India Institute of Medical Sciences (AIIMS),0.0,Low,0.7515,0.0,0.375,22.5455,0.0,0.0
168,anxunh.top,https://anxunh.top,no_records,rejected,,False,dns_gate,dns_rejected,False,,False,False,False,True,,,fallback_top_k,IndusInd Bank,0.0,,0.625,0.0,0.4286,0.0,0.0,0.0
169,accountauthenticate.com,https://accountauthenticate.com,dns_error,rejected,,False,dns_gate,dns_rejected,False,,False,False,False,True,,,fallback_top_k,Income Tax Department,0.0,,0.6314,0.0,0.4242,0.0,0.0,0.0
170,inwestonauci.pl,https://inwestonauci.pl,resolved,accepted,fetched,False,hashing_shortlist,not_admitted_after_lexical_and_hash_checks,False,,False,False,False,True,,,fallback_top_k,Kfintech,41.3735,Low,0.6139,0.9516,0.4,18.4167,19.0318,0.0
171,thinkproguard.com,https://thinkproguard.com,resolved,accepted,fetched,False,hashing_shortlist,not_admitted_after_lexical_and_hash_checks,False,,False,False,False,True,,,fallback_top_k,Indian Railway Catering and Tourism Corporation (IRCTC),34.054,Low,0.5983,0.5789,0.43,17.9487,11.5784,0.0
172,flydownloads.space,https://flydownloads.space,resolved,accepted,fetched,False,hashing_shortlist,not_admitted_after_lexical_and_hash_checks,False,,False,False,False,True,,,fallback_top_k,Canara Bank,35.8417,Low,0.4722,0.8244,0.1667,14.1667,16.4872,0.0
173,inesceramica.pt,https://inesceramica.pt,resolved,accepted,fetched,False,hashing_shortlist,not_admitted_after_lexical_and_hash_checks,False,,False,False,False,True,,,fallback_top_k,Election Commision of India (ECI),51.9737,Low,0.6389,0.8836,0.4,19.1667,17.671,0.0
174,laoshuanliagou.bond,https://laoshuanliagou.bond,resolved,accepted,fetched,False,hashing_shortlist,not_admitted_after_lexical_and_hash_checks,False,,False,False,False,True,,,fallback_top_k,Bank of Baroda,43.4734,Low,0.5317,0.9999,0.3077,15.9524,19.9978,0.0
175,fresna.online,https://fresna.online,resolved,accepted,fetched,False,hashing_shortlist,not_admitted_after_lexical_and_hash_checks,False,,False,False,False,True,,,fallback_top_k,Kfintech,37.5526,Low,0.5139,0.8637,0.2857,15.4167,17.2742,0.0
176,f1blue.com,https://f1blue.com,timeout,rejected,,False,dns_gate,dns_rejected,False,,False,False,False,True,,,fallback_top_k,HDFC Bank,0.0,,0.625,0.0,0.4586,0.0,0.0,0.0
177,tuterrenoenchile.cl,https://tuterrenoenchile.cl,resolved,accepted,fetched,True,,,False,,False,False,False,True,hash_bypass_hit,hash_bypass_hit,hash_bypass,Coal India,40.3525,Low,0.4821,0.5106,0.25,14.4643,10.2115,14.0
178,icic-bank.com,https://icic-bank.com,dns_error,rejected,,False,dns_gate,dns_rejected,False,,False,False,False,True,,,fallback_top_k,ICICI Bank,0.0,,0.8489,0.0,0.5714,0.0,0.0,0.0
179,airtel-merchants.club,https://airtel-merchants.club,resolved,accepted,fetched,True,,,True,Airtel,True,True,True,False,strict_lexical_hit,strict_lexical_hit,brand_token_match|jw_primary,Airtel,45.7522,Low,0.9048,0.7017,0.7333,27.1429,14.0341,0.0
180,outergood.ru,https://outergood.ru,resolved,accepted,fetched,False,hashing_shortlist,not_admitted_after_lexical_and_hash_checks,False,,False,False,False,True,,,fallback_top_k,BSE Ltd.,39.2771,Low,0.4907,0.9034,0.2353,14.7222,18.0675,0.0
181,abfquoelx.com,https://abfquoelx.com,timeout,rejected,,False,dns_gate,dns_rejected,False,,False,False,False,True,,,fallback_top_k,Airtel,0.0,,0.6111,0.0,0.4,0.0,0.0,0.0
182,yktdeo.com,https://yktdeo.com,resolved,accepted,fetched,False,hashing_shortlist,not_admitted_after_lexical_and_hash_checks,False,,False,False,False,True,,,fallback_top_k,Bank of Baroda,43.4734,Low,0.5,0.9999,0.2222,15.0,19.9978,0.0
183,ampmskincare.com,https://ampmskincare.com,resolved,accepted,failed,False,hashing_shortlist,fetch_timeout_or_fetch_failed,False,,False,False,False,True,,,fallback_top_k,All India Institute of Medical Sciences (AIIMS),0.0,Low,0.6444,0.0,0.3636,19.3333,0.0,0.0
184,soilandturfconsulting.com,https://soilandturfconsulting.com,resolved,accepted,fetched,False,hashing_shortlist,not_admitted_after_lexical_and_hash_checks,False,,False,False,False,True,,,fallback_top_k,IndusInd Bank,30.0445,Low,0.5675,0.5108,0.4828,17.0238,10.2151,0.0
185,suaconsulta2026.online,https://suaconsulta2026.online,dns_error,rejected,,False,dns_gate,dns_rejected,False,,False,False,False,True,,,fallback_top_k,Bharat Sanchar Nigam Limited (BSNL),0.0,,0.65,0.0,0.3158,0.0,0.0,0.0
186,reward-expiry.com,https://reward-expiry.com,dns_error,rejected,,False,dns_gate,dns_rejected,False,,False,False,False,True,,,fallback_top_k,Air India,0.0,,0.5912,0.0,0.53,0.0,0.0,0.0
187,outlandscodex.ai,https://outlandscodex.ai,resolved,accepted,fetched,False,hashing_shortlist,not_admitted_after_lexical_and_hash_checks,False,,False,False,False,True,,,fallback_top_k,Computer Age Management Services Ltd. (CAMS),45.0951,Low,0.5761,0.7666,0.3478,17.2821,15.3323,0.0
188,pornmega18.xyz,https://pornmega18.xyz,timeout,rejected,,False,dns_gate,dns_rejected,False,,False,False,False,True,,,fallback_top_k,State Bank of India (SBI),0.0,,0.6444,0.0,0.4211,0.0,0.0,0.0
189,wfbmus.org,https://wfbmus.org,resolved,accepted,fetched,False,hashing_shortlist,not_admitted_after_lexical_and_hash_checks,False,,False,False,False,True,,,fallback_top_k,Computer Age Management Services Ltd. (CAMS),33.6983,Low,0.5111,0.5729,0.25,15.3333,11.4574,0.0
190,icici-bank-support.in,https://icici-bank-support.in,dns_error,rejected,,False,dns_gate,dns_rejected,True,ICICI Bank,True,True,True,False,,,brand_token_match|jw_primary,ICICI Bank,0.0,,0.8556,0.0,0.4348,0.0,0.0,0.0
191,netsafe.ovh,https://netsafe.ovh,resolved,accepted,fetched,False,hashing_shortlist,not_admitted_after_lexical_and_hash_checks,False,,False,False,False,True,,,fallback_top_k,Kfintech,37.9626,Low,0.6012,0.8731,0.4,18.0357,17.4628,0.0
192,connectionsarchive.net,https://connectionsarchive.net,resolved,accepted,fetched,False,hashing_shortlist,not_admitted_after_lexical_and_hash_checks,False,,False,False,False,True,,,fallback_top_k,Election Commision of India (ECI),48.5753,Low,0.6111,0.8258,0.2857,18.3333,16.5156,0.0
193,creditrepair-help.com,https://creditrepair-help.com,resolved,accepted,failed,False,hashing_shortlist,fetch_timeout_or_fetch_failed,False,,False,False,False,True,,,fallback_top_k,Election Commision of India (ECI),0.0,Low,0.6144,0.0,0.2,18.4314,0.0,0.0
194,zentozavoveltopentolaxinilo.click,https://zentozavoveltopentolaxinilo.click,resolved,accepted,fetched,False,hashing_shortlist,not_admitted_after_lexical_and_hash_checks,False,,False,False,False,True,,,fallback_top_k,Indian Space Research Organisation (ISRO),33.6764,Low,0.5026,0.7746,0.3462,15.0778,15.4912,0.0
195,axisupi.com,https://axisupi.com,resolved,accepted,failed,True,,,True,Axis Bank,True,True,True,False,strict_lexical_hit,strict_lexical_hit,jw_primary,Axis Bank,0.0,Low,0.9143,0.0,0.7273,27.4286,0.0,0.0
196,71042.vip,https://71042.vip,resolved,accepted,fetched,False,hashing_shortlist,not_admitted_after_lexical_and_hash_checks,False,,False,False,False,True,,,fallback_top_k,Indian Railway Catering and Tourism Corporation (IRCTC),34.1701,Low,0.5222,0.5809,0.2353,15.6667,11.6178,0.0
197,mikogpt.ru,https://mikogpt.ru,resolved,accepted,fetched,False,hashing_shortlist,not_admitted_after_lexical_and_hash_checks,False,,False,False,False,True,,,fallback_top_k,Election Commision of India (ECI),48.5291,Low,0.4921,0.825,0.2,14.7619,16.4999,0.0
198,freedomroadfinancialdealerhub.com,https://freedomroadfinancialdealerhub.com,resolved,accepted,fetched,False,hashing_shortlist,not_admitted_after_lexical_and_hash_checks,False,,False,False,False,True,,,fallback_top_k,Election Commision of India (ECI),30.6893,Low,0.5785,0.5217,0.1875,17.3563,10.4344,0.0
199,shelbyserves.com,https://shelbyserves.com,resolved,accepted,fetched,False,hashing_shortlist,not_admitted_after_lexical_and_hash_checks,False,,False,False,False,True,,,fallback_top_k,Computer Age Management Services Ltd. (CAMS),36.6222,Low,0.5167,0.6226,0.3027,15.5,12.4516,0.0
200,exerciseok.com,https://exerciseok.com,resolved,accepted,fetched,False,hashing_shortlist,not_admitted_after_lexical_and_hash_checks,False,,False,False,False,True,,,fallback_top_k,Computer Age Management Services Ltd. (CAMS),45.563,Low,0.5333,0.7746,0.33,16.0,15.4914,0.0
201,brierleysovereigngroup.info,https://brierleysovereigngroup.info,resolved,accepted,failed,False,hashing_shortlist,fetch_timeout_or_fetch_failed,False,,False,False,False,True,,,fallback_top_k,State Bank of India (SBI),0.0,Low,0.6034,0.0,0.2778,18.1025,0.0,0.0
202,surpriseoflifellc.com,https://surpriseoflifellc.com,resolved,accepted,fetched,False,hashing_shortlist,not_admitted_after_lexical_and_hash_checks,False,,False,False,False,True,,,fallback_top_k,Jio,28.193,Low,0.5948,0.4793,0.23,17.8431,9.5856,0.0
203,dikagegrid.click,https://dikagegrid.click,resolved,accepted,fetched,False,hashing_shortlist,not_admitted_after_lexical_and_hash_checks,False,,False,False,False,True,,,fallback_top_k,BSE Ltd.,38.4611,Low,0.575,0.8846,0.3333,17.25,17.6921,0.0
204,lucilalehmann.com,https://lucilalehmann.com,dns_error,rejected,,False,dns_gate,dns_rejected,False,,False,False,False,True,,,fallback_top_k,"Unique Identification Authority of India (UIDAI)
",0.0,,0.6103,0.0,0.3333,0.0,0.0,0.0
205,gothamfinn.co,https://gothamfinn.co,resolved,accepted,fetched,False,hashing_shortlist,not_admitted_after_lexical_and_hash_checks,False,,False,False,False,True,,,fallback_top_k,Computer Age Management Services Ltd. (CAMS),34.1187,Low,0.6222,0.8188,0.4,18.6667,16.377,0.0
206,conciergerie-niort.fr,https://conciergerie-niort.fr,resolved,accepted,fetched,False,hashing_shortlist,not_admitted_after_lexical_and_hash_checks,False,,False,False,False,True,,,fallback_top_k,Election Commision of India (ECI),55.5597,Low,0.6111,0.9445,0.1905,18.3333,18.8903,0.0
207,penn-hpp.com,https://penn-hpp.com,resolved,accepted,fetched,False,hashing_shortlist,not_admitted_after_lexical_and_hash_checks,False,,False,False,False,True,,,fallback_top_k,Election Commision of India (ECI),53.377,Low,0.4861,0.9074,0.1818,14.5833,18.1482,0.0
208,essentialcleaningservicesusa.com,https://essentialcleaningservicesusa.com,resolved,accepted,fetched,False,hashing_shortlist,not_admitted_after_lexical_and_hash_checks,False,,False,False,False,True,,,fallback_top_k,Election Commision of India (ECI),52.6102,Low,0.5913,0.8944,0.1935,17.7381,17.8875,0.0
209,icicibank.net/login,https://icicibank.net/login,resolved,accepted,failed,True,,,True,ICICI Bank,True,True,True,False,strict_lexical_hit,strict_lexical_hit,jw_primary,ICICI Bank,0.0,Low,0.9111,0.0,0.7143,27.3333,0.0,0.0
210,pnbindia-kyd.com,https://pnbindia-kyd.com,dns_error,rejected,,False,dns_gate,dns_rejected,True,Punjab National Bank (PNB),True,True,True,False,,,brand_token_match|jw_primary,Punjab National Bank (PNB),0.0,,0.9333,0.0,0.8,0.0,0.0,0.0
