Application_ID,Source of detection,Identified Phishing/Suspected Domain Name,Corresponding CSE Domain Name,Critical Sector Entity Name,Phishing/Suspected Domains (i.e. Class Label),Domain Registration Date,Registrar Name,Registrant Name or Registrant Organisation,Registrant Country,Name Servers,Hosting IP,Hosting ISP,Hosting Country,DNS Records (if any),Evidence file name,Date of detection (DD-MM-YYYY),Time of detection (HH-MM-SS),Date of Post (If detection is from Source: social media),Sandbox Verdict,Sandbox Reason,Remarks
ISS_NLP,Government,9cloudio.com,cloud.gov.in,National Informatics Centre (NIC),Legitimate,2025-11-24T19:37:25Z,"Amazon Registrar, Inc.",NA,NA,NS-1054.AWSDNS-03.ORG;NS-1668.AWSDNS-16.CO.UK;NS-207.AWSDNS-25.COM;NS-962.AWSDNS-56.NET,13.32.251.122,AMAZON-02,US,A:13.32.251.122;A:13.32.251.73;A:13.32.251.30;A:13.32.251.69;NS:ns-1054.awsdns-03.org.;NS:ns-1668.awsdns-16.co.uk.;NS:ns-207.awsdns-25.com.;NS:ns-962.awsdns-56.net.,PS-02_ISS_NLP_Evidences\NIC_9cloudio.com_49.pdf,28-02-2026,15:54:42,NA,INCONCLUSIVE,Not scanned (unreachable),NA values are due to privacy issues.
ISS_NLP,Banking/Financial,pnrbtt.my,pnb.bank.in,Punjab National Bank (PNB),Legitimate,2026-01-13 01:08:50.315000+00:00,Exabytes Network Sdn Bhd,REDACTED FOR PRIVACY,MY,ns184.mschosting.com;ns185.mschosting.com;ns186.mschosting.com,185.199.110.153,FASTLY,US,A:185.199.111.153;A:185.199.108.153;A:185.199.110.153;A:185.199.109.153,PS-02_ISS_NLP_Evidences\PNB_pnrbtt.my_50.pdf,28-02-2026,15:54:43,NA,INCONCLUSIVE,Not scanned (unreachable),NA values are due to privacy issues.
ISS_NLP,Banking/Financial,axiscombat.online,axis.bank.in,Axis Bank,Suspected,2026-01-13T21:39:17.0Z,"HOSTINGER operations, UAB",NA,NA,ns1.dns-parking.com;ns2.dns-parking.com,2.57.91.91,Hostinger International Limited,LT,A:2.57.91.91;NS:ns1.dns-parking.com.;NS:ns2.dns-parking.com.,PS-02_ISS_NLP_Evidences\Axis_axiscombat.online_51.pdf,28-02-2026,15:54:44,NA,INCONCLUSIVE,Not scanned (unreachable),NA values are due to privacy issues.
ISS_NLP,Banking/Financial,homemail.xyz,homeloans.sbi,State Bank of India (SBI),Legitimate,2026-01-13T11:50:22.0Z,"GMO Internet Group, Inc. d/b/a Onamae.com	",NA,NA,ns5.afternic.com;ns6.afternic.com;verification-gakbzzzqmt6gkcplw4efpp.ns12869.verify.hn,76.223.54.146,AMAZON-02,US,A:76.223.54.146;A:13.248.169.48;NS:ns5.afternic.com.;NS:ns6.afternic.com.;MX:0 .,PS-02_ISS_NLP_Evidences\SBI_homemail.xyz_52.pdf,28-02-2026,15:54:47,NA,INCONCLUSIVE,Not scanned (unreachable),NA values are due to privacy issues.
ISS_NLP,Unknown,rebuild.web.id,rebit.org.in,Reserve Bank of India (RBI),Legitimate,2026-01-12T03:20:06Z,PT Registrasi Neva Angkasa,NA,NA,ns1.vercel-dns.com;ns2.vercel-dns.com,216.198.79.1,AMAZON-02,US,A:216.198.79.1;A:216.198.79.65;NS:ns2.vercel-dns.com.;NS:ns1.vercel-dns.com.,PS-02_ISS_NLP_Evidences\RBI_rebuild.web.id_53.pdf,28-02-2026,15:54:48,NA,INCONCLUSIVE,Not scanned (unreachable),NA values are due to privacy issues.
ISS_NLP,Banking/Financial,homefusionelegance.shop,homeloans.sbi,State Bank of India (SBI),Legitimate,NA,NA,NA,NA,NA,172.67.132.18,CLOUDFLARENET,NA,A:172.67.132.18;A:104.21.4.123;NS:davina.ns.cloudflare.com.;NS:gordon.ns.cloudflare.com.,PS-02_ISS_NLP_Evidences\SBI_homefusionelegance.shop_54.pdf,28-02-2026,15:54:48,NA,INCONCLUSIVE,Not scanned (unreachable),NA values are due to privacy issues.
ISS_NLP,Unknown,rebiopet.com,rebit.org.in,Reserve Bank of India (RBI),Legitimate,2026-01-13T10:28:22Z,DotRoll Kft.,NA,NA,NS1.ELIN.HU;NS2.ELIN.HU;NS3.ELIN.HU,185.75.192.3,ELIN.hu Informatikai Szolgaltato es Tanacsado Kft.,HU,A:185.75.192.3;NS:ns1.elin.hu.;NS:ns2.elin.hu.;NS:ns3.elin.hu.;MX:10 mx1.rebiopet.com.;MX:20 mx2.rebiopet.com.,PS-02_ISS_NLP_Evidences\RBI_rebiopet.com_55.pdf,28-02-2026,15:54:50,NA,INCONCLUSIVE,Not scanned (unreachable),NA values are due to privacy issues.
ISS_NLP,Government,cloudtempeh.com,cloud.gov.in,National Informatics Centre (NIC),Legitimate,2026-01-13T04:09:15Z,Squarespace Domains II LLC,NA,NA,NS-CLOUD-E1.GOOGLEDOMAINS.COM;NS-CLOUD-E2.GOOGLEDOMAINS.COM;NS-CLOUD-E3.GOOGLEDOMAINS.COM;NS-CLOUD-E4.GOOGLEDOMAINS.COM,23.227.38.65,CLOUDFLARENET,CA,A:23.227.38.65;NS:ns-cloud-e4.googledomains.com.;NS:ns-cloud-e2.googledomains.com.;NS:ns-cloud-e1.googledomains.com.;NS:ns-cloud-e3.googledomains.com.;MX:1 smtp.google.com.,PS-02_ISS_NLP_Evidences\NIC_cloudtempeh.com_56.pdf,28-02-2026,15:54:51,NA,INCONCLUSIVE,Not scanned (unreachable),NA values are due to privacy issues.
ISS_NLP,Government,parovaya.ru,parivahan.gov.in,parivahan sewa,Legitimate,2026-01-14 14:11:18+00:00,DOMAINSHOP-RU,NA,NA,ns1.expired.ru.;ns2.expired.ru.,91.226.30.3,JSC RTComm.RU,RU,A:91.226.30.3;NS:s.i7.ru.;NS:n.i7.ru.,PS-02_ISS_NLP_Evidences\parivahan_parovaya.ru_57.pdf,28-02-2026,15:54:55,NA,INCONCLUSIVE,Not scanned (unreachable),NA values are due to privacy issues.
ISS_NLP,Banking/Financial,onlinerestorationleads.com,corp.onlinesbi.sbi/corporate,State Bank of India (SBI),Legitimate,2026-01-13T17:24:07Z,Realtime Register B.V.,NA,NA,ANNALISE.NS.CLOUDFLARE.COM;DAX.NS.CLOUDFLARE.COM,104.21.71.73,CLOUDFLARENET,NA,A:172.67.143.228;A:104.21.71.73;NS:dax.ns.cloudflare.com.;NS:annalise.ns.cloudflare.com.;MX:10 alt3.aspmx.l.google.com.;MX:10 alt4.aspmx.l.google.com.;MX:5 alt1.aspmx.l.google.com.;MX:5 alt2.aspmx.l.google.com.;MX:1 aspmx.l.google.com.,PS-02_ISS_NLP_Evidences\SBI_onlinerestorationleads.com_58.pdf,28-02-2026,15:54:55,NA,INCONCLUSIVE,Not scanned (unreachable),NA values are due to privacy issues.
ISS_NLP,Banking/Financial,homedecoralign.cyou,homeloans.sbi,State Bank of India (SBI),Suspected,2026-01-13T04:43:20.0Z,Dynadot LLC,NA,NA,davina.ns.cloudflare.com;gordon.ns.cloudflare.com,104.21.64.232,CLOUDFLARENET,NA,A:104.21.64.232;A:172.67.137.149;NS:davina.ns.cloudflare.com.;NS:gordon.ns.cloudflare.com.,PS-02_ISS_NLP_Evidences\SBI_homedecoralign.cyou_59.pdf,28-02-2026,15:55:00,NA,INCONCLUSIVE,Not scanned (unreachable),NA values are due to privacy issues.
ISS_NLP,Banking/Financial,indwin.xyz,indusind.bank.in,IndusInd Bank,Legitimate,2026-01-13T06:25:54.0Z,"GMO Internet Group, Inc. d/b/a Onamae.com	",NA,NA,ns5.afternic.com;ns6.afternic.com;verification-gakbzzzqmt6gkcplw4efpp.ns101.verify.hn,13.248.169.48,AMAZON-02,US,A:76.223.54.146;A:13.248.169.48;NS:ns5.afternic.com.;NS:ns6.afternic.com.;MX:0 .,PS-02_ISS_NLP_Evidences\IndusInd_indwin.xyz_60.pdf,28-02-2026,15:55:02,NA,INCONCLUSIVE,Not scanned (unreachable),NA values are due to privacy issues.
ISS_NLP,Government,cloudcnfitness.store,cloud.gov.in,National Informatics Centre (NIC),Legitimate,2026-01-13T22:41:48.0Z,NAME DOT STORE INC,NA,NA,bysdomains.venus.orderbox-dns.com;bysdomains.mars.orderbox-dns.com,23.227.38.65,CLOUDFLARENET,CA,A:23.227.38.65;NS:bysdomains.mercury.orderbox-dns.com.;NS:bysdomains.mars.orderbox-dns.com.;NS:bysdomains.venus.orderbox-dns.com.;NS:bysdomains.earth.orderbox-dns.com.,PS-02_ISS_NLP_Evidences\NIC_cloudcnfitness.store_61.pdf,28-02-2026,15:55:02,NA,INCONCLUSIVE,Not scanned (unreachable),NA values are due to privacy issues.
ISS_NLP,Banking/Financial,aios.live,axis.bank.in,Axis Bank,Legitimate,2026-01-12T15:15:44.551Z,"Sav.com, LLC - 39",NA,NA,ns1.afternic.com;ns2.afternic.com;verification-e7ktf2ehupufe4sbe7xxk3.ns101.verify.hn,76.223.54.146,AMAZON-02,US,A:13.248.169.48;A:76.223.54.146;NS:ns1.afternic.com.;NS:ns2.afternic.com.;MX:0 .,PS-02_ISS_NLP_Evidences\Axis_aios.live_62.pdf,28-02-2026,15:55:02,NA,INCONCLUSIVE,Not scanned (unreachable),NA values are due to privacy issues.
ISS_NLP,Government,abdomencero.online,abdm.gov.in,National Health Authority (NHA),Legitimate,2026-01-13T11:44:44.0Z,"Go Daddy, LLC",NA,NA,ns57.domaincontrol.com;ns58.domaincontrol.com,76.223.105.230,AMAZON-02,US,A:13.248.243.5;A:76.223.105.230;NS:ns57.domaincontrol.com.;NS:ns58.domaincontrol.com.,PS-02_ISS_NLP_Evidences\NHA_abdomencero.online_63.pdf,28-02-2026,15:55:02,NA,INCONCLUSIVE,Not scanned (unreachable),NA values are due to privacy issues.
ISS_NLP,Government,cloudcode.top,cloud.gov.in,National Informatics Centre (NIC),Legitimate,2026-01-13 02:57:52+00:00,Alibaba Cloud Computing Ltd. d/b/a HiChina (www.net.cn),REDACTED FOR PRIVACY,CN,dns25.hichina.com;dns26.hichina.com,8.134.153.234,"Hangzhou Alibaba Advertising Co.,Ltd.",CN,A:8.134.153.234,PS-02_ISS_NLP_Evidences\NIC_cloudcode.top_64.pdf,28-02-2026,15:55:03,NA,INCONCLUSIVE,Not scanned (unreachable),NA values are due to privacy issues.
ISS_NLP,Government,cloudrelay.pt,cloud.gov.in,National Informatics Centre (NIC),Legitimate,NA,NA,NA,NA,NA,109.71.47.20,Almouroltec Servicos De Informatica E Internet Lda,PT,A:109.71.47.20;NS:ns5.mydnspt.net.;NS:ns6.mydnspt.net.;MX:10 mail1.send.assetsecure.pt.,PS-02_ISS_NLP_Evidences\NIC_cloudrelay.pt_65.pdf,28-02-2026,15:55:04,NA,INCONCLUSIVE,Not scanned (unreachable),NA values are due to privacy issues.
ISS_NLP,Unknown,rasenblitz.info,rebit.org.in,Reserve Bank of India (RBI),Legitimate,2026-01-13T14:58:53.009Z,RegistryGate GmbH,NA,NA,ns5.kasserver.com;ns6.kasserver.com,85.13.157.203,Neue Medien Muennich GmbH,DE,A:85.13.157.203;NS:ns6.kasserver.com.;NS:ns5.kasserver.com.;MX:10 w01f67b8.kasserver.com.,PS-02_ISS_NLP_Evidences\RBI_rasenblitz.info_66.pdf,28-02-2026,15:55:04,NA,INCONCLUSIVE,Not scanned (unreachable),NA values are due to privacy issues.
ISS_NLP,Government,cloud8wll.com,cloud.gov.in,National Informatics Centre (NIC),Suspected,2026-01-13T10:10:54Z,"GoDaddy.com, LLC",NA,NA,HORIZON.DNS-PARKING.COM;ORBIT.DNS-PARKING.COM,82.29.199.33,Hostinger International Limited,US,A:82.29.199.33;NS:orbit.dns-parking.com.;NS:horizon.dns-parking.com.;MX:5 mx1.hostinger.com.;MX:10 mx2.hostinger.com.,PS-02_ISS_NLP_Evidences\NIC_cloud8wll.com_67.pdf,28-02-2026,15:55:05,NA,INCONCLUSIVE,Not scanned (unreachable),NA values are due to privacy issues.
ISS_NLP,Banking/Financial,home4rates.info,homeloans.sbi,State Bank of India (SBI),Legitimate,2026-01-13T19:14:43.959Z,Porkbun LLC,NA,NA,maceio.ns.porkbun.com;curitiba.ns.porkbun.com;salvador.ns.porkbun.com;fortaleza.ns.porkbun.com,44.227.65.245,AMAZON-02,US,A:44.227.76.166;A:44.227.65.245;NS:curitiba.ns.porkbun.com.;NS:fortaleza.ns.porkbun.com.;NS:maceio.ns.porkbun.com.;NS:salvador.ns.porkbun.com.,PS-02_ISS_NLP_Evidences\SBI_home4rates.info_68.pdf,28-02-2026,15:55:06,NA,INCONCLUSIVE,Not scanned (unreachable),NA values are due to privacy issues.
ISS_NLP,Government,cloudenrichplus.com,cloud.gov.in,National Informatics Centre (NIC),Legitimate,2026-01-13T08:24:02Z,Realtime Register B.V.,NA,NA,HOUSTON.NS.CLOUDFLARE.COM;LINDA.NS.CLOUDFLARE.COM,172.67.220.9,CLOUDFLARENET,NA,A:104.21.51.32;A:172.67.220.9;NS:linda.ns.cloudflare.com.;NS:houston.ns.cloudflare.com.;MX:5 alt2.aspmx.l.google.com.;MX:1 aspmx.l.google.com.;MX:10 alt3.aspmx.l.google.com.;MX:10 alt4.aspmx.l.google.com.;MX:5 alt1.aspmx.l.google.com.,PS-02_ISS_NLP_Evidences\NIC_cloudenrichplus.com_69.pdf,28-02-2026,15:55:07,NA,INCONCLUSIVE,Not scanned (unreachable),NA values are due to privacy issues.
ISS_NLP,Government,cloudwithsneha.site,cloud.gov.in,National Informatics Centre (NIC),Suspected,2026-01-13T18:32:50.0Z,"HOSTINGER operations, UAB",NA,NA,ns1.dns-parking.com;ns2.dns-parking.com,2.57.91.91,Hostinger International Limited,LT,A:2.57.91.91;NS:ns2.dns-parking.com.;NS:ns1.dns-parking.com.,PS-02_ISS_NLP_Evidences\NIC_cloudwithsneha.site_70.pdf,28-02-2026,15:55:07,NA,INCONCLUSIVE,Not scanned (unreachable),NA values are due to privacy issues.
ISS_NLP,Unknown,aibrain.pro,airindia.com,Air India,Suspected,2026-01-13T15:16:22.616Z,Dynadot Inc,NA,NA,ns1.afternic.com;ns2.afternic.com,76.223.54.146,AMAZON-02,US,A:13.248.169.48;A:76.223.54.146;NS:ns1.afternic.com.;NS:ns2.afternic.com.;MX:0 .,PS-02_ISS_NLP_Evidences\Air_aibrain.pro_71.pdf,28-02-2026,15:55:09,NA,INCONCLUSIVE,Not scanned (unreachable),NA values are due to privacy issues.
ISS_NLP,Banking/Financial,apxi.space,axis.bank.in,Axis Bank,Suspected,2026-01-13T11:35:52.0Z,Namecheap,NA,NA,lee.ns.cloudflare.com;val.ns.cloudflare.com,172.67.191.162,CLOUDFLARENET,NA,A:172.67.191.162;A:104.21.60.46;NS:val.ns.cloudflare.com.;NS:lee.ns.cloudflare.com.;MX:8 route1.mx.cloudflare.net.;MX:24 route3.mx.cloudflare.net.;MX:28 route2.mx.cloudflare.net.,PS-02_ISS_NLP_Evidences\Axis_apxi.space_72.pdf,28-02-2026,15:55:09,NA,INCONCLUSIVE,Not scanned (unreachable),NA values are due to privacy issues.
ISS_NLP,Government,authe.top,authwebmail.nic.in,National Informatics Centre (NIC),Suspected,NA,NA,NA,NA,NA,NA,NA,NA,NA,PS-02_ISS_NLP_Evidences\NIC_authe.top_73.pdf,28-02-2026,15:55:10,NA,INCONCLUSIVE,Not scanned (unreachable),NA values are due to privacy issues.
ISS_NLP,Government,clodom.com,cloud.gov.in,National Informatics Centre (NIC),Legitimate,2026-01-13T13:02:16Z,"Spaceship, Inc.",NA,NA,MINA.NS.CLOUDFLARE.COM;ROBERT.NS.CLOUDFLARE.COM,104.21.33.33,CLOUDFLARENET,NA,A:172.67.158.127;A:104.21.33.33;NS:mina.ns.cloudflare.com.;NS:robert.ns.cloudflare.com.,PS-02_ISS_NLP_Evidences\NIC_clodom.com_74.pdf,28-02-2026,15:55:11,NA,INCONCLUSIVE,Not scanned (unreachable),NA values are due to privacy issues.
ISS_NLP,Banking/Financial,homeisnear.store,homeloans.sbi,State Bank of India (SBI),Suspected,2025-01-09T07:26:29.0Z,Tucows.com Co.,NA,NA,ns-cloud-d1.googledomains.com;ns-cloud-d2.googledomains.com;ns-cloud-d3.googledomains.com;ns-cloud-d4.googledomains.com,NA,NA,NA,NA,PS-02_ISS_NLP_Evidences\SBI_homeisnear.store_75.pdf,28-02-2026,15:55:12,NA,INCONCLUSIVE,Not scanned (unreachable),NA values are due to privacy issues.
ISS_NLP,Banking/Financial,canadacabins.co,canarabank.com,Canara Bank,Legitimate,2026-01-11 19:19:31+00:00,"GoDaddy.com, LLC",NA,NA,NS31.DOMAINCONTROL.COM;NS32.DOMAINCONTROL.COM,3.33.130.190,AMAZON-02,US,A:15.197.148.33;A:3.33.130.190;NS:ns32.domaincontrol.com.;NS:ns31.domaincontrol.com.,PS-02_ISS_NLP_Evidences\Canara_canadacabins.co_76.pdf,28-02-2026,15:55:12,NA,INCONCLUSIVE,Not scanned (unreachable),NA values are due to privacy issues.
ISS_NLP,Government,cloudy.casino,cloud.gov.in,National Informatics Centre (NIC),Legitimate,2026-01-13T05:57:32.92Z,"Spaceship, Inc.",NA,NA,launch1.spaceship.net;launch2.spaceship.net,146.103.99.188,Servers Tech Fzco,NL,A:146.103.99.188;NS:launch2.spaceship.net.;NS:launch1.spaceship.net.,PS-02_ISS_NLP_Evidences\NIC_cloudy.casino_77.pdf,28-02-2026,15:55:18,NA,INCONCLUSIVE,Not scanned (unreachable),NA values are due to privacy issues.
ISS_NLP,Government,mycloudmx.net,cloud.gov.in,National Informatics Centre (NIC),Suspected,2026-01-12T10:00:30Z,OVH sas,NA,NA,DNS200.ANYCAST.ME;NS200.ANYCAST.ME,152.228.217.143,OVH SAS,FR,A:152.228.217.143;NS:dns200.anycast.me.;NS:ns200.anycast.me.;MX:1 mx1.mail.ovh.net.;MX:100 mx3.mail.ovh.net.;MX:5 mx2.mail.ovh.net.,PS-02_ISS_NLP_Evidences\NIC_mycloudmx.net_78.pdf,28-02-2026,15:55:18,NA,INCONCLUSIVE,Not scanned (unreachable),NA values are due to privacy issues.
ISS_NLP,Banking/Financial,snbing.com,sbi.co.in,State Bank of India (SBI),Legitimate,2026-01-13T19:10:26Z,DropCatch.com 793 LLC,NA,NA,NS1.363.HK;NS2.363.HK;NS3.363.HK;NS4.363.HK;NS5.363.HK;NS6.363.HK,156.226.38.84,LUOGELANG FRANCE LIMITED,HK,A:156.226.38.84;NS:ns1.363.hk.;NS:ns4.363.hk.;NS:ns3.363.hk.;NS:ns2.363.hk.,PS-02_ISS_NLP_Evidences\SBI_snbing.com_79.pdf,28-02-2026,15:55:22,NA,INCONCLUSIVE,Not scanned (unreachable),NA values are due to privacy issues.
ISS_NLP,Banking/Financial,axis-decision.com,axis.bank.in,Axis Bank,Legitimate,2026-01-13T02:21:11Z,"GMO Internet Group, Inc. d/b/a Onamae.com",NA,NA,01.DNSV.JP;02.DNSV.JP;03.DNSV.JP;04.DNSV.JP,NA,NA,NA,NA,PS-02_ISS_NLP_Evidences\Axis_axis-decision.com_80.pdf,28-02-2026,15:55:22,NA,INCONCLUSIVE,Not scanned (unreachable),NA values are due to privacy issues.
ISS_NLP,Banking/Financial,online-picture.com,corp.onlinesbi.sbi/corporate,State Bank of India (SBI),Suspected,2026-01-13T11:59:12Z,Dynadot Inc,NA,NA,RODNEY.NS.CLOUDFLARE.COM;SUE.NS.CLOUDFLARE.COM,31.57.219.154,VIRTUO,FR,A:31.57.219.154;NS:rodney.ns.cloudflare.com.;NS:sue.ns.cloudflare.com.,PS-02_ISS_NLP_Evidences\SBI_online-picture.com_81.pdf,28-02-2026,15:55:22,NA,INCONCLUSIVE,Not scanned (unreachable),NA values are due to privacy issues.
ISS_NLP,Telecom,agitravel.sk,airtel.in,Airtel,Suspected,NA,NA,NA,NA,NA,NA,NA,NA,NA,PS-02_ISS_NLP_Evidences\Airtel_agitravel.sk_82.pdf,28-02-2026,15:55:22,NA,INCONCLUSIVE,Not scanned (unreachable),NA values are due to privacy issues.
ISS_NLP,Unknown,camo.gallery,camsonline.com,Computer Age Management Services Ltd. (CAMS),Legitimate,2024-01-01T22:58:57.1Z,Porkbun LLC,NA,NA,NA,NA,NA,NA,NA,PS-02_ISS_NLP_Evidences\CAMS_camo.gallery_83.pdf,28-02-2026,15:55:23,NA,INCONCLUSIVE,Not scanned (unreachable),NA values are due to privacy issues.
ISS_NLP,Government,cloud93.cfd,cloud.gov.in,National Informatics Centre (NIC),Legitimate,2026-01-13T03:34:50.0Z,Aceville Pte. Ltd.,NA,NA,a.dnspod.com;b.dnspod.com;c.dnspod.com,NA,NA,NA,NA,PS-02_ISS_NLP_Evidences\NIC_cloud93.cfd_84.pdf,28-02-2026,15:55:24,NA,INCONCLUSIVE,Not scanned (unreachable),NA values are due to privacy issues.
ISS_NLP,Telecom,myjovi.online,myvi.in,Vodafone Idea (VI),Legitimate,2026-01-13T08:52:16.0Z,IONOS SE,NA,NA,ns1065.ui-dns.org;ns1023.ui-dns.biz;ns1016.ui-dns.com;ns1053.ui-dns.de,74.208.236.81,IONOS SE,US,A:74.208.236.81;NS:ns1053.ui-dns.de.;NS:ns1065.ui-dns.org.;NS:ns1023.ui-dns.biz.;NS:ns1016.ui-dns.com.;MX:10 mx00.ionos.com.;MX:10 mx01.ionos.com.,PS-02_ISS_NLP_Evidences\VI_myjovi.online_85.pdf,28-02-2026,15:55:25,NA,INCONCLUSIVE,Not scanned (unreachable),NA values are due to privacy issues.
ISS_NLP,Government,savcrs.vip,sac.gov.in,Indian Space Research Organisation (ISRO),Suspected,2026-01-13 15:37:56+00:00,NAMECHEAP INC,REDACTED FOR PRIVACY,IS,dns1.registrar-servers.com;dns2.registrar-servers.com,18.220.242.183,AMAZON-02,US,A:18.220.242.183;NS:dns2.registrar-servers.com.;NS:dns1.registrar-servers.com.;MX:10 eforward3.registrar-servers.com.;MX:15 eforward4.registrar-servers.com.;MX:20 eforward5.registrar-servers.com.;MX:10 eforward1.registrar-servers.com.;MX:10 eforward2.registrar-servers.com.,PS-02_ISS_NLP_Evidences\ISRO_savcrs.vip_86.pdf,28-02-2026,15:55:27,NA,INCONCLUSIVE,Not scanned (unreachable),NA values are due to privacy issues.
ISS_NLP,Banking/Financial,praxis.foundation,axis.bank.in,Axis Bank,Legitimate,2026-01-13T17:33:09.813Z,"Spaceship, Inc.",NA,NA,hope.ns.cloudflare.com;lou.ns.cloudflare.com,104.21.48.98,CLOUDFLARENET,NA,A:104.21.48.98;A:172.67.183.200;NS:hope.ns.cloudflare.com.;NS:lou.ns.cloudflare.com.,PS-02_ISS_NLP_Evidences\Axis_praxis.foundation_87.pdf,28-02-2026,15:55:28,NA,INCONCLUSIVE,Not scanned (unreachable),NA values are due to privacy issues.
ISS_NLP,Banking/Financial,homevia.com.br,homeloans.sbi,State Bank of India (SBI),Legitimate,2026-01-13T02:13:36Z,NA,woodberson jeanbaptiste,BR,jarred.ns.cloudflare.com;ulla.ns.cloudflare.com,172.67.168.100,CLOUDFLARENET,NA,A:104.21.70.153;A:172.67.168.100;NS:jarred.ns.cloudflare.com.;NS:ulla.ns.cloudflare.com.;MX:0 .,PS-02_ISS_NLP_Evidences\SBI_homevia.com.br_88.pdf,28-02-2026,15:55:28,NA,INCONCLUSIVE,Not scanned (unreachable),NA values are due to privacy issues.
ISS_NLP,Banking/Financial,indexmind.xyz,indusind.bank.in,IndusInd Bank,Legitimate,2026-01-13T06:23:37.0Z,"GMO Internet Group, Inc. d/b/a Onamae.com	",NA,NA,ns5.afternic.com;ns6.afternic.com;verification-gakbzzzqmt6gkcplw4efpp.ns101.verify.hn,76.223.54.146,AMAZON-02,US,A:76.223.54.146;A:13.248.169.48;NS:ns5.afternic.com.;NS:ns6.afternic.com.;MX:0 .,PS-02_ISS_NLP_Evidences\IndusInd_indexmind.xyz_89.pdf,28-02-2026,15:55:28,NA,INCONCLUSIVE,Not scanned (unreachable),NA values are due to privacy issues.
ISS_NLP,Unknown,fusiontech.com.sg,kfintech.com,Kfintech,Legitimate,2026-01-12T11:38:22Z,Exabytes Network (Singapore) Pte Ltd,Elite Media Catalyst,NA,joan.ns.cloudflare.com;simon.ns.cloudflare.com,216.150.1.1,AMAZON-02,US,A:216.150.1.1;NS:joan.ns.cloudflare.com.;NS:simon.ns.cloudflare.com.;MX:3 route3.mx.cloudflare.net.;MX:70 route2.mx.cloudflare.net.;MX:87 route1.mx.cloudflare.net.,PS-02_ISS_NLP_Evidences\Kfintech_fusiontech.com.sg_90.pdf,28-02-2026,15:55:29,NA,INCONCLUSIVE,Not scanned (unreachable),NA values are due to privacy issues.
ISS_NLP,Telecom,aircaster.net,airtel.in,Airtel,Legitimate,2026-01-12T08:27:40Z,Alibaba Cloud Computing Ltd. d/b/a HiChina (www.net.cn),NA,NA,DNS27.HICHINA.COM;DNS28.HICHINA.COM,NA,NA,NA,NA,PS-02_ISS_NLP_Evidences\Airtel_aircaster.net_91.pdf,28-02-2026,15:55:32,NA,INCONCLUSIVE,Not scanned (unreachable),NA values are due to privacy issues.
ISS_NLP,Government,cloud52.cfd,cloud.gov.in,National Informatics Centre (NIC),Legitimate,2026-01-13T03:29:20.0Z,Aceville Pte. Ltd.,NA,NA,a.dnspod.com;b.dnspod.com;c.dnspod.com,NA,NA,NA,NA,PS-02_ISS_NLP_Evidences\NIC_cloud52.cfd_92.pdf,28-02-2026,15:55:33,NA,INCONCLUSIVE,Not scanned (unreachable),NA values are due to privacy issues.
ISS_NLP,Unknown,cvusaonline.shop,camsonline.com,Computer Age Management Services Ltd. (CAMS),Legitimate,NA,NA,NA,NA,NA,23.227.38.65,CLOUDFLARENET,CA,A:23.227.38.65;NS:ns2.dnsowl.com.;NS:ns3.dnsowl.com.;NS:ns1.dnsowl.com.,PS-02_ISS_NLP_Evidences\CAMS_cvusaonline.shop_93.pdf,28-02-2026,15:55:33,NA,INCONCLUSIVE,Not scanned (unreachable),NA values are due to privacy issues.
ISS_NLP,Government,nh-cat.com,nha.gov.in,National Health Authority (NHA),Legitimate,2026-01-13T16:08:01Z,"Network Solutions, LLC",NA,NA,NS83.WORLDNIC.COM;NS84.WORLDNIC.COM,185.158.133.1,CLOUDFLARENET,DE,A:185.158.133.1;NS:ns83.worldnic.com.;NS:ns84.worldnic.com.,PS-02_ISS_NLP_Evidences\NHA_nh-cat.com_94.pdf,28-02-2026,15:55:35,NA,INCONCLUSIVE,Not scanned (unreachable),NA values are due to privacy issues.
ISS_NLP,Oil & Gas,indigomc.xyz,indianoilcgd.com,Indian Oil Corporation Limited (IOCL),Legitimate,2026-01-13T06:24:18.0Z,"GMO Internet Group, Inc. d/b/a Onamae.com	",NA,NA,ns5.afternic.com;ns6.afternic.com;verification-gakbzzzqmt6gkcplw4efpp.ns101.verify.hn,76.223.54.146,AMAZON-02,US,A:76.223.54.146;A:13.248.169.48;NS:ns5.afternic.com.;NS:ns6.afternic.com.;MX:0 .,PS-02_ISS_NLP_Evidences\IOCL_indigomc.xyz_95.pdf,28-02-2026,15:55:35,NA,INCONCLUSIVE,Not scanned (unreachable),NA values are due to privacy issues.
ISS_NLP,Banking/Financial,home-nurse.xyz,homeloans.sbi,State Bank of India (SBI),Legitimate,2026-01-13T11:49:48.0Z,"GMO Internet Group, Inc. d/b/a Onamae.com	",NA,NA,ns5.afternic.com;ns6.afternic.com;verification-gakbzzzqmt6gkcplw4efpp.ns12859.verify.hn,76.223.54.146,AMAZON-02,US,A:76.223.54.146;A:13.248.169.48;NS:ns5.afternic.com.;NS:ns6.afternic.com.;MX:0 .,PS-02_ISS_NLP_Evidences\SBI_home-nurse.xyz_96.pdf,28-02-2026,15:55:36,NA,INCONCLUSIVE,Not scanned (unreachable),NA values are due to privacy issues.
