Cooresponding CSE,Legitimate Domains,Identified Phishing/Suspected Domain Name
National Informatics Centre (NIC),cloud.gov.in,cloudoverparadise.com
Kfintech,kfintech.com,anfitech.dev
IndusInd Bank,indusind.bank.in,industrie-dekor.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineutopia.xyz
State Bank of India (SBI),homeloans.sbi,homesalento.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinevipkit.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineshop.fyi
Income Tax Department,incometax.gov.in,income-web.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinedemosites.com
State Bank of India (SBI),homeloans.sbi,homelenders.com
National Informatics Centre (NIC),cloud.gov.in,cloudcrack.info
Computer Age Management Services Ltd. (CAMS),camsonline.com,fjasonline.com
Bank of Baroda,bankofbaroda.bank.in,bankofcardiff.com
Canara Bank,canarabank.com,cafarafan.life
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineqazn.us
National Informatics Centre (NIC),cloud.gov.in,cloud9massageandmore.com
National Informatics Centre (NIC),cloud.gov.in,cloudinstruments.xyz
Punjab National Bank (PNB),netpnb.com,aeronomad.net.ru
National Health Authority (NHA),abdm.gov.in,adm2.com
Kfintech,kfintech.com,inf0tech.com
National Informatics Centre (NIC),cloud.gov.in,cloudbustechnologies.com
parivahan sewa,parivahan.gov.in,parikshamanch.com
State Bank of India (SBI),homeloans.sbi,homeofthehabs.com
National Informatics Centre (NIC),cloud.gov.in,cloudcreativeugc.com
Reserve Bank of India (RBI),rebit.org.in,regint.io
IndusInd Bank,indusind.bank.in,industrieosm.com
Election Commision of India (ECI),eci.gov.in,ejcinc.com
National Informatics Centre (NIC),cloud.gov.in,cloudintelligence.com
State Bank of India (SBI),homeloans.sbi,homesforsaleinchicoca.com
State Bank of India (SBI),sbisecurities.in,mosaicsecurities.com
Airtel,airtel.in,aionreal.site
National Informatics Centre (NIC),cloud.gov.in,cloud-global.xyz
National Informatics Centre (NIC),cloud.gov.in,cloud-9vapors.com
Vodafone Idea (VI),myvi.in,myviktor.com
Axis Bank,axis.bank.in,axispacks.com
National Informatics Centre (NIC),accounts.mgovcloud.in,sumocloud.xyz
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinelinkscan.com
State Bank of India (SBI),homeloans.sbi,homebox.direct
National Informatics Centre (NIC),cloud.gov.in,cloudfame.xyz
IndusInd Bank,indusind.bank.in,indusiris.pk
Coal India,coalindia.in,candia.info
National Informatics Centre (NIC),cloud.gov.in,icloudbr.com
Computer Age Management Services Ltd. (CAMS),camsonline.com,casinolynx.com
National Informatics Centre (NIC),accounts.mgovcloud.in,moodcloud.xyz
Indian Space Research Organisation (ISRO),sac.gov.in,saackh.org
Canara Bank,canararobeco.com,canadaincorporated.com
Income Tax Department,incometaxindia.gov.in,incomeinsidertv.com
National Informatics Centre (NIC),cloud.gov.in,cloudfullstack.com
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indiageo.com
Bharat Sanchar Nigam Limited (BSNL),bsnl.co.in,b516.com
Axis Bank,axismf.com,axiomify.com
National Informatics Centre (NIC),cloud.gov.in,cloudmy.site
Indian Space Research Organisation (ISRO),isro.gov.in,visaroy.com
National Informatics Centre (NIC),cloud.gov.in,clouddy.cloud
Vodafone Idea (VI),myvi.in,myvistarahr.com
Axis Bank,axis.bank.in,a1xis.com
Axis Bank,axis.bank.in,axiscout.com
parivahan sewa,parivahan.gov.in,parisandwatches.biz
Indian Space Research Organisation (ISRO),vssc.gov.in,vs85.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinegrok.com
State Bank of India (SBI),sbicard.com,sbacards.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinebotic.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineinstitutes.org
Punjab National Bank (PNB),pnb.bank.in,panbe.store
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinewebaccounting.com
National Informatics Centre (NIC),cloud.gov.in,cloudsforless.com
National Informatics Centre (NIC),cloud.gov.in,cloudfaction.xyz
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indianalifecoach.com
Airtel,airtel.in,airlie.shop
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinecapital.xyz
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineeasyjob.xyz
Indian Space Research Organisation (ISRO),nrsc.gov.in/nrscnew,nbsc.app
National Informatics Centre (NIC),cloud.gov.in,cloudbackbone.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudsovereignty.xyz
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineebookwriters.com
State Bank of India (SBI),homeloans.sbi,homemoses.com
National Informatics Centre (NIC),cloud.gov.in,cloud-smart.xyz
Reserve Bank of India (RBI),rebit.org.in,relint.xyz
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,on1ine.com
State Bank of India (SBI),homeloans.sbi,homedepotn.com
National Informatics Centre (NIC),cloud.gov.in,cloudberryboutique.com
Airtel,airtel.in,artello.web.tr
National Informatics Centre (NIC),cloud.gov.in,cloudsnack.net
National Informatics Centre (NIC),cloud.gov.in,cloudvidyashram.com
Indian Space Research Organisation (ISRO),nrsc.gov.in/nrscnew,nrs.world
National Informatics Centre (NIC),cloud.gov.in,cloudcatchermusic.com
National Informatics Centre (NIC),cloud.gov.in,cloudparabolicagency.info
All India Institute of Medical Sciences (AIIMS),aiims.edu,aibimo.com
State Bank of India (SBI),homeloans.sbi,homesforlong.com
Axis Bank,axis.bank.in,axisistore.com.br
Axis Bank,axismf.com,aximo.cfd
State Bank of India (SBI),homeloans.sbi,homegrownkits.com
Election Commision of India (ECI),eci.gov.in,ec2win.com
Axis Bank,axis.bank.in,axisvenues.com
National Informatics Centre (NIC),cloud.gov.in,cloud-aion.info
National Informatics Centre (NIC),cloud.gov.in,cloudaxon.com
Axis Bank,axis.bank.in,taxistv.com
National Informatics Centre (NIC),cloud.gov.in,cloudhostingreview.com
ICICI Bank,icici.bank.in,iecci.click
IndusInd Bank,indusind.bank.in,industrialcabinets.com
IDFC FIRST Bank,idfcfirst.bank.in,findfirst.link
National Informatics Centre (NIC),cloud.gov.in,cloudconnects.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudlakellc.com
ICICI Bank,icici.bank.in,icericevice.win
Reserve Bank of India (RBI),rbi.org.in,rubix.xyz
Indian Space Research Organisation (ISRO),isro.gov.in,israel2020.com
State Bank of India (SBI),homeloans.sbi,homehaven.blog
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinecasinonewscanada.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinedns.info
National Informatics Centre (NIC),cloud.gov.in,cloudphilippines.com
Election Commision of India (ECI),eci.gov.in,ecofin.co.mz
National Informatics Centre (NIC),cloud.gov.in,cloud-dg.com
ICICI Bank,icici.bank.in,iccmhi.com
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indiaminigolf.com
Jio,jio.com,jioepay.com
Computer Age Management Services Ltd. (CAMS),camsonline.com,cashlie.com
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indisocial.in
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineiq.xyz
National Health Authority (NHA),nha.gov.in,nhancio.com
Punjab National Bank (PNB),pnb.bank.in,panbe.site
National Informatics Centre (NIC),cloud.gov.in,cloudcostdoctor.com
Air India,airindia.com,aiperindia.com
State Bank of India (SBI),homeloans.sbi,homecooks.online
Jio,jio.com,jioworkz.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinebusinessatlas.com
Axis Bank,axis.bank.in,axiosbio.com
State Bank of India (SBI),homeloans.sbi,homeofshalom.com
Unique Identification Authority of India (UIDAI),uidai.gov.in,fulida-ic.com
Reserve Bank of India (RBI),rebit.org.in,rebise.com
National Informatics Centre (NIC),cloud.gov.in,clouddistributions.com
National Informatics Centre (NIC),cloud.gov.in,cloudsynvicktrade.com
State Bank of India (SBI),homeloans.sbi,homelink.us
National Informatics Centre (NIC),cloud.gov.in,cloudaball.com
BSE Ltd.,bseindia.com,bsnda.gs
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indianmobility.com
National Informatics Centre (NIC),cloud.gov.in,ai9cloud.com
National Health Authority (NHA),nha.gov.in,nhain3d.com
National Informatics Centre (NIC),cloud.gov.in,cloudfounder.xyz
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineberatung.plus
Vodafone Idea (VI),myvi.in,myvisionneeds.com
Indian Space Research Organisation (ISRO),isro.gov.in,insround.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,online-spirits-medium.com
State Bank of India (SBI),homeloans.sbi,homeroo.cz
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineatms.com
Unique Identification Authority of India (UIDAI),uidai.gov.in,idawi.com
State Bank of India (SBI),homeloans.sbi,homeflorists.com
Indian Space Research Organisation (ISRO),sac.gov.in,stacy.coach
National Informatics Centre (NIC),cloud.gov.in,cluod.help
National Informatics Centre (NIC),cloud.gov.in,cloudapollo.xyz
National Informatics Centre (NIC),cloud.gov.in,cloud9cafeberks.com
Bank of Baroda,bankofbaroda.bank.in,bankforcannabis.com
Punjab National Bank (PNB),netpnb.com,redseaairlines.net.ru
National Informatics Centre (NIC),cloud.gov.in,cloudswifts.com
BSE Ltd.,bsestarmf.in,sstar.uno
National Informatics Centre (NIC),cloud.gov.in,cloudex.website
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indialcs.com
National Informatics Centre (NIC),cloud.gov.in,cloudcertguru.com
National Informatics Centre (NIC),cloud.gov.in,akscloud.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudcroftvillages.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineanvil.com
National Informatics Centre (NIC),cloud.gov.in,clouddecentral.com
Reserve Bank of India (RBI),rbi.org.in,orbis.channel
Indian Space Research Organisation (ISRO),sac.gov.in,sac-dd.com
National Informatics Centre (NIC),cloud.gov.in,cloudvendors.xyz
Vodafone Idea (VI),myvi.in,myvitajourneys.com
National Informatics Centre (NIC),cloud.gov.in,cloudcollectibles.xyz
State Bank of India (SBI),sbicard.com,kubicard.com
Indian Oil Corporation Limited (IOCL),iocl.com,ifocloud.com
Jio,jio.com,jiodigid.biz
National Informatics Centre (NIC),cloud.gov.in,cloudyvapor.com
IndusInd Bank,indusind.bank.in,inducify.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,online-bookstore.com
Indian Space Research Organisation (ISRO),sac.gov.in,sacadera.com
National Informatics Centre (NIC),cloud.gov.in,jetcloud.xyz
Indian Space Research Organisation (ISRO),isro.gov.in,isarevons.biz
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinesube-garanti.click
IndusInd Bank,indusind.bank.in,indusqi.com
Vodafone Idea (VI),myvi.in,myvivatours.com
National Informatics Centre (NIC),cloud.gov.in,cloudkarma.xyz
Indian Space Research Organisation (ISRO),iirs.gov.in,iies.com
Income Tax Department,incometax.gov.in,incoperate.com
Airtel,airtel.in,airtoolparts.com
Axis Bank,axis.bank.in,axirashop.com
National Informatics Centre (NIC),cloud.gov.in,akclouds.com
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indirance.com
Punjab National Bank (PNB),pnb.bank.in,pnsbc.com
National Informatics Centre (NIC),authwebmail.nic.in,authbandit.com
IndusInd Bank,indusind.bank.in,industriemodels.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinewale.com
National Informatics Centre (NIC),cloud.gov.in,cloudziips.com
Reserve Bank of India (RBI),rebit.org.in,32bit.watch
All India Institute of Medical Sciences (AIIMS),aiims.edu,aiimageshub.com
National Informatics Centre (NIC),cloud.gov.in,cloud-rectification.xyz
Axis Bank,axis.bank.in,axismundigroup.com
IDFC FIRST Bank,idfcfirst.bank.in,ifirst.link
Reserve Bank of India (RBI),rbi.org.in,rbtxiq.com
Computer Age Management Services Ltd. (CAMS),camsonline.com,amponline.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudtopia.com
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indiaepdcouncil.org
National Informatics Centre (NIC),cloud.gov.in,cloudilewis.co.uk
Indian Space Research Organisation (ISRO),isro.gov.in,isgroup.space
Indian Space Research Organisation (ISRO),vssc.gov.in,voss.bayern
BSE Ltd.,bseindia.com,stakeindia.biz
Election Commision of India (ECI),eci.gov.in,ecijapi.com
State Bank of India (SBI),sbi.co.in,sbhi.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineviper.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudfractal.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudpay.city
Computer Age Management Services Ltd. (CAMS),camsonline.com,amsouthonline.us
National Health Authority (NHA),nha.gov.in,nihabi.com
State Bank of India (SBI),sbicard.com,swwebcard.com
National Informatics Centre (NIC),cloud.gov.in,cloudninedating.com
Canara Bank,canarahsbclife.com,canasuc.com
State Bank of India (SBI),sbicard.com,bizzcard.store
Jio,jio.com,jwaion.com
State Bank of India (SBI),homeloans.sbi,nchomeloan.com
All India Institute of Medical Sciences (AIIMS),aiims.edu,aiirish.com
Computer Age Management Services Ltd. (CAMS),camsonline.com,cursoonline.site
State Bank of India (SBI),sbi.co.in,shbiya.com
Airtel,airtel.in,airtoenergy.com
National Informatics Centre (NIC),cloud.gov.in,syfcloud.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinesentry.xyz
Income Tax Department,incometaxindia.gov.in,incaion.com
National Informatics Centre (NIC),cloud.gov.in,clopdi.info
National Informatics Centre (NIC),cloud.gov.in,cloverfunding.xyz
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,online777slot.org
National Informatics Centre (NIC),authwebmail.nic.in,authen.help
Bharat Sanchar Nigam Limited (BSNL),bsnl.co.in,bnl.one
National Informatics Centre (NIC),cloud.gov.in,cloudfibr.com
Indian Space Research Organisation (ISRO),isro.gov.in,insproit.com
National Informatics Centre (NIC),cloud.gov.in,cloudcentricpulse.click
Axis Bank,axis.bank.in,axisrocket.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudscrambler.com
State Bank of India (SBI),sbi.co.in,svbig.com
National Informatics Centre (NIC),cloud.gov.in,cloudsorchestration.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,online-seminar.jp
National Informatics Centre (NIC),cloud.gov.in,cloudlords.xyz
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indianwellsca.com
Axis Bank,axis.bank.in,axcs.club
Indian Space Research Organisation (ISRO),sac.gov.in,sacback.com
State Bank of India (SBI),homeloans.sbi,homesdealss.com
National Informatics Centre (NIC),accounts.mgovcloud.in,aovcloud.com
National Informatics Centre (NIC),cloud.gov.in,iecloud.ltd
Vodafone Idea (VI),myvi.in,myvivastyle.com
Bank of Baroda,bankofbaroda.bank.in,bankwawa.com
State Bank of India (SBI),sbi.co.in,sfbigh.com
State Bank of India (SBI),homeloans.sbi,homelybox.com
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indiaorder.com
National Informatics Centre (NIC),cloud.gov.in,cloudrender.nl
National Informatics Centre (NIC),cloud.gov.in,cloud-doctor.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,online-cuisine.dev
Kfintech,kfintech.com,iuntech.com
parivahan sewa,parivahan.gov.in,paraaf.com
National Informatics Centre (NIC),cloud.gov.in,4-clouds.ru
National Informatics Centre (NIC),cloud.gov.in,cloudstaked.xyz
All India Institute of Medical Sciences (AIIMS),aiims.edu,aigms.com
Axis Bank,axis.bank.in,axisitbd.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinecasino.win
Airtel,airtel.in,aifortelecom.com
State Bank of India (SBI),homeloans.sbi,homepool.com
National Informatics Centre (NIC),cloud.gov.in,cloudathena.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudsyncs.com
National Informatics Centre (NIC),cloud.gov.in,cloudagentfi.com
Election Commision of India (ECI),eci.gov.in,decis.app
State Bank of India (SBI),homeloans.sbi,homelabpro.mx
Air India,airindia.com,iridan.com
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indianmandionline.com
Axis Bank,axis.bank.in,axsi.xyz
Reserve Bank of India (RBI),rebit.org.in,rexbet.com
National Informatics Centre (NIC),cloud.gov.in,clouddominator.xyz
Airtel,airtel.in,airbanter.xyz
National Informatics Centre (NIC),cloud.gov.in,clouddreamer.xyz
Computer Age Management Services Ltd. (CAMS),camsonline.com,cafesonline.info
National Informatics Centre (NIC),cloud.gov.in,avacloud.online
Indian Space Research Organisation (ISRO),sac.gov.in,diary-notebook.sa.com
State Bank of India (SBI),sbi.co.in,sbiff.com
Indian Space Research Organisation (ISRO),sac.gov.in,aynlcht.sa.com
National Informatics Centre (NIC),cloud.gov.in,cloudulp.com
Indian Space Research Organisation (ISRO),vssc.gov.in,v5m5.dev
National Informatics Centre (NIC),cloud.gov.in,hficloud.com
Reserve Bank of India (RBI),rebit.org.in,erbits.com
State Bank of India (SBI),homeloans.sbi,homems.com
Kfintech,kfintech.com,konytech.com
Air India,airindia.com,air-industriel.fr
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indianolarecord.info
State Bank of India (SBI),sbisecurities.in,sabiiservices.com
National Informatics Centre (NIC),cloud.gov.in,cloudadopt.xyz
Indian Space Research Organisation (ISRO),sac.gov.in,shaclt.com
Reserve Bank of India (RBI),rbi.org.in,rbeif.icu
National Informatics Centre (NIC),cloud.gov.in,cloudigh.com
National Informatics Centre (NIC),cloud.gov.in,cloudcompiler.xyz
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indipa.com
National Health Authority (NHA),abdm.gov.in,abdulmuzeer.cv
National Informatics Centre (NIC),cloud.gov.in,cloudsystems.network
National Health Authority (NHA),abdm.gov.in,abudima.com
National Informatics Centre (NIC),cloud.gov.in,cloudpip.com
Indian Space Research Organisation (ISRO),isro.gov.in,aiseros.com
National Informatics Centre (NIC),cloud.gov.in,cloudheed.cloud
National Informatics Centre (NIC),cloud.gov.in,cloudhydrogen.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudyland.hu
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinehizmet.com
National Informatics Centre (NIC),cloud.gov.in,cloudtraceai.com
National Health Authority (NHA),nha.gov.in,enhaq.online
State Bank of India (SBI),homeloans.sbi,homalone.space
State Bank of India (SBI),homeloans.sbi,homeloanstroy.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineedgeai.xyz
IndusInd Bank,indusind.bank.in,indurthi.online
State Bank of India (SBI),homeloans.sbi,hormonesaf.com
National Informatics Centre (NIC),cloud.gov.in,cloud-safe.click
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinehg.com
Jio,jio.com,jioxx.gs
IndusInd Bank,indusind.bank.in,industrialduct.com
IndusInd Bank,indusind.bank.in,indianasod.com
State Bank of India (SBI),homeloans.sbi,homeloansbyconnor.com
IndusInd Bank,indusind.bank.in,industrybuild.com
National Informatics Centre (NIC),cloud.gov.in,cloudregistfy.com
State Bank of India (SBI),homeloans.sbi,homeslegal.com
Vodafone Idea (VI),myvi.in,myviettelvn.click
Unique Identification Authority of India (UIDAI),uidai.gov.in,uyiai.com
National Informatics Centre (NIC),cloud.gov.in,cloudlasers.com
Computer Age Management Services Ltd. (CAMS),camsonline.com,scanline.club
State Bank of India (SBI),homeloans.sbi,homeorchards.com
National Informatics Centre (NIC),cloud.gov.in,cloudsystems.consulting
Airtel,airtel.in,airatlas.xyz
National Informatics Centre (NIC),cloud.gov.in,cloud1agi.xyz
BSE Ltd.,bseindia.com,bend.fit
Indian Space Research Organisation (ISRO),nrsc.gov.in/nrscnew,nrstkc.beauty
Jio,jio.com,jiohello.com
Punjab National Bank (PNB),pnb.bank.in,plnbn.blog
National Informatics Centre (NIC),cloud.gov.in,cloudtherapies.com
State Bank of India (SBI),homeloans.sbi,homehealthconsult.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinecursos.digital
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indiandrink.com
National Informatics Centre (NIC),accounts.mgovcloud.in,morecloud.fun
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinenodes.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudiest.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinesupervise.com
Indian Space Research Organisation (ISRO),sac.gov.in,sharcc.dev
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineampi.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudacquire.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudpig.co.uk
ICICI Bank,icicicareers.com,icare365.app
Airtel,airtel.in,aristelle.online
Unique Identification Authority of India (UIDAI),uidai.gov.in,fluidapi.com
BSE Ltd.,bseindia.com,senda.coffee
National Informatics Centre (NIC),cloud.gov.in,cloudevolved.xyz
Indian Space Research Organisation (ISRO),sac.gov.in,sacred3s.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinebettinggames.com
HDFC Bank,hdfc.bank.in/nri-banking,hdf-scope.fr
National Informatics Centre (NIC),cloud.gov.in,clipud.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudfinancing.xyz
National Informatics Centre (NIC),cloud.gov.in,cloud9myanmartravels.com
Bank of Baroda,bankofbaroda.bank.in,bankhead.com
State Bank of India (SBI),homeloans.sbi,home1300.com
Indian Space Research Organisation (ISRO),vssc.gov.in,vpss.dev
National Informatics Centre (NIC),cloud.gov.in,cloudsustain.xyz
Jio,jio.com,jidoka.com
Reserve Bank of India (RBI),rebit.org.in,revrit.info
Airtel,airtel.in,aireptile.com
Air India,airindia.com,ciresindia.com
National Informatics Centre (NIC),cloud.gov.in,cloudcrafthq.com
National Informatics Centre (NIC),cloud.gov.in,rdcloud.xyz
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineserver3.top
Punjab National Bank (PNB),pnb.bank.in,panbe.buzz
National Informatics Centre (NIC),cloud.gov.in,cloudtrillion.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudcabinet.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudlsolutions.com
Income Tax Department,incometax.gov.in,incomesxb.shop
National Informatics Centre (NIC),cloud.gov.in,cloudcommunications.xyz
National Informatics Centre (NIC),cloud.gov.in,kcloude.ru
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlifts.com
National Informatics Centre (NIC),cloud.gov.in,qsicloud.com
Reserve Bank of India (RBI),rebit.org.in,rebelsinstereo.com
Air India,airindiaexpress.com,rapidexpress.com
National Informatics Centre (NIC),cloud.gov.in,cloudconvergence.xyz
Vodafone Idea (VI),myvi.in,mydnaview.com
Jio,jio.com,jviopn.com
National Informatics Centre (NIC),cloud.gov.in,cloudidentify.xyz
State Bank of India (SBI),homeloans.sbi,homelogapp.com
National Informatics Centre (NIC),cloud.gov.in,cloudlavender.com
National Informatics Centre (NIC),cloud.gov.in,cloudsoldiers.xyz
All India Institute of Medical Sciences (AIIMS),aiims.edu,aidids.com
Airtel,airtel.in,airjet.xyz
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinestoreai.link
State Bank of India (SBI),homeloans.sbi,hometonis.com
State Bank of India (SBI),homeloans.sbi,homeandclosetspark.com
Axis Bank,axis.bank.in,axisai360.com
Axis Bank,axis.bank.in,axionistech.com
Axis Bank,axis.bank.in,axiservicecard.com
Reserve Bank of India (RBI),rebit.org.in,reyit.com
National Informatics Centre (NIC),cloud.gov.in,cloudeus.click
Punjab National Bank (PNB),netpnb.com,darkwireunderground.net.ru
National Informatics Centre (NIC),cloud.gov.in,cloudneighbourhood.com
Indian Space Research Organisation (ISRO),sac.gov.in,esacp.com
National Health Authority (NHA),nha.gov.in,nchian.vip
Kfintech,kfintech.com,gsfintech.com
National Informatics Centre (NIC),cloud.gov.in,cloud-aion.com
ICICI Bank,icici.bank.in,bicii.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinecasinos77za.com
National Informatics Centre (NIC),authwebmail.nic.in,authentic8mybag.co.uk
Bank of Baroda,bankofbaroda.bank.in,bankofajerica.com
Computer Age Management Services Ltd. (CAMS),camsonline.com,sjconline.pics
Indian Space Research Organisation (ISRO),isro.gov.in,isrodeal.com
National Informatics Centre (NIC),cloud.gov.in,cloudkujionai.com
Jio,jio.com,jionx.com
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,inanoc.com
Indian Space Research Organisation (ISRO),isro.gov.in,ihsgroup.africa
parivahan sewa,parivahan.gov.in,parathamna.com
Axis Bank,axis.bank.in,axisscheduling.co.bw
Jio,jio.com,jiomg.com
State Bank of India (SBI),homeloans.sbi,homeclaw.app
Reserve Bank of India (RBI),rebit.org.in,rebida.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineainote.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudmedy.my.id
Airtel,airtel.in,airbytes.us
National Informatics Centre (NIC),cloud.gov.in,cloudignite.xyz
Indian Space Research Organisation (ISRO),iirs.gov.in,iicars.com
State Bank of India (SBI),homeloans.sbi,homeeai.com
Indian Space Research Organisation (ISRO),sac.gov.in,edition-notebook.sa.com
National Informatics Centre (NIC),cloud.gov.in,cloudrobotic.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudcube.vip
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indianxxx2021.com
National Informatics Centre (NIC),cloud.gov.in,cloudeus.vip
State Bank of India (SBI),homeloans.sbi,home2sold.com
National Informatics Centre (NIC),cloud.gov.in,cloudsunshine.cloud
Reserve Bank of India (RBI),rebit.org.in,trendbite.com
National Health Authority (NHA),nha.gov.in,nmphan.com
"Civil Registration System, MHA (RGCCI)",crsorgi.gov.in,crsar.com
All India Institute of Medical Sciences (AIIMS),aiims.edu,ai-isc.org
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinespeaking.com
National Informatics Centre (NIC),cloud.gov.in,cloudbidder.xyz
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinehotel-booking.com
Indian Space Research Organisation (ISRO),sac.gov.in,snacqo.com
IndusInd Bank,indusind.bank.in,industrialsanderbelts.com
National Informatics Centre (NIC),cloud.gov.in,cloud-develop.cn
Computer Age Management Services Ltd. (CAMS),camsonline.com,campusonlinemarket.com
IndusInd Bank,indusind.bank.in,indusigns.com
Bank of Baroda,bankofbaroda.bank.in,bankofserbia.com
Indian Space Research Organisation (ISRO),sac.gov.in,ntb1.sa.com
Reserve Bank of India (RBI),rebit.org.in,rewrit.co
National Informatics Centre (NIC),cloud.gov.in,cloudsconsult.com
National Informatics Centre (NIC),cloud.gov.in,cloudcurrencies.com
Income Tax Department,incometaxindia.gov.in,incorvaia.com
All India Institute of Medical Sciences (AIIMS),aiims.edu,aionis.site
Airtel,airtel.in,airtell.ai
Computer Age Management Services Ltd. (CAMS),camsonline.com,camscannerdl.com
Airtel,airtel.in,aietra.com
National Informatics Centre (NIC),cloud.gov.in,cloudfraction.com
National Informatics Centre (NIC),cloud.gov.in,cloudlinesupplyco.com
National Informatics Centre (NIC),cloud.gov.in,cloudenterahora.site
National Informatics Centre (NIC),cloud.gov.in,cloudmiral.com
Reserve Bank of India (RBI),rebit.org.in,refita.online
parivahan sewa,parivahan.gov.in,parivartangroup.com
Reserve Bank of India (RBI),rebit.org.in,rebirthofcigars.com
Vodafone Idea (VI),myvi.in,myvisionmax.store
National Health Authority (NHA),abdm.gov.in,abdusms.com
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indacoin.exchange
State Bank of India (SBI),sbi.co.in,subito.today
National Informatics Centre (NIC),cloud.gov.in,cloudcreation.xyz
