Cooresponding CSE,Legitimate Domains,Identified Phishing/Suspected Domain Name
State Bank of India (SBI),homeloans.sbi,homeloanstitle.com
National Informatics Centre (NIC),cloud.gov.in,cloudbond.xyz
State Bank of India (SBI),homeloans.sbi,homesbylanae.com
National Informatics Centre (NIC),cloud.gov.in,witcloud.xyz
IndusInd Bank,indusind.bank.in,indusqi.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineguides.shop
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinedfs.com
Punjab National Bank (PNB),pnb.bank.in,panbe.cyou
State Bank of India (SBI),homeloans.sbi,homeslegal.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineus.art
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indiaradios.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinecasino.win
National Informatics Centre (NIC),cloud.gov.in,cloudaion.info
Indian Space Research Organisation (ISRO),sac.gov.in,diary-notebook.sa.com
National Informatics Centre (NIC),cloud.gov.in,cloudlogging.com
Airtel,airtel.in,aireptile.com
National Informatics Centre (NIC),cloud.gov.in,cloudflare.cfd
Election Commision of India (ECI),eci.gov.in,ecofin.co.mz
National Informatics Centre (NIC),cloud.gov.in,cloudeus.info
Indian Space Research Organisation (ISRO),sac.gov.in,saackh.org
National Informatics Centre (NIC),cloud.gov.in,cloudvaulted.xyz
Bharat Sanchar Nigam Limited (BSNL),bsnl.co.in,b516.com
Kfintech,kfintech.com,kinevtech.com
Reserve Bank of India (RBI),rbi.org.in,rubix.xyz
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indianapolisadhd.com
Indian Space Research Organisation (ISRO),sac.gov.in,sachwort.com
National Informatics Centre (NIC),cloud.gov.in,xercloud.net
Election Commision of India (ECI),eci.gov.in,ecrin.work
National Informatics Centre (NIC),cloud.gov.in,cliopud.com
National Informatics Centre (NIC),cloud.gov.in,cloudscapeproperties.com
National Informatics Centre (NIC),cloud.gov.in,cloudaccountshq.biz
State Bank of India (SBI),homeloans.sbi,homeon.com
State Bank of India (SBI),homeloans.sbi,homegrownparaelclasico.com
Computer Age Management Services Ltd. (CAMS),camsonline.com,camsilk.com
Income Tax Department,incometax.gov.in,incomarkt.com
Air India,airindia.com,airkid.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinebo2fa-authid.help
State Bank of India (SBI),homeloans.sbi,homesdealss.com
National Informatics Centre (NIC),cloud.gov.in,cloudvolunteer.com
BSE Ltd.,bseindia.com,rbsindia.com
Axis Bank,axis.bank.in,axiaseo.com
Income Tax Department,contents.tdscpc.gov.in,tsc.co.mz
State Bank of India (SBI),homeloans.sbi,homeeai.com
National Informatics Centre (NIC),cloud.gov.in,cloud-idsupport.info
Air India,airindiaexpress.com,airmaxexpresss.com
Indian Space Research Organisation (ISRO),nrsc.gov.in/nrscnew,ngsc.xyz
Axis Bank,axis.bank.in,axisframing.net
National Informatics Centre (NIC),cloud.gov.in,cacloudls.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,online-kredite.com
Computer Age Management Services Ltd. (CAMS),camsonline.com,smsonline.pl
Indian Space Research Organisation (ISRO),sac.gov.in,88-xx.sa.com
Indian Space Research Organisation (ISRO),sac.gov.in,spacex.wf
Air India,airindia.com,airwestindies.com
National Health Authority (NHA),abdm.gov.in,abdusms.com
Indian Space Research Organisation (ISRO),sac.gov.in,diary-student.sa.com
National Informatics Centre (NIC),cloud.gov.in,cloudyvapor.com
Indian Space Research Organisation (ISRO),sac.gov.in,isac.dev
Reserve Bank of India (RBI),rbi.org.in,rbizone.com
Indian Space Research Organisation (ISRO),sac.gov.in,smackn.com
National Informatics Centre (NIC),cloud.gov.in,cloudorigin.xyz
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinesociologytutor.com
"Civil Registration System, MHA (RGCCI)",crsorgi.gov.in,corsidgr.com
State Bank of India (SBI),homeloans.sbi,homesforsaleinchicoca.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinewizard.xyz
Axis Bank,axis.bank.in,axiscout.com
National Informatics Centre (NIC),cloud.gov.in,cloudstacked.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinemodding.com
National Health Authority (NHA),nha.gov.in,nhua.com
Computer Age Management Services Ltd. (CAMS),camsonline.com,masonine.live
Reserve Bank of India (RBI),rbi.org.in,robin.by
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indiya.digital
National Informatics Centre (NIC),cloud.gov.in,4-clouds.online
National Informatics Centre (NIC),cloud.gov.in,cloudenterahora.site
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineconsultation.app
State Bank of India (SBI),homeloans.sbi,homelivnest.com
National Informatics Centre (NIC),cloud.gov.in,cloudehub.com
National Informatics Centre (NIC),cloud.gov.in,cloudkujionai.com
National Informatics Centre (NIC),cloud.gov.in,vexcloud.com
Air India,airindia.com,ailina.chat
National Informatics Centre (NIC),cloud.gov.in,4-clouds.ru
Vodafone Idea (VI),myvi.in,myvelocity.website
Axis Bank,axis.bank.in,axisfacilities.net
State Bank of India (SBI),homeloans.sbi,homegames.dev
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indiagpt.app
National Informatics Centre (NIC),cloud.gov.in,cloudfounder.xyz
Indian Oil Corporation Limited (IOCL),iocl.com,ironclaw.ca
Indian Space Research Organisation (ISRO),isro.gov.in,isdo.xyz
parivahan sewa,parivahan.gov.in,parashiva.com
State Bank of India (SBI),homeloans.sbi,homeofhighfantasy.com
National Informatics Centre (NIC),cloud.gov.in,cloudrosemage.com
National Informatics Centre (NIC),cloud.gov.in,cloudsovereignty.xyz
IndusInd Bank,indusind.bank.in,industrialsanderbelts.com
Kfintech,kfintech.com,fusiontech.us
IndusInd Bank,indusind.bank.in,industrialdealflow.site
Axis Bank,axis.bank.in,axisglobalone.com
Reserve Bank of India (RBI),rebit.org.in,rebirth-faro.com
National Informatics Centre (NIC),cloud.gov.in,cloudcryptominer.xyz
Jio,jio.com,jiongdao.com
National Informatics Centre (NIC),accounts.mgovcloud.in,moodcloud.xyz
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,online-cuisine.dev
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indiskaspicenord.com
National Informatics Centre (NIC),cloud.gov.in,cloudaxis.xyz
Bank of Baroda,bankofbaroda.bank.in,bankofbanksy.com
National Informatics Centre (NIC),cloud.gov.in,cloudneighbourhood.com
State Bank of India (SBI),homeloans.sbi,homeloanservice.com
Airtel,airtel.in,airniteai.xyz
State Bank of India (SBI),sbi.co.in,shbiya.com
All India Institute of Medical Sciences (AIIMS),aiims.edu,aimv5g.com
National Informatics Centre (NIC),cloud.gov.in,cloudbackupnow.com
State Bank of India (SBI),homeloans.sbi,homeroq.lt
National Health Authority (NHA),nha.gov.in,nhtpay.com
Axis Bank,axis.bank.in,axisandoak.com
National Informatics Centre (NIC),cloud.gov.in,clouddynasty.xyz
Airtel,airtel.in,aijte.com
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indianolarecord.info
National Informatics Centre (NIC),cloud.gov.in,cloudmerchants.com
Axis Bank,axis.bank.in,axies.engineer
Punjab National Bank (PNB),pnbindia.in/home.html,plybooindia.com
National Informatics Centre (NIC),authwebmail.nic.in,authstealth.xyz
Indian Space Research Organisation (ISRO),sac.gov.in,sacperu.com
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indigedesigncollab.com
National Informatics Centre (NIC),cloud.gov.in,cloudulp.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineblueberries.com
National Informatics Centre (NIC),cloud.gov.in,cloudeus.pics
Indian Space Research Organisation (ISRO),isro.gov.in,israwow.com
Kfintech,kfintech.com,fintech.ac.id
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinemusicfestival.com
National Health Authority (NHA),abdm.gov.in,adma.com
Reserve Bank of India (RBI),rbi.org.in,rjboii.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinewaittime.com
Computer Age Management Services Ltd. (CAMS),camsonline.com,casoniq.com
National Informatics Centre (NIC),cloud.gov.in,cloudlab.biz
Computer Age Management Services Ltd. (CAMS),camsonline.com,camscorner.dev
Punjab National Bank (PNB),pnbint.com,pinbtwn.com
National Informatics Centre (NIC),cloud.gov.in,cloudex.website
National Informatics Centre (NIC),cloud.gov.in,cloudtomorrow.xyz
Bank of Baroda,bankofbaroda.bank.in,bobrod.com
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indianorganicglow.com
Air India,airindia.com,indiria.com
National Informatics Centre (NIC),cloud.gov.in,cloudvionsystems.com
National Informatics Centre (NIC),cloud.gov.in,clouddecentral.com
Indian Space Research Organisation (ISRO),nrsc.gov.in/nrscnew,nrstkc.beauty
Airtel,airtel.in,airjetfuel.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinecasinohunter.app
Coal India,coalindia.in,hclindia.com
Bank of Baroda,bankofbaroda.bank.in,banksadda.com
Computer Age Management Services Ltd. (CAMS),camsonline.com,amsouthonline.us
BSE Ltd.,bseindia.com,sheindlina.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineainote.xyz
Income Tax Department,incometax.gov.in,incometax.click
National Informatics Centre (NIC),cloud.gov.in,cloudazz.com
State Bank of India (SBI),sbi.co.in,safbii.com
National Informatics Centre (NIC),cloud.gov.in,cloud-events.click
parivahan sewa,parivahan.gov.in,paraaf.com
State Bank of India (SBI),homeloans.sbi,homelocalservices.biz
State Bank of India (SBI),homeloans.sbi,homeforsalemankato.com
Axis Bank,axis.bank.in,axisvenues.com
Vodafone Idea (VI),myvi.in,myvirtus.com
National Informatics Centre (NIC),cloud.gov.in,cloudcrd.com
parivahan sewa,parivahan.gov.in,parikshamanch.com
Jio,jio.com,jiomg.com
All India Institute of Medical Sciences (AIIMS),aiims.edu,aioids.com
Jio,jio.com,jinmoa.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinehizmet.com
Axis Bank,axis.bank.in,axismundigroup.com
IndusInd Bank,indusind.bank.in,indiandb.com
IndusInd Bank,indusind.bank.in,industryofthingsworldusa-east.com
Reserve Bank of India (RBI),rebit.org.in,rebecaizoton.com
IndusInd Bank,indusind.bank.in,indusbox.com
National Informatics Centre (NIC),cloud.gov.in,cloudconnects.xyz
Indian Space Research Organisation (ISRO),isro.gov.in,visaroy.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,online-idea.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinegoat.xyz
ICICI Bank,icici.bank.in,ipcci.click
National Informatics Centre (NIC),cloud.gov.in,cloudpasha.link
Axis Bank,axismf.com,aximofood.com
National Informatics Centre (NIC),cloud.gov.in,cloudnet75.com
National Informatics Centre (NIC),cloud.gov.in,cloudcrack.info
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,online2pdf.com
National Health Authority (NHA),nha.gov.in,bnhaa.fit
Bank of Baroda,bankofbaroda.bank.in,bankofmesa.com
Indian Space Research Organisation (ISRO),sac.gov.in,saecva.com
Reserve Bank of India (RBI),rebit.org.in,erobit.com
Election Commision of India (ECI),eci.gov.in,ecijapi.com
Airtel,airtel.in,airets.com
National Informatics Centre (NIC),cloud.gov.in,myclouddy.com
Axis Bank,axis.bank.in,axischiroclinic.com
IndusInd Bank,indusind.bank.in,industrialsyndications.net
National Informatics Centre (NIC),cloud.gov.in,lorud.com
Bank of Baroda,bankofbaroda.bank.in,bankfraudbyron.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinesummitacademy.com
Indian Space Research Organisation (ISRO),sac.gov.in,seatcn.com
Indian Space Research Organisation (ISRO),sac.gov.in,satcom.my.id
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indialocalnews.com
Election Commision of India (ECI),eci.gov.in,decis.app
National Informatics Centre (NIC),cloud.gov.in,cloudxbrl.com
Indian Space Research Organisation (ISRO),sac.gov.in,school-student.sa.com
State Bank of India (SBI),sbicard.com,desicard.com
National Health Authority (NHA),nha.gov.in,nmphan.com
Kfintech,kfintech.com,kfina.com
Election Commision of India (ECI),eci.gov.in,exscir.com
Indian Space Research Organisation (ISRO),sac.gov.in,expense.sa.com
National Informatics Centre (NIC),cloud.gov.in,cloudsaur.com
BSE Ltd.,bseindia.com,sezindian.com
National Informatics Centre (NIC),cloud.gov.in,cloudcoinclub.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudsecuritybox.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinefantasyliveplay.info
National Informatics Centre (NIC),cloud.gov.in,cloudexclusive.xyz
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinebettinggames.com
National Informatics Centre (NIC),cloud.gov.in,cloud-containers.com
Axis Bank,axis.bank.in,axiomsway.com
Coal India,coalindia.in,coalitionscan.com
National Informatics Centre (NIC),cloud.gov.in,cloudbreakcannabis.com
Indian Space Research Organisation (ISRO),sac.gov.in,sackliem.ru
National Informatics Centre (NIC),cloud.gov.in,cloudgull.com
National Informatics Centre (NIC),cloud.gov.in,cloudspire360.com
Jio,jio.com,jio365.store
National Informatics Centre (NIC),cloud.gov.in,clustd.com
Bank of Baroda,bankofbaroda.bank.in,bandotblackraban.xyz
Indian Space Research Organisation (ISRO),nrsc.gov.in/nrscnew,nrsh.xyz
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indiogn.com
Vodafone Idea (VI),myvi.in,myviorashop.com
Reserve Bank of India (RBI),rbi.org.in,rbifund.co.in
State Bank of India (SBI),sbi.co.in,subib.com
National Informatics Centre (NIC),cloud.gov.in,cloudwayfulfillment.com
State Bank of India (SBI),homeloans.sbi,homex-sa.com
National Informatics Centre (NIC),cloud.gov.in,cloudanceai.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudeus.click
National Informatics Centre (NIC),cloud.gov.in,avacloud.online
Air India,airindiaexpress.com,virginexpress.info
Income Tax Department,incometax.gov.in,incomestreamstoday.com
All India Institute of Medical Sciences (AIIMS),aiims.edu,ai-isms.store
Indian Space Research Organisation (ISRO),sac.gov.in,saucer.casa
National Informatics Centre (NIC),cloud.gov.in,cloudinstruments.xyz
Election Commision of India (ECI),eci.gov.in,ecfir.com
IDFC FIRST Bank,idfcfirst.bank.in,iffir.com
State Bank of India (SBI),homeloans.sbi,homeaaa.com
Vodafone Idea (VI),myvi.in,mybviajes.com
Bank of Baroda,bankofbaroda.bank.in,bankoflamerica.com
National Informatics Centre (NIC),cloud.gov.in,cloudnineonthesquare.com
National Informatics Centre (NIC),cloud.gov.in,cloudstreamsoftware.cloud
National Informatics Centre (NIC),cloud.gov.in,cloudeus.cloud
National Informatics Centre (NIC),cloud.gov.in,cloud9cafeberks.com
Indian Space Research Organisation (ISRO),sac.gov.in,selacs.com
Indian Space Research Organisation (ISRO),nrsc.gov.in/nrscnew,norsch.com
National Informatics Centre (NIC),cloud.gov.in,cloudninefamilysleep.com
Indian Oil Corporation Limited (IOCL),iocl.com,aioncli.info
Computer Age Management Services Ltd. (CAMS),camsonline.com,castleinn.info
National Informatics Centre (NIC),cloud.gov.in,cloudanydevice.com
Income Tax Department,incometax.gov.in,incotermzealot.com
National Informatics Centre (NIC),cloud.gov.in,cloudficient.com
State Bank of India (SBI),homeloans.sbi,homefloodguards.us
State Bank of India (SBI),homeloans.sbi,home60515.com
National Informatics Centre (NIC),cloud.gov.in,cloudrobotic.xyz
State Bank of India (SBI),homeloans.sbi,nchomeloan.com
Airtel,airtel.in,aifortelecom.com
Reserve Bank of India (RBI),rbi.org.in,rb0imt.beauty
Computer Age Management Services Ltd. (CAMS),camsonline.com,casimoney.bet
National Informatics Centre (NIC),cloud.gov.in,emcloud.click
State Bank of India (SBI),homeloans.sbi,homeplustab.com
Axis Bank,axis.bank.in,axisstar.com
Indian Space Research Organisation (ISRO),sac.gov.in,ewaybanner.sa.com
Bharat Sanchar Nigam Limited (BSNL),bsnl.co.in,bnl.one
Unique Identification Authority of India (UIDAI),uidai.gov.in,quidia.com
ICICI Bank,icici.bank.in,iceaichi.com
Reserve Bank of India (RBI),rbi.org.in,krbig.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,online-casino-games.com
Bank of Baroda,bankofbaroda.bank.in,bankofuae.com
Indian Space Research Organisation (ISRO),sac.gov.in,ntb1.sa.com
Axis Bank,axis.bank.in,axistrading.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudcooperative.xyz
HDFC Bank,hdfc.bank.in/nri-banking,hdec.click
Punjab National Bank (PNB),netpnb.com,serenity.net.ru
National Informatics Centre (NIC),cloud.gov.in,cloudxits.com
National Informatics Centre (NIC),cloud.gov.in,crmcloud.info
parivahan sewa,parivahan.gov.in,parevacchair.com
Airtel,airtel.in,airtempo.xyz
Indian Space Research Organisation (ISRO),isro.gov.in,ihsgroup.africa
State Bank of India (SBI),homeloans.sbi,homebodyhappiness.com
Canara Bank,canarahsbclife.com,canvasbrief.art
Reserve Bank of India (RBI),rbi.org.in,orbi2.com
Income Tax Department,incometax.gov.in,incoperate.com
State Bank of India (SBI),homeloans.sbi,hola.tax
National Informatics Centre (NIC),cloud.gov.in,itcloudx.com
Reserve Bank of India (RBI),rebit.org.in,rebirthing-piano.com
State Bank of India (SBI),homeloans.sbi,homelogix.ai
National Informatics Centre (NIC),cloud.gov.in,cloudart.tf
Indian Space Research Organisation (ISRO),sac.gov.in,shaclt.com
National Health Authority (NHA),nha.gov.in,xnhau.link
State Bank of India (SBI),homeloans.sbi,homedepotn.com
National Informatics Centre (NIC),cloud.gov.in,cloud-9vapors.com
State Bank of India (SBI),homeloans.sbi,homeloansbyconnor.com
BSE Ltd.,bseindia.com,byindian.com
Axis Bank,axis.bank.in,axisfab3d.com
National Informatics Centre (NIC),cloud.gov.in,cloudportal.link
Income Tax Department,incometaxindia.gov.in,incaion.info
Indian Space Research Organisation (ISRO),sac.gov.in,ntb3.sa.com
National Informatics Centre (NIC),cloud.gov.in,cloudcostdoctor.com
Computer Age Management Services Ltd. (CAMS),camsonline.com,pamsonline.com
Indian Space Research Organisation (ISRO),sac.gov.in,fgtk.sa.com
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indiancontracting.com
Indian Space Research Organisation (ISRO),isro.gov.in,israelpost.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudnow.dev
National Informatics Centre (NIC),cloud.gov.in,syfcloud.com
State Bank of India (SBI),homeloans.sbi,noreloans.com
National Informatics Centre (NIC),cloud.gov.in,cloudbackbone.xyz
State Bank of India (SBI),homeloans.sbi,homelink.us
National Informatics Centre (NIC),cloud.gov.in,cloudguardlite.com
Airtel,airtel.in,airlectron.xyz
Unique Identification Authority of India (UIDAI),uidai.gov.in,buildaion.com
National Informatics Centre (NIC),cloud.gov.in,cloudshikshak.com
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indirance.com
National Informatics Centre (NIC),accounts.mgovcloud.in,sumocloud.xyz
Bank of Baroda,bankofbaroda.bank.in,bankofcadiz.com
National Informatics Centre (NIC),cloud.gov.in,vkcloud.app
Airtel,airtel.in,airspace1.com
National Informatics Centre (NIC),cloud.gov.in,cloudlavender.com
Reserve Bank of India (RBI),rebit.org.in,r3eit.com
Indian Railway Catering and Tourism Corporation (IRCTC),irctc.co.in,impractico.com
Vodafone Idea (VI),myvi.in,myviettelvn.click
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinecasinoblogincanada.com
State Bank of India (SBI),homeloans.sbi,homesdaytona.com
parivahan sewa,parivahan.gov.in,paripakva.com
Airtel,airtel.in,aiairhotel.com
National Informatics Centre (NIC),cloud.gov.in,cloudpoie.com
National Informatics Centre (NIC),cloud.gov.in,cloudonchip.com
Canara Bank,canararobeco.com,caniorabasco.com
Airtel,airtelpayments.bank.in,valtricpayments.com
National Informatics Centre (NIC),cloud.gov.in,cloudbloc.xyz
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indiageo.com
National Informatics Centre (NIC),cloud.gov.in,cloudguideline.xyz
State Bank of India (SBI),homeloans.sbi,homeprops.com
HDFC Bank,netbanking.hdfcbank.com/netbanking/,edfbank.com
National Informatics Centre (NIC),cloud.gov.in,cloudimpulse.xyz
Axis Bank,axismf.com,axiomlife.xyz
Airtel,airtelpayments.bank.in,aireadyminds.com
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indianmemorial.com
National Informatics Centre (NIC),cloud.gov.in,cloudflap.xyz
Indian Space Research Organisation (ISRO),sac.gov.in,ssfact.com
Unique Identification Authority of India (UIDAI),uidai.gov.in,buildafig.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineiq.xyz
Airtel,airtelpayments.bank.in,airtrayman.com
IndusInd Bank,indusind.bank.in,industrialironoak.com
Indian Space Research Organisation (ISRO),indiascienceandtechnology.gov.in,indianapoliselectronicrecycling.com
State Bank of India (SBI),homeloans.sbi,homesvacations.com
National Informatics Centre (NIC),cloud.gov.in,cloudpublish.xyz
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinekursyazilimi.com
Reserve Bank of India (RBI),rebit.org.in,rebail.com
Jio,jio.com,jiwon.zone
IndusInd Bank,indusind.bank.in,indusai.chat
Coal India,coalindiatenders.nic.in,codineers.com
Punjab National Bank (PNB),netpnb.com,photoanimator.net.ru
ICICI Bank,icicicareers.com,icecarvers.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinefantasylive.info
Airtel,airtel.in,aitell.com
National Informatics Centre (NIC),cloud.gov.in,cloudveilwinery.com
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,inditvradio.com
Kfintech,kfintech.com,kiwanotech.com
National Informatics Centre (NIC),cloud.gov.in,cloudsorchestration.com
Airtel,airtel.in,airtaskee.com
National Informatics Centre (NIC),cloud.gov.in,cloudskillgames.com
National Informatics Centre (NIC),cloud.gov.in,cloudmailerhub.us
Income Tax Department,incometax.gov.in,mvincometax.com
Jio,jio.com,jioworkz.com
National Informatics Centre (NIC),cloud.gov.in,cloudchaser.coffee
National Informatics Centre (NIC),cloud.gov.in,clouddatalayer.com
Computer Age Management Services Ltd. (CAMS),camsonline.com,cafmonline.com
State Bank of India (SBI),homeloans.sbi,homeloansbybeatrice.com
National Informatics Centre (NIC),cloud.gov.in,cloudbyrevolutions.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,online0x.xyz
Indian Space Research Organisation (ISRO),iirs.gov.in,irise.one
State Bank of India (SBI),sbi.co.in,subvip.com
Unique Identification Authority of India (UIDAI),uidai.gov.in,fulida-ic.com
National Informatics Centre (NIC),cloud.gov.in,cloudfirstsolutions.com
National Informatics Centre (NIC),cloud.gov.in,cloudfiction.xyz
All India Institute of Medical Sciences (AIIMS),aiims.edu,amitis.style
National Informatics Centre (NIC),cloud.gov.in,clod67.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudpivot.xyz
Airtel,airtel.in,airtelmetaverse.com
National Informatics Centre (NIC),cloud.gov.in,cloudbridge.dev
State Bank of India (SBI),homeloans.sbi,homestarone.com
Vodafone Idea (VI),myvi.in,myvisionshopping.com
State Bank of India (SBI),homeloans.sbi,homecinemasolutions.com
Canara Bank,canarahsbclife.com,canadasite.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinegrowthbridge.info
Jio,jio.com,jioepay.biz
National Informatics Centre (NIC),cloud.gov.in,cloudgensolutions.com
State Bank of India (SBI),homeloans.sbi,homepool.com
National Informatics Centre (NIC),cloud.gov.in,cloudioxk.com
National Informatics Centre (NIC),cloud.gov.in,cloudaidev.com
State Bank of India (SBI),homeloans.sbi,homeleadsnetwork.com
Indian Space Research Organisation (ISRO),vssc.gov.in,vs85.com
Kfintech,kfintech.com,upsfintech.com
Axis Bank,axis.bank.in,axischange.com
National Informatics Centre (NIC),cloud.gov.in,cloudwiz.cloud
Punjab National Bank (PNB),netpnb.com,miatmongolianairlines.net.ru
Punjab National Bank (PNB),netpnb.com,lis-skin.net.ru
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indianacoatings.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineddc.com
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indicio.click
Axis Bank,axis.bank.in,axiomstore.com
Bharat Sanchar Nigam Limited (BSNL),bsnl.co.in,bs4l.online
Coal India,coalindia.in,coalindia.energy
All India Institute of Medical Sciences (AIIMS),aiims.edu,aiimageshub.com
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indi-tango.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,o7nline.info
Computer Age Management Services Ltd. (CAMS),camsonline.com,amponline.xyz
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineian.com
parivahan sewa,parivahan.gov.in,pariaza.com
National Informatics Centre (NIC),cloud.gov.in,cloudsofadupe.com
National Informatics Centre (NIC),cloud.gov.in,cloud-doctor.com
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indianfooddiet.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineskillbuilder.com
Coal India,coalindia.in,candia.info
National Informatics Centre (NIC),cloud.gov.in,cloudroomstudio.com
IndusInd Bank,indusind.bank.in,indianasod.com
Airtel,airtel.in,airlne.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinecasinomagic.net
National Informatics Centre (NIC),cloud.gov.in,cloudlords.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudfinanceteam.com
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indacoin.exchange
National Informatics Centre (NIC),cloud.gov.in,cloudconfidence.xyz
National Health Authority (NHA),abdm.gov.in,adm2.com
State Bank of India (SBI),sbi.co.in,scbiet.com
Airtel,airtel.in,airturf307.com
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indiabanko.com
State Bank of India (SBI),homeloans.sbi,homeosud.com
Reserve Bank of India (RBI),rbi.org.in,rbpi.info
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indianadating.com
National Informatics Centre (NIC),cloud.gov.in,cloudsystems.email
National Informatics Centre (NIC),cloud.gov.in,cloudopsbench.com
National Health Authority (NHA),nha.gov.in,nihwan.com
Axis Bank,axis.bank.in,aios.bot
All India Institute of Medical Sciences (AIIMS),aiims.edu,ai-ios.com
National Informatics Centre (NIC),cloud.gov.in,cloudwahs.com
Canara Bank,canarabank.com,canala-sa.com
Vodafone Idea (VI),myvi.in,myviptv.xyz
Axis Bank,axis.bank.in,axiomsfx.xyz
Reserve Bank of India (RBI),rbi.org.in,irbis.land
Vodafone Idea (VI),myvi.in,myvisionservices.com
National Informatics Centre (NIC),cloud.gov.in,cloud9relay.com
Airtel,airtel.in,airt.biz
Airtel,airtel.in,airkestrel.com
Indian Space Research Organisation (ISRO),isro.gov.in,insuroq.com
National Informatics Centre (NIC),cloud.gov.in,cloudkoisecurity.com
Bharat Sanchar Nigam Limited (BSNL),bsnl.co.in,bisngolf.ca
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinemusicblog.com
Reserve Bank of India (RBI),rbi.org.in,orbi.cool
National Informatics Centre (NIC),cloud.gov.in,cloudkong.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudarax.com
Bank of Baroda,bankofbaroda.bank.in,bankofajerica.com
National Informatics Centre (NIC),cloud.gov.in,cloudjars.com
State Bank of India (SBI),homeloans.sbi,homeplus25.com
State Bank of India (SBI),homeloans.sbi,homelove.com
National Informatics Centre (NIC),cloud.gov.in,cloud9massageandmore.com
Airtel,airtel.in,aietra.com
Air India,airindiaexpress.com,harianexpress.net
State Bank of India (SBI),homeloans.sbi,homeplate.dev
State Bank of India (SBI),sbisecurities.in,stubsecurities.com
National Health Authority (NHA),nha.gov.in,nchian.vip
