Cooresponding CSE,Legitimate Domains,Identified Phishing/Suspected Domain Name
Reserve Bank of India (RBI),rebit.org.in,rexbet.com
Air India,airindia.com,ritindia.com
National Informatics Centre (NIC),cloud.gov.in,cloudlayer1.xyz
Kfintech,kfintech.com,ftech.xyz
Air India,airindia.com,airfixnwa.com
National Informatics Centre (NIC),cloud.gov.in,clouddreamer.xyz
Indian Space Research Organisation (ISRO),sac.gov.in,sacosai.com
National Informatics Centre (NIC),cloud.gov.in,cloudserverspk.com
National Informatics Centre (NIC),cloud.gov.in,cloudsoar.xyz
ICICI Bank,icici.bank.in,iceaichi.com
State Bank of India (SBI),homeloans.sbi,homeblaze.com
National Informatics Centre (NIC),cloud.gov.in,cloudvory.store
Airtel,airtel.in,aitherlab.org
Kfintech,kfintech.com,llfintech.com
National Informatics Centre (NIC),cloud.gov.in,cloudstrm.com
State Bank of India (SBI),homeloans.sbi,homegrownparaelclasico.com
Air India,airindia.com,akfireindia.com
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indiaunicorns.club
National Informatics Centre (NIC),cloud.gov.in,cloudskillgames.com
National Informatics Centre (NIC),cloud.gov.in,cloudcardinal.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudtomorrow.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudynergy.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudterritory.xyz
Axis Bank,axis.bank.in,axiomsfx.xyz
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,online2pdf.com
IndusInd Bank,indusind.bank.in,inhouseind.com
Reserve Bank of India (RBI),rebit.org.in,revrit.info
Coal India,coalindia.in,caalina.com
National Informatics Centre (NIC),cloud.gov.in,qntcloud.xyz
Computer Age Management Services Ltd. (CAMS),camsonline.com,labsonline.xyz
National Informatics Centre (NIC),cloud.gov.in,clord.dev
National Informatics Centre (NIC),cloud.gov.in,cloudtherapies.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinejobshq.com
Airtel,airtel.in,aiairhotel.com
Air India,airindia.com,fairysinda.com
State Bank of India (SBI),sbicard.com,sricard.com
Indian Space Research Organisation (ISRO),sac.gov.in,sachwort.com
Indian Railway Catering and Tourism Corporation (IRCTC),irctc.co.in,ircbc.click
Axis Bank,axis.bank.in,axcs.club
parivahan sewa,parivahan.gov.in,parivahansewae.com
National Informatics Centre (NIC),cloud.gov.in,cloudcontrol-media.com
National Health Authority (NHA),nha.gov.in,nezha8.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudflare.cfd
Income Tax Department,incometax.gov.in,incount.xyz
Axis Bank,axis.bank.in,taxistv.com
Indian Space Research Organisation (ISRO),sac.gov.in,ssfact.com
All India Institute of Medical Sciences (AIIMS),aiims.edu,aiegis.app
State Bank of India (SBI),homeloans.sbi,homeownerships.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinepsychicfaire.com
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indiageo.com
State Bank of India (SBI),sbicard.com,bossicardi.com
National Informatics Centre (NIC),cloud.gov.in,rdcloud.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudenterahora.site
National Informatics Centre (NIC),cloud.gov.in,cloudfish.sbs
State Bank of India (SBI),homeloans.sbi,homeloanservice.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineberatung.plus
All India Institute of Medical Sciences (AIIMS),aiims.edu,aivitamuse.com
Coal India,coalindia.in,craindia.org
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinegrittech.com
Indian Space Research Organisation (ISRO),sac.gov.in,sackliem.ru
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indiaconsult.com
State Bank of India (SBI),homeloans.sbi,homeadvisor.store
National Informatics Centre (NIC),cloud.gov.in,cloudcoins.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudnordicsolutions.com
Indian Space Research Organisation (ISRO),sac.gov.in,5krace.com
National Informatics Centre (NIC),cloud.gov.in,cloudbulwark.xyz
Indian Space Research Organisation (ISRO),sac.gov.in,5af3c3.shop
National Informatics Centre (NIC),cloud.gov.in,cloudridge-digital.uk
Reserve Bank of India (RBI),rebit.org.in,rebikini.com
State Bank of India (SBI),homeloans.sbi,homecookin.app
Canara Bank,canarabank.com,canadabroadcasting.com
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indiangas.info
Vodafone Idea (VI),myvi.in,myvito.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,online-astro.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinecasinoidealbetalen.com
National Informatics Centre (NIC),cloud.gov.in,cloudsensors.xyz
Indian Space Research Organisation (ISRO),isro.gov.in,fistroi.com
State Bank of India (SBI),homeloans.sbi,homeaaa.com
Indian Space Research Organisation (ISRO),isro.gov.in,insurons.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinecasinos77poland.com
National Informatics Centre (NIC),cloud.gov.in,clod67.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudsquid.xyz
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indianiks.com
Indian Space Research Organisation (ISRO),sac.gov.in,aynlcht.sa.com
National Informatics Centre (NIC),cloud.gov.in,cloudframes.xyz
Indian Railway Catering and Tourism Corporation (IRCTC),irctc.co.in,ictnc.com
Air India,airindia.com,airinitiative.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudbricks.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudzo.in
National Informatics Centre (NIC),cloud.gov.in,itcloud.sbs
Jio,jio.com,jiwon.zone
State Bank of India (SBI),sbicard.com,bitcarde.vip
Reserve Bank of India (RBI),rbi.org.in,rbizone.com
National Health Authority (NHA),abdm.gov.in,ajbdmtke.xyz
Reserve Bank of India (RBI),rbi.org.in,rbi-g.com
National Informatics Centre (NIC),cloud.gov.in,cloudigh.com
Punjab National Bank (PNB),pnb.bank.in,panbe.buzz
IndusInd Bank,indusind.bank.in,industri.us
National Informatics Centre (NIC),cloud.gov.in,cloudcurrencies.com
Indian Space Research Organisation (ISRO),isro.gov.in,insuroq.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinecoaching.click
IndusInd Bank,indusind.bank.in,indulskin.com
Canara Bank,canarabank.com,canadianbread.com
National Informatics Centre (NIC),cloud.gov.in,cloudgates.xyz
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indianadating.com
Jio,jio.com,jio.dev
Reserve Bank of India (RBI),rebit.org.in,remkit.com
National Informatics Centre (NIC),cloud.gov.in,cloudfirstsolutions.com
National Informatics Centre (NIC),cloud.gov.in,cloudvirtue.xyz
parivahan sewa,parivahan.gov.in,para.land
Axis Bank,axis.bank.in,axisframing.co.uk
National Informatics Centre (NIC),cloud.gov.in,cloud-events.click
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineplaylive.info
State Bank of India (SBI),homeloans.sbi,homeandclosetspark.com
National Informatics Centre (NIC),cloud.gov.in,cloudaltar.xyz
Indian Space Research Organisation (ISRO),sac.gov.in,53face.com
Reserve Bank of India (RBI),rbi.org.in,rubix.xyz
Indian Space Research Organisation (ISRO),isro.gov.in,itsrooh.com
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,inditvradio.com
Reserve Bank of India (RBI),rebit.org.in,rebslist.com
National Informatics Centre (NIC),cloud.gov.in,cloudecho.xyz
Axis Bank,axis.bank.in,axis-health.co.uk
Coal India,coalindia.in,coalindia.energy
Punjab National Bank (PNB),netpnb.com,redseaairlines.net.ru
National Informatics Centre (NIC),cloud.gov.in,cloud04.com
National Informatics Centre (NIC),cloud.gov.in,cloudroomstudio.com
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indiamondcleaningma.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinemodding.com
Bank of Baroda,bankofbaroda.bank.in,bankofcardiff.com
State Bank of India (SBI),homeloans.sbi,homesbylanae.com
Reserve Bank of India (RBI),rebit.org.in,refita.ru
National Informatics Centre (NIC),cloud.gov.in,cloudaion.info
Airtel,airtel.in,aireal.agency
Bharat Sanchar Nigam Limited (BSNL),bsnl.co.in,bnl.one
Indian Space Research Organisation (ISRO),sac.gov.in,sacherix.com
Vodafone Idea (VI),myvi.in,myviralmailer.com
Airtel,airtelpayments.bank.in,aireplacement.com
National Informatics Centre (NIC),cloud.gov.in,cloudencryption.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudpay.cloud
National Informatics Centre (NIC),cloud.gov.in,cloudsystems.network
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinesupervise.com
Indian Space Research Organisation (ISRO),sac.gov.in,sactoh.com
National Informatics Centre (NIC),cloud.gov.in,ccloudc.com
Reserve Bank of India (RBI),rebit.org.in,rebirthingthemother.com
Election Commision of India (ECI),eci.gov.in,exacia.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineapps.space
National Informatics Centre (NIC),cloud.gov.in,cluod.help
All India Institute of Medical Sciences (AIIMS),aiimsexams.ac.in,aisexes.fun
National Informatics Centre (NIC),cloud.gov.in,cloudstorm.info
Axis Bank,axis.bank.in,axisprints.com
Unique Identification Authority of India (UIDAI),uidai.gov.in,guidafin.com
National Informatics Centre (NIC),cloud.gov.in,cloudboxxvapes.com
National Informatics Centre (NIC),cloud.gov.in,lloud.blog
National Informatics Centre (NIC),cloud.gov.in,cloudsuperapp.net
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinesube-garanti.click
Vodafone Idea (VI),myvi.in,myrvia.com
National Informatics Centre (NIC),cloud.gov.in,cloudbackbone.xyz
Income Tax Department,incometaxindia.gov.in,incaion.online
All India Institute of Medical Sciences (AIIMS),aiims.edu,aimids.com
National Informatics Centre (NIC),cloud.gov.in,cloudandhug.com
National Health Authority (NHA),nha.gov.in,nihwan.com
National Informatics Centre (NIC),accounts.mgovcloud.in,modecloud.xyz
Airtel,airtel.in,airtoenergy.com
Election Commision of India (ECI),eci.gov.in,ecerio.com
State Bank of India (SBI),homeloans.sbi,homeflower.co.uk
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinesentry.xyz
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indianxxx2021.com
Airtel,airtel.in,airturf307.com
ICICI Bank,icici.bank.in,icivici.com
Reserve Bank of India (RBI),rbi.org.in,rboji4.makeup
Vodafone Idea (VI),myvi.in,myvitajourneys.com
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indialcs.com
National Informatics Centre (NIC),cloud.gov.in,cloud-aegis-staging.com
Indian Space Research Organisation (ISRO),sac.gov.in,spacex.wf
National Informatics Centre (NIC),cloud.gov.in,cloudretailhub.com
IndusInd Bank,indusind.bank.in,industrialdigital.pl
National Informatics Centre (NIC),cloud.gov.in,cloudpathllc.com
State Bank of India (SBI),sbicard.com,srichards.us
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinehotel-booking.com
State Bank of India (SBI),homeloans.sbi,homeloanplans.com
National Informatics Centre (NIC),cloud.gov.in,cloud-myapple.net
National Informatics Centre (NIC),cloud.gov.in,cloudbudget.xyz
National Health Authority (NHA),abdm.gov.in,abdulmuzeer.cv
National Informatics Centre (NIC),cloud.gov.in,icloudi.online
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indianideology.com
HDFC Bank,hdfc.bank.in/nri-banking,zhdftc.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineaiturbo.xyz
Income Tax Department,incometaxindia.gov.in,incomeinsidertv.com
National Informatics Centre (NIC),cloud.gov.in,cloudpanther.xyz
State Bank of India (SBI),homeloans.sbi,homesvacations.com
State Bank of India (SBI),homeloans.sbi,homeoptika.com
Kfintech,kfintech.com,kitech4.com
State Bank of India (SBI),homeloans.sbi,homecoapp.uk
IndusInd Bank,indusind.bank.in,industriallandscape.com
National Informatics Centre (NIC),cloud.gov.in,cloudygoggle.cloud
National Informatics Centre (NIC),cloud.gov.in,cloudart.tf
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinebettinggames.com
Income Tax Department,contents.tdscpc.gov.in,tds.ceo
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,o7nline.info
State Bank of India (SBI),sbi.co.in,sbenin.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,online-linkt.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinemarriage.pk
National Informatics Centre (NIC),cloud.gov.in,cloud-containers.com
Airtel,airtel.in,artdiesel.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinesleuth.com
ICICI Bank,icici.bank.in,ciiic.gs
Vodafone Idea (VI),myvi.in,myvisionof.com
BSE Ltd.,bseindia.com,nbmeishida.com
Reserve Bank of India (RBI),rbi.org.in,rbiindex.com
Axis Bank,axis.bank.in,axisbiodiscovery.com
National Informatics Centre (NIC),cloud.gov.in,cloudscores.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudcryptominer.xyz
State Bank of India (SBI),homeloans.sbi,homegrownkits.com
ICICI Bank,icicicareers.com,icare365.app
National Informatics Centre (NIC),cloud.gov.in,cloudnomix.com
parivahan sewa,parivahan.gov.in,parashine.com
Unique Identification Authority of India (UIDAI),uidai.gov.in,buildaion.site
National Informatics Centre (NIC),cloud.gov.in,cloudadvances.xyz
Bank of Baroda,bankofbaroda.bank.in,bankofhbar.com
National Informatics Centre (NIC),cloud.gov.in,cloudsecuritybox.com
National Informatics Centre (NIC),cloud.gov.in,icloud-s.com
Bharat Sanchar Nigam Limited (BSNL),bsnl.co.in,bs4l.online
Computer Age Management Services Ltd. (CAMS),camsonline.com,cafesonline.com
National Informatics Centre (NIC),cloud.gov.in,cloudiqconsult.com
Indian Space Research Organisation (ISRO),sac.gov.in,sascms.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineviper.xyz
Indian Space Research Organisation (ISRO),sac.gov.in,tkz981.sa.com
Indian Space Research Organisation (ISRO),isro.gov.in,aiseros.com
National Informatics Centre (NIC),cloud.gov.in,cloudnative.click
State Bank of India (SBI),homeloans.sbi,homeplustab.com
Coal India,coalindia.in,candia.info
Indian Space Research Organisation (ISRO),sac.gov.in,esacp.com
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indianwall.com
Kfintech,kfintech.com,fintechtr.com
Vodafone Idea (VI),myvi.in,myvisionneeds.com
National Informatics Centre (NIC),cloud.gov.in,clouddollar.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudcommandcenter.com
Airtel,airtel.in,airtasket.com
National Informatics Centre (NIC),cloud.gov.in,cloudurn.com
State Bank of India (SBI),homeloans.sbi,homelandgolf.com
National Informatics Centre (NIC),cloud.gov.in,iecloud.ltd
State Bank of India (SBI),homeloans.sbi,home55.org
State Bank of India (SBI),sbi.co.in,sabiko.app
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinegan.xyz
Reserve Bank of India (RBI),rbi.org.in,rbpi.info
State Bank of India (SBI),homeloans.sbi,home60515.com
National Informatics Centre (NIC),cloud.gov.in,cloudgolfer.com
Vodafone Idea (VI),myvi.in,mpyv.com
National Informatics Centre (NIC),cloud.gov.in,cloudcharacter.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudbolts.xyz
Computer Age Management Services Ltd. (CAMS),camsonline.com,comprasonlinemjo.com
National Informatics Centre (NIC),cloud.gov.in,cloudmy.site
Jio,jio.com,jini09.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinesiker.com
Indian Space Research Organisation (ISRO),iirs.gov.in,igrs.info
State Bank of India (SBI),homeloans.sbi,homebuyglobal.com
Indian Oil Corporation Limited (IOCL),iocl.com,ironclaw.ca
Computer Age Management Services Ltd. (CAMS),camsonline.com,castleinn.info
Air India,airindiaexpress.com,rapidexpress.com
IndusInd Bank,indusind.bank.in,industrybuild.com
parivahan sewa,parivahan.gov.in,parisandwatches.biz
Axis Bank,axis.bank.in,aius.in
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indianoceanlu7.co.uk
Axis Bank,axis.bank.in,axispaving.com
All India Institute of Medical Sciences (AIIMS),aiims.edu,amitis.style
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineshop.fyi
Income Tax Department,incometax.gov.in,income-algorithm.fun
National Health Authority (NHA),nha.gov.in,nrhats.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,online0n.top
Reserve Bank of India (RBI),rebit.org.in,relint.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudroar.xyz
Indian Space Research Organisation (ISRO),sac.gov.in,diary-learning.sa.com
National Informatics Centre (NIC),cloud.gov.in,cloudphilippines.com
IndusInd Bank,indusind.bank.in,insurid.com
Unique Identification Authority of India (UIDAI),uidai.gov.in,uikami.com
Indian Space Research Organisation (ISRO),nrsc.gov.in/nrscnew,norsch.com
National Informatics Centre (NIC),cloud.gov.in,cloudcreativeugc.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,online-hoa.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinepsychics.online
Unique Identification Authority of India (UIDAI),uidai.gov.in,uyiai.com
National Informatics Centre (NIC),cloud.gov.in,cloudwizard.xyz
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinecapital.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudsermon.com
Canara Bank,canarabank.com,canambrian.com
National Informatics Centre (NIC),cloud.gov.in,lou.beauty
National Informatics Centre (NIC),cloud.gov.in,cloudifysmm.app
Air India,airindia.com,iridan.com
National Informatics Centre (NIC),cloud.gov.in,cloudaion.site
Canara Bank,canarabank.com,caraandhank.com
Punjab National Bank (PNB),netpnb.com,netplango.com
HDFC Bank,netbanking.hdfcbank.com/netbanking/,edfbank.com
Airtel,airtel.in,aitecsrl.info
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indira.chat
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinechatsohbet.com
Indian Space Research Organisation (ISRO),sac.gov.in,isac.dev
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinecentrodeservicio.com
National Informatics Centre (NIC),cloud.gov.in,cloudpickai.com
State Bank of India (SBI),sbi.co.in,scbiet.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinecasinodownloads.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinedatings767.xyz
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinetalking.com
State Bank of India (SBI),homeloans.sbi,homenestor.com
National Informatics Centre (NIC),cloud.gov.in,cloudbooktech.com
State Bank of India (SBI),sbi.co.in,5bbifb.shop
National Informatics Centre (NIC),cloud.gov.in,cloudeus.online
National Informatics Centre (NIC),cloud.gov.in,cloud9thc.com
Unique Identification Authority of India (UIDAI),uidai.gov.in,buildaion.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinesavingstoyou.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinetrials.com
Axis Bank,axis.bank.in,axil.dev
Bank of Baroda,bankofbaroda.bank.in,bandotblackraban.xyz
Canara Bank,canarahsbclife.com,canadasite.com
State Bank of India (SBI),homeloans.sbi,home-850.com
National Informatics Centre (NIC),cloud.gov.in,cloudautonomy.xyz
State Bank of India (SBI),sbi.co.in,sbplih.help
National Informatics Centre (NIC),cloud.gov.in,cloudpoie.com
parivahan sewa,parivahan.gov.in,partin.rest
Computer Age Management Services Ltd. (CAMS),camsonline.com,camisnew.com
State Bank of India (SBI),sbicard.com,desicard.com
State Bank of India (SBI),sbi.co.in,shbiya.com
National Informatics Centre (NIC),cloud.gov.in,cloudonymous.com
State Bank of India (SBI),homeloans.sbi,homelandsecuritynet.com
State Bank of India (SBI),homeloans.sbi,homelocalservices.biz
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinebodyday.ru
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,on1ine.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinesoon.com
Indian Space Research Organisation (ISRO),sac.gov.in,saicos.com
State Bank of India (SBI),homeloans.sbi,homebroken.com
State Bank of India (SBI),homeloans.sbi,homeownersparty.com
State Bank of India (SBI),sbi.co.in,stbpic.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineexregister.com
State Bank of India (SBI),sbilife.co.in,sexinlife.com
National Informatics Centre (NIC),cloud.gov.in,cloudiosolutions.tech
National Informatics Centre (NIC),cloud.gov.in,cliopud.com
National Informatics Centre (NIC),cloud.gov.in,cloudsonasunnyday.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,online-msg-esl.cfd
National Informatics Centre (NIC),cloud.gov.in,cloudaion.online
National Informatics Centre (NIC),cloud.gov.in,cloudspire360.com
Axis Bank,axis.bank.in,axisvibrantia.com
National Informatics Centre (NIC),cloud.gov.in,cloud-aion.com
Axis Bank,axismf.com,axiomify.com
State Bank of India (SBI),homeloans.sbi,homeschoolahoy.com
Axis Bank,axismaxlife.com,animalfixer.com
IndusInd Bank,indusind.bank.in,industrieosm.com
Reserve Bank of India (RBI),rebit.org.in,rebirthrebuildllc.com
National Informatics Centre (NIC),cloud.gov.in,clousterdata.com
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indianwellsca.com
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indianfooddiet.com
Computer Age Management Services Ltd. (CAMS),camsonline.com,crumbsonlinehq.com
BSE Ltd.,bseindia.com,byteindian.xyz
State Bank of India (SBI),homeloans.sbi,homeloansmichigan.com
National Informatics Centre (NIC),cloud.gov.in,clouded-minds.com
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indacoin.exchange
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,online-scalway.com
National Informatics Centre (NIC),cloud.gov.in,cloud9laundry.com
State Bank of India (SBI),sbi.co.in,53biz.com
National Informatics Centre (NIC),cloud.gov.in,cloudformula.xyz
Indian Space Research Organisation (ISRO),sac.gov.in,55ac.link
National Informatics Centre (NIC),cloud.gov.in,cloudaidev.com
Reserve Bank of India (RBI),rebit.org.in,rebofitness.com
Computer Age Management Services Ltd. (CAMS),camsonline.com,camions117.ca
Indian Space Research Organisation (ISRO),isro.gov.in,nisroc.com
Income Tax Department,incometax.gov.in,inmeca.com
State Bank of India (SBI),homeloans.sbi,hormonesaf.com
National Informatics Centre (NIC),cloud.gov.in,cloudfraction.info
National Informatics Centre (NIC),cloud.gov.in,cloudspaceindia.com
Airtel,airtelpayments.bank.in,retailpayment.io
parivahan sewa,parivahan.gov.in,parevacchair.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineiq.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudcampaign.xyz
Indian Space Research Organisation (ISRO),sac.gov.in,ntb1.sa.com
Bharat Sanchar Nigam Limited (BSNL),bsnl.co.in,bhnl.org
State Bank of India (SBI),homeloans.sbi,homeroofcleaner.com
National Informatics Centre (NIC),cloud.gov.in,cloudvtech.net
National Informatics Centre (NIC),cloud.gov.in,cloudhop.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudcuts.xyz
State Bank of India (SBI),sbi.co.in,5gbing.com
State Bank of India (SBI),homeloans.sbi,hometonis.com
State Bank of India (SBI),sbisecurities.in,sironasecurities.com
State Bank of India (SBI),sbi.co.in,stxbio.com
National Informatics Centre (NIC),cloud.gov.in,cloudblossom.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudimmersive.com
Unique Identification Authority of India (UIDAI),uidai.gov.in,suidayin.com
BSE Ltd.,bseindia.com,rbsindia.com
National Informatics Centre (NIC),cloud.gov.in,cloudhood.xyz
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlifts.com
HDFC Bank,hdfcfund.com,cffund.com
National Informatics Centre (NIC),cloud.gov.in,cloudrelay.sbs
parivahan sewa,parivahan.gov.in,parkvistaband.com
National Informatics Centre (NIC),cloud.gov.in,cloudexaai.com
Vodafone Idea (VI),myvi.in,mydavid.cloud
National Informatics Centre (NIC),cloud.gov.in,cloudlsolutions.com
Axis Bank,axis.bank.in,axischiroclinic.com
Vodafone Idea (VI),myvi.in,mvydi.gs
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineearniing.xyz
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineguides.shop
Punjab National Bank (PNB),pnb.bank.in,panbe.store
Income Tax Department,incometaxindia.gov.in,intraindia.com
Airtel,airtel.in,airtalo.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinellm.xyz
Axis Bank,axis.bank.in,axiusprime.com
Airtel,airtel.in,airtechhub.site
National Informatics Centre (NIC),accounts.mgovcloud.in,morecloud.fun
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinesynth.com
National Informatics Centre (NIC),cloud.gov.in,cloudpilottech.com
IndusInd Bank,indusind.bank.in,industriedecor.com
National Informatics Centre (NIC),cloud.gov.in,cloudapollo.xyz
State Bank of India (SBI),homeloans.sbi,homesforsaleinchicoca.com
Jio,jio.com,jairos.fr
Airtel,airtel.in,airwaterclub.com
Air India,airindia.com,aimlindia.com
Indian Space Research Organisation (ISRO),sac.gov.in,sac4kids.com
State Bank of India (SBI),homeloans.sbi,homelygardenly.com
Election Commision of India (ECI),eci.gov.in,ezcidr.com
State Bank of India (SBI),homeloans.sbi,homesdaytona.com
National Health Authority (NHA),nha.gov.in,nhua.com
National Informatics Centre (NIC),cloud.gov.in,cloudemy.app
Reserve Bank of India (RBI),rebit.org.in,rerabi.click
National Informatics Centre (NIC),cloud.gov.in,cloudninefamilysleep.com
National Informatics Centre (NIC),cloud.gov.in,cloudinstruments.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudbreakcannabis.com
Canara Bank,canarahsbclife.com,canalcheap.live
Air India,airindia.com,iamrindia.com
All India Institute of Medical Sciences (AIIMS),aiims.edu,aimv5g.com
National Informatics Centre (NIC),cloud.gov.in,cloudeo.xyz
Axis Bank,axis.bank.in,ahxins.com
State Bank of India (SBI),homeloans.sbi,homemoses.com
Airtel,airtel.in,airelator.com
Jio,jio.com,javiol.com
Unique Identification Authority of India (UIDAI),uidai.gov.in,ixdai.com
State Bank of India (SBI),sbisecurities.in,mosaicsecurities.com
Income Tax Department,incometax.gov.in,incoperate.com
National Informatics Centre (NIC),cloud.gov.in,cloud-intelytics.com
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indi-tango.com
Indian Space Research Organisation (ISRO),sac.gov.in,sharcc.dev
Unique Identification Authority of India (UIDAI),uidai.gov.in,udoai.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinebru.xyz
Indian Space Research Organisation (ISRO),iirs.gov.in,irise.one
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,online-casino-games.com
Vodafone Idea (VI),myvi.in,mayvite.com
Indian Space Research Organisation (ISRO),sac.gov.in,saucy.bot
National Informatics Centre (NIC),cloud.gov.in,clopdi.info
Vodafone Idea (VI),myvi.in,myvitalearthist.com
Airtel,airtel.in,irt3.com
National Informatics Centre (NIC),cloud.gov.in,cloudtwin.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudftw.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,online-leisulive.com
Election Commision of India (ECI),eci.gov.in,ecofin.co.mz
Reserve Bank of India (RBI),rbi.org.in,robvip.pro
National Informatics Centre (NIC),cloud.gov.in,cloudmarktplatz.com
National Informatics Centre (NIC),authwebmail.nic.in,authwise.xyz
State Bank of India (SBI),homeloans.sbi,homeloanstroy.com
State Bank of India (SBI),homeloans.sbi,homelyda.com
National Informatics Centre (NIC),cloud.gov.in,cloudlimitless.com
Reserve Bank of India (RBI),rebit.org.in,rehabkit.com
National Informatics Centre (NIC),cloud.gov.in,jxccloud.com
Jio,jio.com,jio365.store
National Informatics Centre (NIC),cloud.gov.in,cloudidc.com
