input_position,input_url,normalized_url,source_workbook,best_entity,best_matching_domain,lexical_score,lexical_hit,strict_lexical_hit,lexical_score_pass,fallback_rank_only,brand_score,credential_score,infra_score,evasion_score,total_stage1_score,hard_trigger_hit,stage1_reasons,page_has_password_field,page_has_login_form,form_action_mismatch,csc_mention_count,redirect_count,final_domain,favicon_domain,html_bytes_read,escalate_to_hashing,escalate_reason,deep_analysis_candidate,deep_analysis_dns_accepted,deep_analysis_attempted,dns_status,dns_decision,fetch_status,visual_status,fetch_error_type,fetch_error_detail,final_landing_url,parking_provider,parking_reason,confidence_band,best_score,admitted,admitted_to_holdout,kept_for_review_only,review_only_reason,survival_path,drop_path,reason,exclusion_stage
73,hollandgroupandassociates.com,https://hollandgroupandassociates.com,urls.xlsx,State Bank of India (SBI),homeloans.sbi,0.6383,False,False,False,True,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,True,route_to_dns_after_stage1_failure,True,True,True,resolved,accepted,timeout,not_attempted,navigation_timeout,"Page.goto: Timeout 15000ms exceeded. | Call log: - navigating to ""https://hollandgroupandassociates.com/"", waiting until ""domcontentloaded""",,,,Low,0.0,False,False,False,,,fetch_timeout_or_fetch_failed,fetch_timeout_or_fetch_failed,hashing_shortlist
74,thinkproguard.com,https://thinkproguard.com,urls.xlsx,,,0.0,False,False,False,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
75,hysefo.com,https://hysefo.com,urls.xlsx,,,0.0,False,False,False,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
76,8740i4ji8ki.shop,https://8740i4ji8ki.shop,urls.xlsx,,,0.0,False,False,False,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
77,netsafe.ovh,https://netsafe.ovh,urls.xlsx,,,0.0,False,False,False,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
78,optimacapitalvc.com,https://optimacapitalvc.com,urls.xlsx,,,0.0,False,False,False,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
79,zrsanalyst.com,https://zrsanalyst.com,urls.xlsx,,,0.0,False,False,False,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
80,root-ro.info,https://root-ro.info,urls.xlsx,,,0.0,False,False,False,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
81,syxtherocrex.world,https://syxtherocrex.world,urls.xlsx,,,0.0,False,False,False,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
82,snowtime.shop,https://snowtime.shop,urls.xlsx,Computer Age Management Services Ltd. (CAMS),camsonline.com,0.6722,False,False,False,True,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,True,route_to_dns_after_stage1_failure,True,True,True,resolved,accepted,timeout,not_attempted,navigation_timeout,"Page.goto: Timeout 15000ms exceeded. | Call log: - navigating to ""https://snowtime.shop/"", waiting until ""domcontentloaded""",,,,Low,0.0,False,False,False,,,fetch_timeout_or_fetch_failed,fetch_timeout_or_fetch_failed,hashing_shortlist
83,allnaturalherbalmedicines.com,https://allnaturalherbalmedicines.com,urls.xlsx,Canara Bank,canararobeco.com,0.6663,False,False,False,True,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,True,route_to_dns_after_stage1_failure,True,True,True,resolved,accepted,failed,not_attempted,navigation_error,"Page.goto: net::ERR_CONNECTION_REFUSED at https://allnaturalherbalmedicines.com/ | Call log: - navigating to ""https://allnaturalherbalmedicines.com/"", waiting until ""domcontentloaded""",,,,Low,0.0,False,False,False,,,fetch_timeout_or_fetch_failed,fetch_timeout_or_fetch_failed,hashing_shortlist
84,e7v7c6y.com,https://e7v7c6y.com,urls.xlsx,,,0.0,False,False,False,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
85,beatyourbuddies.online,https://beatyourbuddies.online,urls.xlsx,,,0.0,False,False,False,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
86,ub-futas.hu,https://ub-futas.hu,urls.xlsx,,,0.0,False,False,False,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
87,aithink.world,https://aithink.world,urls.xlsx,All India Institute of Medical Sciences (AIIMS),aiims.edu,0.6762,False,False,False,True,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,True,route_to_dns_after_stage1_failure,True,False,False,no_records,rejected,failed,not_attempted,get_error,[Errno 11001] getaddrinfo failed,,,,,0.0,False,False,False,,,dns_rejected,dns_rejected,dns_gate
88,swiftdrops.store,https://swiftdrops.store,urls.xlsx,,,0.0,False,False,False,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
89,charmenowho.shop,https://charmenowho.shop,urls.xlsx,,,0.0,False,False,False,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
90,tonerrefillstoreho.shop,https://tonerrefillstoreho.shop,urls.xlsx,,,0.0,False,False,False,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
91,bexarcasino.space,https://bexarcasino.space,urls.xlsx,,,0.0,False,False,False,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
92,piezosistem.com,https://piezosistem.com,urls.xlsx,,,0.0,False,False,False,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
93,scarpe-it.ru,https://scarpe-it.ru,urls.xlsx,,,0.0,False,False,False,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
94,eeeey.cc,https://eeeey.cc,urls.xlsx,,,0.0,False,False,False,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
95,learningonly.store,https://learningonly.store,urls.xlsx,,,0.0,False,False,False,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
96,tutera.ru,https://tutera.ru,urls.xlsx,"Unique Identification Authority of India (UIDAI)
",uidai.gov.in,0.5778,False,False,False,True,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,True,route_to_dns_after_stage1_failure,True,True,True,resolved,accepted,failed,not_attempted,navigation_error,"Page.goto: net::ERR_CONNECTION_TIMED_OUT at https://tutera.ru/ | Call log: - navigating to ""https://tutera.ru/"", waiting until ""domcontentloaded""",,,,Low,0.0,False,False,False,,,fetch_timeout_or_fetch_failed,fetch_timeout_or_fetch_failed,hashing_shortlist
97,shelbyserves.com,https://shelbyserves.com,urls.xlsx,,,0.0,False,False,False,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
98,gothamfinn.co,https://gothamfinn.co,urls.xlsx,,,0.0,False,False,False,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
99,penn-hpp.com,https://penn-hpp.com,urls.xlsx,Punjab National Bank (PNB),pnb.bank.in,0.6389,False,False,False,True,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,True,route_to_dns_after_stage1_failure,True,True,True,resolved,accepted,timeout,not_attempted,navigation_timeout,"Page.goto: Timeout 15000ms exceeded. | Call log: - navigating to ""https://penn-hpp.com/"", waiting until ""domcontentloaded""",,,,Low,0.0,False,False,False,,,fetch_timeout_or_fetch_failed,fetch_timeout_or_fetch_failed,hashing_shortlist
100,uk-travel.ru,https://uk-travel.ru,urls.xlsx,,,0.0,False,False,False,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
101,slexironphdrexox.world,https://slexironphdrexox.world,urls.xlsx,,,0.0,False,False,False,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
102,ivqojlz1513.top,https://ivqojlz1513.top,urls.xlsx,,,0.0,False,False,False,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
103,vertexapexgroupoptimalprocess.blog,https://vertexapexgroupoptimalprocess.blog,urls.xlsx,Indian Railway Catering and Tourism Corporation (IRCTC),irctctourism.com,0.6058,False,False,False,True,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,True,route_to_dns_after_stage1_failure,True,True,True,resolved,accepted,failed,not_attempted,navigation_error,"Page.goto: net::ERR_CONNECTION_TIMED_OUT at https://vertexapexgroupoptimalprocess.blog/ | Call log: - navigating to ""https://vertexapexgroupoptimalprocess.blog/"", waiting until ""domcontentloaded""",,,,Low,0.0,False,False,False,,,fetch_timeout_or_fetch_failed,fetch_timeout_or_fetch_failed,hashing_shortlist
104,navaitour.online,https://navaitour.online,urls.xlsx,Indian Railway Catering and Tourism Corporation (IRCTC),irctctourism.com,0.6574,False,False,False,True,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,True,route_to_dns_after_stage1_failure,True,True,True,resolved,accepted,failed,not_attempted,navigation_error,"Page.goto: net::ERR_CONNECTION_TIMED_OUT at https://navaitour.online/ | Call log: - navigating to ""https://navaitour.online/"", waiting until ""domcontentloaded""",,,,Low,0.0,False,False,False,,,fetch_timeout_or_fetch_failed,fetch_timeout_or_fetch_failed,hashing_shortlist
105,doggiemax.com,https://doggiemax.com,urls.xlsx,Axis Bank,axismaxlife.com,0.6027,False,False,False,True,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,True,route_to_dns_after_stage1_failure,True,True,True,resolved,accepted,timeout,not_attempted,navigation_timeout,"Page.goto: Timeout 15000ms exceeded. | Call log: - navigating to ""https://doggiemax.com/"", waiting until ""domcontentloaded""",,,,Low,0.0,False,False,False,,,fetch_timeout_or_fetch_failed,fetch_timeout_or_fetch_failed,hashing_shortlist
106,intelectusai.com,https://intelectusai.com,urls.xlsx,Kfintech,kfintech.com,0.6806,False,False,False,True,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,True,route_to_dns_after_stage1_failure,True,False,False,no_records,rejected,failed,not_attempted,get_error,[Errno 11001] getaddrinfo failed,,,,,0.0,False,False,False,,,dns_rejected,dns_rejected,dns_gate
107,perchproject.org,https://perchproject.org,urls.xlsx,,,0.0,False,False,False,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
108,5ggnp.buzz,https://5ggnp.buzz,urls.xlsx,,,0.0,False,False,False,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
109,777gvipclub.com,https://777gvipclub.com,urls.xlsx,,,0.0,False,False,False,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
110,thepatoolkit.com,https://thepatoolkit.com,urls.xlsx,National Health Authority (NHA),nha.gov.in,0.6111,False,False,False,True,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,True,route_to_dns_after_stage1_failure,True,True,True,resolved,accepted,timeout,not_attempted,navigation_timeout,"Page.goto: Timeout 15000ms exceeded. | Call log: - navigating to ""https://thepatoolkit.com/"", waiting until ""domcontentloaded""",,,,Low,0.0,False,False,False,,,fetch_timeout_or_fetch_failed,fetch_timeout_or_fetch_failed,hashing_shortlist
111,zentozavoveltopentolaxinilo.click,https://zentozavoveltopentolaxinilo.click,urls.xlsx,,,0.0,False,False,False,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
112,hixemuzydo.pro,https://hixemuzydo.pro,urls.xlsx,,,0.0,False,False,False,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
113,logrenuunics.com,https://logrenuunics.com,urls.xlsx,State Bank of India (SBI),corp.onlinesbi.sbi,0.6442,False,False,False,True,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,True,route_to_dns_after_stage1_failure,True,False,False,no_records,rejected,failed,not_attempted,get_error,[Errno 11001] getaddrinfo failed,,,,,0.0,False,False,False,,,dns_rejected,dns_rejected,dns_gate
114,aifinance.global,https://aifinance.global,urls.xlsx,,,0.0,False,False,False,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
115,jskbalaghat.org,https://jskbalaghat.org,urls.xlsx,,,0.0,False,False,False,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
116,sbi.com-kyc.net/login,https://sbi.com-kyc.net/login,urls.xlsx,State Bank of India (SBI),homeloans.sbi,0.5026,True,True,False,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,sbi.com-kyc.net,,0,True,lexical_hit,True,False,False,dns_error,rejected,,not_attempted,,,,,,,0.0,False,False,False,,,dns_rejected,dns_rejected,dns_gate
117,onl1nesbi.sbi/login,https://onl1nesbi.sbi/login,urls.xlsx,State Bank of India (SBI),corp.onlinesbi.sbi,0.9481,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,onl1nesbi.sbi,,0,True,lexical_hit,True,False,False,dns_error,rejected,,not_attempted,,,,,,,0.0,False,False,False,,,dns_rejected,dns_rejected,dns_gate
118,onlinesbi.sbi.update-rewards.xyz,https://onlinesbi.sbi.update-rewards.xyz,urls.xlsx,State Bank of India (SBI),onlinesbi.sbi.bank.in,0.6341,True,True,False,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,onlinesbi.sbi.update-rewards.xyz,,0,True,lexical_hit,True,False,False,dns_error,rejected,,not_attempted,,,,,,,0.0,False,False,False,,,dns_rejected,dns_rejected,dns_gate
119,sbi-secure-login.com,https://sbi-secure-login.com,urls.xlsx,State Bank of India (SBI),sbisecurities.in,0.8353,True,True,False,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,sbi-secure-login.com,,0,True,lexical_hit,True,False,False,dns_error,rejected,,not_attempted,,,,,,,0.0,False,False,False,,,dns_rejected,dns_rejected,dns_gate
120,192.168.1,https://192.168.1,urls.xlsx,National Informatics Centre (NIC),cloud.gov.in,0.7333,False,False,False,True,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,True,route_to_dns_after_stage1_failure,True,False,False,dns_error,rejected,failed,not_attempted,get_error,[Errno 11001] getaddrinfo failed,,,,,0.0,False,False,False,,,dns_rejected,dns_rejected,dns_gate
121,reward-expiry.com,https://reward-expiry.com,urls.xlsx,Air India,airindiaexpress.com,0.5912,False,False,False,True,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,True,route_to_dns_after_stage1_failure,True,False,False,dns_error,rejected,failed,not_attempted,get_error,[Errno 11001] getaddrinfo failed,,,,,0.0,False,False,False,,,dns_rejected,dns_rejected,dns_gate
122,sbi.co.in.login.banking-services.net/234/redirect,https://sbi.co.in.login.banking-services.net/234/redirect,urls.xlsx,State Bank of India (SBI),sbisecurities.in,0.7051,True,True,False,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,sbi.co.in.login.banking-services.net,,0,True,lexical_hit,True,False,False,dns_error,rejected,,not_attempted,,,,,,,0.0,False,False,False,,,dns_rejected,dns_rejected,dns_gate
123,verify-kyc.com,https://verify-kyc.com,urls.xlsx,,,0.0,False,False,False,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
124,icic-bank.com,https://icic-bank.com,urls.xlsx,ICICI Bank,icici.bank.in,0.8489,False,False,False,True,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,True,route_to_dns_after_stage1_failure,True,False,False,dns_error,rejected,failed,not_attempted,get_error,[Errno 11001] getaddrinfo failed,,,,,0.0,False,False,False,,,dns_rejected,dns_rejected,dns_gate
125,icicibank.net/login,https://icicibank.net/login,urls.xlsx,ICICI Bank,icici.bank.in,0.9111,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,icicibank.net,,0,True,lexical_hit,True,True,True,resolved,accepted,failed,not_attempted,navigation_error,"Page.goto: net::ERR_CONNECTION_TIMED_OUT at https://icicibank.net/login | Call log: - navigating to ""https://icicibank.net/login"", waiting until ""domcontentloaded""",,,,Low,0.0,False,False,False,,,fetch_timeout_or_fetch_failed,fetch_timeout_or_fetch_failed,hashing_shortlist
126,secure-login.com,https://secure-login.com,urls.xlsx,"Civil Registration System, MHA (RGCCI)",crsorgi.gov.in,0.7302,False,False,False,True,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,True,route_to_dns_after_stage1_failure,True,False,False,no_records,rejected,failed,not_attempted,get_error,[Errno 11001] getaddrinfo failed,,,,,0.0,False,False,False,,,dns_rejected,dns_rejected,dns_gate
127,bit.ly,https://bit.ly,urls.xlsx,,,0.0,False,False,False,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
128,accountauthenticate.com,https://accountauthenticate.com,urls.xlsx,Income Tax Department,incometaxindia.gov.in,0.6314,False,False,False,True,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,True,route_to_dns_after_stage1_failure,True,False,False,dns_error,rejected,failed,not_attempted,get_error,[Errno 11001] getaddrinfo failed,,,,,0.0,False,False,False,,,dns_rejected,dns_rejected,dns_gate
129,icici-bank-support.in,https://icici-bank-support.in,urls.xlsx,ICICI Bank,icici.bank.in,0.8556,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,icici-bank-support.in,,0,True,lexical_hit,True,False,False,dns_error,rejected,,not_attempted,,,,,,,0.0,False,False,False,,,dns_rejected,dns_rejected,dns_gate
130,cppcccare.com,https://cppcccare.com,urls.xlsx,Income Tax Department,contents.tdscpc.gov.in,0.6111,False,False,False,True,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,True,route_to_dns_after_stage1_failure,True,False,False,dns_error,rejected,failed,not_attempted,get_error,[Errno 11001] getaddrinfo failed,,,,,0.0,False,False,False,,,dns_rejected,dns_rejected,dns_gate
131,pnb-india.in,https://pnb-india.in,urls.xlsx,Punjab National Bank (PNB),pnbindia.in,0.9741,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,pnb-india.in,,0,True,lexical_hit,True,False,False,resolver_error,rejected,,not_attempted,,,,,,,0.0,False,False,False,,,dns_rejected,dns_rejected,dns_gate
132,pnblndia.in,https://pnblndia.in,urls.xlsx,Punjab National Bank (PNB),pnbindia.in,0.9083,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,pnblndia.in,,0,True,lexical_hit,True,False,False,dns_error,rejected,,not_attempted,,,,,,,0.0,False,False,False,,,dns_rejected,dns_rejected,dns_gate
133,pnbindia-kyd.com,https://pnbindia-kyd.com,urls.xlsx,Punjab National Bank (PNB),pnbindia.in,0.9333,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,pnbindia-kyd.com,,0,True,lexical_hit,True,False,False,dns_error,rejected,,not_attempted,,,,,,,0.0,False,False,False,,,dns_rejected,dns_rejected,dns_gate
134,pnblndia-app.in,https://pnblndia-app.in,urls.xlsx,Punjab National Bank (PNB),pnbindia.in,0.8403,False,False,False,True,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,True,route_to_dns_after_stage1_failure,True,False,False,dns_error,rejected,failed,not_attempted,get_error,[Errno 11001] getaddrinfo failed,,,,,0.0,False,False,False,,,dns_rejected,dns_rejected,dns_gate
135,pnb-netbanking.net,https://pnb-netbanking.net,urls.xlsx,Punjab National Bank (PNB),pnb.bank.in,0.8167,True,True,False,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,pnb-netbanking.net,,0,True,lexical_hit,True,False,False,dns_error,rejected,,not_attempted,,,,,,,0.0,False,False,False,,,dns_rejected,dns_rejected,dns_gate
136,pnblndia.bank.in,https://pnblndia.bank.in,urls.xlsx,Punjab National Bank (PNB),pnbindia.in,0.9083,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,pnblndia.bank.in,,0,True,lexical_hit,True,False,False,dns_error,rejected,,not_attempted,,,,,,,0.0,False,False,False,,,dns_rejected,dns_rejected,dns_gate
137,secure-kyc.com,https://secure-kyc.com,urls.xlsx,,,0.0,False,False,False,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
138,update-account.online,https://update-account.online,urls.xlsx,Income Tax Department,contents.tdscpc.gov.in,0.6635,False,False,False,True,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,True,route_to_dns_after_stage1_failure,True,False,False,dns_error,rejected,failed,not_attempted,get_error,[Errno 11001] getaddrinfo failed,,,,,0.0,False,False,False,,,dns_rejected,dns_rejected,dns_gate
139,pnbindia-services.com,https://pnbindia-services.com,urls.xlsx,Punjab National Bank (PNB),pnbindia.in,0.8941,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,pnbindia-services.com,,0,True,lexical_hit,True,False,False,dns_error,rejected,,not_attempted,,,,,,,0.0,False,False,False,,,dns_rejected,dns_rejected,dns_gate
140,verify-account.net,https://verify-account.net,urls.xlsx,Election Commision of India (ECI),eci.gov.in,0.6032,False,False,False,True,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,True,route_to_dns_after_stage1_failure,True,False,False,dns_error,rejected,failed,not_attempted,get_error,[Errno 11001] getaddrinfo failed,,,,,0.0,False,False,False,,,dns_rejected,dns_rejected,dns_gate
141,dq67r.top,https://dq67r.top,urls.xlsx,,,0.0,False,False,False,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
142,annarbormarket.com,https://annarbormarket.com,urls.xlsx,Canara Bank,canararobeco.com,0.7235,False,False,False,True,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,True,route_to_dns_after_stage1_failure,True,True,True,resolved,accepted,timeout,not_attempted,navigation_timeout,"Page.goto: Timeout 15000ms exceeded. | Call log: - navigating to ""https://annarbormarket.com/"", waiting until ""domcontentloaded""",,,,Low,0.0,False,False,False,,,fetch_timeout_or_fetch_failed,fetch_timeout_or_fetch_failed,hashing_shortlist
143,manto90.store,https://manto90.store,urls.xlsx,,,0.0,False,False,False,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
144,chargemoment.com,https://chargemoment.com,urls.xlsx,,,0.0,False,False,False,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
145,allsetfacilitygroup.com,https://allsetfacilitygroup.com,urls.xlsx,Election Commision of India (ECI),eci.gov.in,0.7193,False,False,False,True,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,True,route_to_dns_after_stage1_failure,True,True,True,resolved,accepted,timeout,not_attempted,navigation_timeout,"Page.goto: Timeout 15000ms exceeded. | Call log: - navigating to ""https://allsetfacilitygroup.com/"", waiting until ""domcontentloaded""",,,,Low,0.0,False,False,False,,,fetch_timeout_or_fetch_failed,fetch_timeout_or_fetch_failed,hashing_shortlist
146,fjudoeuskadi.eus,https://fjudoeuskadi.eus,urls.xlsx,,,0.0,False,False,False,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
147,786786786786.com,https://786786786786.com,urls.xlsx,Punjab National Bank (PNB),netpnb.com,0.5,False,False,False,True,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,True,route_to_dns_after_stage1_failure,True,False,False,no_records,rejected,failed,not_attempted,get_error,[Errno 11001] getaddrinfo failed,,,,,0.0,False,False,False,,,dns_rejected,dns_rejected,dns_gate
