input_position,input_url,normalized_url,source_workbook,best_entity,best_matching_domain,lexical_score,lexical_hit,strict_lexical_hit,lexical_score_pass,fallback_rank_only,brand_score,credential_score,infra_score,evasion_score,total_stage1_score,hard_trigger_hit,stage1_reasons,page_has_password_field,page_has_login_form,form_action_mismatch,csc_mention_count,redirect_count,direct_brand_evidence_count,deceptive_host_embedding,content_spoof_strong,final_domain,favicon_domain,html_bytes_read,escalate_to_hashing,escalate_reason,deep_analysis_candidate,deep_analysis_dns_accepted,deep_analysis_attempted,dns_status,dns_decision,fetch_status,visual_status,fetch_error_type,fetch_error_detail,final_landing_url,parking_provider,parking_reason,confidence_band,best_score,admitted,admitted_to_holdout,kept_for_review_only,review_only_reason,survival_path,drop_path,reason,exclusion_stage
891,http://onlinebizventures.online,http://onlinebizventures.online,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,State Bank of India (SBI),corp.onlinesbi.sbi,0.8719,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,0,False,False,onlinebizventures.online,,0,True,lexical_hit,True,True,True,,accepted,fetched,available,,,http://onlinebizventures.online/,,,Low,59.4474,True,True,False,,score_threshold|weak_direct_evidence|network_corroboration,,,
892,https://hometvs.com,https://hometvs.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,State Bank of India (SBI),homeloans.sbi,0.854,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,0,False,False,hometvs.com,,0,True,lexical_hit,True,True,True,,accepted,fetched,available,,,https://hometvs.com/,,,Low,36.5986,True,True,False,,weak_direct_evidence|network_corroboration,,,
893,https://homeova.fr,https://homeova.fr,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,State Bank of India (SBI),homeloans.sbi,0.9048,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,0,False,False,homeova.fr,,0,True,lexical_hit,True,True,True,,accepted,fetched,available,,,https://homeova.fr/,,,Low,48.4694,True,True,False,,weak_direct_evidence|network_corroboration,,,
894,onlinemysrv.xyz,https://onlinemysrv.xyz,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,State Bank of India (SBI),corp.onlinesbi.sbi,0.8828,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,0,False,False,onlinemysrv.xyz,,0,True,lexical_hit,True,True,True,,accepted,fetched,available,,,https://onlinemysrv.xyz/,,,Low,60.1928,True,True,False,,score_threshold|weak_direct_evidence|network_corroboration,,,
895,https://bioliffe.online,https://bioliffe.online,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,State Bank of India (SBI),sbilife.co.in,0.869,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,0,False,False,bioliffe.online,,0,True,lexical_hit,True,True,True,,accepted,fetched,available,,,https://bioliffe.online/,,,Low,59.2532,True,True,False,,score_threshold|weak_direct_evidence|network_corroboration,,,
896,homegrownag.com,https://homegrownag.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,State Bank of India (SBI),homeloans.sbi,0.8543,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,0,False,False,homegrownag.com,,0,True,lexical_hit,True,True,True,,accepted,failed,not_attempted,navigation_error,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://homegrownag.com/ | Call log: - navigating to ""https://homegrownag.com/"", waiting until ""domcontentloaded""",,,,Low,0.0,False,False,False,,failed_fetch_strict_lexical_suspected,,fetch_timeout_or_fetch_failed,hashing_shortlist
897,sacosh.com,https://sacosh.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,Indian Space Research Organisation (ISRO),vssc.gov.in,0.6389,False,False,False,True,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,0,False,False,,,0,False,stage1_fetch_failed,False,False,False,skipped,skipped,failed,not_attempted,get_error,,,,,,0.0,False,False,False,,,stage1_fetch_failed,stage1_fetch_failed,stage1_http
898,hairwow.sa.com,https://hairwow.sa.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,Indian Space Research Organisation (ISRO),indiascienceandtechnology.gov.in,0.6111,False,False,False,True,40,0,0,0,40,False,title_brand_match|body_brand_match|favicon_brand_match|redirect_brand_match|final_domain_brand_match,False,False,False,1,0,0,False,False,hairwow.sa.com,hairwow.sa.com,32768,False,stage1_suspected_non_escalated,False,False,False,skipped,skipped,fetched,not_attempted,,,https://hairwow.sa.com,,,,0.0,False,False,False,,,stage1_suspected_non_escalated,stage1_suspected_non_escalated,stage1_http
899,clouduptime.net,https://clouduptime.net,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,National Informatics Centre (NIC),cloud.gov.in,0.8909,False,False,False,True,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,0,False,False,,,0,False,stage1_fetch_failed,False,False,False,skipped,skipped,failed,not_attempted,get_error,,,,,,0.0,False,False,False,,,stage1_fetch_failed,stage1_fetch_failed,stage1_http
900,armaexpress.com,https://armaexpress.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,Air India,airindiaexpress.com,0.8727,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,0,False,False,armaexpress.com,,0,True,lexical_hit,True,True,True,,accepted,fetched,available,,,https://armaexpress.com/,,,Low,59.5041,True,True,False,,score_threshold|weak_direct_evidence|network_corroboration,,,
901,canadashineca.com,https://canadashineca.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,Canara Bank,canarahsbclife.com,0.8567,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,0,False,False,canadashineca.com,,0,True,lexical_hit,True,True,True,,accepted,fetched,available,,,https://canadashineca.com/,,,Low,45.8948,True,True,False,,weak_direct_evidence|network_corroboration,,,
902,onlinevegas.xyz,https://onlinevegas.xyz,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,State Bank of India (SBI),corp.onlinesbi.sbi,0.8828,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,0,False,False,onlinevegas.xyz,,0,True,lexical_hit,True,True,True,,accepted,fetched,available,,,https://onlinevegas.xyz/,,,Low,47.2944,True,True,False,,weak_direct_evidence|network_corroboration,,,
903,sibulife.net,https://sibulife.net,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,State Bank of India (SBI),sbilife.co.in,0.9196,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,0,False,False,www.sibulife.net,,0,True,lexical_hit,True,True,True,,accepted,fetched,available,,,https://www.sibulife.net/,,,Low,49.2666,True,True,False,,weak_direct_evidence|network_corroboration,,,
904,danesa.sa.com,https://danesa.sa.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,Indian Space Research Organisation (ISRO),indiascienceandtechnology.gov.in,0.6111,False,False,False,True,4,0,0,4,8,False,redirect_brand_match|final_domain_changed,False,False,False,1,1,0,False,False,flonnews.com,,32768,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://flonnews.com/,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
905,cloudstationsiskiyou.com,https://cloudstationsiskiyou.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,National Informatics Centre (NIC),cloud.gov.in,0.85,False,False,False,True,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,0,False,False,,,0,False,stage1_fetch_failed,False,False,False,skipped,skipped,failed,not_attempted,get_error,,,,,,0.0,False,False,False,,,stage1_fetch_failed,stage1_fetch_failed,stage1_http
906,onlinecasinonl.org,https://onlinecasinonl.org,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,State Bank of India (SBI),corp.onlinesbi.sbi,0.8921,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,0,False,False,onlinecasinonl.org,,0,True,lexical_hit,True,True,True,,accepted,fetched,available,,,https://onlinecasinonl.org/,,,Low,60.8225,True,True,False,,score_threshold|weak_direct_evidence|network_corroboration,,,
907,onlinebusinessfinds.com,https://onlinebusinessfinds.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,State Bank of India (SBI),corp.onlinesbi.sbi,0.8725,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,0,False,False,onlinebusinessfinds.com,,0,True,lexical_hit,True,True,True,,accepted,failed,not_attempted,navigation_error,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://onlinebusinessfinds.com/ | Call log: - navigating to ""https://onlinebusinessfinds.com/"", waiting until ""domcontentloaded""",,,,Low,0.0,False,False,False,,failed_fetch_strict_lexical_suspected,,fetch_timeout_or_fetch_failed,hashing_shortlist
908,csbif.live,https://csbif.live,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,State Bank of India (SBI),sbi.co.in,0.8667,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,0,False,False,csbif.live,,0,True,lexical_hit,True,True,True,,accepted,failed,not_attempted,navigation_error,"Page.goto: net::ERR_CONNECTION_TIMED_OUT at https://csbif.live/ | Call log: - navigating to ""https://csbif.live/"", waiting until ""commit""",,,,Low,0.0,False,False,False,,failed_fetch_strict_lexical_suspected,,fetch_timeout_or_fetch_failed,hashing_shortlist
909,cloucbedc.info,https://cloucbedc.info,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,National Informatics Centre (NIC),cloud.gov.in,0.9111,False,False,False,True,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,0,False,False,,,0,False,stage1_fetch_failed,False,False,False,skipped,skipped,failed,not_attempted,get_error,[Errno 11001] getaddrinfo failed,,,,,0.0,False,False,False,,,stage1_fetch_failed,stage1_fetch_failed,stage1_http
910,visero.app,https://visero.app,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,ICICI Bank,icicisecurities.com,0.6444,False,False,False,True,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,0,False,False,,,0,False,stage1_fetch_failed,False,False,False,skipped,skipped,failed,not_attempted,get_error,,,,,,0.0,False,False,False,,,stage1_fetch_failed,stage1_fetch_failed,stage1_http
911,likejiseno.sa.com,https://likejiseno.sa.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,State Bank of India (SBI),sbi.co.in,0.6111,False,False,False,True,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,0,False,False,,,0,False,stage1_fetch_failed,False,False,False,skipped,skipped,failed,not_attempted,get_error,,,,,,0.0,False,False,False,,,stage1_fetch_failed,stage1_fetch_failed,stage1_http
912,http://enci.org,http://enci.org,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,Election Commision of India (ECI),eci.gov.in,0.925,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,0,False,False,enci.com,,0,True,lexical_hit,True,True,True,,accepted,fetched,available,,,https://enci.com/,,,Low,63.0682,True,True,False,,score_threshold|weak_direct_evidence|network_corroboration,,,
913,onlinesparen.expert,https://onlinesparen.expert,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,State Bank of India (SBI),corp.onlinesbi.sbi,0.8722,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,0,False,False,onlinesparen.expert,,0,True,lexical_hit,True,True,True,,accepted,fetched,available,,,https://onlinesparen.expert/,,,Low,59.4697,True,True,False,,score_threshold|weak_direct_evidence|network_corroboration,,,
914,aiminds.cloud,https://aiminds.cloud,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,All India Institute of Medical Sciences (AIIMS),aiims.edu,0.8705,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,0,False,False,aiminds.cloud,,0,True,lexical_hit,True,True,True,,accepted,failed,not_attempted,navigation_error,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://aiminds.cloud/ | Call log: - navigating to ""https://aiminds.cloud/"", waiting until ""domcontentloaded""",,,,Low,0.0,False,False,False,,failed_fetch_strict_lexical_suspected,,fetch_timeout_or_fetch_failed,hashing_shortlist
915,axisnet.xyz,https://axisnet.xyz,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,Air India,airindiaexpress.com,0.6127,True,True,False,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,0,False,False,axisnet.xyz,,0,True,lexical_hit,True,True,True,,accepted,fetched,available,,,https://axisnet.xyz/,,,Low,0.0,True,True,False,,network_corroboration,,,
916,onlinepinoy.link,https://onlinepinoy.link,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,State Bank of India (SBI),corp.onlinesbi.sbi,0.8828,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,0,False,False,onlinepinoy.link,,0,True,lexical_hit,True,True,True,,accepted,fetched,available,,,https://onlinepinoy.link/,,,Low,60.1928,True,True,False,,score_threshold|weak_direct_evidence|network_corroboration,,,
917,slconline.pics,https://slconline.pics,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,Computer Age Management Services Ltd. (CAMS),camsonline.com,0.8546,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,0,False,False,slconline.pics,,0,True,lexical_hit,True,True,True,,accepted,fetched,available,,,https://slconline.pics/,,,Low,44.205,True,True,False,,weak_direct_evidence|network_corroboration,,,
918,homesolarheaters.com,https://homesolarheaters.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,State Bank of India (SBI),homeloans.sbi,0.8528,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,0,False,False,homesolarheaters.com,,0,True,lexical_hit,True,True,True,,accepted,fetched,available,,,https://homesolarheaters.com/,,,Low,58.1439,True,True,False,,score_threshold|weak_direct_evidence|network_corroboration,,,
919,monilens.com,https://monilens.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,Computer Age Management Services Ltd. (CAMS),camsonline.com,0.85,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,0,False,False,monilens.com,,0,True,lexical_hit,True,True,True,,accepted,failed,not_attempted,navigation_error,"Page.goto: net::ERR_CONNECTION_TIMED_OUT at https://monilens.com/ | Call log: - navigating to ""https://monilens.com/"", waiting until ""commit""",,,,Low,0.0,False,False,False,,failed_fetch_strict_lexical_suspected,,fetch_timeout_or_fetch_failed,hashing_shortlist
920,http://axisclasses.com,http://axisclasses.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,Air India,airindiaexpress.com,0.5929,True,True,False,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,0,False,False,axisclasses.com,,0,True,lexical_hit,True,True,True,,accepted,fetched,available,,,http://axisclasses.com/,,,Low,0.0,True,True,False,,network_corroboration,,,
921,https://cloud-now.com,https://cloud-now.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,National Informatics Centre (NIC),cloud.gov.in,0.9111,False,False,False,True,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,0,False,False,,,0,False,stage1_fetch_failed,False,False,False,skipped,skipped,failed,not_attempted,get_error,,,,,,0.0,False,False,False,,,stage1_fetch_failed,stage1_fetch_failed,stage1_http
922,indoyadii.com,https://indoyadii.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,Income Tax Department,incometaxindia.gov.in,0.7693,False,False,False,True,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,0,False,False,,,0,False,stage1_fetch_failed,False,False,False,skipped,skipped,failed,not_attempted,get_error,,,,,,0.0,False,False,False,,,stage1_fetch_failed,stage1_fetch_failed,stage1_http
923,simbaonline.fun,https://simbaonline.fun,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,Computer Age Management Services Ltd. (CAMS),camsonline.com,0.869,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,0,False,False,simbaonline.fun,,0,True,lexical_hit,True,True,True,,accepted,fetched,available,,,https://simbaonline.fun/,,,Low,59.2516,True,True,False,,score_threshold|weak_direct_evidence|network_corroboration,,,
924,airitaniguchi.com,https://airitaniguchi.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,Airtel,airtel.in,0.6581,False,False,False,True,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,0,False,False,,,0,False,stage1_fetch_failed,False,False,False,skipped,skipped,failed,not_attempted,get_error,,,,,,0.0,False,False,False,,,stage1_fetch_failed,stage1_fetch_failed,stage1_http
925,herbit.shop,https://herbit.shop,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,Reserve Bank of India (RBI),rbi.org.in,0.8333,False,False,False,True,8,4,0,0,12,False,redirect_brand_match|final_domain_brand_match|auth_wording,False,False,False,1,0,0,False,False,herbit.shop,,332,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://herbit.shop,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
926,online.flowers,https://online.flowers,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,State Bank of India (SBI),corp.onlinesbi.sbi,0.9333,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,0,False,False,online.flowers,,0,True,lexical_hit,True,True,True,,accepted,timeout,not_attempted,navigation_timeout,"Page.goto: Timeout 15000ms exceeded. | Call log: - navigating to ""https://online.flowers/"", waiting until ""commit""",,,,Low,0.0,False,False,False,,failed_fetch_strict_lexical_suspected,,fetch_timeout_or_fetch_failed,hashing_shortlist
927,cloudflar.online,https://cloudflar.online,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,National Informatics Centre (NIC),cloud.gov.in,0.9111,False,False,False,True,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,0,False,False,,,0,False,stage1_fetch_failed,False,False,False,skipped,skipped,failed,not_attempted,get_error,,,,,,0.0,False,False,False,,,stage1_fetch_failed,stage1_fetch_failed,stage1_http
928,begocloud.com,https://begocloud.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,National Informatics Centre (NIC),accounts.mgovcloud.in,0.8519,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,0,False,False,begocloud.com,,0,True,lexical_hit,True,True,True,,accepted,timeout,not_attempted,navigation_timeout,"Page.goto: Timeout 15000ms exceeded. | Call log: - navigating to ""https://begocloud.com/"", waiting until ""commit""",,,,Low,0.0,False,False,False,,failed_fetch_strict_lexical_suspected,,fetch_timeout_or_fetch_failed,hashing_shortlist
929,https://mais-online.com,https://mais-online.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,Computer Age Management Services Ltd. (CAMS),camsonline.com,0.869,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,0,False,False,mais-online.com,,0,True,lexical_hit,True,True,True,,accepted,fetched,available,,,https://mais-online.com/,,,Low,59.2516,True,True,False,,score_threshold|weak_direct_evidence|network_corroboration,,,
930,http://homeforsaleclt.com,http://homeforsaleclt.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,State Bank of India (SBI),homeloans.sbi,0.8671,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,0,False,False,homeforsaleclt.com,,0,True,lexical_hit,True,True,True,,accepted,fetched,available,,,http://homeforsaleclt.com/,,,Low,59.118,True,True,False,,score_threshold|weak_direct_evidence|network_corroboration,,,
931,https://axisinsitute.com,https://axisinsitute.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,Axis Bank,axismaxlife.com,0.6818,True,True,False,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,0,False,False,axisinsitute.com,,0,True,lexical_hit,True,True,True,,accepted,timeout,not_attempted,navigation_timeout,"Page.goto: Timeout 15000ms exceeded. | Call log: - navigating to ""https://axisinsitute.com/"", waiting until ""commit""",,,,Low,0.0,False,False,False,,failed_fetch_strict_lexical_suspected,,fetch_timeout_or_fetch_failed,hashing_shortlist
932,kfina.com,https://kfina.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,Kfintech,kfintech.com,0.86,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,0,False,False,www.atom.com,,0,True,lexical_hit,True,True,True,,accepted,fetched,available,,,https://www.atom.com/name/Kfina?__cf_chl_rt_tk=NyuTsbcVmknUsW6poZ3LFXZusqbiet6Eyo0gtzemPRw-1775714678-1.0.1.1-yiPO1aDMjNOvrMB9wwbrRTEJZtATQKjE712yZtJ1alA,,,Low,46.0714,True,True,False,,weak_direct_evidence|network_corroboration,,,
933,industriapy.com,https://industriapy.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,Air India,airindiaexpress.com,0.6058,True,True,False,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,0,False,False,industriapy.com,,0,True,lexical_hit,True,True,True,,accepted,fetched,available,,,https://industriapy.com/,,,Low,0.0,True,True,False,,network_corroboration,,,
934,nscb.bank.in,https://nscb.bank.in,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,Airtel,airtelpayments.bank.in,1.0,False,False,False,True,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,0,False,False,,,0,False,stage1_fetch_failed,False,False,False,skipped,skipped,failed,not_attempted,get_error,,,,,,0.0,False,False,False,,,stage1_fetch_failed,stage1_fetch_failed,stage1_http
935,https://jidoki.org,https://jidoki.org,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,Jio,jio.com,0.8667,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,0,False,False,jidoki.org,,0,True,lexical_hit,True,True,True,,accepted,fetched,available,,,https://jidoki.org/,,,Low,59.0909,True,True,False,,score_threshold|weak_direct_evidence|network_corroboration,,,
936,https://clawonline.com,https://clawonline.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,Computer Age Management Services Ltd. (CAMS),camsonline.com,0.88,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,0,False,False,clawonline.com,,0,True,lexical_hit,True,True,True,,accepted,timeout,not_attempted,navigation_timeout,"Page.goto: Timeout 15000ms exceeded. | Call log: - navigating to ""https://clawonline.com/"", waiting until ""commit""",,,,Low,0.0,False,False,False,,failed_fetch_strict_lexical_suspected,,fetch_timeout_or_fetch_failed,hashing_shortlist
937,https://cloudupholstery.com,https://cloudupholstery.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,Bank of Baroda,bankofbaroda.bank.in,0.8667,False,False,False,True,4,4,0,0,8,False,body_brand_match|auth_wording,False,False,False,1,0,0,False,False,cloudupholstery.com,,32768,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://cloudupholstery.com,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
938,rubio.app,https://rubio.app,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,Reserve Bank of India (RBI),rbi.org.in,0.88,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,0,False,False,rubio.app,,0,True,lexical_hit,True,True,True,,accepted,failed,not_attempted,navigation_error,"Page.goto: net::ERR_CONNECTION_TIMED_OUT at https://rubio.app/ | Call log: - navigating to ""https://rubio.app/"", waiting until ""commit""",,,,Low,0.0,False,False,False,,failed_fetch_strict_lexical_suspected,,fetch_timeout_or_fetch_failed,hashing_shortlist
939,shacmc.online,https://shacmc.online,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,Income Tax Department,contents.tdscpc.gov.in,0.6667,False,False,False,True,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,0,False,False,,,0,False,stage1_fetch_failed,False,False,False,skipped,skipped,failed,not_attempted,get_error,[Errno 11001] getaddrinfo failed,,,,,0.0,False,False,False,,,stage1_fetch_failed,stage1_fetch_failed,stage1_http
940,incomeless.com,https://incomeless.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,Indian Oil Corporation Limited (IOCL),iocl.com,0.745,False,False,False,True,0,0,0,6,6,False,js_redirect,False,False,False,0,0,0,False,False,incomeless.com,,114,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://incomeless.com,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
941,onlinecasino68.com,https://onlinecasino68.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,State Bank of India (SBI),corp.onlinesbi.sbi,0.9063,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,0,False,False,onlinecasino68.com,,0,True,lexical_hit,True,True,True,,accepted,fetched,available,,,https://onlinecasino68.com/,,,Low,61.7965,True,True,False,,score_threshold|weak_direct_evidence|network_corroboration,,,
942,https://coingoldai.store,https://coingoldai.store,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,Indian Oil Corporation Limited (IOCL),iocl.com,0.7167,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,coingoldai.store,coingoldai.store,2144,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://coingoldai.store,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
943,mygodvid.space,https://mygodvid.space,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,Vodafone Idea (VI),myvi.in,0.8667,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,0,False,False,mygodvid.space,,0,True,lexical_hit,True,True,True,,accepted,fetched,available,,,https://mygodvid.space/,,,Low,59.0909,True,True,False,,score_threshold|weak_direct_evidence|network_corroboration,,,
944,rbjiu.com,https://rbjiu.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,Reserve Bank of India (RBI),rbi.org.in,0.8933,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,0,False,False,rbjiu.com,,0,True,lexical_hit,True,True,True,,accepted,fetched,available,,,https://rbjiu.com/,,,Low,46.2069,True,True,False,,weak_direct_evidence|network_corroboration,,,
945,cloudfights.com,https://cloudfights.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,National Informatics Centre (NIC),cloud.gov.in,0.8909,False,False,False,True,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,0,False,False,,,0,False,stage1_fetch_failed,False,False,False,skipped,skipped,failed,not_attempted,get_error,,,,,,0.0,False,False,False,,,stage1_fetch_failed,stage1_fetch_failed,stage1_http
946,homewoodcandle.com,https://homewoodcandle.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,State Bank of India (SBI),homeloans.sbi,0.8556,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,0,False,False,homewoodcandle.com,,0,True,lexical_hit,True,True,True,,accepted,timeout,not_attempted,navigation_timeout,"Page.goto: Timeout 15000ms exceeded. | Call log: - navigating to ""https://homewoodcandle.com/"", waiting until ""commit""",,,,Low,0.0,False,False,False,,failed_fetch_strict_lexical_suspected,,fetch_timeout_or_fetch_failed,hashing_shortlist
947,online-j9u.com,https://online-j9u.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,State Bank of India (SBI),corp.onlinesbi.sbi,0.8533,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,0,False,False,online-j9u.com,,0,True,lexical_hit,True,True,True,,accepted,fetched,available,,,https://online-j9u.com/,,,Low,58.1818,True,True,False,,score_threshold|weak_direct_evidence|network_corroboration,,,
