input_position,input_url,normalized_url,source_workbook,best_entity,best_matching_domain,lexical_score,lexical_hit,strict_lexical_hit,lexical_score_pass,fallback_rank_only,brand_score,credential_score,infra_score,evasion_score,total_stage1_score,hard_trigger_hit,stage1_reasons,page_has_password_field,page_has_login_form,form_action_mismatch,csc_mention_count,redirect_count,direct_brand_evidence_count,deceptive_host_embedding,content_spoof_strong,final_domain,favicon_domain,html_bytes_read,escalate_to_hashing,escalate_reason,deep_analysis_candidate,deep_analysis_dns_accepted,deep_analysis_attempted,dns_status,dns_decision,fetch_status,visual_status,fetch_error_type,fetch_error_detail,final_landing_url,parking_provider,parking_reason,confidence_band,best_score,admitted,admitted_to_holdout,kept_for_review_only,review_only_reason,survival_path,drop_path,reason,exclusion_stage
60,alyxara.com,https://alyxara.com,urls.xlsx,Canara Bank,canarabank.bank.in,0.6571,False,False,False,True,0,4,6,0,10,False,auth_wording|suspicious_hosting_provider,False,False,False,0,0,0,False,False,alyxara.com,,32012,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://alyxara.com,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
61,djgekcf.icu,https://djgekcf.icu,urls.xlsx,HDFC Bank,hdfclife.com,0.6012,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,djgekcf.icu,,3,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://djgekcf.icu,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
62,dikagegrid.click,https://dikagegrid.click,urls.xlsx,State Bank of India (SBI),sbicard.com,0.6571,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,dikagegrid.click,,13,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://dikagegrid.click,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
63,anxunh.top,https://anxunh.top,urls.xlsx,IndusInd Bank,indusind.bank.in,0.625,False,False,False,True,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,0,False,False,,,0,False,stage1_fetch_failed,False,False,False,skipped,skipped,failed,not_attempted,get_error,[Errno 11001] getaddrinfo failed,,,,,0.0,False,False,False,,,stage1_fetch_failed,stage1_fetch_failed,stage1_http
64,eatalymarket.shop,https://eatalymarket.shop,urls.xlsx,Indian Space Research Organisation (ISRO),indiascienceandtechnology.gov.in,0.7492,False,False,False,True,4,14,0,0,18,False,body_brand_match|login_form|auth_wording|multi_input_form,False,True,False,1,0,0,False,False,eatalymarket.shop,img.eatalymarket.shop,32768,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://eatalymarket.shop,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
65,americanexpress-reward00175.ink,https://americanexpress-reward00175.ink,urls.xlsx,Air India,airindiaexpress.com,0.6648,False,False,False,True,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,0,False,False,,,0,False,stage1_fetch_failed,False,False,False,skipped,skipped,failed,not_attempted,get_error,,,,,,0.0,False,False,False,,,stage1_fetch_failed,stage1_fetch_failed,stage1_http
66,pack101.org,https://pack101.org,urls.xlsx,Indian Oil Corporation Limited (IOCL),iocl.com,0.5952,False,False,False,True,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,0,False,False,,,0,False,stage1_fetch_failed,False,False,False,skipped,skipped,failed,not_attempted,get_error,[Errno 11001] getaddrinfo failed,,,,,0.0,False,False,False,,,stage1_fetch_failed,stage1_fetch_failed,stage1_http
67,discretion.shop,https://discretion.shop,urls.xlsx,IDFC FIRST Bank,idfcfirst.bank.in,0.6444,False,False,False,True,0,0,0,6,6,False,js_redirect,False,False,False,0,0,0,False,False,discretion.shop,,114,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://discretion.shop,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
68,thirdshelterpress.com,https://thirdshelterpress.com,urls.xlsx,Air India,airindiaexpress.com,0.6728,False,False,False,True,0,0,0,6,6,False,js_redirect,False,False,False,0,0,0,False,False,thirdshelterpress.com,,114,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://thirdshelterpress.com,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
69,ank2014.biz,https://ank2014.biz,urls.xlsx,Bank of Baroda,bankofbaroda.bank.in,0.6349,False,False,False,True,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,0,False,False,,,0,False,stage1_fetch_failed,False,False,False,skipped,skipped,failed,not_attempted,get_error,,,,,,0.0,False,False,False,,,stage1_fetch_failed,stage1_fetch_failed,stage1_http
70,hollandgroupandassociates.com,https://hollandgroupandassociates.com,urls.xlsx,State Bank of India (SBI),homeloans.sbi,0.6383,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,hollandgroupandassociates.com,img1.wsimg.com,32768,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://hollandgroupandassociates.com,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
71,thinkproguard.com,https://thinkproguard.com,urls.xlsx,Jio,jio.com,0.6068,False,False,False,True,0,0,6,4,10,False,suspicious_hosting_provider|final_domain_changed,False,False,False,0,1,0,False,False,proguardplans.com,,32768,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://proguardplans.com/,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
72,hysefo.com,https://hysefo.com,urls.xlsx,Indian Space Research Organisation (ISRO),indiascienceandtechnology.gov.in,0.6111,False,False,False,True,4,4,0,4,12,False,body_brand_match|auth_wording|final_domain_changed,False,False,False,2,1,0,False,False,domains.atom.com,,32768,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://domains.atom.com/lpd/name/hysefo.com,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
73,8740i4ji8ki.shop,https://8740i4ji8ki.shop,urls.xlsx,Reserve Bank of India (RBI),rbi.org.in,0.6162,False,False,False,True,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,0,False,False,,,0,False,stage1_fetch_failed,False,False,False,skipped,skipped,failed,not_attempted,get_error,[Errno 11001] getaddrinfo failed,,,,,0.0,False,False,False,,,stage1_fetch_failed,stage1_fetch_failed,stage1_http
74,netsafe.ovh,https://netsafe.ovh,urls.xlsx,BSE Ltd.,bsestarmf.in,0.6899,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,netsafe.ovh,,1035,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://netsafe.ovh,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
75,optimacapitalvc.com,https://optimacapitalvc.com,urls.xlsx,ICICI Bank,icici.bank.in,0.6,False,False,False,True,0,18,0,0,18,False,form_action_mismatch|multi_input_form,False,False,True,0,0,0,False,False,optimacapitalvc.com,optimacapitalvc.com,17841,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://optimacapitalvc.com,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
76,zrsanalyst.com,https://zrsanalyst.com,urls.xlsx,Bharat Sanchar Nigam Limited (BSNL),bsnl.co.in,0.6833,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,1,0,False,False,www.zrsanalyst.com,,17004,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://www.zrsanalyst.com/,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
77,root-ro.info,https://root-ro.info,urls.xlsx,"Civil Registration System, MHA (RGCCI)",crsorgi.gov.in,0.619,False,False,False,True,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,0,False,False,,,0,False,stage1_fetch_failed,False,False,False,skipped,skipped,failed,not_attempted,get_error,,,,,,0.0,False,False,False,,,stage1_fetch_failed,stage1_fetch_failed,stage1_http
78,syxtherocrex.world,https://syxtherocrex.world,urls.xlsx,Election Commision of India (ECI),eci.gov.in,0.5556,False,False,False,True,4,4,0,0,8,False,body_brand_match|auth_wording,False,False,False,1,0,0,False,False,syxtherocrex.world,syxtherocrex.world,13253,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://syxtherocrex.world,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
79,snowtime.shop,https://snowtime.shop,urls.xlsx,Computer Age Management Services Ltd. (CAMS),camsonline.com,0.6722,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,snowtime.shop,img1.wsimg.com,32768,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://snowtime.shop,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
80,allnaturalherbalmedicines.com,https://allnaturalherbalmedicines.com,urls.xlsx,Canara Bank,canararobeco.com,0.6663,False,False,False,True,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,0,False,False,,,0,False,stage1_fetch_failed,False,False,False,skipped,skipped,failed,not_attempted,get_error,,,,,,0.0,False,False,False,,,stage1_fetch_failed,stage1_fetch_failed,stage1_http
81,e7v7c6y.com,https://e7v7c6y.com,urls.xlsx,Bank of Baroda,bankofbaroda.bank.in,0.5952,False,False,False,True,4,4,0,4,12,False,body_brand_match|auth_wording|final_domain_changed,False,False,False,1,1,0,False,False,thqk.f5h9u5s.com,upload-us.f-1-g-h.com,32768,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://thqk.f5h9u5s.com/download?&from=e7v7c6y.com&_ts=%3D%3DgMyUSO2UzMxATN2YTN3cTMyITJ,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
82,beatyourbuddies.online,https://beatyourbuddies.online,urls.xlsx,National Informatics Centre (NIC),accounts.mgovcloud.in,0.6329,False,False,False,True,4,0,0,0,4,False,favicon_brand_match,False,False,False,1,0,0,False,False,beatyourbuddies.online,beatyourbuddies.online,1715,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://beatyourbuddies.online,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
83,ub-futas.hu,https://ub-futas.hu,urls.xlsx,BSE Ltd.,bsestarmf.in,0.5694,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,ub-futas.hu,,32768,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://ub-futas.hu,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
84,aithink.world,https://aithink.world,urls.xlsx,All India Institute of Medical Sciences (AIIMS),aiims.edu,0.6762,False,False,False,True,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,0,False,False,,,0,False,stage1_fetch_failed,False,False,False,skipped,skipped,failed,not_attempted,get_error,[Errno 11001] getaddrinfo failed,,,,,0.0,False,False,False,,,stage1_fetch_failed,stage1_fetch_failed,stage1_http
85,swiftdrops.store,https://swiftdrops.store,urls.xlsx,Reserve Bank of India (RBI),rbi.org.in,0.6444,False,False,False,True,28,0,0,0,28,False,title_brand_match|body_brand_match,False,False,False,1,0,0,False,False,swiftdrops.store,,151,False,stage1_suspected_non_escalated,False,False,False,skipped,skipped,fetched,not_attempted,,,https://swiftdrops.store,,,,0.0,False,False,False,,,stage1_suspected_non_escalated,stage1_suspected_non_escalated,stage1_http
86,charmenowho.shop,https://charmenowho.shop,urls.xlsx,Computer Age Management Services Ltd. (CAMS),camsonline.com,0.6596,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,charmenowho.shop,,4553,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://charmenowho.shop,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
87,tonerrefillstoreho.shop,https://tonerrefillstoreho.shop,urls.xlsx,State Bank of India (SBI),corp.onlinesbi.sbi,0.6111,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,tonerrefillstoreho.shop,,4560,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://tonerrefillstoreho.shop,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
88,bexarcasino.space,https://bexarcasino.space,urls.xlsx,Election Commision of India (ECI),eci.gov.in,0.6162,False,False,False,True,0,0,0,6,6,False,js_redirect,False,False,False,0,0,0,False,False,bexarcasino.space,,185,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://bexarcasino.space,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
89,piezosistem.com,https://piezosistem.com,urls.xlsx,State Bank of India (SBI),sbisecurities.in,0.6297,False,False,False,True,0,0,0,4,4,False,final_domain_changed,False,False,False,0,1,0,False,False,www.piezosistem.it,,18183,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,http://www.piezosistem.it,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
90,scarpe-it.ru,https://scarpe-it.ru,urls.xlsx,Bank of Baroda,bankofbaroda.bank.in,0.672,False,False,False,True,4,0,0,0,4,False,favicon_brand_match,False,False,False,1,0,0,False,False,scarpe-it.ru,,12109,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://scarpe-it.ru,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
91,eeeey.cc,https://eeeey.cc,urls.xlsx,Airtel,airtelpayments.bank.in,0.5143,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,eeeey.cc,,1059,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://eeeey.cc,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
92,learningonly.store,https://learningonly.store,urls.xlsx,Airtel,airtel.in,0.6167,False,False,False,True,0,0,0,10,10,False,meta_refresh|final_domain_changed,False,False,False,0,1,0,False,False,sedo.com,,5262,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://sedo.com/search/details/?partnerid=324561&language=hi&domain=learningonly.store&origin=sales_lander_15&utm_medium=Parking&utm_campaign=offerpage,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
93,tutera.ru,https://tutera.ru,urls.xlsx,"Unique Identification Authority of India (UIDAI)
",uidai.gov.in,0.5778,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,tutera.ru,,1898,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://tutera.ru,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
94,shelbyserves.com,https://shelbyserves.com,urls.xlsx,State Bank of India (SBI),sbisecurities.in,0.612,False,False,False,True,0,0,0,4,4,False,final_domain_changed,False,False,False,0,1,0,False,False,shelby.xyz,,32768,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://shelby.xyz/,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
95,gothamfinn.co,https://gothamfinn.co,urls.xlsx,Computer Age Management Services Ltd. (CAMS),camsonline.com,0.6222,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,gothamfinn.co,,32768,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://gothamfinn.co,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
96,penn-hpp.com,https://penn-hpp.com,urls.xlsx,Punjab National Bank (PNB),pnb.bank.in,0.6389,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,penn-hpp.com,,3133,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://penn-hpp.com,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
97,uk-travel.ru,https://uk-travel.ru,urls.xlsx,Airtel,airtel.in,0.6204,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,uk-travel.ru,,32768,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://uk-travel.ru,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
98,slexironphdrexox.world,https://slexironphdrexox.world,urls.xlsx,Indian Space Research Organisation (ISRO),indiascienceandtechnology.gov.in,0.6458,False,False,False,True,8,2,0,0,10,False,meta_brand_match|multi_input_form,False,False,False,1,0,0,False,False,slexironphdrexox.world,slexironphdrexox.world,23123,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://slexironphdrexox.world,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
99,ivqojlz1513.top,https://ivqojlz1513.top,urls.xlsx,Indian Oil Corporation Limited (IOCL),iocl.com,0.6742,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,ivqojlz1513.top,ivqojlz1513.top,8679,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://ivqojlz1513.top,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
100,vertexapexgroupoptimalprocess.blog,https://vertexapexgroupoptimalprocess.blog,urls.xlsx,Indian Railway Catering and Tourism Corporation (IRCTC),irctctourism.com,0.6058,False,False,False,True,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,0,False,False,,,0,False,stage1_fetch_failed,False,False,False,skipped,skipped,failed,not_attempted,get_error,,,,,,0.0,False,False,False,,,stage1_fetch_failed,stage1_fetch_failed,stage1_http
101,navaitour.online,https://navaitour.online,urls.xlsx,Indian Railway Catering and Tourism Corporation (IRCTC),irctctourism.com,0.6574,False,False,False,True,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,0,False,False,,,0,False,stage1_fetch_failed,False,False,False,skipped,skipped,failed,not_attempted,get_error,,,,,,0.0,False,False,False,,,stage1_fetch_failed,stage1_fetch_failed,stage1_http
102,doggiemax.com,https://doggiemax.com,urls.xlsx,Axis Bank,axismaxlife.com,0.6027,False,False,False,True,0,0,0,6,6,False,js_redirect,False,False,False,0,0,0,False,False,doggiemax.com,,114,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://doggiemax.com,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
103,intelectusai.com,https://intelectusai.com,urls.xlsx,Kfintech,kfintech.com,0.6806,False,False,False,True,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,0,False,False,,,0,False,stage1_fetch_failed,False,False,False,skipped,skipped,failed,not_attempted,get_error,[Errno 11001] getaddrinfo failed,,,,,0.0,False,False,False,,,stage1_fetch_failed,stage1_fetch_failed,stage1_http
104,perchproject.org,https://perchproject.org,urls.xlsx,Indian Space Research Organisation (ISRO),indiascienceandtechnology.gov.in,0.6111,False,False,False,True,4,0,6,0,10,False,body_brand_match|suspicious_hosting_provider,False,False,False,1,0,0,False,False,perchproject.org,perchproject.org,17565,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://perchproject.org,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
105,5ggnp.buzz,https://5ggnp.buzz,urls.xlsx,Bharat Sanchar Nigam Limited (BSNL),bsnl.co.in,0.6333,False,False,False,True,0,0,3,10,13,False,multi_redirect_chain|js_redirect|final_domain_changed,False,False,False,0,2,0,False,False,2026-04-09.sqllq.com,,6587,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://2026-04-09.sqllq.com/en/?5ggnp.buzz,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
106,777gvipclub.com,https://777gvipclub.com,urls.xlsx,National Informatics Centre (NIC),accounts.mgovcloud.in,0.67,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,777gvipclub.com,777gvipclub.com,32768,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://777gvipclub.com,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
107,thepatoolkit.com,https://thepatoolkit.com,urls.xlsx,National Health Authority (NHA),nha.gov.in,0.6111,False,False,False,True,0,0,0,6,6,False,js_redirect,False,False,False,0,0,0,False,False,thepatoolkit.com,,114,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://thepatoolkit.com,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
108,zentozavoveltopentolaxinilo.click,https://zentozavoveltopentolaxinilo.click,urls.xlsx,Axis Bank,axis.bank.in,0.6062,False,False,False,True,4,0,0,0,4,False,body_brand_match,False,False,False,1,0,0,False,False,zentozavoveltopentolaxinilo.click,zentozavoveltopentolaxinilo.click,32768,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://zentozavoveltopentolaxinilo.click,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
109,hixemuzydo.pro,https://hixemuzydo.pro,urls.xlsx,National Informatics Centre (NIC),accounts.mgovcloud.in,0.5651,False,False,False,True,12,0,0,0,12,False,meta_brand_match|body_brand_match,False,False,False,1,0,0,False,False,hixemuzydo.pro,hixemuzydo.pro,18162,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://hixemuzydo.pro,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
110,logrenuunics.com,https://logrenuunics.com,urls.xlsx,National Informatics Centre (NIC),accounts.mgovcloud.in,0.6442,False,False,False,True,36,0,0,10,46,False,title_brand_match|body_brand_match|redirect_brand_match|final_domain_brand_match|js_redirect|iframe_present,False,False,False,1,0,0,False,False,logrenuunics.com,,10572,False,stage1_suspected_non_escalated,False,False,False,skipped,skipped,fetched,not_attempted,,,https://logrenuunics.com,,,,0.0,False,False,False,,,stage1_suspected_non_escalated,stage1_suspected_non_escalated,stage1_http
111,aifinance.global,https://aifinance.global,urls.xlsx,Election Commision of India (ECI),eci.gov.in,0.6889,False,False,False,True,4,4,0,0,8,False,body_brand_match|auth_wording,False,False,False,1,0,0,False,False,aifinance.global,assets.cdn.filesafe.space,32768,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://aifinance.global,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
112,jskbalaghat.org,https://jskbalaghat.org,urls.xlsx,State Bank of India (SBI),sbi.co.in,0.6162,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,jskbalaghat.org,,21,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://jskbalaghat.org,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
113,sbi.com-kyc.net/login,https://sbi.com-kyc.net/login,urls.xlsx,State Bank of India (SBI),homeloans.sbi,0.5026,True,True,False,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,0,False,False,sbi.com-kyc.net,,0,True,lexical_hit,True,True,True,,accepted,failed,not_attempted,navigation_error,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://sbi.com-kyc.net/login | Call log: - navigating to ""https://sbi.com-kyc.net/login"", waiting until ""domcontentloaded""",,,,Low,0.0,False,False,False,,failed_fetch_strict_lexical_suspected,,fetch_timeout_or_fetch_failed,hashing_shortlist
114,onl1nesbi.sbi/login,https://onl1nesbi.sbi/login,urls.xlsx,State Bank of India (SBI),corp.onlinesbi.sbi,0.9481,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,0,False,False,onl1nesbi.sbi,,0,True,lexical_hit,True,True,True,,accepted,failed,not_attempted,navigation_error,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://onl1nesbi.sbi/login | Call log: - navigating to ""https://onl1nesbi.sbi/login"", waiting until ""domcontentloaded""",,,,Low,0.0,False,False,False,,failed_fetch_strict_lexical_suspected,,fetch_timeout_or_fetch_failed,hashing_shortlist
115,onlinesbi.sbi.update-rewards.xyz,https://onlinesbi.sbi.update-rewards.xyz,urls.xlsx,State Bank of India (SBI),onlinesbi.sbi.bank.in,0.6341,True,True,False,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,0,False,False,onlinesbi.sbi.update-rewards.xyz,,0,True,lexical_hit,True,True,True,,accepted,failed,not_attempted,navigation_error,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://onlinesbi.sbi.update-rewards.xyz/ | Call log: - navigating to ""https://onlinesbi.sbi.update-rewards.xyz/"", waiting until ""domcontentloaded""",,,,Low,0.0,False,False,False,,failed_fetch_strict_lexical_suspected,,fetch_timeout_or_fetch_failed,hashing_shortlist
116,airindiaair.com,https://airindiaair.com,urls.xlsx,Air India,airindiaexpress.com,0.8836,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,1,False,False,airindiaair.com,,0,True,lexical_hit,True,True,True,,accepted,fetched,available,,,https://airindiaair.com/,,,Low,37.8701,True,True,False,,weak_direct_evidence|network_corroboration,,,
117,sbi-secure-login.com,https://sbi-secure-login.com,urls.xlsx,State Bank of India (SBI),sbisecurities.in,0.8353,True,True,False,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,0,False,False,sbi-secure-login.com,,0,True,lexical_hit,True,True,True,,accepted,failed,not_attempted,navigation_error,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://sbi-secure-login.com/ | Call log: - navigating to ""https://sbi-secure-login.com/"", waiting until ""domcontentloaded""",,,,Low,0.0,False,False,False,,failed_fetch_strict_lexical_suspected,,fetch_timeout_or_fetch_failed,hashing_shortlist
118,192.168.1,https://192.168.1,urls.xlsx,National Informatics Centre (NIC),cloud.gov.in,0.7333,False,False,False,True,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,0,False,False,,,0,False,stage1_fetch_failed,False,False,False,skipped,skipped,failed,not_attempted,get_error,[Errno 11001] getaddrinfo failed,,,,,0.0,False,False,False,,,stage1_fetch_failed,stage1_fetch_failed,stage1_http
119,reward-expiry.com,https://reward-expiry.com,urls.xlsx,Air India,airindiaexpress.com,0.5912,False,False,False,True,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,0,False,False,,,0,False,stage1_fetch_failed,False,False,False,skipped,skipped,failed,not_attempted,get_error,[Errno 11001] getaddrinfo failed,,,,,0.0,False,False,False,,,stage1_fetch_failed,stage1_fetch_failed,stage1_http
120,sbi.co.in.login.banking-services.net/234/redirect,https://sbi.co.in.login.banking-services.net/234/redirect,urls.xlsx,State Bank of India (SBI),sbisecurities.in,0.7051,True,True,False,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,0,False,False,sbi.co.in.login.banking-services.net,,0,True,lexical_hit,True,True,True,,accepted,failed,not_attempted,navigation_error,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://sbi.co.in.login.banking-services.net/234/redirect | Call log: - navigating to ""https://sbi.co.in.login.banking-services.net/234/redirect"", waiting until ""domcontentloaded""",,,,Low,0.0,False,False,False,,failed_fetch_strict_lexical_suspected,,fetch_timeout_or_fetch_failed,hashing_shortlist
