input_position,input_url,normalized_url,source_workbook,exclusion_stage,reason,survival_path,drop_path,dns_status,dns_decision,fetch_status,visual_status,fetch_error_type,fetch_error_detail,final_landing_url,parking_provider,parking_reason,placeholder_or_parking_reason,admitted_to_holdout,kept_for_review_only,review_only_reason,strict_lexical_hit,lexical_score_pass,fallback_rank_only,candidate_generation_reason,best_matching_domain,generic_token_only_match,direct_brand_evidence_count,deceptive_host_embedding,content_spoof_strong,lexical_hit,brand_score,credential_score,infra_score,evasion_score,total_stage1_score,hard_trigger_hit,stage1_reasons,page_has_password_field,page_has_login_form,form_action_mismatch,csc_mention_count,redirect_count,final_domain,favicon_domain,html_bytes_read,escalate_to_hashing,escalate_reason,stage1_passthrough
79,eeeey.cc,https://eeeey.cc,urls.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,,not_attempted,,,,,,,False,False,,False,False,True,fallback_top_k,eci.gov.in,False,0,False,False,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,stage1_low_suspicion,False
80,learningonly.store,https://learningonly.store,urls.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,,not_attempted,,,,,,,False,False,,False,False,True,fallback_top_k,airtel.in,False,0,False,False,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,stage1_low_suspicion,False
81,tutera.ru,https://tutera.ru,urls.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,,not_attempted,,,,,,,False,False,,False,False,True,fallback_top_k,uidai.gov.in,False,0,False,False,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,stage1_low_suspicion,False
82,shelbyserves.com,https://shelbyserves.com,urls.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,,not_attempted,,,,,,,False,False,,False,False,True,fallback_top_k,sbisecurities.in,False,0,False,False,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,stage1_low_suspicion,False
83,gothamfinn.co,https://gothamfinn.co,urls.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,,not_attempted,,,,,,,False,False,,False,False,True,fallback_top_k,camsonline.com,False,0,False,False,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,stage1_low_suspicion,False
84,penn-hpp.com,https://penn-hpp.com,urls.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,,not_attempted,,,,,,,False,False,,False,False,True,fallback_top_k,netpnb.com,False,0,False,False,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,stage1_low_suspicion,False
85,uk-travel.ru,https://uk-travel.ru,urls.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,,not_attempted,,,,,,,False,False,,False,False,True,fallback_top_k,airtel.in,False,0,False,False,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,stage1_low_suspicion,False
86,slexironphdrexox.world,https://slexironphdrexox.world,urls.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,,not_attempted,,,,,,,False,False,,False,False,True,fallback_top_k,bseindia.com,False,0,False,False,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,stage1_low_suspicion,False
87,ivqojlz1513.top,https://ivqojlz1513.top,urls.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,,not_attempted,,,,,,,False,False,,False,False,True,fallback_top_k,iocl.com,False,0,False,False,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,stage1_low_suspicion,False
88,vertexapexgroupoptimalprocess.blog,https://vertexapexgroupoptimalprocess.blog,urls.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,,not_attempted,,,,,,,False,False,,False,False,True,fallback_top_k,irctctourism.com,False,0,False,False,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,stage1_low_suspicion,False
89,navaitour.online,https://navaitour.online,urls.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,,not_attempted,,,,,,,False,False,,False,False,True,fallback_top_k,irctctourism.com,False,0,False,False,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,stage1_low_suspicion,False
90,doggiemax.com,https://doggiemax.com,urls.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,,not_attempted,,,,,,,False,False,,False,False,True,fallback_top_k,axismaxlife.com,False,0,False,False,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,stage1_low_suspicion,False
91,intelectusai.com,https://intelectusai.com,urls.xlsx,stage1_http,dns_gate_inactive,,dns_gate_inactive,no_answer,filtered,dns_inactive,not_attempted,dns_gate_no_answer,no A/AAAA answers for intelectusai.com,,,,,False,False,,False,False,True,fallback_top_k,kfintech.com,False,0,False,False,False,0,0,0,0,0,False,dns_gate_inactive,False,False,False,0,0,intelectusai.com,,0,False,dns_gate_inactive,False
92,perchproject.org,https://perchproject.org,urls.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,,not_attempted,,,,,,,False,False,,False,False,True,fallback_top_k,canararobeco.com,False,0,False,False,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,stage1_low_suspicion,False
93,5ggnp.buzz,https://5ggnp.buzz,urls.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,,not_attempted,,,,,,,False,False,,False,False,True,fallback_top_k,bsnl.co.in,False,0,False,False,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,stage1_low_suspicion,False
94,777gvipclub.com,https://777gvipclub.com,urls.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,,not_attempted,,,,,,,False,False,,False,False,True,fallback_top_k,accounts.mgovcloud.in,False,0,False,False,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,stage1_low_suspicion,False
95,thepatoolkit.com,https://thepatoolkit.com,urls.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,,not_attempted,,,,,,,False,False,,False,False,True,fallback_top_k,nha.gov.in,False,0,False,False,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,stage1_low_suspicion,False
96,zentozavoveltopentolaxinilo.click,https://zentozavoveltopentolaxinilo.click,urls.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,,not_attempted,,,,,,,False,False,,False,False,True,fallback_top_k,netpnb.com,False,0,False,False,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,stage1_low_suspicion,False
97,hixemuzydo.pro,https://hixemuzydo.pro,urls.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,,not_attempted,,,,,,,False,False,,False,False,True,fallback_top_k,incometaxindia.gov.in,False,0,False,False,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,stage1_low_suspicion,False
98,logrenuunics.com,https://logrenuunics.com,urls.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,,not_attempted,,,,,,,False,False,,False,False,True,fallback_top_k,corp.onlinesbi.sbi,False,0,False,False,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,stage1_low_suspicion,False
99,aifinance.global,https://aifinance.global,urls.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,,not_attempted,,,,,,,False,False,,False,False,True,fallback_top_k,airindiaexpress.com,False,0,False,False,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,stage1_low_suspicion,False
100,jskbalaghat.org,https://jskbalaghat.org,urls.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,,not_attempted,,,,,,,False,False,,False,False,True,fallback_top_k,sbi.co.in,False,0,False,False,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,stage1_low_suspicion,False
106,192.168.1,https://192.168.1,urls.xlsx,stage1_http,dns_gate_inactive,,dns_gate_inactive,no_answer,filtered,dns_inactive,not_attempted,dns_gate_no_answer,no A/AAAA answers for 192.168.1,,,,,False,False,,False,False,True,fallback_top_k|generic_token_only,cloud.gov.in,True,0,False,False,False,0,0,0,0,0,False,dns_gate_inactive,False,False,False,0,0,192.168.1,,0,False,dns_gate_inactive,False
107,reward-expiry.com,https://reward-expiry.com,urls.xlsx,stage1_http,dns_gate_inactive,,dns_gate_inactive,no_answer,filtered,dns_inactive,not_attempted,dns_gate_no_answer,no A/AAAA answers for reward-expiry.com,,,,,False,False,,False,False,True,fallback_top_k,airindiaexpress.com,False,0,False,False,False,0,0,0,0,0,False,dns_gate_inactive,False,False,False,0,0,reward-expiry.com,,0,False,dns_gate_inactive,False
109,verify-kyc.com,https://verify-kyc.com,urls.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,,not_attempted,,,,,,,False,False,,False,False,True,fallback_top_k,eci.gov.in,False,0,False,False,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,stage1_low_suspicion,False
110,icic-bank.com,https://icic-bank.com,urls.xlsx,stage1_http,dns_gate_inactive,,dns_gate_inactive,no_answer,filtered,dns_inactive,not_attempted,dns_gate_no_answer,no A/AAAA answers for icic-bank.com,,,,,False,False,,False,False,True,fallback_top_k|generic_token_only,icici.bank.in,True,0,False,False,False,0,0,0,0,0,False,dns_gate_inactive,False,False,False,0,0,icic-bank.com,,0,False,dns_gate_inactive,False
112,secure-login.com,https://secure-login.com,urls.xlsx,stage1_http,dns_gate_inactive,,dns_gate_inactive,no_answer,filtered,dns_inactive,not_attempted,dns_gate_no_answer,no A/AAAA answers for secure-login.com,,,,,False,False,,False,False,True,fallback_top_k,crsorgi.gov.in,False,0,False,False,False,0,0,0,0,0,False,dns_gate_inactive,False,False,False,0,0,secure-login.com,,0,False,dns_gate_inactive,False
113,bit.ly,https://bit.ly,urls.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,,not_attempted,,,,,,,False,False,,False,False,True,fallback_top_k,rebit.org.in,False,0,False,False,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,stage1_low_suspicion,False
114,accountauthenticate.com,https://accountauthenticate.com,urls.xlsx,stage1_http,dns_gate_inactive,,dns_gate_inactive,no_answer,filtered,dns_inactive,not_attempted,dns_gate_no_answer,no A/AAAA answers for accountauthenticate.com,,,,,False,False,,False,False,True,fallback_top_k,incometaxindia.gov.in,False,0,False,False,False,0,0,0,0,0,False,dns_gate_inactive,False,False,False,0,0,accountauthenticate.com,,0,False,dns_gate_inactive,False
116,cppcccare.com,https://cppcccare.com,urls.xlsx,stage1_http,dns_gate_inactive,,dns_gate_inactive,no_answer,filtered,dns_inactive,not_attempted,dns_gate_no_answer,no A/AAAA answers for cppcccare.com,,,,,False,False,,False,False,True,fallback_top_k,contents.tdscpc.gov.in,False,0,False,False,False,0,0,0,0,0,False,dns_gate_inactive,False,False,False,0,0,cppcccare.com,,0,False,dns_gate_inactive,False
120,pnblndia-app.in,https://pnblndia-app.in,urls.xlsx,stage1_http,dns_gate_inactive,,dns_gate_inactive,no_answer,filtered,dns_inactive,not_attempted,dns_gate_no_answer,no A/AAAA answers for pnblndia-app.in,,,,,False,False,,False,False,True,fallback_top_k,pnbindia.in,False,0,False,False,False,0,0,0,0,0,False,dns_gate_inactive,False,False,False,0,0,pnblndia-app.in,,0,False,dns_gate_inactive,False
122,pnblndia.bank.in,https://pnblndia.bank.in,urls.xlsx,stage1_http,dns_gate_inactive,,dns_gate_inactive,no_answer,filtered,dns_inactive,not_attempted,dns_gate_no_answer,no A/AAAA answers for pnblndia.bank.in,,,,,False,False,,False,False,True,fallback_top_k|generic_token_only,airtelpayments.bank.in,True,0,False,False,False,0,0,0,0,0,False,dns_gate_inactive,False,False,False,0,0,pnblndia.bank.in,,0,False,dns_gate_inactive,False
123,secure-kyc.com,https://secure-kyc.com,urls.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,,not_attempted,,,,,,,False,False,,False,False,True,fallback_top_k,sbisecurities.in,False,0,False,False,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,stage1_low_suspicion,False
124,update-account.online,https://update-account.online,urls.xlsx,stage1_http,dns_gate_inactive,,dns_gate_inactive,no_answer,filtered,dns_inactive,not_attempted,dns_gate_no_answer,no A/AAAA answers for update-account.online,,,,,False,False,,False,False,True,fallback_top_k,contents.tdscpc.gov.in,False,0,False,False,False,0,0,0,0,0,False,dns_gate_inactive,False,False,False,0,0,update-account.online,,0,False,dns_gate_inactive,False
126,verify-account.net,https://verify-account.net,urls.xlsx,stage1_http,dns_gate_inactive,,dns_gate_inactive,no_answer,filtered,dns_inactive,not_attempted,dns_gate_no_answer,no A/AAAA answers for verify-account.net,,,,,False,False,,False,False,True,fallback_top_k,eci.gov.in,False,0,False,False,False,0,0,0,0,0,False,dns_gate_inactive,False,False,False,0,0,verify-account.net,,0,False,dns_gate_inactive,False
127,dq67r.top,https://dq67r.top,urls.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,,not_attempted,,,,,,,False,False,,False,False,True,fallback_top_k,bsestarmf.in,False,0,False,False,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,stage1_low_suspicion,False
128,annarbormarket.com,https://annarbormarket.com,urls.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,,not_attempted,,,,,,,False,False,,False,False,True,fallback_top_k,canararobeco.com,False,0,False,False,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,stage1_low_suspicion,False
129,manto90.store,https://manto90.store,urls.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,,not_attempted,,,,,,,False,False,,False,False,True,fallback_top_k,onlinecasa.bankofbaroda.com,False,0,False,False,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,stage1_low_suspicion,False
130,chargemoment.com,https://chargemoment.com,urls.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,,not_attempted,,,,,,,False,False,,False,False,True,fallback_top_k,homeloans.sbi,False,0,False,False,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,stage1_low_suspicion,False
131,allsetfacilitygroup.com,https://allsetfacilitygroup.com,urls.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,,not_attempted,,,,,,,False,False,,False,False,True,fallback_top_k,eci.gov.in,False,0,False,False,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,stage1_low_suspicion,False
132,fjudoeuskadi.eus,https://fjudoeuskadi.eus,urls.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,,not_attempted,,,,,,,False,False,,False,False,True,fallback_top_k,jio.com,False,0,False,False,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,stage1_low_suspicion,False
133,786786786786.com,https://786786786786.com,urls.xlsx,stage1_http,dns_gate_inactive,,dns_gate_inactive,no_answer,filtered,dns_inactive,not_attempted,dns_gate_no_answer,no A/AAAA answers for 786786786786.com,,,,,False,False,,False,False,True,fallback_top_k,netpnb.com,False,0,False,False,False,0,0,0,0,0,False,dns_gate_inactive,False,False,False,0,0,786786786786.com,,0,False,dns_gate_inactive,False
134,nevermindmedia.ch,https://nevermindmedia.ch,urls.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,,not_attempted,,,,,,,False,False,,False,False,True,fallback_top_k,pnbindia.in,False,0,False,False,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,stage1_low_suspicion,False
135,519zx.top,https://519zx.top,urls.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,,not_attempted,,,,,,,False,False,,False,False,True,fallback_top_k,sbilife.co.in,False,0,False,False,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,stage1_low_suspicion,False
136,71042.vip,https://71042.vip,urls.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,,not_attempted,,,,,,,False,False,,False,False,True,fallback_top_k|generic_token_only,cloud.gov.in,True,0,False,False,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,stage1_low_suspicion,False
137,n6k6jqg8.top,https://n6k6jqg8.top,urls.xlsx,stage1_http,dns_gate_inactive,,dns_gate_inactive,no_answer,filtered,dns_inactive,not_attempted,dns_gate_no_answer,no A/AAAA answers for n6k6jqg8.top,,,,,False,False,,False,False,True,fallback_top_k|generic_token_only,airtelpayments.bank.in,True,0,False,False,False,0,0,0,0,0,False,dns_gate_inactive,False,False,False,0,0,n6k6jqg8.top,,0,False,dns_gate_inactive,False
138,essentialcleaningservicesusa.com,https://essentialcleaningservicesusa.com,urls.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,,not_attempted,,,,,,,False,False,,False,False,True,fallback_top_k,nic.gov.in,False,0,False,False,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,stage1_low_suspicion,False
139,soyprotagonistafinanciero.com,https://soyprotagonistafinanciero.com,urls.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,,not_attempted,,,,,,,False,False,,False,False,True,fallback_top_k,parivahan.gov.in,False,0,False,False,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,stage1_low_suspicion,False
140,rush-bodyplan.homes,https://rush-bodyplan.homes,urls.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,,not_attempted,,,,,,,False,False,,False,False,True,fallback_top_k,rbi.org.in,False,0,False,False,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,stage1_low_suspicion,False
141,fxsnowcool.com,https://fxsnowcool.com,urls.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,,not_attempted,,,,,,,False,False,,False,False,True,fallback_top_k,nic.gov.in,False,0,False,False,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,stage1_low_suspicion,False
142,94498.qpon,https://94498.qpon,urls.xlsx,stage1_http,dns_gate_inactive,,dns_gate_inactive,no_answer,filtered,dns_inactive,not_attempted,dns_gate_no_answer,no A/AAAA answers for 94498.qpon,,,,,False,False,,False,False,True,fallback_top_k,netpnb.com,False,0,False,False,False,0,0,0,0,0,False,dns_gate_inactive,False,False,False,0,0,94498.qpon,,0,False,dns_gate_inactive,False
143,enerzyph.com,https://enerzyph.com,urls.xlsx,stage1_http,dns_gate_inactive,,dns_gate_inactive,no_answer,filtered,dns_inactive,not_attempted,dns_gate_no_answer,no A/AAAA answers for enerzyph.com,,,,,False,False,,False,False,True,fallback_top_k,kfintech.com,False,0,False,False,False,0,0,0,0,0,False,dns_gate_inactive,False,False,False,0,0,enerzyph.com,,0,False,dns_gate_inactive,False
144,joel-angelina-wedding.com,https://joel-angelina-wedding.com,urls.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,,not_attempted,,,,,,,False,False,,False,False,True,fallback_top_k,jio.com,False,0,False,False,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,stage1_low_suspicion,False
145,ofertaa643842315.sbs,https://ofertaa643842315.sbs,urls.xlsx,stage1_http,dns_gate_inactive,,dns_gate_inactive,no_answer,filtered,dns_inactive,not_attempted,dns_gate_no_answer,no A/AAAA answers for ofertaa643842315.sbs,,,,,False,False,,False,False,True,fallback_top_k,coalindiatenders.nic.in,False,0,False,False,False,0,0,0,0,0,False,dns_gate_inactive,False,False,False,0,0,ofertaa643842315.sbs,,0,False,dns_gate_inactive,False
146,inesceramica.pt,https://inesceramica.pt,urls.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,,not_attempted,,,,,,,False,False,,False,False,True,fallback_top_k,canarahsbclife.com,False,0,False,False,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,stage1_low_suspicion,False
147,tayceculture.com,https://tayceculture.com,urls.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,,not_attempted,,,,,,,False,False,,False,False,True,fallback_top_k,iciciprulife.com,False,0,False,False,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,stage1_low_suspicion,False
148,ybiscom.fr,https://ybiscom.fr,urls.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,,not_attempted,,,,,,,False,False,,False,False,True,fallback_top_k,nic.gov.in,False,0,False,False,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,stage1_low_suspicion,False
149,digifant.network,https://digifant.network,urls.xlsx,stage1_http,dns_gate_inactive,,dns_gate_inactive,no_answer,filtered,dns_inactive,not_attempted,dns_gate_no_answer,no A/AAAA answers for digifant.network,,,,,False,False,,False,False,True,fallback_top_k,netbanking.hdfcbank.com,False,0,False,False,False,0,0,0,0,0,False,dns_gate_inactive,False,False,False,0,0,digifant.network,,0,False,dns_gate_inactive,False
150,brandmappr.com,https://brandmappr.com,urls.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,,not_attempted,,,,,,,False,False,,False,False,True,fallback_top_k,abdm.gov.in,False,0,False,False,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,stage1_low_suspicion,False
151,tredmind.com,https://tredmind.com,urls.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,,not_attempted,,,,,,,False,False,,False,False,True,fallback_top_k,rebit.org.in,False,0,False,False,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,stage1_low_suspicion,False
152,carelessvibe.com,https://carelessvibe.com,urls.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,,not_attempted,,,,,,,False,False,,False,False,True,fallback_top_k,airtel.in,False,0,False,False,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,stage1_low_suspicion,False
153,vipslot.casino,https://vipslot.casino,urls.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,,not_attempted,,,,,,,False,False,,False,False,True,fallback_top_k,bsnl.co.in,False,0,False,False,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,stage1_low_suspicion,False
154,itplayegypt.win,https://itplayegypt.win,urls.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,,not_attempted,,,,,,,False,False,,False,False,True,fallback_top_k,airtel.in,False,0,False,False,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,stage1_low_suspicion,False
155,mediavision.store,https://mediavision.store,urls.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,,not_attempted,,,,,,,False,False,,False,False,True,fallback_top_k,aiims.edu,False,0,False,False,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,stage1_low_suspicion,False
156,8eight.com.tw,https://8eight.com.tw,urls.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,,not_attempted,,,,,,,False,False,,False,False,True,fallback_top_k,rebit.org.in,False,0,False,False,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,stage1_low_suspicion,False
157,permabrows.us,https://permabrows.us,urls.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,,not_attempted,,,,,,,False,False,,False,False,True,fallback_top_k,rbi.org.in,False,0,False,False,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,stage1_low_suspicion,False
158,ibramep.com,https://ibramep.com,urls.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,,not_attempted,,,,,,,False,False,,False,False,True,fallback_top_k,rbi.org.in,False,0,False,False,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,stage1_low_suspicion,False
159,laoshuanliagou.bond,https://laoshuanliagou.bond,urls.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,,not_attempted,,,,,,,False,False,,False,False,True,fallback_top_k|generic_token_only,cloud.gov.in,True,0,False,False,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,stage1_low_suspicion,False
160,traverseskier.com,https://traverseskier.com,urls.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,,not_attempted,,,,,,,False,False,,False,False,True,fallback_top_k,assam.census.gov.in,False,0,False,False,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,stage1_low_suspicion,False
161,twentysixer.ru,https://twentysixer.ru,urls.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,,not_attempted,,,,,,,False,False,,False,False,True,fallback_top_k,assam.census.gov.in,False,0,False,False,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,stage1_low_suspicion,False
162,dynamicdigitalmastery.com,https://dynamicdigitalmastery.com,urls.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,,not_attempted,,,,,,,False,False,,False,False,True,fallback_top_k,nic.gov.in,False,0,False,False,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,stage1_low_suspicion,False
163,quadbottles.store,https://quadbottles.store,urls.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,,not_attempted,,,,,,,False,False,,False,False,True,fallback_top_k,coalindiatenders.nic.in,False,0,False,False,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,stage1_low_suspicion,False
164,lfsidou.com,https://lfsidou.com,urls.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,,not_attempted,,,,,,,False,False,,False,False,True,fallback_top_k,sbi.co.in,False,0,False,False,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,stage1_low_suspicion,False
165,5500betsk.com,https://5500betsk.com,urls.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,,not_attempted,,,,,,,False,False,,False,False,True,fallback_top_k,sbisecurities.in,False,0,False,False,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,stage1_low_suspicion,False
166,roisgloballogam.com,https://roisgloballogam.com,urls.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,,not_attempted,,,,,,,False,False,,False,False,True,fallback_top_k,rbi.org.in,False,0,False,False,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,stage1_low_suspicion,False
167,cifibiu.pro,https://cifibiu.pro,urls.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,,not_attempted,,,,,,,False,False,,False,False,True,fallback_top_k,sbisecurities.in,False,0,False,False,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,stage1_low_suspicion,False
168,abfquoelx.com,https://abfquoelx.com,urls.xlsx,stage1_http,dns_gate_inactive,,dns_gate_inactive,no_answer,filtered,dns_inactive,not_attempted,dns_gate_no_answer,no A/AAAA answers for abfquoelx.com,,,,,False,False,,False,False,True,fallback_top_k,airtel.in,False,0,False,False,False,0,0,0,0,0,False,dns_gate_inactive,False,False,False,0,0,abfquoelx.com,,0,False,dns_gate_inactive,False
169,wfbmus.org,https://wfbmus.org,urls.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,,not_attempted,,,,,,,False,False,,False,False,True,fallback_top_k,abdm.gov.in,False,0,False,False,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,stage1_low_suspicion,False
170,edugig.xyz,https://edugig.xyz,urls.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,,not_attempted,,,,,,,False,False,,False,False,True,fallback_top_k,eci.gov.in,False,0,False,False,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,stage1_low_suspicion,False
