input_position,input_url,normalized_url,source_workbook,exclusion_stage,reason,survival_path,drop_path,dns_status,dns_decision,fetch_status,visual_status,fetch_error_type,fetch_error_detail,final_landing_url,parking_provider,parking_reason,placeholder_or_parking_reason,admitted_to_holdout,kept_for_review_only,review_only_reason,strict_lexical_hit,lexical_score_pass,fallback_rank_only,candidate_generation_reason,best_matching_domain,generic_token_only_match,lexical_hit,brand_score,credential_score,infra_score,evasion_score,total_stage1_score,hard_trigger_hit,stage1_reasons,page_has_password_field,page_has_login_form,form_action_mismatch,csc_mention_count,redirect_count,final_domain,favicon_domain,html_bytes_read,escalate_to_hashing,escalate_reason,stage1_passthrough
669,kosweddingcelebrant.com,https://kosweddingcelebrant.com,123456.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://www.kosweddingcelebrant.com/,,,,False,False,,False,False,True,fallback_top_k,eci.gov.in,False,False,4,4,0,0,8,False,body_brand_match|auth_wording,False,False,False,1,1,www.kosweddingcelebrant.com,static.parastorage.com,32768,False,stage1_low_suspicion,False
670,suki-man.com,https://suki-man.com,123456.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://suki-man.com,,,,False,False,,False,False,True,fallback_top_k,sbimf.com,False,False,0,0,3,6,9,False,suspicious_certificate|js_redirect,False,False,False,0,0,suki-man.com,,32768,False,stage1_low_suspicion,False
671,evsitt.top,https://evsitt.top,123456.xlsx,stage1_http,stage1_fetch_failed,,stage1_fetch_failed,skipped,skipped,failed,not_attempted,get_error,,,,,,False,False,,False,False,True,fallback_top_k,eci.gov.in,False,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False
672,praguegay.com,https://praguegay.com,123456.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://praguegay.com,,,,False,False,,False,False,True,fallback_top_k,airtelpayments.bank.in,False,False,0,0,0,6,6,False,js_redirect,False,False,False,0,0,praguegay.com,,114,False,stage1_low_suspicion,False
673,gamtech.site,https://gamtech.site,123456.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://gamtech.site,,,,False,False,,False,False,True,fallback_top_k,abdm.gov.in,False,False,4,4,6,0,14,False,body_brand_match|auth_wording|suspicious_hosting_provider,False,False,False,1,0,gamtech.site,,10881,False,stage1_low_suspicion,False
674,gcsolutionsgrp.com,https://gcsolutionsgrp.com,123456.xlsx,stage1_http,stage1_fetch_failed,,stage1_fetch_failed,skipped,skipped,failed,not_attempted,get_error,,,,,,False,False,,False,False,True,fallback_top_k,camsonline.com,False,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False
675,elmerjacobsen.com,https://elmerjacobsen.com,123456.xlsx,stage1_http,stage1_fetch_failed,,stage1_fetch_failed,skipped,skipped,failed,not_attempted,get_error,[Errno -2] Name or service not known,,,,,False,False,,False,False,True,fallback_top_k,homeloans.sbi,False,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False
676,debproctor.com,https://debproctor.com,123456.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://debproctor.com,,,,False,False,,False,False,True,fallback_top_k,irctctourism.com,False,False,0,0,0,0,0,False,,False,False,False,0,0,debproctor.com,,0,False,stage1_low_suspicion,False
677,mixtensor.com,https://mixtensor.com,123456.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://unstoppabledomains.com/d/mixtensor.com,,,,False,False,,False,False,True,fallback_top_k,homeloans.sbi,False,False,0,4,0,8,12,False,auth_wording|iframe_present|final_domain_changed,False,False,False,0,1,unstoppabledomains.com,storage.googleapis.com,32768,False,stage1_low_suspicion,False
678,hnjhjj.com,https://hnjhjj.com,123456.xlsx,stage1_http,stage1_fetch_failed,,stage1_fetch_failed,skipped,skipped,failed,not_attempted,get_error,All connection attempts failed,,,,,False,False,,False,False,True,fallback_top_k,jio.com,False,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False
679,jh7ldj.vip,https://jh7ldj.vip,123456.xlsx,stage1_http,stage1_fetch_failed,,stage1_fetch_failed,skipped,skipped,failed,not_attempted,get_error,[Errno -5] No address associated with hostname,,,,,False,False,,False,False,True,fallback_top_k|generic_token_only,cloud.gov.in,True,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False
680,ltfcfj.asia,https://ltfcfj.asia,123456.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://ltfcfj.asia/verify/fec31915?t=1774858292322&host=ltfcfj.asia&redirect=%2F,,,,False,False,,False,False,True,fallback_top_k,accounts.mgovcloud.in,False,False,4,4,0,6,14,False,favicon_brand_match|auth_wording|js_redirect,False,False,False,1,1,ltfcfj.asia,ltfcfj.asia,5463,False,stage1_low_suspicion,False
681,acornpaintingcontracts.com,https://acornpaintingcontracts.com,123456.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://www.acornpaintingcontracts.com/,,,,False,False,,False,False,True,fallback_top_k,indiascienceandtechnology.gov.in,False,False,8,0,0,0,8,False,body_brand_match|redirect_brand_match,False,False,False,1,1,www.acornpaintingcontracts.com,fasthosts.co.uk,32768,False,stage1_low_suspicion,False
682,terbaruhb888.pro,https://terbaruhb888.pro,123456.xlsx,stage1_http,stage1_fetch_failed,,stage1_fetch_failed,skipped,skipped,failed,not_attempted,get_error,,,,,,False,False,,False,False,True,fallback_top_k,rbi.org.in,False,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False
683,soklapp.online,https://soklapp.online,123456.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://soklapp.online,,,,False,False,,False,False,True,fallback_top_k,bsnl.co.in,False,False,0,0,0,0,0,False,,False,False,False,0,0,soklapp.online,,6988,False,stage1_low_suspicion,False
684,thebeattys.org,https://thebeattys.org,123456.xlsx,stage1_http,stage1_fetch_failed,,stage1_fetch_failed,skipped,skipped,failed,not_attempted,get_error,All connection attempts failed,,,,,False,False,,False,False,True,fallback_top_k,airtelpayments.bank.in,False,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False
685,topwecode.com,https://topwecode.com,123456.xlsx,stage1_http,stage1_fetch_failed,,stage1_fetch_failed,skipped,skipped,failed,not_attempted,get_error,,,,,,False,False,,False,False,True,fallback_top_k,accounts.mgovcloud.in,False,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False
686,wainvasives.online,https://wainvasives.online,123456.xlsx,stage1_http,stage1_fetch_failed,,stage1_fetch_failed,skipped,skipped,failed,not_attempted,get_error,[Errno -2] Name or service not known,,,,,False,False,,False,False,True,fallback_top_k,axis.bank.in,False,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False
687,mathdada.com,https://mathdada.com,123456.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://datacambodia.monster/,,,,False,False,,False,False,True,fallback_top_k,bankofbaroda.bank.in,False,False,0,0,0,4,4,False,final_domain_changed,False,False,False,0,1,datacambodia.monster,,1251,False,stage1_low_suspicion,False
688,mayburyopendoor.org,https://mayburyopendoor.org,123456.xlsx,stage1_http,stage1_fetch_failed,,stage1_fetch_failed,skipped,skipped,failed,not_attempted,get_error,All connection attempts failed,,,,,False,False,,False,False,True,fallback_top_k,canararobeco.com,False,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False
689,6531cab2bbc86f76.com,https://6531cab2bbc86f76.com,123456.xlsx,stage1_http,stage1_fetch_failed,,stage1_fetch_failed,skipped,skipped,failed,not_attempted,get_error,[Errno -2] Name or service not known,,,,,False,False,,False,False,True,fallback_top_k,eci.gov.in,False,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False
690,newyorkartisancreamery.com,https://newyorkartisancreamery.com,123456.xlsx,stage1_http,stage1_fetch_failed,,stage1_fetch_failed,skipped,skipped,failed,not_attempted,get_error,,,,,,False,False,,False,False,True,fallback_top_k,axis.bank.in,False,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False
691,esginvesting872033.icu,https://esginvesting872033.icu,123456.xlsx,stage1_http,stage1_fetch_failed,,stage1_fetch_failed,skipped,skipped,failed,not_attempted,get_error,All connection attempts failed,,,,,False,False,,False,False,True,fallback_top_k,netpnb.com,False,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False
692,ecrsh.com,https://ecrsh.com,123456.xlsx,stage1_http,stage1_fetch_failed,,stage1_fetch_failed,skipped,skipped,failed,not_attempted,get_error,,,,,,False,False,,False,False,True,fallback_top_k,eci.gov.in,False,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False
693,laboratory1.com,https://laboratory1.com,123456.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://domains.atom.com/lpd/name/laboratory1.com,,,,False,False,,False,False,True,fallback_top_k,indiascienceandtechnology.gov.in,False,False,4,4,0,4,12,False,body_brand_match|auth_wording|final_domain_changed,False,False,False,2,1,domains.atom.com,,32768,False,stage1_low_suspicion,False
694,qpnt9q.shop,https://qpnt9q.shop,123456.xlsx,stage1_http,stage1_fetch_failed,,stage1_fetch_failed,skipped,skipped,failed,not_attempted,get_error,[Errno -5] No address associated with hostname,,,,,False,False,,False,False,True,fallback_top_k,pnb.bank.in,False,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False
695,9hh41z.top,https://9hh41z.top,123456.xlsx,stage1_http,stage1_fetch_failed,,stage1_fetch_failed,skipped,skipped,failed,not_attempted,get_error,,,,,,False,False,,False,False,True,fallback_top_k,hdfclife.com,False,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False
696,raccoonman.com,https://raccoonman.com,123456.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://raccoonman.com,,,,False,False,,False,False,True,fallback_top_k,canarabank.bank.in,False,False,0,0,0,6,6,False,js_redirect,False,False,False,0,0,raccoonman.com,,114,False,stage1_low_suspicion,False
697,warren.health,https://warren.health,123456.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://warren.health,,,,False,False,,False,False,True,fallback_top_k,canararobeco.com,False,False,0,0,6,0,6,False,suspicious_hosting_provider,False,False,False,0,0,warren.health,pebblecdn.sfo3.digitaloceanspaces.com,32768,False,stage1_low_suspicion,False
698,thesnackrackllc.com,https://thesnackrackllc.com,123456.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://www.thesnackrackllc.com/,,,,False,False,,False,False,True,fallback_top_k,canarahsbclife.com,False,False,0,0,0,0,0,False,,False,False,False,0,1,www.thesnackrackllc.com,,3312,False,stage1_low_suspicion,False
699,forensicllm.com,https://forensicllm.com,123456.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://forensicllm.com,,,,False,False,,False,False,True,fallback_top_k,indiascienceandtechnology.gov.in,False,False,4,4,0,0,8,False,body_brand_match|auth_wording,False,False,False,1,0,forensicllm.com,forsale.spaceship-cdn.com,24870,False,stage1_low_suspicion,False
700,paprist.com,https://paprist.com,123456.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://paprist.com,,,,False,False,,False,False,True,fallback_top_k,axis.bank.in,False,False,0,0,0,0,0,False,,False,False,False,0,0,paprist.com,,32768,False,stage1_low_suspicion,False
701,max-milansports.com,https://max-milansports.com,123456.xlsx,stage1_http,stage1_fetch_failed,,stage1_fetch_failed,skipped,skipped,failed,not_attempted,get_error,[SSL: TLSV1_ALERT_INTERNAL_ERROR] tlsv1 alert internal error (_ssl.c:1000),,,,,False,False,,False,False,True,fallback_top_k|generic_token_only,kavach.mail.gov.in,True,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False
702,silkkey.ru,https://silkkey.ru,123456.xlsx,stage1_http,stage1_fetch_failed,,stage1_fetch_failed,skipped,skipped,failed,not_attempted,get_error,[Errno -5] No address associated with hostname,,,,,False,False,,False,False,True,fallback_top_k,sbilife.co.in,False,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False
703,filmages.org,https://filmages.org,123456.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://filmages.org,,,,False,False,,False,False,True,fallback_top_k|generic_token_only,kavach.mail.gov.in,True,False,0,0,0,6,6,False,js_redirect,False,False,False,0,0,filmages.org,,114,False,stage1_low_suspicion,False
704,loufane.com,https://loufane.com,123456.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://loufane.com,,,,False,False,,False,False,True,fallback_top_k|generic_token_only,cloud.gov.in,True,False,0,0,3,6,9,False,suspicious_certificate|js_redirect,False,False,False,0,0,loufane.com,,32768,False,stage1_low_suspicion,False
705,getmoredoors.com,https://getmoredoors.com,123456.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://getmoredoors.com,,,,False,False,,False,False,True,fallback_top_k,homeloans.sbi,False,False,0,0,0,6,6,False,js_redirect,False,False,False,0,0,getmoredoors.com,,114,False,stage1_low_suspicion,False
706,revivebeveragebar.com,https://revivebeveragebar.com,123456.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://revivebeveragebar.com,,,,False,False,,False,False,True,fallback_top_k,rbi.org.in,False,False,0,0,6,0,6,False,suspicious_hosting_provider,False,False,False,0,0,revivebeveragebar.com,,0,False,stage1_low_suspicion,False
707,thedankmemes.com,https://thedankmemes.com,123456.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://thedankmemes.com,,,,False,False,,False,False,True,fallback_top_k,netbanking.hdfcbank.com,False,False,0,0,0,6,6,False,js_redirect,False,False,False,0,0,thedankmemes.com,,114,False,stage1_low_suspicion,False
708,louisebeeheating.co.uk,https://louisebeeheating.co.uk,123456.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://louisebeeheating.co.uk,,,,False,False,,False,False,True,fallback_top_k,eci.gov.in,False,False,4,4,0,0,8,False,body_brand_match|auth_wording,False,False,False,1,0,louisebeeheating.co.uk,louisebeeheating.co.uk,32768,False,stage1_low_suspicion,False
709,hummingbirdinvestors.com,https://hummingbirdinvestors.com,123456.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://hummingbirdinvestors.com,,,,False,False,,False,False,True,fallback_top_k,airindiaexpress.com,False,False,0,0,0,6,6,False,js_redirect,False,False,False,0,0,hummingbirdinvestors.com,,114,False,stage1_low_suspicion,False
710,exqisit.com,https://exqisit.com,123456.xlsx,stage1_http,stage1_fetch_failed,,stage1_fetch_failed,skipped,skipped,failed,not_attempted,get_error,[Errno -2] Name or service not known,,,,,False,False,,False,False,True,fallback_top_k,axis.bank.in,False,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False
711,referpeachpestco.com,https://referpeachpestco.com,123456.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://referpeachpestco.com,,,,False,False,,False,False,True,fallback_top_k,accounts.mgovcloud.in,False,False,4,0,0,0,4,False,favicon_brand_match,False,False,False,1,0,referpeachpestco.com,referpeachpestco.com,19745,False,stage1_low_suspicion,False
712,thecasinoblogger.com,https://thecasinoblogger.com,123456.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://thecasinoblogger.com,,,,False,False,,False,False,True,fallback_top_k,eci.gov.in,False,False,0,0,0,0,0,False,,False,False,False,0,0,thecasinoblogger.com,,4555,False,stage1_low_suspicion,False
713,thatawkwardspace.com,https://thatawkwardspace.com,123456.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://thatawkwardspace.com,,,,False,False,,False,False,True,fallback_top_k,canarahsbclife.com,False,False,0,0,0,0,0,False,,False,False,False,0,0,thatawkwardspace.com,img1.wsimg.com,32768,False,stage1_low_suspicion,False
714,77nujik625z.work,https://77nujik625z.work,123456.xlsx,stage1_http,stage1_fetch_failed,,stage1_fetch_failed,skipped,skipped,failed,not_attempted,get_error,[Errno -5] No address associated with hostname,,,,,False,False,,False,False,True,fallback_top_k,jio.com,False,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False
715,legadonatural.net,https://legadonatural.net,123456.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://www.legadonatural.net/,,,,False,False,,False,False,True,fallback_top_k,canarahsbclife.com,False,False,0,0,0,0,0,False,,False,False,False,0,1,www.legadonatural.net,,3377,False,stage1_low_suspicion,False
716,cardamomclubtooting.co.uk,https://cardamomclubtooting.co.uk,123456.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://cardamomclubtooting.co.uk,,,,False,False,,False,False,True,fallback_top_k|generic_token_only,cloud.gov.in,True,False,0,0,3,12,15,False,suspicious_certificate|meta_refresh|js_redirect,False,False,False,0,0,cardamomclubtooting.co.uk,,1104,False,stage1_low_suspicion,False
717,oldlouisvillecoffeecoop.com,https://oldlouisvillecoffeecoop.com,123456.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://oldlouisvillecoffeecoop.com,,,,False,False,,False,False,True,fallback_top_k,sbilife.co.in,False,False,0,0,0,6,6,False,js_redirect,False,False,False,0,0,oldlouisvillecoffeecoop.com,,114,False,stage1_low_suspicion,False
718,kaoriokumura.com,https://kaoriokumura.com,123456.xlsx,stage1_http,stage1_fetch_failed,,stage1_fetch_failed,skipped,skipped,failed,not_attempted,get_error,All connection attempts failed,,,,,False,False,,False,False,True,fallback_top_k,aiims.edu,False,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False
719,tresordesdunes.com,https://tresordesdunes.com,123456.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://tresordesdunes.com,,,,False,False,,False,False,True,fallback_top_k,indiascienceandtechnology.gov.in,False,False,4,0,0,0,4,False,body_brand_match,False,False,False,1,0,tresordesdunes.com,tresordesdunes.com,20068,False,stage1_low_suspicion,False
720,hopdoctors.com,https://hopdoctors.com,123456.xlsx,stage1_http,stage1_fetch_failed,,stage1_fetch_failed,skipped,skipped,failed,not_attempted,get_error,,,,,,False,False,,False,False,True,fallback_top_k,hdfc.bank.in,False,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False
721,staydistinctivebeachrentals.com,https://staydistinctivebeachrentals.com,123456.xlsx,stage1_http,stage1_fetch_failed,,stage1_fetch_failed,skipped,skipped,failed,not_attempted,get_error,[Errno -5] No address associated with hostname,,,,,False,False,,False,False,True,fallback_top_k,indiascienceandtechnology.gov.in,False,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False
722,saintschoppers.com,https://saintschoppers.com,123456.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://saintschoppers.com,,,,False,False,,False,False,True,fallback_top_k,kfintech.com,False,False,0,0,0,0,0,False,,False,False,False,0,0,saintschoppers.com,img1.wsimg.com,32768,False,stage1_low_suspicion,False
723,pablomedeiros.com,https://pablomedeiros.com,123456.xlsx,stage1_http,stage1_fetch_failed,,stage1_fetch_failed,skipped,skipped,failed,not_attempted,get_error,,,,,,False,False,,False,False,True,fallback_top_k,abdm.gov.in,False,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False
724,xejhzm4535.top,https://xejhzm4535.top,123456.xlsx,stage1_http,stage1_fetch_failed,,stage1_fetch_failed,skipped,skipped,failed,not_attempted,get_error,,,,,,False,False,,False,False,True,fallback_top_k,axis.bank.in,False,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False
725,vineyardcoastalcare.com,https://vineyardcoastalcare.com,123456.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://vineyardcoastalcare.com,,,,False,False,,False,False,True,fallback_top_k,coalindiatenders.nic.in,False,False,0,0,0,6,6,False,js_redirect,False,False,False,0,0,vineyardcoastalcare.com,,114,False,stage1_low_suspicion,False
726,konkasormerkezi.com,https://konkasormerkezi.com,123456.xlsx,stage1_http,stage1_fetch_failed,,stage1_fetch_failed,skipped,skipped,failed,not_attempted,get_error,,,,,,False,False,,False,False,True,fallback_top_k,homeloans.sbi,False,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False
727,gadaniemagya24-7.online,https://gadaniemagya24-7.online,123456.xlsx,stage1_http,stage1_fetch_failed,,stage1_fetch_failed,skipped,skipped,failed,not_attempted,get_error,,,,,,False,False,,False,False,True,fallback_top_k,abdm.gov.in,False,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False
728,qhealthcareverify.com,https://qhealthcareverify.com,123456.xlsx,stage1_http,stage1_suspected_non_escalated,,stage1_suspected_non_escalated,skipped,skipped,fetched,not_attempted,,,https://www.qhealthcareverify.com/Login/Login?u=https%3a%2f%2fwww.qhealthcareverify.com%2f,,,,False,False,,False,False,True,fallback_top_k,eci.gov.in,False,False,0,34,3,0,37,False,password_field|login_form|auth_wording|submit_auth_wording|multi_redirect_chain,True,True,False,0,2,www.qhealthcareverify.com,,4014,False,stage1_suspected_non_escalated,False
729,eddiegomezward4.com,https://eddiegomezward4.com,123456.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://www.eddiegomezward4.com/,,,,False,False,,False,False,True,fallback_top_k,eci.gov.in,False,False,4,4,0,0,8,False,body_brand_match|auth_wording,False,False,False,1,1,www.eddiegomezward4.com,static.wixstatic.com,32768,False,stage1_low_suspicion,False
730,swainsborofirst.org,https://swainsborofirst.org,123456.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://swainsborofirst.org,,,,False,False,,False,False,True,fallback_top_k,bsestarmf.in,False,False,0,0,0,0,0,False,,False,False,False,0,0,swainsborofirst.org,,32768,False,stage1_low_suspicion,False
731,cachacos.com,https://cachacos.com,123456.xlsx,stage1_http,stage1_fetch_failed,,stage1_fetch_failed,skipped,skipped,failed,not_attempted,get_error,[Errno -2] Name or service not known,,,,,False,False,,False,False,True,fallback_top_k,canarahsbclife.com,False,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False
732,boatrentalspensacola.com,https://boatrentalspensacola.com,123456.xlsx,stage1_http,stage1_fetch_failed,,stage1_fetch_failed,skipped,skipped,failed,not_attempted,get_error,,,,,,False,False,,False,False,True,fallback_top_k,canararobeco.com,False,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False
733,ryukado.net,https://ryukado.net,123456.xlsx,stage1_http,stage1_fetch_failed,,stage1_fetch_failed,skipped,skipped,failed,not_attempted,get_error,,,,,,False,False,,False,False,True,fallback_top_k|generic_token_only,cloud.gov.in,True,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False
734,jeffjusticealumnishow.com,https://jeffjusticealumnishow.com,123456.xlsx,stage1_http,stage1_fetch_failed,,stage1_fetch_failed,skipped,skipped,failed,not_attempted,get_error,[Errno -2] Name or service not known,,,,,False,False,,False,False,True,fallback_top_k,iocl.com,False,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False
735,biospread.com,https://biospread.com,123456.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://biospread.com,,,,False,False,,False,False,True,fallback_top_k,corp.onlinesbi.sbi,False,False,4,0,0,6,10,False,redirect_brand_match|js_redirect,False,False,False,1,0,biospread.com,,114,False,stage1_low_suspicion,False
736,nassauassetsummitgroup.info,https://nassauassetsummitgroup.info,123456.xlsx,stage1_http,stage1_fetch_failed,,stage1_fetch_failed,skipped,skipped,failed,not_attempted,get_error,[SSL: TLSV1_ALERT_INTERNAL_ERROR] tlsv1 alert internal error (_ssl.c:1000),,,,,False,False,,False,False,True,fallback_top_k,nha.gov.in,False,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False
737,cenbia.com,https://cenbia.com,123456.xlsx,stage1_http,stage1_fetch_failed,,stage1_fetch_failed,skipped,skipped,failed,not_attempted,get_error,,,,,,False,False,,False,False,True,fallback_top_k,eci.gov.in,False,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False
738,yelloveit.com,https://yelloveit.com,123456.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,head_error,,https://yelloveit.com,,,,False,False,,False,False,True,fallback_top_k,myvi.in,False,False,0,0,0,0,0,False,,False,False,False,0,0,yelloveit.com,,32768,False,stage1_low_suspicion,False
739,apexpoolco.com,https://apexpoolco.com,123456.xlsx,stage1_http,stage1_suspected_non_escalated,,stage1_suspected_non_escalated,skipped,skipped,fetched,not_attempted,,,https://apexpoolco.com,,,,False,False,,False,False,True,fallback_top_k,eci.gov.in,False,False,4,14,6,0,24,False,body_brand_match|login_form|auth_wording|multi_input_form|suspicious_hosting_provider,False,True,False,1,0,apexpoolco.com,,8522,False,stage1_suspected_non_escalated,False
740,adcglobalgroup.com,https://adcglobalgroup.com,123456.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://adcglobalgroup.com,,,,False,False,,False,False,True,fallback_top_k,eci.gov.in,False,False,4,0,0,0,4,False,body_brand_match,False,False,False,1,0,adcglobalgroup.com,img.sedoparking.com,25258,False,stage1_low_suspicion,False
