input_position,input_url,normalized_url,source_workbook,best_entity,best_matching_domain,lexical_score,lexical_hit,strict_lexical_hit,lexical_score_pass,fallback_rank_only,brand_score,credential_score,infra_score,evasion_score,total_stage1_score,hard_trigger_hit,stage1_reasons,page_has_password_field,page_has_login_form,form_action_mismatch,csc_mention_count,redirect_count,final_domain,favicon_domain,html_bytes_read,escalate_to_hashing,escalate_reason,deep_analysis_candidate,deep_analysis_dns_accepted,deep_analysis_attempted,dns_status,dns_decision,fetch_status,visual_status,fetch_error_type,fetch_error_detail,final_landing_url,parking_provider,parking_reason,confidence_band,best_score,admitted,admitted_to_holdout,kept_for_review_only,review_only_reason,survival_path,drop_path,reason,exclusion_stage
1324,ironhavenadvisory.info,https://ironhavenadvisory.info,123456.xlsx,National Health Authority (NHA),abdm.gov.in,0.7255,False,False,False,True,36,0,0,4,40,False,title_brand_match|body_brand_match|redirect_brand_match|final_domain_brand_match|iframe_present,False,False,False,1,0,ironhavenadvisory.info,,11299,False,stage1_suspected_non_escalated,False,False,False,skipped,skipped,fetched,not_attempted,,,https://ironhavenadvisory.info,,,,0.0,False,False,False,,,stage1_suspected_non_escalated,stage1_suspected_non_escalated,stage1_http
1325,wangmann.com,https://wangmann.com,123456.xlsx,Canara Bank,canarabank.bank.in,0.6333,False,False,False,True,0,0,0,6,6,False,js_redirect,False,False,False,0,0,wangmann.com,,114,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://wangmann.com,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
1326,ks21.net,https://ks21.net,123456.xlsx,Bharat Sanchar Nigam Limited (BSNL),bsnl.co.in,0.6667,False,False,False,True,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False,False,False,skipped,skipped,failed,not_attempted,get_error,All connection attempts failed,,,,,0.0,False,False,False,,,stage1_fetch_failed,stage1_fetch_failed,stage1_http
1327,0057-snowremoval-services-305.cfd,https://0057-snowremoval-services-305.cfd,123456.xlsx,Bharat Sanchar Nigam Limited (BSNL),bsnl.co.in,0.6178,False,False,False,True,0,0,0,6,6,False,js_redirect,False,False,False,0,0,0057-snowremoval-services-305.cfd,,4625,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://0057-snowremoval-services-305.cfd,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
1328,bzr8sm.shop,https://bzr8sm.shop,123456.xlsx,BSE Ltd.,bsestarmf.in,0.6111,False,False,False,True,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False,False,False,skipped,skipped,failed,not_attempted,get_error,,,,,,0.0,False,False,False,,,stage1_fetch_failed,stage1_fetch_failed,stage1_http
1329,corpuschristirealestatecareers.com,https://corpuschristirealestatecareers.com,123456.xlsx,"Civil Registration System, MHA (RGCCI)",crsorgi.gov.in,0.6302,False,False,False,True,0,0,0,6,6,False,js_redirect,False,False,False,0,0,corpuschristirealestatecareers.com,,114,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://corpuschristirealestatecareers.com,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
1330,jaxwax-tulsa.com,https://jaxwax-tulsa.com,123456.xlsx,Indian Space Research Organisation (ISRO),indiascienceandtechnology.gov.in,0.6237,False,False,False,True,4,0,3,4,11,False,redirect_brand_match|multi_redirect_chain|final_domain_changed,False,False,False,1,2,www.tuffindustries.com,www.tuffindustries.com,32768,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://www.tuffindustries.com/,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
1331,pixelsdigitalmart.vip,https://pixelsdigitalmart.vip,123456.xlsx,BSE Ltd.,bseindia.com,0.6454,False,False,False,True,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False,False,False,skipped,skipped,failed,not_attempted,get_error,[Errno -5] No address associated with hostname,,,,,0.0,False,False,False,,,stage1_fetch_failed,stage1_fetch_failed,stage1_http
1332,blackownedtravelagenies.com,https://blackownedtravelagenies.com,123456.xlsx,Coal India,coalindiatenders.nic.in,0.69,False,False,False,True,0,0,0,6,6,False,js_redirect,False,False,False,0,0,blackownedtravelagenies.com,,114,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://blackownedtravelagenies.com,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
1333,gyxysyjg.com,https://gyxysyjg.com,123456.xlsx,Axis Bank,axis.bank.in,0.5833,False,False,False,True,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False,False,False,skipped,skipped,failed,not_attempted,get_error,,,,,,0.0,False,False,False,,,stage1_fetch_failed,stage1_fetch_failed,stage1_http
1334,dfwonsitebbq.com,https://dfwonsitebbq.com,123456.xlsx,State Bank of India (SBI),corp.onlinesbi.sbi,0.6667,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,dfwonsitebbq.com,img1.wsimg.com,32768,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://dfwonsitebbq.com,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
1335,developforgood.com,https://developforgood.com,123456.xlsx,National Informatics Centre (NIC),accounts.mgovcloud.in,0.5709,False,False,False,True,0,0,0,10,10,False,js_redirect|iframe_present,False,False,False,0,0,developforgood.com,,10577,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://developforgood.com,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
1336,9fbgf.com,https://9fbgf.com,123456.xlsx,State Bank of India (SBI),sbimf.com,0.6,False,False,False,True,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False,False,False,skipped,skipped,failed,not_attempted,get_error,All connection attempts failed,,,,,0.0,False,False,False,,,stage1_fetch_failed,stage1_fetch_failed,stage1_http
1337,sayasociety.store,https://sayasociety.store,123456.xlsx,Indian Space Research Organisation (ISRO),vssc.gov.in,0.6742,False,False,False,True,0,0,0,6,6,False,js_redirect,False,False,False,0,0,sayasociety.store,,114,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://sayasociety.store,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
1338,probonoaustralia.online,https://probonoaustralia.online,123456.xlsx,Punjab National Bank (PNB),pnb.bank.in,0.6181,False,False,False,True,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False,False,False,skipped,skipped,failed,not_attempted,get_error,[Errno -2] Name or service not known,,,,,0.0,False,False,False,,,stage1_fetch_failed,stage1_fetch_failed,stage1_http
1339,podcastprodigy.com,https://podcastprodigy.com,123456.xlsx,"Civil Registration System, MHA (RGCCI)",crsorgi.gov.in,0.6238,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,podcastprodigy.com,,32768,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://podcastprodigy.com,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
1340,antalyaotonomi.site,https://antalyaotonomi.site,123456.xlsx,Canara Bank,canararobeco.com,0.6429,False,False,False,True,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False,False,False,skipped,skipped,failed,not_attempted,get_error,,,,,,0.0,False,False,False,,,stage1_fetch_failed,stage1_fetch_failed,stage1_http
1341,obimaroc.com,https://obimaroc.com,123456.xlsx,Reserve Bank of India (RBI),rbi.org.in,0.6905,False,False,False,True,4,0,0,0,4,False,body_brand_match,False,False,False,1,0,obimaroc.com,,732,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://obimaroc.com,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
1342,paperbackstore.com,https://paperbackstore.com,123456.xlsx,Airtel,airtelpayments.bank.in,0.631,False,False,False,True,0,0,0,6,6,False,js_redirect,False,False,False,0,0,paperbackstore.com,,114,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://paperbackstore.com,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
1343,floridavitamins.com,https://floridavitamins.com,123456.xlsx,"Unique Identification Authority of India (UIDAI)
",uidai.gov.in,0.6889,False,False,False,True,0,0,0,6,6,False,js_redirect,False,False,False,0,0,floridavitamins.com,,114,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://floridavitamins.com,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
1344,everlastfences.com,https://everlastfences.com,123456.xlsx,Indian Space Research Organisation (ISRO),indiascienceandtechnology.gov.in,0.631,False,False,False,True,8,0,0,0,8,False,meta_brand_match,False,False,False,1,1,www.everlastfences.com,www.everlastfences.com,1012,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://www.everlastfences.com/,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
1345,adorasale.store,https://adorasale.store,123456.xlsx,Canara Bank,canararobeco.com,0.6667,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,adorasale.store,adorasale.store,32768,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://adorasale.store,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
1346,shwetagurjar.online,https://shwetagurjar.online,123456.xlsx,BSE Ltd.,bsestarmf.in,0.6574,False,False,False,True,0,0,0,6,6,False,js_redirect,False,False,False,0,0,shwetagurjar.online,,114,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,head_error,,https://shwetagurjar.online,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
1347,phoenixprecisionai.com,https://phoenixprecisionai.com,123456.xlsx,National Informatics Centre (NIC),nic.gov.in,0.7222,False,False,False,True,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False,False,False,skipped,skipped,failed,not_attempted,get_error,,,,,,0.0,False,False,False,,,stage1_fetch_failed,stage1_fetch_failed,stage1_http
1348,aworldofmagicalstories.com,https://aworldofmagicalstories.com,123456.xlsx,HDFC Bank,hdfc.bank.in,0.6288,False,False,False,True,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False,False,False,skipped,skipped,failed,not_attempted,get_error,,,,,,0.0,False,False,False,,,stage1_fetch_failed,stage1_fetch_failed,stage1_http
1349,tgluzv.com,https://tgluzv.com,123456.xlsx,National Informatics Centre (NIC),cloud.gov.in,0.5778,False,False,False,True,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False,False,False,skipped,skipped,failed,not_attempted,get_error,All connection attempts failed,,,,,0.0,False,False,False,,,stage1_fetch_failed,stage1_fetch_failed,stage1_http
1350,easyduvetcovers.com,https://easyduvetcovers.com,123456.xlsx,State Bank of India (SBI),sbisecurities.in,0.5912,False,False,False,True,0,0,0,6,6,False,js_redirect,False,False,False,0,0,easyduvetcovers.com,,114,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://easyduvetcovers.com,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
1351,deexy.com,https://deexy.com,123456.xlsx,Air India,airindiaexpress.com,0.6,False,False,False,True,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False,False,False,skipped,skipped,failed,not_attempted,get_error,All connection attempts failed,,,,,0.0,False,False,False,,,stage1_fetch_failed,stage1_fetch_failed,stage1_http
1352,redhotprospects.com,https://redhotprospects.com,123456.xlsx,Punjab National Bank (PNB),netpnb.com,0.5667,False,False,False,True,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False,False,False,skipped,skipped,failed,not_attempted,get_error,,,,,,0.0,False,False,False,,,stage1_fetch_failed,stage1_fetch_failed,stage1_http
1353,shopalvelim.shop,https://shopalvelim.shop,123456.xlsx,National Health Authority (NHA),nha.gov.in,0.6162,False,False,False,True,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False,False,False,skipped,skipped,failed,not_attempted,get_error,[SSL: TLSV1_ALERT_INTERNAL_ERROR] tlsv1 alert internal error (_ssl.c:1000),,,,,0.0,False,False,False,,,stage1_fetch_failed,stage1_fetch_failed,stage1_http
1354,v2sxs.com,https://v2sxs.com,123456.xlsx,Election Commision of India (ECI),eci.gov.in,0.6667,False,False,False,True,4,0,6,0,10,False,body_brand_match|suspicious_hosting_provider,False,False,False,1,0,v2sxs.com,v2sxs.com,24241,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://v2sxs.com,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
1355,swifttechtrading.com,https://swifttechtrading.com,123456.xlsx,Indian Space Research Organisation (ISRO),indiascienceandtechnology.gov.in,0.6885,False,False,False,True,8,0,0,0,8,False,meta_brand_match,False,False,False,1,0,swifttechtrading.com,swifttechtrading.com,32768,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://swifttechtrading.com,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
1356,healthcaretalentpartners.co.uk,https://healthcaretalentpartners.co.uk,123456.xlsx,National Informatics Centre (NIC),accounts.mgovcloud.in,0.6268,False,False,False,True,8,4,0,0,12,False,body_brand_match|favicon_brand_match|auth_wording,False,False,False,1,0,healthcaretalentpartners.co.uk,healthcaretalentpartners.co.uk,32768,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://healthcaretalentpartners.co.uk,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
1357,animalchollo.com,https://animalchollo.com,123456.xlsx,National Informatics Centre (NIC),nic.gov.in,0.75,False,False,False,True,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False,False,False,skipped,skipped,failed,not_attempted,get_error,,,,,,0.0,False,False,False,,,stage1_fetch_failed,stage1_fetch_failed,stage1_http
1358,criativaweb.top,https://criativaweb.top,123456.xlsx,"Unique Identification Authority of India (UIDAI)
",uidai.gov.in,0.6242,False,False,False,True,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False,False,False,skipped,skipped,failed,not_attempted,get_error,,,,,,0.0,False,False,False,,,stage1_fetch_failed,stage1_fetch_failed,stage1_http
1359,neuravanta.store,https://neuravanta.store,123456.xlsx,parivahan sewa,parivahan.gov.in,0.6444,False,False,False,True,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False,False,False,skipped,skipped,failed,not_attempted,get_error,,,,,,0.0,False,False,False,,,stage1_fetch_failed,stage1_fetch_failed,stage1_http
1360,kololoryukyu.com,https://kololoryukyu.com,123456.xlsx,National Informatics Centre (NIC),accounts.mgovcloud.in,0.5926,False,False,False,True,4,0,3,0,7,False,favicon_brand_match|multi_redirect_chain,False,False,False,1,2,www.kololoryukyu.com,ros-cdn.s3.ap-northeast-1.amazonaws.com,32768,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://www.kololoryukyu.com/,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
1361,weighttelligence.com,https://weighttelligence.com,123456.xlsx,Election Commision of India (ECI),eci.gov.in,0.5972,False,False,False,True,0,0,0,6,6,False,js_redirect,False,False,False,0,0,weighttelligence.com,,114,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://weighttelligence.com,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
1362,1sthappyfamily.com,https://1sthappyfamily.com,123456.xlsx,National Informatics Centre (NIC),accounts.mgovcloud.in,0.6169,False,False,False,True,4,0,3,0,7,False,favicon_brand_match|multi_redirect_chain,False,False,False,1,2,www.1sthappyfamily.com,www.1sthappyfamily.com,32768,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://www.1sthappyfamily.com/,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
1363,travcart.net,https://travcart.net,123456.xlsx,Canara Bank,canararobeco.com,0.6139,False,False,False,True,0,0,0,6,6,False,js_redirect,False,False,False,0,0,travcart.net,,114,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://travcart.net,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
1364,leakshare.net,https://leakshare.net,123456.xlsx,Axis Bank,axismaxlife.com,0.6027,False,False,False,True,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False,False,False,skipped,skipped,failed,not_attempted,get_error,,,,,,0.0,False,False,False,,,stage1_fetch_failed,stage1_fetch_failed,stage1_http
1365,shantiseasonalyoga.com,https://shantiseasonalyoga.com,123456.xlsx,Airtel,airtel.in,0.637,False,False,False,True,0,0,0,6,6,False,js_redirect,False,False,False,0,0,shantiseasonalyoga.com,,114,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://shantiseasonalyoga.com,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
1366,eanlp.org,https://eanlp.org,123456.xlsx,Bharat Sanchar Nigam Limited (BSNL),bsnl.co.in,0.6333,False,False,False,True,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False,False,False,skipped,skipped,failed,not_attempted,get_error,,,,,,0.0,False,False,False,,,stage1_fetch_failed,stage1_fetch_failed,stage1_http
1367,heartwoodhouse.net,https://heartwoodhouse.net,123456.xlsx,Election Commision of India (ECI),eci.gov.in,0.6429,False,False,False,True,4,4,0,0,8,False,body_brand_match|auth_wording,False,False,False,1,1,www.heartwoodhouse.net,static.parastorage.com,32768,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://www.heartwoodhouse.net/,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
1368,hfsn7.skin,https://hfsn7.skin,123456.xlsx,HDFC Bank,netbanking.hdfcbank.com,0.6583,False,False,False,True,0,0,3,12,15,False,suspicious_certificate|meta_refresh|js_redirect,False,False,False,0,0,hfsn7.skin,,1044,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://hfsn7.skin,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
1369,b2xvcv.shop,https://b2xvcv.shop,123456.xlsx,State Bank of India (SBI),sbicard.com,0.5397,False,False,False,True,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False,False,False,skipped,skipped,failed,not_attempted,get_error,,,,,,0.0,False,False,False,,,stage1_fetch_failed,stage1_fetch_failed,stage1_http
1370,littlestitchgarden.com,https://littlestitchgarden.com,123456.xlsx,Kfintech,kfintech.com,0.6343,False,False,False,True,0,0,6,0,6,False,suspicious_hosting_provider,False,False,False,0,0,littlestitchgarden.com,,32768,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://littlestitchgarden.com,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
1371,bestapartments4sale.com,https://bestapartments4sale.com,123456.xlsx,BSE Ltd.,bsestarmf.in,0.6678,False,False,False,True,0,0,0,4,4,False,final_domain_changed,False,False,False,0,1,keystoneluxuryapartments.com,,32768,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://keystoneluxuryapartments.com,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
1372,water-mitter.com,https://water-mitter.com,123456.xlsx,Airtel,airtelpayments.bank.in,0.621,False,False,False,True,0,0,0,4,4,False,iframe_present,False,False,False,0,0,water-mitter.com,,15980,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://water-mitter.com,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
1373,thelab317.com,https://thelab317.com,123456.xlsx,National Health Authority (NHA),nha.gov.in,0.6296,False,False,False,True,0,0,3,10,13,False,multi_redirect_chain|js_redirect|final_domain_changed,False,False,False,0,2,thelab317.carrd.co,,32768,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://thelab317.carrd.co/,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
1374,friend-api.com,https://friend-api.com,123456.xlsx,Air India,airindiaexpress.com,0.6944,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,friend-api.com,,139,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://friend-api.com,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
1375,vabusol.online,https://vabusol.online,123456.xlsx,Computer Age Management Services Ltd. (CAMS),camsonline.com,0.6571,False,False,False,True,0,4,6,0,10,False,auth_wording|suspicious_hosting_provider,False,False,False,0,0,vabusol.online,,32012,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://vabusol.online,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
1376,millionmetrics.com,https://millionmetrics.com,123456.xlsx,Election Commision of India (ECI),eci.gov.in,0.661,False,False,False,True,8,0,0,0,8,False,meta_brand_match,False,False,False,1,0,millionmetrics.com,,32768,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://millionmetrics.com,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
1377,getshieldfundingsrvc.com,https://getshieldfundingsrvc.com,123456.xlsx,HDFC Bank,hdfcfund.com,0.6833,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,1,getshieldfundingsrvc.com,,1811,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://getshieldfundingsrvc.com/main.php,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
1378,bella-badness.com,https://bella-badness.com,123456.xlsx,State Bank of India (SBI),homeloans.sbi,0.6467,False,False,False,True,0,0,0,6,6,False,js_redirect,False,False,False,0,0,bella-badness.com,,114,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://bella-badness.com,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
1379,rinkelensmit.app,https://rinkelensmit.app,123456.xlsx,State Bank of India (SBI),corp.onlinesbi.sbi,0.6918,False,False,False,True,0,32,0,0,32,False,password_field|login_form|auth_wording|multi_input_form,True,True,False,0,1,rinkelensmit.app,rinkelensmit.app,8720,False,stage1_suspected_non_escalated,False,False,False,skipped,skipped,fetched,not_attempted,,,https://rinkelensmit.app/beheer,,,,0.0,False,False,False,,,stage1_suspected_non_escalated,stage1_suspected_non_escalated,stage1_http
1380,braindoubling.com,https://braindoubling.com,123456.xlsx,IndusInd Bank,indusind.bank.in,0.7372,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,braindoubling.com,,122,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://braindoubling.com,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
1381,kestrel.to,https://kestrel.to,123456.xlsx,National Informatics Centre (NIC),accounts.mgovcloud.in,0.6627,False,False,False,True,8,4,0,0,12,False,body_brand_match|favicon_brand_match|auth_wording,False,False,False,1,0,kestrel.to,kestrel.to,31355,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://kestrel.to,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
1382,worldentertainmentbroadcastingtv.com,https://worldentertainmentbroadcastingtv.com,123456.xlsx,Coal India,coalindiatenders.nic.in,0.6518,False,False,False,True,0,0,0,6,6,False,js_redirect,False,False,False,0,0,worldentertainmentbroadcastingtv.com,,114,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,head_error,,https://worldentertainmentbroadcastingtv.com,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
1383,bundles.org,https://bundles.org,123456.xlsx,Bharat Sanchar Nigam Limited (BSNL),bsnl.co.in,0.7536,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,bundles.org,,1385,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://bundles.org,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
1384,idsni.web.id,https://idsni.web.id,123456.xlsx,IndusInd Bank,indusind.bank.in,0.8275,False,False,False,True,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False,False,False,skipped,skipped,failed,not_attempted,get_error,[Errno -2] Name or service not known,,,,,0.0,False,False,False,,,stage1_fetch_failed,stage1_fetch_failed,stage1_http
1385,adventapro.com,https://adventapro.com,123456.xlsx,Canara Bank,canararobeco.com,0.6389,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,1,www.adventapro.com,,1661,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://www.adventapro.com/,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
1386,nelsongarcialandscape.com,https://nelsongarcialandscape.com,123456.xlsx,Election Commision of India (ECI),eci.gov.in,0.7143,False,False,False,True,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False,False,False,skipped,skipped,failed,not_attempted,get_error,All connection attempts failed,,,,,0.0,False,False,False,,,stage1_fetch_failed,stage1_fetch_failed,stage1_http
1387,ardasanayi.com.tr,https://ardasanayi.com.tr,123456.xlsx,Canara Bank,canarahsbclife.com,0.6857,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,ardasanayi.com.tr,ardasanayi.com.tr,8681,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://ardasanayi.com.tr,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
1388,xbff8t6.cyou,https://xbff8t6.cyou,123456.xlsx,IDFC FIRST Bank,idfcfirst.bank.in,0.5873,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,xbff8t6.cyou,,0,False,stage1_low_suspicion,False,False,False,skipped,skipped,head_only,not_attempted,get_error,,https://xbff8t6.cyou,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
1389,aonyxirc.store,https://aonyxirc.store,123456.xlsx,Axis Bank,axis.bank.in,0.7375,False,False,False,True,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False,False,False,skipped,skipped,failed,not_attempted,get_error,,,,,,0.0,False,False,False,,,stage1_fetch_failed,stage1_fetch_failed,stage1_http
