input_position,input_url,normalized_url,dns_status,dns_decision,fetch_status,admitted,exclusion_stage,reason,old_fuzzy_hit,old_fuzzy_cse,hybrid_lexical_hit,strict_lexical_hit,lexical_score_pass,fallback_rank_only,admission_reason,admission_path,candidate_generation_reason,best_entity,best_score,confidence_band,lexical_score,clip_similarity,typo_similarity,domain_component,clip_component,hash_component
33504,suidefai.fun,https://suidefai.fun,resolved,accepted,timeout,True,,,True,"Unique Identification Authority of India (UIDAI)
",True,True,True,False,strict_lexical_hit,strict_lexical_hit,jw_primary,"Unique Identification Authority of India (UIDAI)
",0.0,Low,0.875,0.0,0.7692,26.25,0.0,0.0
33615,myvisionlaunch.com,https://myvisionlaunch.com,resolved,accepted,timeout,True,,,True,Vodafone Idea (VI),True,True,True,False,strict_lexical_hit,strict_lexical_hit,jw_primary,Vodafone Idea (VI),0.0,Low,0.8571,0.0,0.4444,25.7143,0.0,0.0
33746,donlineri.space,https://donlineri.space,resolved,accepted,timeout,True,,,True,State Bank of India (SBI),True,True,True,False,strict_lexical_hit,strict_lexical_hit,jw_primary,State Bank of India (SBI),0.0,Low,0.8519,0.0,0.7778,25.5556,0.0,0.0
35213,charliscafe.store,https://charliscafe.store,resolved,accepted,timeout,True,,,True,Canara Bank,True,True,True,False,strict_lexical_hit,strict_lexical_hit,jw_primary,Canara Bank,0.0,Low,0.8539,0.0,0.56,25.6169,0.0,0.0
35286,net.weber,https://net.weber,resolved,accepted,timeout,True,,,True,Punjab National Bank (PNB),True,True,True,False,strict_lexical_hit,strict_lexical_hit,jw_primary,Punjab National Bank (PNB),0.0,Low,0.8833,0.0,0.6667,26.5,0.0,0.0
35646,onlineashram.com,https://onlineashram.com,resolved,accepted,timeout,True,,,True,State Bank of India (SBI),True,True,True,False,strict_lexical_hit,strict_lexical_hit,jw_primary,State Bank of India (SBI),0.0,Low,0.8722,0.0,0.6667,26.1667,0.0,0.0
35799,homovalens.org,https://homovalens.org,resolved,accepted,timeout,True,,,True,State Bank of India (SBI),True,True,True,False,strict_lexical_hit,strict_lexical_hit,jw_primary,State Bank of India (SBI),0.0,Low,0.9248,0.0,0.7368,27.7444,0.0,0.0
36756,magicola.xyz,https://magicola.xyz,resolved,accepted,timeout,True,,,True,National Informatics Centre (NIC),True,True,True,False,strict_lexical_hit,strict_lexical_hit,jw_primary,National Informatics Centre (NIC),0.0,Low,0.8667,0.0,0.6667,26.0,0.0,0.0
37003,ai-isms.online,https://ai-isms.online,resolved,accepted,timeout,True,,,True,All India Institute of Medical Sciences (AIIMS),True,True,True,False,strict_lexical_hit,strict_lexical_hit,jw_primary,All India Institute of Medical Sciences (AIIMS),0.0,Low,0.8705,0.0,0.8333,26.1143,0.0,0.0
37195,ratel.world,https://ratel.world,resolved,accepted,timeout,True,,,True,Airtel,True,True,True,False,strict_lexical_hit,strict_lexical_hit,jw_primary,Airtel,0.0,Low,0.8778,0.0,0.7273,26.3333,0.0,0.0
37810,jioskec.com,https://jioskec.com,resolved,accepted,timeout,True,,,True,Jio,True,True,True,False,strict_lexical_hit,strict_lexical_hit,jw_primary,Jio,0.0,Low,0.8667,0.0,0.63,26.0,0.0,0.0
37838,myve.ai,https://myve.ai,resolved,accepted,timeout,True,,,True,Vodafone Idea (VI),True,True,True,False,strict_lexical_hit,strict_lexical_hit,jw_primary,Vodafone Idea (VI),0.0,Low,0.8833,0.0,0.75,26.5,0.0,0.0
37985,aimcps.com,https://aimcps.com,resolved,accepted,timeout,True,,,True,All India Institute of Medical Sciences (AIIMS),True,True,True,False,strict_lexical_hit,strict_lexical_hit,jw_primary,All India Institute of Medical Sciences (AIIMS),0.0,Low,0.8578,0.0,0.7273,25.7333,0.0,0.0
38090,cloudbenchmark.ai,https://cloudbenchmark.ai,resolved,accepted,timeout,True,,,True,National Informatics Centre (NIC),True,True,True,False,strict_lexical_hit,strict_lexical_hit,jw_primary,National Informatics Centre (NIC),0.0,Low,0.8714,0.0,0.5263,26.1429,0.0,0.0
38399,onlineparts.org,https://onlineparts.org,resolved,accepted,timeout,True,,,True,State Bank of India (SBI),True,True,True,False,strict_lexical_hit,strict_lexical_hit,jw_primary,State Bank of India (SBI),0.0,Low,0.8828,0.0,0.7,26.4848,0.0,0.0
39354,nicas.org,https://nicas.org,resolved,accepted,timeout,True,,,True,National Informatics Centre (NIC),True,True,True,False,strict_lexical_hit,strict_lexical_hit,jw_primary,National Informatics Centre (NIC),0.0,Low,0.9067,0.0,0.75,27.2,0.0,0.0
39715,cloudspore.org,https://cloudspore.org,resolved,accepted,timeout,True,,,True,National Informatics Centre (NIC),True,True,True,False,strict_lexical_hit,strict_lexical_hit,jw_primary,National Informatics Centre (NIC),0.0,Low,0.9,0.0,0.6667,27.0,0.0,0.0
39979,casibomonline.casino,https://casibomonline.casino,resolved,accepted,timeout,True,,,True,Computer Age Management Services Ltd. (CAMS),True,True,True,False,strict_lexical_hit,strict_lexical_hit,jw_primary,Computer Age Management Services Ltd. (CAMS),0.0,Low,0.8851,0.0,0.7826,26.5538,0.0,0.0
40972,cloudislandboy.com,https://cloudislandboy.com,resolved,accepted,timeout,True,,,True,National Informatics Centre (NIC),True,True,True,False,strict_lexical_hit,strict_lexical_hit,jw_primary,National Informatics Centre (NIC),0.0,Low,0.8714,0.0,0.5263,26.1429,0.0,0.0
41649,canariasbarato.com,https://canariasbarato.com,resolved,accepted,timeout,True,,,True,Canara Bank,True,True,True,False,strict_lexical_hit,strict_lexical_hit,jw_primary,Canara Bank,0.0,Low,0.8743,0.0,0.6667,26.2286,0.0,0.0
41756,homemortgages.us,https://homemortgages.us,resolved,accepted,timeout,True,,,True,State Bank of India (SBI),True,True,True,False,strict_lexical_hit,strict_lexical_hit,jw_primary,State Bank of India (SBI),0.0,Low,0.8632,0.0,0.6364,25.8974,0.0,0.0
42535,r82inl.vip,https://r82inl.vip,resolved,accepted,timeout,True,,,False,,True,True,True,False,strict_lexical_hit,strict_lexical_hit,jw_primary,Reserve Bank of India (RBI),0.0,Low,0.8667,0.0,0.6667,26.0,0.0,0.0
43342,vsc.money,https://vsc.money,resolved,accepted,timeout,True,,,True,Indian Space Research Organisation (ISRO),True,True,True,False,strict_lexical_hit,strict_lexical_hit,jw_primary,Indian Space Research Organisation (ISRO),0.0,Low,0.9333,0.0,0.8571,28.0,0.0,0.0
44312,axisofenglish.com,https://axisofenglish.com,resolved,accepted,timeout,True,,,True,Axis Bank,True,True,True,False,strict_lexical_hit,strict_lexical_hit,jw_primary,Axis Bank,0.0,Low,0.8615,0.0,0.4706,25.8462,0.0,0.0
44322,cloud-db.net,https://cloud-db.net,resolved,accepted,timeout,True,,,True,National Informatics Centre (NIC),True,True,True,False,strict_lexical_hit,strict_lexical_hit,brand_token_match|jw_primary,National Informatics Centre (NIC),0.0,Low,0.925,0.0,0.7692,27.75,0.0,0.0
44353,nizci.com,https://nizci.com,resolved,accepted,timeout,True,,,True,National Informatics Centre (NIC),True,True,True,False,strict_lexical_hit,strict_lexical_hit,jw_primary,National Informatics Centre (NIC),0.0,Low,0.8933,0.0,0.75,26.8,0.0,0.0
44373,incomelingo.com,https://incomelingo.com,resolved,accepted,timeout,True,,,True,Income Tax Department,True,True,True,False,strict_lexical_hit,strict_lexical_hit,jw_primary,Income Tax Department,0.0,Low,0.8597,0.0,0.64,25.7922,0.0,0.0
44786,vmware-cloud-607484415.click,https://vmware-cloud-607484415.click,resolved,accepted,timeout,True,,,False,,True,True,False,False,strict_lexical_hit,strict_lexical_hit,brand_token_match,National Informatics Centre (NIC),0.0,Low,0.7424,0.0,0.3704,22.2727,0.0,0.0
45374,houmalens.org,https://houmalens.org,resolved,accepted,timeout,True,,,True,State Bank of India (SBI),True,True,True,False,strict_lexical_hit,strict_lexical_hit,jw_primary,State Bank of India (SBI),0.0,Low,0.9074,0.0,0.6667,27.2222,0.0,0.0
45474,onlinebusinesskit.net,https://onlinebusinesskit.net,resolved,accepted,timeout,True,,,True,State Bank of India (SBI),True,True,True,False,strict_lexical_hit,strict_lexical_hit,jw_primary,State Bank of India (SBI),0.0,Low,0.8837,0.0,0.6154,26.5098,0.0,0.0
45481,mailsurparse.com,https://mailsurparse.com,resolved,accepted,timeout,True,,,True,National Informatics Centre (NIC),True,True,True,False,strict_lexical_hit,strict_lexical_hit,jw_primary,National Informatics Centre (NIC),0.0,Low,0.8667,0.0,0.5,26.0,0.0,0.0
46276,mailetta.store,https://mailetta.store,resolved,accepted,timeout,True,,,True,National Informatics Centre (NIC),True,True,True,False,strict_lexical_hit,strict_lexical_hit,jw_primary,National Informatics Centre (NIC),0.0,Low,0.9,0.0,0.6667,27.0,0.0,0.0
46421,sbibi.net,https://sbibi.net,resolved,accepted,timeout,True,,,True,State Bank of India (SBI),True,True,True,False,strict_lexical_hit,strict_lexical_hit,jw_primary,State Bank of India (SBI),0.0,Low,0.9067,0.0,0.75,27.2,0.0,0.0
46531,mailbreach.com,https://mailbreach.com,resolved,accepted,timeout,True,,,True,National Informatics Centre (NIC),True,True,True,False,strict_lexical_hit,strict_lexical_hit,jw_primary,National Informatics Centre (NIC),0.0,Low,0.88,0.0,0.5714,26.4,0.0,0.0
46969,cloudplanet.cat,https://cloudplanet.cat,resolved,accepted,timeout,True,,,True,National Informatics Centre (NIC),True,True,True,False,strict_lexical_hit,strict_lexical_hit,jw_primary,National Informatics Centre (NIC),0.0,Low,0.8909,0.0,0.625,26.7273,0.0,0.0
48503,axsms.com,https://axsms.com,resolved,accepted,timeout,True,,,True,Axis Bank,True,True,True,False,strict_lexical_hit,strict_lexical_hit,jw_primary,Axis Bank,0.0,Low,0.8578,0.0,0.7573,25.7333,0.0,0.0
48914,cloud-adtrackhub.click,https://cloud-adtrackhub.click,resolved,accepted,timeout,True,,,True,National Informatics Centre (NIC),True,True,True,False,strict_lexical_hit,strict_lexical_hit,brand_token_match|jw_primary,National Informatics Centre (NIC),0.0,Low,0.8625,0.0,0.4762,25.875,0.0,0.0
48973,cloudnineglow.com,https://cloudnineglow.com,resolved,accepted,timeout,True,,,True,National Informatics Centre (NIC),True,True,True,False,strict_lexical_hit,strict_lexical_hit,jw_primary,National Informatics Centre (NIC),0.0,Low,0.8769,0.0,0.5556,26.3077,0.0,0.0
48993,nhomag.com,https://nhomag.com,resolved,accepted,timeout,True,,,True,National Health Authority (NHA),True,True,True,False,strict_lexical_hit,strict_lexical_hit,jw_primary,National Health Authority (NHA),0.0,Low,0.8667,0.0,0.6667,26.0,0.0,0.0
49006,portal-inter-room.com,https://portal-inter-room.com,resolved,accepted,timeout,True,,,False,,True,True,False,False,strict_lexical_hit,strict_lexical_hit,brand_token_match,Bharat Sanchar Nigam Limited (BSNL),0.0,Low,0.5,0.0,0.5,15.0,0.0,0.0
49456,clamoutdoor.net,https://clamoutdoor.net,resolved,accepted,timeout,True,,,True,National Informatics Centre (NIC),True,True,True,False,strict_lexical_hit,strict_lexical_hit,jw_primary,National Informatics Centre (NIC),0.0,Low,0.8545,0.0,0.625,25.6364,0.0,0.0
49787,homein.love,https://homein.love,resolved,accepted,timeout,True,,,True,State Bank of India (SBI),True,True,True,False,strict_lexical_hit,strict_lexical_hit,jw_primary,State Bank of India (SBI),0.0,Low,0.8778,0.0,0.6667,26.3333,0.0,0.0
50274,online-ed1.online,https://online-ed1.online,resolved,accepted,timeout,True,,,True,State Bank of India (SBI),True,True,True,False,strict_lexical_hit,strict_lexical_hit,jw_primary,State Bank of India (SBI),0.0,Low,0.8533,0.0,0.6316,25.6,0.0,0.0
50380,indesd.com,https://indesd.com,resolved,accepted,timeout,True,,,True,IndusInd Bank,True,True,True,False,strict_lexical_hit,strict_lexical_hit,jw_primary,IndusInd Bank,0.0,Low,0.8736,0.0,0.7143,26.2083,0.0,0.0
50959,onlinedentist24.com,https://onlinedentist24.com,resolved,accepted,timeout,True,,,True,State Bank of India (SBI),True,True,True,False,strict_lexical_hit,strict_lexical_hit,jw_primary,State Bank of India (SBI),0.0,Low,0.8594,0.0,0.5833,25.7833,0.0,0.0
51374,uidaiaadhardownload.com,https://uidaiaadhardownload.com,resolved,accepted,timeout,True,,,True,"Unique Identification Authority of India (UIDAI)
",True,True,True,False,strict_lexical_hit,strict_lexical_hit,jw_primary,"Unique Identification Authority of India (UIDAI)
",0.0,Low,0.8526,0.0,0.4167,25.5789,0.0,0.0
51651,rbdmis.com,https://rbdmis.com,resolved,accepted,timeout,True,,,True,Reserve Bank of India (RBI),True,True,True,False,strict_lexical_hit,strict_lexical_hit,jw_primary,Reserve Bank of India (RBI),0.0,Low,0.8667,0.0,0.6667,26.0,0.0,0.0
51720,airtel-merchants.club,https://airtel-merchants.club,resolved,accepted,timeout,True,,,True,Airtel,True,True,True,False,strict_lexical_hit,strict_lexical_hit,brand_token_match|jw_primary,Airtel,0.0,Low,0.9048,0.0,0.7333,27.1429,0.0,0.0
51957,radiaite-axis.biz,https://radiaite-axis.biz,resolved,accepted,timeout,True,,,False,,True,True,False,False,strict_lexical_hit,strict_lexical_hit,brand_token_match,Axis Bank,0.0,Low,0.6134,0.0,0.4167,18.4033,0.0,0.0
52043,corgi.dev,https://corgi.dev,resolved,accepted,timeout,True,,,True,"Civil Registration System, MHA (RGCCI)",True,True,True,False,strict_lexical_hit,strict_lexical_hit,jw_primary,"Civil Registration System, MHA (RGCCI)",0.0,Low,0.8543,0.0,0.8333,25.6286,0.0,0.0
52473,axiscalibration.com,https://axiscalibration.com,resolved,accepted,timeout,True,,,True,Axis Bank,True,True,True,False,strict_lexical_hit,strict_lexical_hit,jw_primary,Axis Bank,0.0,Low,0.8533,0.0,0.4211,25.6,0.0,0.0
52512,cnscloud.net,https://cnscloud.net,resolved,accepted,timeout,True,,,True,National Informatics Centre (NIC),True,True,True,False,strict_lexical_hit,strict_lexical_hit,jw_primary,National Informatics Centre (NIC),0.0,Low,0.8875,0.0,0.7692,26.625,0.0,0.0
52801,onlinereviews.pro,https://onlinereviews.pro,resolved,accepted,timeout,True,,,True,State Bank of India (SBI),True,True,True,False,strict_lexical_hit,strict_lexical_hit,jw_primary,State Bank of India (SBI),0.0,Low,0.8632,0.0,0.6364,25.8974,0.0,0.0
53512,icicibank.net/login,https://icicibank.net/login,resolved,accepted,failed,True,,,True,ICICI Bank,True,True,True,False,strict_lexical_hit,strict_lexical_hit,jw_primary,ICICI Bank,0.0,Low,0.9111,0.0,0.7143,27.3333,0.0,0.0
54013,vrbit.org,https://vrbit.org,resolved,accepted,failed,True,,,True,Reserve Bank of India (RBI),True,True,True,False,strict_lexical_hit,strict_lexical_hit,jw_primary,Reserve Bank of India (RBI),0.0,Low,0.8667,0.0,0.75,26.0,0.0,0.0
54482,onlinesgamestips.com,https://onlinesgamestips.com,resolved,accepted,failed,True,,,True,State Bank of India (SBI),True,True,True,False,strict_lexical_hit,strict_lexical_hit,jw_primary,State Bank of India (SBI),0.0,Low,0.8778,0.0,0.64,26.3333,0.0,0.0
54836,mailsynk.com,https://mailsynk.com,resolved,accepted,failed,True,,,True,National Informatics Centre (NIC),True,True,True,False,strict_lexical_hit,strict_lexical_hit,jw_primary,National Informatics Centre (NIC),0.0,Low,0.9,0.0,0.6667,27.0,0.0,0.0
55110,cloudwappier.com,https://cloudwappier.com,resolved,accepted,failed,True,,,True,National Informatics Centre (NIC),True,True,True,False,strict_lexical_hit,strict_lexical_hit,jw_primary,National Informatics Centre (NIC),0.0,Low,0.8833,0.0,0.5882,26.5,0.0,0.0
55533,baxi559.com,https://baxi559.com,resolved,accepted,failed,True,,,True,Axis Bank,True,True,True,False,strict_lexical_hit,strict_lexical_hit,jw_primary,Axis Bank,0.0,Low,0.8571,0.0,0.7273,25.7143,0.0,0.0
55751,nic-co.com,https://nic-co.com,resolved,accepted,failed,True,,,True,National Informatics Centre (NIC),True,True,True,False,strict_lexical_hit,strict_lexical_hit,brand_token_match|jw_primary,National Informatics Centre (NIC),0.0,Low,0.8833,0.0,0.6667,26.5,0.0,0.0
55778,manilast.com,https://manilast.com,resolved,accepted,failed,True,,,True,National Informatics Centre (NIC),True,True,True,False,strict_lexical_hit,strict_lexical_hit,jw_primary,National Informatics Centre (NIC),0.0,Low,0.8667,0.0,0.6667,26.0,0.0,0.0
56080,chia-cloud.com,https://chia-cloud.com,resolved,accepted,failed,True,,,False,,True,True,False,False,strict_lexical_hit,strict_lexical_hit,brand_token_match,National Informatics Centre (NIC),0.0,Low,0.6852,0.0,0.5263,20.5556,0.0,0.0
56120,seplindia.com,https://seplindia.com,resolved,accepted,failed,True,,,True,BSE Ltd.,True,True,True,False,strict_lexical_hit,strict_lexical_hit,jw_primary,BSE Ltd.,0.0,Low,0.8843,0.0,0.8535,26.5278,0.0,0.0
56383,clouduniq.com,https://clouduniq.com,resolved,accepted,failed,True,,,True,National Informatics Centre (NIC),True,True,True,False,strict_lexical_hit,strict_lexical_hit,jw_primary,National Informatics Centre (NIC),0.0,Low,0.9111,0.0,0.7143,27.3333,0.0,0.0
56525,nda-cloud.ru,https://nda-cloud.ru,resolved,accepted,failed,True,,,False,,True,True,False,False,strict_lexical_hit,strict_lexical_hit,brand_token_match,National Informatics Centre (NIC),0.0,Low,0.7143,0.0,0.7143,21.4286,0.0,0.0
56658,mailboxmeds.com,https://mailboxmeds.com,resolved,accepted,failed,True,,,True,National Informatics Centre (NIC),True,True,True,False,strict_lexical_hit,strict_lexical_hit,jw_primary,National Informatics Centre (NIC),0.0,Low,0.8727,0.0,0.5333,26.1818,0.0,0.0
57050,parkana.com,https://parkana.com,resolved,accepted,failed,True,,,True,parivahan sewa,True,True,True,False,strict_lexical_hit,strict_lexical_hit,jw_primary,parivahan sewa,0.0,Low,0.85,0.0,0.625,25.5,0.0,0.0
57195,icloudemy.org,https://icloudemy.org,resolved,accepted,failed,True,,,True,National Informatics Centre (NIC),True,True,True,False,strict_lexical_hit,strict_lexical_hit,jw_primary,National Informatics Centre (NIC),0.0,Low,0.8519,0.0,0.7143,25.5556,0.0,0.0
57314,cloudpayai.com,https://cloudpayai.com,resolved,accepted,failed,True,,,True,National Informatics Centre (NIC),True,True,True,False,strict_lexical_hit,strict_lexical_hit,jw_primary,National Informatics Centre (NIC),0.0,Low,0.9,0.0,0.6667,27.0,0.0,0.0
57637,air38.org,https://air38.org,resolved,accepted,failed,True,,,True,Airtel,True,True,True,False,strict_lexical_hit,strict_lexical_hit,jw_primary,Airtel,0.0,Low,0.8756,0.0,0.7273,26.2667,0.0,0.0
57924,nickshaw.net,https://nickshaw.net,resolved,accepted,failed,True,,,True,National Informatics Centre (NIC),True,True,True,False,strict_lexical_hit,strict_lexical_hit,jw_primary,National Informatics Centre (NIC),0.0,Low,0.8542,0.0,0.5455,25.625,0.0,0.0
58590,indusweb.com,https://indusweb.com,resolved,accepted,failed,True,,,True,IndusInd Bank,True,True,True,False,strict_lexical_hit,strict_lexical_hit,jw_primary,IndusInd Bank,0.0,Low,0.85,0.0,0.625,25.5,0.0,0.0
58637,c1osyu.vip,https://c1osyu.vip,resolved,accepted,failed,True,,,True,National Informatics Centre (NIC),True,True,True,False,strict_lexical_hit,strict_lexical_hit,jw_primary,National Informatics Centre (NIC),0.0,Low,0.8756,0.0,0.7273,26.2667,0.0,0.0
59248,portal-mei.shop,https://portal-mei.shop,resolved,accepted,failed,True,,,False,,True,True,False,False,strict_lexical_hit,strict_lexical_hit,brand_token_match,Bharat Sanchar Nigam Limited (BSNL),0.0,Low,0.5714,0.0,0.5714,17.1429,0.0,0.0
59653,mylotview.com,https://mylotview.com,resolved,accepted,failed,True,,,True,Vodafone Idea (VI),True,True,True,False,strict_lexical_hit,strict_lexical_hit,jw_primary,Vodafone Idea (VI),0.0,Low,0.8519,0.0,0.6154,25.5556,0.0,0.0
60152,banotaa.com,https://banotaa.com,resolved,accepted,failed,True,,,True,Bank of Baroda,True,True,True,False,strict_lexical_hit,strict_lexical_hit,jw_primary,Bank of Baroda,0.0,Low,0.85,0.0,0.6316,25.5,0.0,0.0
60166,tmain13.com,https://tmain13.com,resolved,accepted,failed,True,,,True,National Informatics Centre (NIC),True,True,True,False,strict_lexical_hit,strict_lexical_hit,jw_primary,National Informatics Centre (NIC),0.0,Low,0.8571,0.0,0.7273,25.7143,0.0,0.0
60498,aisa.ing,https://aisa.ing,resolved,accepted,failed,True,,,True,Axis Bank,True,True,True,False,strict_lexical_hit,strict_lexical_hit,jw_primary,Axis Bank,0.0,Low,0.85,0.0,0.75,25.5,0.0,0.0
60706,cloudify.my.id,https://cloudify.my.id,resolved,accepted,failed,True,,,True,National Informatics Centre (NIC),True,True,True,False,strict_lexical_hit,strict_lexical_hit,jw_primary,National Informatics Centre (NIC),0.0,Low,0.925,0.0,0.7692,27.75,0.0,0.0
61286,axisholdingpr.com,https://axisholdingpr.com,resolved,accepted,failed,True,,,True,Axis Bank,True,True,True,False,strict_lexical_hit,strict_lexical_hit,jw_primary,Axis Bank,0.0,Low,0.8615,0.0,0.4706,25.8462,0.0,0.0
61847,axisgroup.com.tr,https://axisgroup.com.tr,resolved,accepted,failed,True,,,True,Axis Bank,True,True,True,False,strict_lexical_hit,strict_lexical_hit,jw_primary,Axis Bank,0.0,Low,0.8889,0.0,0.6154,26.6667,0.0,0.0
61872,amdm.info,https://amdm.info,resolved,accepted,failed,True,,,True,National Health Authority (NHA),True,True,True,False,strict_lexical_hit,strict_lexical_hit,jw_primary,National Health Authority (NHA),0.0,Low,0.85,0.0,0.75,25.5,0.0,0.0
62027,experience-retail.org,https://experience-retail.org,resolved,accepted,failed,True,,,False,,True,True,False,False,strict_lexical_hit,strict_lexical_hit,brand_token_match,State Bank of India (SBI),0.0,Low,0.5072,0.0,0.4,15.2165,0.0,0.0
62302,cloudvshop.com,https://cloudvshop.com,resolved,accepted,failed,True,,,True,National Informatics Centre (NIC),True,True,True,False,strict_lexical_hit,strict_lexical_hit,jw_primary,National Informatics Centre (NIC),0.0,Low,0.9,0.0,0.6667,27.0,0.0,0.0
62990,58yin.com,https://58yin.com,resolved,accepted,failed,True,,,False,,True,True,True,False,strict_lexical_hit,strict_lexical_hit,jw_primary,State Bank of India (SBI),0.0,Low,0.8933,0.0,0.75,26.8,0.0,0.0
63025,fire-cloud.top,https://fire-cloud.top,resolved,accepted,failed,True,,,False,,True,True,False,False,strict_lexical_hit,strict_lexical_hit,brand_token_match,National Informatics Centre (NIC),0.0,Low,0.6852,0.0,0.5263,20.5556,0.0,0.0
63190,cloudlandpools.com,https://cloudlandpools.com,resolved,accepted,failed,True,,,True,National Informatics Centre (NIC),True,True,True,False,strict_lexical_hit,strict_lexical_hit,jw_primary,National Informatics Centre (NIC),0.0,Low,0.8714,0.0,0.5263,26.1429,0.0,0.0
63262,axis-mechanical.com,https://axis-mechanical.com,resolved,accepted,failed,True,,,True,Axis Bank,True,True,True,False,strict_lexical_hit,strict_lexical_hit,brand_token_match|jw_primary,Axis Bank,0.0,Low,0.8533,0.0,0.4211,25.6,0.0,0.0
63737,homesincoralridge.com,https://homesincoralridge.com,resolved,accepted,failed,True,,,True,State Bank of India (SBI),True,True,True,False,strict_lexical_hit,strict_lexical_hit,jw_primary,State Bank of India (SBI),0.0,Low,0.8614,0.0,0.4615,25.8431,0.0,0.0
63784,oliebio.com,https://oliebio.com,resolved,accepted,failed,True,,,True,State Bank of India (SBI),True,True,True,False,strict_lexical_hit,strict_lexical_hit,jw_primary,State Bank of India (SBI),0.0,Low,0.8571,0.0,0.75,25.7143,0.0,0.0
64244,aibism.com,https://aibism.com,resolved,accepted,failed,True,,,True,All India Institute of Medical Sciences (AIIMS),True,True,True,False,strict_lexical_hit,strict_lexical_hit,jw_primary,All India Institute of Medical Sciences (AIIMS),0.0,Low,0.9022,0.0,0.7273,27.0667,0.0,0.0
64379,cloud4n6ctfacademy.com,https://cloud4n6ctfacademy.com,resolved,accepted,failed,True,,,True,National Informatics Centre (NIC),True,True,True,False,strict_lexical_hit,strict_lexical_hit,jw_primary,National Informatics Centre (NIC),0.0,Low,0.8556,0.0,0.4348,25.6667,0.0,0.0
64402,cloud-connect.cloud,https://cloud-connect.cloud,resolved,accepted,failed,True,,,True,National Informatics Centre (NIC),True,True,True,False,strict_lexical_hit,strict_lexical_hit,brand_token_match|jw_primary,National Informatics Centre (NIC),0.0,Low,0.8769,0.0,0.5556,26.3077,0.0,0.0
64496,aristogel.com,https://aristogel.com,resolved,accepted,failed,True,,,True,Airtel,True,True,True,False,strict_lexical_hit,strict_lexical_hit,jw_primary,Airtel,0.0,Low,0.85,0.0,0.6667,25.5,0.0,0.0
65244,casaromaonline.com,https://casaromaonline.com,resolved,accepted,failed,True,,,True,Computer Age Management Services Ltd. (CAMS),True,True,True,False,strict_lexical_hit,strict_lexical_hit,jw_primary,Computer Age Management Services Ltd. (CAMS),0.0,Low,0.8971,0.0,0.78,26.9143,0.0,0.0
65336,cloudcorrector.com,https://cloudcorrector.com,resolved,accepted,failed,True,,,True,National Informatics Centre (NIC),True,True,True,False,strict_lexical_hit,strict_lexical_hit,jw_primary,National Informatics Centre (NIC),0.0,Low,0.8714,0.0,0.5263,26.1429,0.0,0.0
65729,niceol.net,https://niceol.net,resolved,accepted,failed,True,,,True,National Informatics Centre (NIC),True,True,True,False,strict_lexical_hit,strict_lexical_hit,jw_primary,National Informatics Centre (NIC),0.0,Low,0.8833,0.0,0.6667,26.5,0.0,0.0
65837,mainelylv.com,https://mainelylv.com,resolved,accepted,failed,True,,,True,National Informatics Centre (NIC),True,True,True,False,strict_lexical_hit,strict_lexical_hit,jw_primary,National Informatics Centre (NIC),0.0,Low,0.8704,0.0,0.6154,26.1111,0.0,0.0
67192,industrialdoorco.org,https://industrialdoorco.org,resolved,accepted,failed,True,,,True,IndusInd Bank,True,True,True,False,strict_lexical_hit,strict_lexical_hit,jw_primary,IndusInd Bank,0.0,Low,0.8625,0.0,0.5833,25.875,0.0,0.0
67587,homemah.com,https://homemah.com,resolved,accepted,failed,True,,,True,State Bank of India (SBI),True,True,True,False,strict_lexical_hit,strict_lexical_hit,jw_primary,State Bank of India (SBI),0.0,Low,0.854,0.0,0.625,25.619,0.0,0.0
67614,onlinepokies.app,https://onlinepokies.app,resolved,accepted,failed,True,,,True,State Bank of India (SBI),True,True,True,False,strict_lexical_hit,strict_lexical_hit,jw_primary,State Bank of India (SBI),0.0,Low,0.8861,0.0,0.6667,26.5833,0.0,0.0
67999,kartel.support,https://kartel.support,resolved,accepted,failed,True,,,True,Airtel,True,True,True,False,strict_lexical_hit,strict_lexical_hit,jw_primary,Airtel,0.0,Low,0.8889,0.0,0.8333,26.6667,0.0,0.0
68514,devcloud.space,https://devcloud.space,resolved,accepted,failed,True,,,True,National Informatics Centre (NIC),True,True,True,False,strict_lexical_hit,strict_lexical_hit,jw_primary,National Informatics Centre (NIC),0.0,Low,0.875,0.0,0.7692,26.25,0.0,0.0
69212,parihar.dev,https://parihar.dev,resolved,accepted,failed,True,,,True,parivahan sewa,True,True,True,False,strict_lexical_hit,strict_lexical_hit,jw_primary,parivahan sewa,0.0,Low,0.8714,0.0,0.75,26.1429,0.0,0.0
69583,cloudsmanship.com,https://cloudsmanship.com,resolved,accepted,failed,True,,,True,National Informatics Centre (NIC),True,True,True,False,strict_lexical_hit,strict_lexical_hit,jw_primary,National Informatics Centre (NIC),0.0,Low,0.8769,0.0,0.5556,26.3077,0.0,0.0
70148,xcloudit.com,https://xcloudit.com,resolved,accepted,failed,True,,,True,National Informatics Centre (NIC),True,True,True,False,strict_lexical_hit,strict_lexical_hit,jw_primary,National Informatics Centre (NIC),0.0,Low,0.875,0.0,0.7692,26.25,0.0,0.0
