input_position,input_url,normalized_url,exclusion_stage,reason,dns_status,dns_decision,strict_lexical_hit,lexical_score_pass,fallback_rank_only,candidate_generation_reason
15974,2field.net,https://2field.net,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
15975,pitaheavanchicago.com,https://pitaheavanchicago.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
15976,sb-chelny.store,https://sb-chelny.store,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
15977,iroseesilk.com,https://iroseesilk.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
15978,dmapsolutions.com,https://dmapsolutions.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
15979,quickmoneyshop.com,https://quickmoneyshop.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
15980,11223snapframe.pics,https://11223snapframe.pics,dns_gate,dns_rejected,dns_error,rejected,False,False,True,fallback_top_k
15981,page-dongqiudig.com,https://page-dongqiudig.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
15982,privateclass.net,https://privateclass.net,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
15983,alipara.online,https://alipara.online,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
15984,0xjbcsjhehylsmuw.app,https://0xjbcsjhehylsmuw.app,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
15985,ajqvnm.club,https://ajqvnm.club,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
15986,poupapt.site,https://poupapt.site,dns_gate,dns_rejected,dns_error,rejected,False,False,True,fallback_top_k
15987,jmattinglyglassware.com,https://jmattinglyglassware.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
15988,hands-off.systems,https://hands-off.systems,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
15989,audiocablefinder.com,https://audiocablefinder.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
15990,bloomiahstudio.com,https://bloomiahstudio.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
15991,32766hh.com,https://32766hh.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
15992,bingonightmovie.com,https://bingonightmovie.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
15993,elevatehealthadvisorsllc.com,https://elevatehealthadvisorsllc.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
15994,blebd.com,https://blebd.com,dns_gate,dns_rejected,resolver_error,rejected,False,False,True,fallback_top_k
15995,theeditsupply.com,https://theeditsupply.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
15996,nftzero.com,https://nftzero.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
15997,credtforbusiness.cfd,https://credtforbusiness.cfd,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
15998,variantstudio.in,https://variantstudio.in,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
15999,snookbet888-th.com,https://snookbet888-th.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16000,y12mtlq228r.hair,https://y12mtlq228r.hair,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16001,vyu74t.com,https://vyu74t.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16002,freepass365.com,https://freepass365.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16003,skeinforge.com,https://skeinforge.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16004,sumlifi.com,https://sumlifi.com,dns_gate,dns_rejected,no_records,rejected,False,False,True,fallback_top_k
16005,fawszi0u65j-zx5g.com,https://fawszi0u65j-zx5g.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16006,angelaalvarezalbum.com,https://angelaalvarezalbum.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16007,cratetoplate.net,https://cratetoplate.net,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16008,sbo24.site,https://sbo24.site,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16009,maestrorojelioduarte.com,https://maestrorojelioduarte.com,dns_gate,dns_rejected,dns_error,rejected,False,False,True,fallback_top_k
16010,shampooscrew.org,https://shampooscrew.org,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16011,mostbet-kazino.us.com,https://mostbet-kazino.us.com,dns_gate,dns_rejected,resolver_error,rejected,False,False,True,fallback_top_k
16012,magazinulcopiilor.com,https://magazinulcopiilor.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16013,littlebuddhacocktailco.com,https://littlebuddhacocktailco.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16014,cq9.win,https://cq9.win,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16015,earthexindia.com,https://earthexindia.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16016,cropflow.com.br,https://cropflow.com.br,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16017,vietnamtravelexpert.com,https://vietnamtravelexpert.com,dns_gate,dns_rejected,no_records,rejected,False,False,True,fallback_top_k
16018,globalinvincibility.org,https://globalinvincibility.org,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16019,cityweatherreports.com,https://cityweatherreports.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16020,cdevina.com,https://cdevina.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16021,vipkaj.com,https://vipkaj.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16022,solis-paralia.com,https://solis-paralia.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16023,good-japan.org,https://good-japan.org,dns_gate,dns_rejected,dns_error,rejected,False,False,True,fallback_top_k
16024,ambitautomation.com,https://ambitautomation.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16025,lego-robot.com,https://lego-robot.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16026,automotivepartseurope.com,https://automotivepartseurope.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16027,tirestospare.com,https://tirestospare.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16028,rodneysurratt.org,https://rodneysurratt.org,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16029,pcpuniverse.com,https://pcpuniverse.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16030,4688u.com,https://4688u.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16031,birumen-agent.com,https://birumen-agent.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16032,introvertedprosperity.com,https://introvertedprosperity.com,dns_gate,dns_rejected,dns_error,rejected,False,False,True,fallback_top_k
16033,wei123.cloud,https://wei123.cloud,dns_gate,dns_rejected,no_records,rejected,False,False,True,fallback_top_k
16034,zppyhealth.com,https://zppyhealth.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16035,teamworkingbackwards.co,https://teamworkingbackwards.co,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16036,kleosia.co.no,https://kleosia.co.no,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16037,graindrops.net,https://graindrops.net,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16038,hotel138.net,https://hotel138.net,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16039,hellomynameisowen.com,https://hellomynameisowen.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16040,findthefriction.co.uk,https://findthefriction.co.uk,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16041,bigoiltalkingpoints.com,https://bigoiltalkingpoints.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16042,kyobodigitalmarketing.com,https://kyobodigitalmarketing.com,dns_gate,dns_rejected,resolver_error,rejected,False,False,True,fallback_top_k
16043,lealycon.com,https://lealycon.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16044,tripledigitallitigation.com,https://tripledigitallitigation.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16045,dignicstech.com,https://dignicstech.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16046,youxuehui.asia,https://youxuehui.asia,dns_gate,dns_rejected,no_records,rejected,False,False,True,fallback_top_k
16048,hkvjj5rz.online,https://hkvjj5rz.online,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16049,littlechefni.com,https://littlechefni.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16050,bafanglaicai008.icu,https://bafanglaicai008.icu,dns_gate,dns_rejected,dns_error,rejected,False,False,True,fallback_top_k
16051,norzx.com,https://norzx.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16052,spiremind.cloud,https://spiremind.cloud,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16053,r66bet.mom,https://r66bet.mom,dns_gate,dns_rejected,dns_error,rejected,False,False,True,fallback_top_k
16054,gfaeqm.club,https://gfaeqm.club,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16055,ccgapps.com,https://ccgapps.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16056,rapidscalesolutions.io,https://rapidscalesolutions.io,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16057,mathy.org,https://mathy.org,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16058,wvsc.wales,https://wvsc.wales,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16059,laptopfiyatlari.shop,https://laptopfiyatlari.shop,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16060,faldeern.shop,https://faldeern.shop,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16061,expertcatch.com,https://expertcatch.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16062,i5k7ck.vip,https://i5k7ck.vip,dns_gate,dns_rejected,no_records,rejected,False,False,True,fallback_top_k
16063,costsegconsult.com,https://costsegconsult.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16064,renatajon.com,https://renatajon.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16065,xn--vrtdyresenter-pfb.no,https://xn--vrtdyresenter-pfb.no,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16066,playitsafe.shop,https://playitsafe.shop,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16067,zjyong.top,https://zjyong.top,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16068,breathingisblack.com,https://breathingisblack.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16069,teamintegral.com,https://teamintegral.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16070,bet99977.com,https://bet99977.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16071,1mmb4cq0.top,https://1mmb4cq0.top,dns_gate,dns_rejected,dns_error,rejected,False,False,True,fallback_top_k
16072,lilibraries.com,https://lilibraries.com,dns_gate,dns_rejected,no_records,rejected,False,False,True,fallback_top_k
16073,fweb4.com,https://fweb4.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16074,didalogistics.com,https://didalogistics.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16075,crazygoodfitness.com,https://crazygoodfitness.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16076,katschcapitalcollection.com,https://katschcapitalcollection.com,dns_gate,dns_rejected,no_records,rejected,False,False,True,fallback_top_k
16077,heyjoehey.com,https://heyjoehey.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16078,mylifeinmypocket.org,https://mylifeinmypocket.org,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16079,realcv.org,https://realcv.org,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16080,en-phen24.com,https://en-phen24.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16081,dartly.ca,https://dartly.ca,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16082,vancouvergolfcart.com,https://vancouvergolfcart.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16083,saneerauspalvelutsalmi.net,https://saneerauspalvelutsalmi.net,dns_gate,dns_rejected,resolver_error,rejected,False,False,True,fallback_top_k
16084,maimiherald.com,https://maimiherald.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16085,jasonwclark.com,https://jasonwclark.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16086,sqmlne.top,https://sqmlne.top,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16087,qgex.org,https://qgex.org,dns_gate,dns_rejected,dns_error,rejected,False,False,True,fallback_top_k
16088,aaa-roofingandconstruction.com,https://aaa-roofingandconstruction.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16089,kemechi.net,https://kemechi.net,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16090,buibakery.com,https://buibakery.com,dns_gate,dns_rejected,dns_error,rejected,False,False,True,fallback_top_k
16091,atchisontowing.top,https://atchisontowing.top,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16092,timberandtoast.ca,https://timberandtoast.ca,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16093,coastalglowaesthetics.com,https://coastalglowaesthetics.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16094,keepershealth.com,https://keepershealth.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16095,codingagent.top,https://codingagent.top,dns_gate,dns_rejected,resolver_error,rejected,False,False,True,fallback_top_k
16096,allaboutmexicosresorts.com,https://allaboutmexicosresorts.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16097,cpapsuppliesnow.com,https://cpapsuppliesnow.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16098,en-testoprime.com,https://en-testoprime.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16099,bubbleblockglobal.com,https://bubbleblockglobal.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16100,minhhuysofa.com,https://minhhuysofa.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16101,lignapool.org,https://lignapool.org,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16102,perfect-weather.com,https://perfect-weather.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16103,70526.vip,https://70526.vip,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16104,parnovatalentroup.com,https://parnovatalentroup.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16105,8n4s.cc,https://8n4s.cc,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16106,unifiedadvisoryflow.shop,https://unifiedadvisoryflow.shop,dns_gate,dns_rejected,no_records,rejected,False,False,True,fallback_top_k
16107,brubarista.org,https://brubarista.org,dns_gate,dns_rejected,dns_error,rejected,False,False,True,fallback_top_k
16108,monixbet.net,https://monixbet.net,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16109,ttsports.store,https://ttsports.store,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16110,r7m4k8n.com,https://r7m4k8n.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16111,profitplus.cfd,https://profitplus.cfd,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16112,wvteamceo.com,https://wvteamceo.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16113,dcc314.xyz,https://dcc314.xyz,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16114,suesilverlaw.com,https://suesilverlaw.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16115,786vg.com,https://786vg.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16116,ulunavia.io,https://ulunavia.io,dns_gate,dns_rejected,no_records,rejected,False,False,True,fallback_top_k
16117,mrplite.com,https://mrplite.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16118,berisil.ru,https://berisil.ru,dns_gate,dns_rejected,timeout,rejected,False,False,True,fallback_top_k
16119,langitslot88.net,https://langitslot88.net,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16120,erriya.com,https://erriya.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16121,euglobalpharma.com,https://euglobalpharma.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16122,vairav-mcorp.com,https://vairav-mcorp.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16123,applimadli.com,https://applimadli.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16124,ncmkfd.cyou,https://ncmkfd.cyou,dns_gate,dns_rejected,dns_error,rejected,False,False,True,fallback_top_k
16125,smokesly.com,https://smokesly.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16126,xbbbm.vip,https://xbbbm.vip,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16127,glossyvee.com,https://glossyvee.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16128,worksofsweetfragrance.com,https://worksofsweetfragrance.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16129,beuel.online,https://beuel.online,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16130,spaziocasavita.com,https://spaziocasavita.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16131,jqcpw.com,https://jqcpw.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16132,metadata-wiki.com,https://metadata-wiki.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16133,trendytechoasis.com,https://trendytechoasis.com,dns_gate,dns_rejected,dns_error,rejected,False,False,True,fallback_top_k
16134,cacandyproductions.com,https://cacandyproductions.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16135,caboclo7flechas.com,https://caboclo7flechas.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16136,midokura.net,https://midokura.net,dns_gate,dns_rejected,no_records,rejected,False,False,True,fallback_top_k
16137,seven-senses.net,https://seven-senses.net,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16138,quakersmill.online,https://quakersmill.online,dns_gate,dns_rejected,resolver_error,rejected,False,False,True,fallback_top_k
16139,abhinehkrafts.com,https://abhinehkrafts.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16140,gaparco.com,https://gaparco.com,dns_gate,dns_rejected,dns_error,rejected,False,False,True,fallback_top_k
16141,vdclcp.site,https://vdclcp.site,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16142,hq-s-njxmbps.top,https://hq-s-njxmbps.top,dns_gate,dns_rejected,no_records,rejected,False,False,True,fallback_top_k
16143,vegancolumbus.org,https://vegancolumbus.org,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16144,mpojaya88.net,https://mpojaya88.net,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16145,swwiki.net,https://swwiki.net,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16146,nassaufinancesolutionsco.info,https://nassaufinancesolutionsco.info,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16147,wym93.club,https://wym93.club,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16148,zqbgk89wxtf192wu8wecmoimrncmey9bi4b52vf.cfd,https://zqbgk89wxtf192wu8wecmoimrncmey9bi4b52vf.cfd,dns_gate,dns_rejected,dns_error,rejected,False,False,True,fallback_top_k
16149,utrient.com,https://utrient.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16150,rewritethemargins.org,https://rewritethemargins.org,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16151,mechanicalcleaning.com,https://mechanicalcleaning.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16152,americandeallercars.site,https://americandeallercars.site,dns_gate,dns_rejected,dns_error,rejected,False,False,True,fallback_top_k
16153,neosparkbridge.biz,https://neosparkbridge.biz,dns_gate,dns_rejected,no_records,rejected,False,False,True,fallback_top_k
16154,kmoe12.vip,https://kmoe12.vip,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16155,chialphaphi.org,https://chialphaphi.org,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16156,driftflow.online,https://driftflow.online,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16157,duoduozhijiao.net,https://duoduozhijiao.net,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16158,phoslighting.com,https://phoslighting.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16159,lanzarproductions.com,https://lanzarproductions.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16160,agardenforyou.co.uk,https://agardenforyou.co.uk,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16161,jekellydesign.com,https://jekellydesign.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16162,angelblesk.online,https://angelblesk.online,dns_gate,dns_rejected,timeout,rejected,False,False,True,fallback_top_k
16163,shahbanews.com,https://shahbanews.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16164,42601447.cc,https://42601447.cc,dns_gate,dns_rejected,no_records,rejected,False,False,True,fallback_top_k
16165,sattano1.site,https://sattano1.site,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16166,gcxxgl.com,https://gcxxgl.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16167,zjwztaihe.com,https://zjwztaihe.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16168,roofingpalmdesertca.com,https://roofingpalmdesertca.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16169,jskurnik.com,https://jskurnik.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16170,psychologyofhim.com,https://psychologyofhim.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16171,gzslvyou.com,https://gzslvyou.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16172,foodonthego402.com,https://foodonthego402.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16173,agropiaperu.com,https://agropiaperu.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16174,lter.shop,https://lter.shop,dns_gate,dns_rejected,dns_error,rejected,False,False,True,fallback_top_k
