url,shortlisted_cse,shortlisted_domain,fetch_status,classification,confidence_band,evidence_tier,lexical_score,hash_score,old_fuzzy_hit,hybrid_lexical_hit,strict_lexical_hit,lexical_score_pass,fallback_rank_only,typo_anchor,hash_anchor,clip_anchor,tvc_brand_detected,tvc_detected_brand,tvc_brand_spoofed,ocr_text_len,registrar,hosting_isp,hosting_country,dns_records,brand_model_top1,brand_model_confidence,domain_model_top1,domain_model_confidence,model_brand_agrees_with_shortlist,model_domain_agrees_with_shortlist,model_feature_status,model_input_error
https://cloudnineglow.com,National Informatics Centre (NIC),cloud.gov.in,timeout,Suspected,Low,weak_evidence,0.8769,0.0,True,True,True,True,False,True,False,False,False,none,False,0,Tucows Domains Inc.,CLOUDFLARENET,CA,A:23.227.38.69;NS:ns-cloud-c3.googledomains.com.;NS:ns-cloud-c4.googledomains.com.;NS:ns-cloud-c1.googledomains.com.;NS:ns-cloud-c2.googledomains.com.,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://aimcps.com,All India Institute of Medical Sciences (AIIMS),aiims.edu,timeout,Suspected,Low,weak_evidence,0.8578,0.0,True,True,True,True,False,True,False,False,False,none,False,0,Dynadot Inc,Trellian Pty. Limited,US,A:103.224.182.189;NS:ns2.abovedomains.com.;NS:ns1.abovedomains.com.;MX:10 park-mx.above.com.,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://portal-inter-room.com,Bharat Sanchar Nigam Limited (BSNL),bsnl.co.in,timeout,Suspected,Low,weak_evidence,0.5,0.0,False,True,True,False,False,True,False,False,False,none,False,0,"HOSTINGER operations, UAB",Hostinger International Limited,IN,A:93.127.173.159;A:147.79.69.2;NS:ns1.dns-parking.com.;NS:ns2.dns-parking.com.;MX:10 mx2.hostinger.com.;MX:5 mx1.hostinger.com.,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://axiscalibration.com,Axis Bank,axismaxlife.com,timeout,Suspected,Low,weak_evidence,0.8533,0.0,True,True,True,True,False,False,False,False,False,none,False,0,Squarespace Domains LLC,SQUARESPACE,US,A:198.49.23.145;A:198.185.159.144;A:198.49.23.144;A:198.185.159.145;NS:ns-cloud-a3.googledomains.com.;NS:ns-cloud-a4.googledomains.com.;NS:ns-cloud-a2.googledomains.com.;NS:ns-cloud-a1.googledomains.com.;MX:1 axiscalibration-com.mail.protection.outlook.com.,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://mabi.link,National Informatics Centre (NIC),kavach.mail.gov.in,timeout,Suspected,Low,weak_evidence,0.8667,0.0,True,True,True,True,False,True,False,False,False,none,False,0,NAMECHEAP,CLOUDFLARENET,NA,A:104.21.72.180;A:172.67.153.214;NS:pat.ns.cloudflare.com.;NS:rocky.ns.cloudflare.com.;MX:15 eforward4.registrar-servers.com.;MX:10 eforward2.registrar-servers.com.;MX:10 eforward1.registrar-servers.com.;MX:10 eforward3.registrar-servers.com.;MX:20 eforward5.registrar-servers.com.,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://canariasbarato.com,Canara Bank,canarabank.bank.in,timeout,Suspected,Low,weak_evidence,0.8743,0.0,True,True,True,True,False,True,False,False,False,none,False,0,Dynadot Inc,AMAZON-02,US,A:44.232.173.249;A:52.40.42.113;NS:launch2.spaceship.net.;NS:launch1.spaceship.net.,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://axisemberhq.com,Axis Bank,axismf.com,timeout,Suspected,Low,weak_evidence,0.8727,0.0,True,True,True,True,False,True,False,False,False,none,False,0,"Spaceship, Inc.",AMAZON-02,US,A:52.38.196.63;A:44.233.250.75;NS:launch2.spaceship.net.;NS:launch1.spaceship.net.,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://rbdmis.com,Reserve Bank of India (RBI),rbi.org.in,timeout,Suspected,Low,weak_evidence,0.8667,0.0,True,True,True,True,False,True,False,False,False,none,False,0,"HOSTINGER operations, UAB",CLOUDFLARENET,NA,A:104.21.38.204;A:172.67.138.82;NS:patryk.ns.cloudflare.com.;NS:janet.ns.cloudflare.com.,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://clamoutdoor.net,National Informatics Centre (NIC),cloud.gov.in,timeout,Suspected,Low,weak_evidence,0.8545,0.0,True,True,True,True,False,True,False,False,False,none,False,0,"GoDaddy.com, LLC",AMAZON-02,US,A:15.197.148.33;A:3.33.130.190;NS:ns70.domaincontrol.com.;NS:ns69.domaincontrol.com.,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://jioskec.com,Jio,jio.com,timeout,Suspected,Low,weak_evidence,0.8667,0.0,True,True,True,True,False,True,False,False,False,none,False,0,Dynadot Inc,Trellian Pty. Limited,AU,A:103.224.212.118;NS:ns1.abovedomains.com.;NS:ns2.abovedomains.com.;MX:10 park-mx.above.com.,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://cloudmta.pl,National Informatics Centre (NIC),cloud.gov.in,timeout,Suspected,Low,weak_evidence,0.925,0.0,True,True,True,True,False,True,False,False,False,none,False,0,Hosting Concepts B.V.,CLOUDFLARENET,NA,A:104.21.10.200;A:172.67.131.184;NS:darl.ns.cloudflare.com.;NS:sydney.ns.cloudflare.com.,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://uidaiaadhardownload.com,"Unique Identification Authority of India (UIDAI)
",uidai.gov.in,timeout,Suspected,Low,weak_evidence,0.8526,0.0,True,True,True,True,False,False,False,False,False,none,False,0,"HOSTINGER operations, UAB",Hostinger International Limited,FR,A:147.79.69.253;A:93.127.173.21;NS:ns2.dns-parking.com.;NS:ns1.dns-parking.com.,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://airtell.ai,Airtel,airtel.in,timeout,Suspected,Low,weak_evidence,0.9714,0.0,True,True,True,True,False,True,False,False,False,none,False,0,"GoDaddy.com, LLC",AMAZON-02,US,A:3.33.130.190;A:15.197.148.33;NS:ns68.domaincontrol.com.;NS:ns67.domaincontrol.com.,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://myvisionlaunch.com,Vodafone Idea (VI),myvi.in,timeout,Suspected,Low,weak_evidence,0.8571,0.0,True,True,True,True,False,False,False,False,False,none,False,0,"NameCheap, Inc.",NAMECHEAP-NET,US,A:162.255.119.179;NS:dns2.registrar-servers.com.;NS:dns1.registrar-servers.com.;MX:10 eforward2.registrar-servers.com.;MX:10 eforward1.registrar-servers.com.;MX:20 eforward5.registrar-servers.com.;MX:15 eforward4.registrar-servers.com.;MX:10 eforward3.registrar-servers.com.,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://ratel.world,Airtel,airtel.in,timeout,Suspected,Low,weak_evidence,0.8778,0.0,True,True,True,True,False,True,False,False,False,none,False,0,"GoDaddy.com, LLC",AMAZON-02,US,A:3.33.130.190;A:15.197.148.33;NS:ns10.domaincontrol.com.;NS:ns09.domaincontrol.com.,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://net.weber,Punjab National Bank (PNB),netpnb.com,timeout,Suspected,Low,weak_evidence,0.8833,0.0,True,True,True,True,False,True,False,False,False,none,False,0,Nameshield SAS,Nameshield SAS,FR,A:81.92.80.55;A:81.92.80.56;NS:nsc.perf1.com.;NS:nsa.perf1.fr.;NS:nsb.perf1.com.;MX:10 mx4.nameshield.net.;MX:0 mx3.nameshield.com.,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://manilast.com,National Informatics Centre (NIC),kavach.mail.gov.in,failed,Suspected,Low,weak_evidence,0.8667,0.0,True,True,True,True,False,True,False,False,False,none,False,0,"GoDaddy.com, LLC",CLOUDFLARENET,NA,A:104.21.28.107;A:172.67.145.218;NS:chloe.ns.cloudflare.com.;NS:rajeev.ns.cloudflare.com.;MX:10 _dc-mx.9ae1b3c6c18d.manilast.com.,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://mycarvin.com,Vodafone Idea (VI),myvi.in,timeout,Suspected,Low,weak_evidence,0.8667,0.0,True,True,True,True,False,True,False,False,False,none,False,0,Above.com Pty Ltd.,Akamai Connected Cloud,DE,A:172.104.203.186;A:139.162.174.209;A:172.104.149.86;A:139.162.181.76;A:172.104.251.198;MX:1 mail.mailerhost.net.,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://myve.ai,Vodafone Idea (VI),myvi.in,timeout,Suspected,Low,weak_evidence,0.8833,0.0,True,True,True,True,False,True,False,False,False,none,False,0,"HOSTINGER operations, UAB",AMAZON-02,US,A:13.227.249.27;A:13.227.249.19;A:13.227.249.26;A:13.227.249.74;NS:ns-961.awsdns-56.net.;NS:ns-79.awsdns-09.com.;NS:ns-1139.awsdns-14.org.;NS:ns-1624.awsdns-11.co.uk.,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://kitchen.stream,Kfintech,kfintech.com,timeout,Suspected,Low,weak_evidence,0.8768,0.0,True,True,True,True,False,True,False,False,False,none,False,0,"NameCheap, Inc.",NAMECHEAP-NET,US,A:192.64.119.210;NS:dns1.registrar-servers.com.;NS:dns2.registrar-servers.com.;MX:10 eforward3.registrar-servers.com.;MX:10 eforward1.registrar-servers.com.;MX:10 eforward2.registrar-servers.com.;MX:15 eforward4.registrar-servers.com.;MX:20 eforward5.registrar-servers.com.,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://mailai.live,National Informatics Centre (NIC),kavach.mail.gov.in,timeout,Suspected,Low,weak_evidence,0.9333,0.0,True,True,True,True,False,True,False,False,False,none,False,0,"NameCheap, Inc.",AMAZON-02,US,A:216.150.1.1;NS:skip.ns.cloudflare.com.;NS:dara.ns.cloudflare.com.;MX:10 mxb.mailgun.org.;MX:1 smtp.google.com.;MX:10 eforward2.registrar-servers.com.;MX:20 eforward5.registrar-servers.com.;MX:15 eforward4.registrar-servers.com.;MX:10 mxa.mailgun.org.;MX:10 eforward3.registrar-servers.com.;MX:10 eforward1.registrar-servers.com.,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://mailsynk.com,National Informatics Centre (NIC),kavach.mail.gov.in,failed,Suspected,Low,weak_evidence,0.9,0.0,True,True,True,True,False,True,False,False,False,none,False,0,"Cloudflare, Inc.",CLOUDFLARENET,NA,A:104.21.70.7;A:172.67.217.127;NS:veronica.ns.cloudflare.com.;NS:sonny.ns.cloudflare.com.,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://ccecloud.com,National Informatics Centre (NIC),cloud.gov.in,timeout,Suspected,Low,weak_evidence,0.8875,0.0,True,True,True,True,False,True,False,False,False,none,False,0,"DropJump.com, LLC",NA,NA,A:100.99.99.99;NS:ns1637.ztomy.com.;NS:ns2637.ztomy.com.;MX:300 ~.,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://cnscloud.net,National Informatics Centre (NIC),cloud.gov.in,timeout,Suspected,Low,weak_evidence,0.8875,0.0,True,True,True,True,False,True,False,False,False,none,False,0,"GoDaddy.com, LLC",AMAZON-02,US,A:13.248.243.5;A:76.223.105.230;NS:ns78.domaincontrol.com.;NS:ns77.domaincontrol.com.;MX:0 cnscloud-net.mail.protection.outlook.com.,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://mailreviveleads.site,National Informatics Centre (NIC),kavach.mail.gov.in,timeout,Suspected,Low,weak_evidence,0.8533,0.0,True,True,True,True,False,False,False,False,False,none,False,0,Key-Systems LLC,team.blue Denmark A/S,DK,A:94.231.103.100;NS:ns2.simply.com.;NS:ns3.simply.com.;NS:ns1.simply.com.;MX:10 mx.simply.com.,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://nizci.com,National Informatics Centre (NIC),nic.gov.in,timeout,Suspected,Low,weak_evidence,0.8933,0.0,True,True,True,True,False,True,False,False,False,none,False,0,IONOS SE,AMAZON-AES,US,A:52.20.84.62;NS:ns2.atom.com.;NS:ns1.atom.com.,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://chia-cloud.com,National Informatics Centre (NIC),cloud.gov.in,failed,Suspected,Low,weak_evidence,0.6852,0.0,False,True,True,False,False,True,False,False,False,none,False,0,"Wild West Domains, LLC",MICROSOFT-CORP-MSN-AS-BLOCK,US,A:13.107.226.48;A:13.107.253.48;NS:ns1-05.azure-dns.com.;NS:ns2-05.azure-dns.net.;NS:ns3-05.azure-dns.org.;NS:ns4-05.azure-dns.info.,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://baxi559.com,Axis Bank,axis.bank.in,failed,Suspected,Low,weak_evidence,0.8571,0.0,True,True,True,True,False,True,False,False,False,none,False,0,"GoDaddy.com, LLC",AMAZON-02,US,A:13.248.213.45;A:76.223.67.189;NS:ns77.domaincontrol.com.;NS:ns78.domaincontrol.com.,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://indusweb.com,IndusInd Bank,indusind.bank.in,failed,Suspected,Low,weak_evidence,0.85,0.0,True,True,True,True,False,True,False,False,False,none,False,0,Dynadot Inc,CLOUDFLARENET,NA,A:172.67.215.30;A:104.21.75.61;NS:evan.ns.cloudflare.com.;NS:riya.ns.cloudflare.com.,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://ieo1.com,Indian Oil Corporation Limited (IOCL),iocl.com,timeout,Suspected,Low,weak_evidence,0.85,0.0,True,True,True,True,False,True,False,False,False,none,False,0,West263 International Limited,NA,NA,A:128.14.74.124;A:128.14.74.107,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://parkana.com,parivahan sewa,parivahan.gov.in,failed,Suspected,Low,weak_evidence,0.85,0.0,True,True,True,True,False,True,False,False,False,none,False,0,"GoDaddy.com, LLC",AMAZON-02,US,A:15.197.148.33;A:3.33.130.190;NS:ns70.domaincontrol.com.;NS:ns69.domaincontrol.com.;MX:10 mailstore1.secureserver.net.;MX:0 smtp.secureserver.net.,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://kpn88.icu,Punjab National Bank (PNB),pnb.bank.in,timeout,Suspected,Low,weak_evidence,0.8667,0.0,False,True,True,True,False,True,False,False,False,none,False,0,Dynadot LLC,NA,NA,A:103.224.182.189;NS:ns1.abovedomains.com.;NS:ns2.abovedomains.com.;MX:10 park-mx.above.com.,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://cloudpayai.com,National Informatics Centre (NIC),cloud.gov.in,failed,Suspected,Low,weak_evidence,0.9,0.0,True,True,True,True,False,True,False,False,False,none,False,0,Unstoppable Domains Inc.,AMAZON-02,US,A:13.248.169.48;A:76.223.54.146;NS:ns2.afternic.com.;NS:ns1.afternic.com.;MX:0 .,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://mylotview.com,Vodafone Idea (VI),myvi.in,failed,Suspected,Low,weak_evidence,0.8519,0.0,True,True,True,True,False,True,False,False,False,none,False,0,"GoDaddy.com, LLC",AMAZON-02,US,A:15.197.148.33;A:3.33.130.190;NS:ns08.domaincontrol.com.;NS:ns07.domaincontrol.com.,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://clouduniq.com,National Informatics Centre (NIC),cloud.gov.in,failed,Suspected,Low,weak_evidence,0.9111,0.0,True,True,True,True,False,True,False,False,False,none,False,0,"GoDaddy.com, LLC",GO-DADDY-COM-LLC,US,A:132.148.178.220;NS:ns13.domaincontrol.com.;NS:ns14.domaincontrol.com.;MX:10 mailstore1.secureserver.net.;MX:0 smtp.secureserver.net.,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://axis-mechanical.com,Axis Bank,axismaxlife.com,failed,Suspected,Low,weak_evidence,0.8533,0.0,True,True,True,True,False,False,False,False,False,none,False,0,"GoDaddy.com, LLC",CLOUDFLARENET,NA,A:104.21.12.135;A:172.67.132.40;NS:lola.ns.cloudflare.com.;NS:mark.ns.cloudflare.com.;MX:0 _dc-mx.6da9e91c1852.axis-mechanical.com.,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://cloudlandpools.com,National Informatics Centre (NIC),cloud.gov.in,failed,Suspected,Low,weak_evidence,0.8714,0.0,True,True,True,True,False,True,False,False,False,none,False,0,Squarespace Domains II LLC,GOOGLE,US,A:216.239.32.21;A:216.239.36.21;A:216.239.38.21;A:216.239.34.21;NS:ns-cloud-b2.googledomains.com.;NS:ns-cloud-b3.googledomains.com.;NS:ns-cloud-b1.googledomains.com.;NS:ns-cloud-b4.googledomains.com.;MX:1 aspmx.l.google.com.;MX:10 alt4.aspmx.l.google.com.;MX:10 alt3.aspmx.l.google.com.;MX:5 alt2.aspmx.l.google.com.;MX:5 alt1.aspmx.l.google.com.,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://mailboxmeds.com,National Informatics Centre (NIC),kavach.mail.gov.in,failed,Suspected,Low,weak_evidence,0.8727,0.0,True,True,True,True,False,True,False,False,False,none,False,0,"NameCheap, Inc.",GOOGLE-CLOUD-PLATFORM,US,A:34.149.120.3;A:35.190.31.54;A:35.227.194.51;A:34.120.190.48;NS:ns2.siteground.net.;NS:ns1.siteground.net.;MX:10 alt3.aspmx.l.google.com.;MX:5 alt2.aspmx.l.google.com.;MX:1 aspmx.l.google.com.;MX:10 alt4.aspmx.l.google.com.;MX:5 alt1.aspmx.l.google.com.,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://cloud4n6ctfacademy.com,National Informatics Centre (NIC),cloud.gov.in,failed,Suspected,Low,weak_evidence,0.8556,0.0,True,True,True,True,False,False,False,False,False,none,False,0,"Amazon Registrar, Inc.",AMAZON-02,US,A:52.24.147.73;NS:ns-5.awsdns-00.com.;NS:ns-603.awsdns-11.net.;NS:ns-1885.awsdns-43.co.uk.;NS:ns-1322.awsdns-37.org.,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://seplindia.com,BSE Ltd.,bseindia.com,failed,Suspected,Low,weak_evidence,0.8843,0.0,True,True,True,True,False,True,False,False,False,none,False,0,"GoDaddy.com, LLC",AMAZON-02,US,A:13.248.213.45;A:76.223.67.189;NS:ns64.domaincontrol.com.;NS:ns63.domaincontrol.com.,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://axisholdingpr.com,Axis Bank,axismaxlife.com,failed,Suspected,Low,weak_evidence,0.8615,0.0,True,True,True,True,False,True,False,False,False,none,False,0,"GoDaddy.com, LLC",AMAZON-02,US,A:3.33.251.168;A:15.197.225.128;NS:ns59.domaincontrol.com.;NS:ns60.domaincontrol.com.,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://incomelingo.com,Income Tax Department,incometaxindia.gov.in,timeout,Suspected,Low,weak_evidence,0.8597,0.0,True,True,True,True,False,True,False,False,False,none,False,0,"NameCheap, Inc.",Akamai Connected Cloud,US,A:172.239.57.117;A:172.234.24.211;NS:dns101.registrar-servers.com.;NS:dns102.registrar-servers.com.;MX:10 mx.plingest.com.,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://nhomag.com,National Health Authority (NHA),nha.gov.in,timeout,Suspected,Low,weak_evidence,0.8667,0.0,True,True,True,True,False,True,False,False,False,none,False,0,"GoDaddy.com, LLC",ATT-INTERNET4,US,A:45.16.89.51;NS:ns52.domaincontrol.com.;NS:ns51.domaincontrol.com.;MX:10 mailstore1.secureserver.net.;MX:0 vader5.internutrition.com.,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://homovalens.org,State Bank of India (SBI),homeloans.sbi,timeout,Suspected,Low,weak_evidence,0.9248,0.0,True,True,True,True,False,True,False,False,False,none,False,0,OVH sas,OVH SAS,FR,A:94.23.64.5;NS:ns10.ovh.net.;NS:dns10.ovh.net.;MX:10 mx3.mail.ovh.net.;MX:1 mx4.mail.ovh.net.,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://verizon-voice-mail.com,National Informatics Centre (NIC),kavach.mail.gov.in,timeout,Suspected,Low,weak_evidence,0.4352,0.0,False,True,True,False,False,False,False,False,False,none,False,0,"CSC Corporate Domains, Inc.",CSC,US,A:165.160.15.20;A:165.160.13.20;NS:dns1.cscdns.net.;NS:dns2.cscdns.net.;MX:10 custmx.cscdns.net.,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://cloud-db.net,National Informatics Centre (NIC),cloud.gov.in,timeout,Suspected,Low,weak_evidence,0.925,0.0,True,True,True,True,False,True,False,False,False,none,False,0,Beget LLC,ASNET,NL,A:93.113.171.167;NS:ns1.beget.pro.;NS:ns1.beget.com.;NS:ns2.beget.pro.;NS:ns2.beget.com.;MX:10 mx1.beget.com.;MX:20 mx2.beget.com.,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://cloudcorrector.com,National Informatics Centre (NIC),cloud.gov.in,failed,Suspected,Low,weak_evidence,0.8714,0.0,True,True,True,True,False,True,False,False,False,none,False,0,Unstoppable Domains Inc.,AMAZON-02,US,A:13.248.169.48;A:76.223.54.146;NS:ns2.afternic.com.;NS:ns1.afternic.com.;MX:0 .,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://casaromaonline.com,Computer Age Management Services Ltd. (CAMS),camsonline.com,failed,Suspected,Low,weak_evidence,0.8971,0.0,True,True,True,True,False,True,False,False,False,none,False,0,"GoDaddy.com, LLC",AMAZON-02,US,A:3.33.130.190;A:15.197.148.33;NS:ns71.domaincontrol.com.;NS:ns72.domaincontrol.com.,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://homesincoralridge.com,State Bank of India (SBI),sbicard.com,failed,Suspected,Low,weak_evidence,0.8614,0.0,True,True,True,True,False,True,False,False,False,none,False,0,"GoDaddy.com, LLC",AMAZON-02,US,A:3.33.251.168;A:15.197.225.128;NS:ns34.domaincontrol.com.;NS:ns33.domaincontrol.com.;MX:0 homesincoralridge-com.mail.protection.outlook.com.,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://cloudvshop.com,National Informatics Centre (NIC),cloud.gov.in,failed,Suspected,Low,weak_evidence,0.9,0.0,True,True,True,True,False,True,False,False,False,none,False,0,"GoDaddy.com, LLC",AMAZON-02,US,A:3.33.251.168;A:15.197.225.128;NS:ns42.domaincontrol.com.;NS:ns41.domaincontrol.com.,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://axsms.com,Axis Bank,axismf.com,timeout,Suspected,Low,weak_evidence,0.8578,0.0,True,True,True,True,False,True,False,False,False,none,False,0,Turkticaret.net Yazilim Hizmetleri Sanayi ve Ticaret A.S.,AMAZON-02,US,A:64.29.17.1;A:216.198.79.65;NS:ns2.vercel-dns.com.;NS:ns1.vercel-dns.com.,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://mainelylv.com,National Informatics Centre (NIC),kavach.mail.gov.in,failed,Suspected,Low,weak_evidence,0.8704,0.0,True,True,True,True,False,True,False,False,False,none,False,0,"Cloudflare, Inc.",CLOUDFLARENET,NA,A:172.67.140.196;A:104.21.38.232;NS:adrian.ns.cloudflare.com.;NS:george.ns.cloudflare.com.;MX:1 aspmx.l.google.com.;MX:5 alt2.aspmx.l.google.com.;MX:10 alt4.aspmx.l.google.com.;MX:5 alt1.aspmx.l.google.com.;MX:10 alt3.aspmx.l.google.com.,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://aristogel.com,Airtel,airtel.in,failed,Suspected,Low,weak_evidence,0.85,0.0,True,True,True,True,False,True,False,False,False,none,False,0,Mesh Digital Limited,Host Europe GmbH,DE,A:80.67.16.8;NS:ns14.domaincontrol.com.;NS:ns13.domaincontrol.com.;MX:0 aristogel-com.mail.protection.outlook.com.,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://cloudsoftit.com,National Informatics Centre (NIC),cloud.gov.in,timeout,Suspected,Low,weak_evidence,0.8909,0.0,True,True,True,True,False,True,False,False,False,none,False,0,Bluehost Inc.,NA,NA,A:100.99.99.99;NS:ns118552.ztomy.com.;NS:ns218552.ztomy.com.;MX:300 ~.,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://canalplus-caraibes.com,Canara Bank,canararobeco.com,failed,Suspected,Low,weak_evidence,0.8548,0.0,True,True,True,True,False,True,False,False,False,none,False,0,Nameshield SAS,Nameshield SAS,FR,A:81.92.94.54;A:152.89.172.56;A:81.92.95.55;NS:nsc.perf1.com.;NS:nsb.perf1.com.;NS:nsa.perf1.fr.;MX:5 mail.canalantilles.gp.;MX:10 mail2.canalantilles.gp.,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://icicibank.net/login,ICICI Bank,icici.bank.in,failed,Suspected,Low,weak_evidence,0.9111,0.0,True,True,True,True,False,True,False,False,False,none,False,0,PDR Ltd. d/b/a PublicDomainRegistry.com,AMAZON-02,IN,A:13.127.144.160;NS:ns2.icicibank.com.;NS:ns3.icicibank.com.;NS:ns1.icicibank.com.,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://maidello.com,National Informatics Centre (NIC),kavach.mail.gov.in,failed,Suspected,Low,weak_evidence,0.8833,0.0,True,True,True,True,False,True,False,False,False,none,False,0,"GoDaddy.com, LLC",AMAZON-02,US,A:76.223.67.189;A:13.248.213.45;NS:ns24.domaincontrol.com.;NS:ns23.domaincontrol.com.,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
